vol2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,2.53111,21.677,1070.4,-570.728,-273.119,-10.9408,0.061129,-0.957231,-0.000300943,-0.0335592,2.5045,25.2156,1070.37,-571.573,-278.392,-9.84849,0.0607722,-0.959256,-0.000318924,-0.020626,4.3023,4.3023,1070.37,-570.76,-277.58,-9.85495,0.0598767,-1.03546,-0.000332391,-0.0150767
0.156,2.15405,21.4718,1068.61,-562.028,-303.852,-6.71612,0.0592667,-0.702339,-0.000308305,0.00134193,2.51984,25.101,1068.59,-560.908,-305.654,-7.52825,0.0588918,-0.705452,-0.000324783,0.00295109,4.30546,4.30546,1068.59,-560.231,-305.92,-7.53512,0.058026,-0.783418,-0.000330498,-0.0371773
0.162,2.1501,21.4136,1066.71,-549.412,-330.511,-7.63918,0.0572621,-0.471496,-0.000289701,-0.0875287,2.50621,25.4165,1066.68,-548.549,-330.624,-4.76528,0.0568651,-0.464533,-0.000311251,-0.0658079,4.35215,4.35215,1066.68,-547.631,-331.504,-4.76029,0.0557914,-0.521547,-0.000328504,-0.0605662
0.168,2.18822,21.6353,1064.57,-534.469,-372.33,-6.48744,0.0549159,-0.157103,-0.000281045,-0.0939737,2.52311,25.2488,1064.54,-534.578,-380.286,-1.40115,0.0546613,-0.160267,-0.000307291,-0.0927614,4.34011,4.34011,1064.54,-533.633,-380.576,-1.40177,0.053819,-0.160908,-0.000329791,-0.0673182
0.174,2.16854,21.5813,1062.21,-521.043,-386.778,1.63766,0.052937,0.0562881,-0.000291495,-0.0658322,2.53251,25.1787,1062.2,-521.638,-393.01,0.0981803,0.0527404,0.0652121,-0.000313406,-0.0672619,4.29485,4.29485,1062.2,-520.935,-391.781,0.0837063,0.0521368,0.0434515,-0.000324401,-0.0860803
0.18,2.14426,21.2031,1059.8,-509.128,-419.317,7.06861,0.0508679,0.303526,-0.000313317,-0.170278,2.43677,24.3471,1059.77,-508.469,-419.39,3.50393,0.0507352,0.30467,-0.000330593,-0.131051,4.29098,4.29098,1059.77,-507.859,-419.078,3.5173,0.0502283,0.319267,-0.000320476,-0.103029
0.186,2.07755,20.778,1057.21,-494.938,-438.839,7.12995,0.0492084,0.505179,-0.000297649,-0.115844,2.42702,24.2688,1057.19,-494.515,-435.398,5.93022,0.0490567,0.510769,-0.000310704,-0.0939834,4.29528,4.29528,1057.19,-493.955,-435.097,5.94071,0.0484568,0.55476,-0.000319054,-0.10097
0.192,2.07621,20.8322,1054.57,-485.798,-445.074,6.2115,0.0477189,0.698663,-0.000284284,-0.139501,2.4253,24.2739,1054.55,-483.836,-445.636,5.96164,0.0475428,0.702848,-0.000296798,-0.137772,4.29322,4.29322,1054.55,-483.21,-445.726,5.95692,0.0472428,0.745881,-0.000315907,-0.101393
0.198,2.07884,20.7559,1051.8,-470.215,-470.001,6.93876,0.0458801,0.929169,-0.00027048,-0.0968471,2.39899,23.9902,1051.81,-469.87,-467.876,7.05545,0.045779,0.926932,-0.000293991,-0.145982,4.2919,4.2919,1051.81,-469.026,-468.164,7.02284,0.045227,0.974733,-0.000314925,-0.12748
0.204,2.04258,18.5911,1048.96,-457.774,-479.371,5.66555,0.0443088,1.12234,-0.000295582,-0.136791,1.51896,15.207,1048.95,-457.267,-482.824,9.21569,0.0442181,1.13275,-0.000304969,-0.133924,2.67894,2.67894,1048.95,-456.463,-482.17,9.19544,0.043863,1.14795,-0.000308301,-0.13838
0.21,1.33634,13.3199,1046.02,-444.703,-499.394,10.5493,0.0428961,1.31474,-0.000300863,-0.14064,1.515,15.1657,1046.01,-445.227,-496.644,10.3079,0.0427919,1.31825,-0.000299472,-0.138894,2.67865,2.67865,1046.01,-444.267,-496.928,10.2833,0.0425584,1.33198,-0.00030083,-0.147082
0.216,1.3266,13.2574,1043.02,-431.973,-498.555,6.60832,0.0412131,1.46444,-0.000277398,-0.09483,1.49852,15.0843,1043.02,-431.97,-499.146,11.8894,0.0411283,1.47122,-0.000294834,-0.114127,2.67815,2.67815,1043.02,-431.258,-498.736,11.8812,0.0407869,1.46132,-0.000291485,-0.155227
0.222,1.32462,13.2478,1040.01,-417.547,-516.033,4.26772,0.0395254,1.64979,-0.000267226,-0.202498,1.51388,15.1523,1040,-418.922,-514.611,12.6599,0.0396652,1.65735,-0.000299758,-0.207294,2.68145,2.68145,1040,-418.023,-514.078,12.6121,0.0389677,1.64861,-0.000284686,-0.160968
0.228,1.32528,13.4025,1036.87,-406.892,-525.075,9.44695,0.0385021,1.86891,-0.000300548,-0.156589,2.22182,15.5263,1036.87,-408.416,-523.011,13.7494,0.0386258,1.85797,-0.000305639,-0.185166,2.68636,2.68636,1036.87,-408.028,-522.963,13.7584,0.0381513,1.79806,-0.000283889,-0.162841
0.234,1.32625,13.2601,1033.69,-399.147,-529.206,6.78486,0.0379032,2.00422,-0.000318045,-0.115531,1.51284,15.1577,1033.67,-398.613,-532.9,15.7284,0.0378713,2.00786,-0.000308826,-0.115274,2.68496,2.68496,1033.67,-397.988,-533.03,15.7111,0.0376185,1.95603,-0.000276857,-0.164098
