spot1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,10.9989,77.1554,537.915,192.411,-44.2367,17.0676,0.647728,0.175128,0.000390052,-0.0191562,6.66686,87.6165,566.513,120.12,-49.6088,16.5585,0.673129,0.364568,0.000337717,-0.0155626,13.7598,13.7598,566.513,120.122,-49.5777,16.5525,0.673157,0.3644,0.000337055,-0.0153893
1089.48,4.92873,63.2878,565.326,169.31,-58.3329,21.3647,0.669165,0.240348,0.000875185,-0.013609,6.57998,54.3533,594.951,91.8758,-63.3239,20.9188,0.686912,0.427843,0.000276637,-0.0190479,9.85188,9.85188,594.951,91.87,-63.34,20.9213,0.686934,0.427824,0.000269984,-0.019713
1131.38,4.35979,44.8265,593.824,152.231,-72.513,27.1463,0.685935,0.313917,0.000110769,-0.0191816,4.56064,39.4954,623.957,50.175,-79.7084,26.0311,0.696017,0.504016,0.000184646,-0.0242911,6.98848,6.98848,623.957,50.1718,-79.694,26.0278,0.696038,0.504083,0.00018116,-0.0244476
1173.28,4.0948,43.2251,623.037,104.864,-93.5245,33.5338,0.700369,0.415647,-0.000306055,-0.00688422,5.05289,50.517,653.293,-1.35494,-99.5824,31.7565,0.701667,0.598069,7.72092e-05,-0.0294506,8.27463,8.27463,653.293,-1.35368,-99.6058,31.7619,0.701716,0.597954,7.13537e-05,-0.0300134
1215.19,4.11651,41.3049,652.914,40.3997,-111.738,38.0566,0.716692,0.527733,0.000360247,-0.0463263,3.62786,35.4056,682.866,-64.3912,-120.549,37.3895,0.702237,0.700997,-4.62128e-05,-0.0355875,7.71624,7.71624,682.866,-64.3904,-120.538,37.3844,0.702332,0.700444,-5.35822e-05,-0.0360673
1257.09,2.65293,26.8208,683.082,-38.3204,-134.81,45.6462,0.725396,0.646737,-2.85688e-05,-0.0279145,3.11284,30.9039,712.12,-136.082,-144.475,43.2435,0.697507,0.818724,-0.000183017,-0.0414155,5.52859,5.52859,712.12,-136.089,-144.508,43.2511,0.697581,0.818642,-0.000194948,-0.0427449
1298.99,2.68586,26.9498,713.42,-123.21,-171.06,58.7032,0.735522,0.813961,0.000378927,-0.0556945,3.0841,30.5125,740.922,-214.481,-171.685,49.3627,0.686212,0.956217,-0.0003596,-0.0504231,5.51342,5.51342,740.922,-214.491,-171.696,49.3645,0.686311,0.956008,-0.000361885,-0.0505408
1340.9,2.69125,27.0327,744.803,-224.486,-195.404,62.22,0.730948,0.960006,-5.83974e-05,-0.0550829,3.10585,30.8194,770.028,-295.837,-198.862,54.5483,0.668467,1.09658,-0.000539039,-0.0566058,5.51546,5.51546,770.028,-295.836,-198.897,54.5501,0.668604,1.09608,-0.000541263,-0.0575911
1382.8,2.64606,26.8087,774.455,-337.925,-223.204,64.4909,0.709501,1.15665,-0.000802929,-0.077915,3.08544,31.0379,796.877,-380.824,-227.648,59.2912,0.640797,1.24838,-0.000719663,-0.0648255,5.51645,5.51645,796.877,-380.82,-227.68,59.2888,0.640921,1.248,-0.000715812,-0.0656307
1424.7,2.66995,26.8171,803.944,-443.693,-264.055,72.9268,0.68532,1.32428,-0.000789566,-0.062769,3.07601,30.4906,823.152,-459.144,-257.578,63.1887,0.60667,1.40708,-0.000902477,-0.0741031,5.48356,5.48356,823.152,-459.125,-257.594,63.1885,0.606822,1.40618,-0.000889574,-0.0748212
