vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,4.99202,46.0765,1012.34,2.14738,-632.398,-17.5588,-0.083463,3.58003,0.000656409,-0.123295,5.1024,51.2334,1013.34,-13.0293,-604.858,-13.5963,-0.0530213,3.3972,0.000338113,-0.166078,8.66558,8.66558,1013.34,-13.0139,-604.858,-13.5963,-0.053019,3.39602,0.000286467,-0.167436
0.104,4.4213,43.8668,1012.33,-6.34745,-632.321,-17.24,-0.0795968,3.58131,0.000619492,-0.121506,5.1673,51.2947,1013.28,-19.8047,-604.708,-13.2165,-0.0505083,3.39733,0.000304197,-0.16631,8.6382,8.6382,1013.28,-19.7656,-604.715,-13.2221,-0.0505213,3.3962,0.00025699,-0.167258
0.108,4.44097,40.487,1012.28,-11.0295,-632.126,-16.6928,-0.0760813,3.58001,0.000562913,-0.123394,3.50331,41.6543,1013.18,-27.5456,-604.369,-12.7017,-0.0478338,3.39613,0.000271579,-0.166237,5.39688,5.39688,1013.18,-27.5283,-604.366,-12.6979,-0.0478597,3.39504,0.000227729,-0.167154
0.112,2.87124,36.8064,1012.21,-27.0068,-632.301,-16.362,-0.0717349,3.57706,0.000550594,-0.120823,4.89252,49.4748,1013.06,-36.3148,-603.762,-11.9995,-0.0449949,3.39359,0.00024048,-0.165899,8.25376,8.25376,1013.06,-36.2941,-603.764,-12,-0.0450207,3.3923,0.000198843,-0.167038
0.116,4.18892,42.27,1012.08,-39.1974,-630.929,-14.8762,-0.0677847,3.5717,0.000461605,-0.116796,4.82507,48.315,1012.89,-45.5689,-603.073,-11.2737,-0.0420211,3.39024,0.000210562,-0.165478,8.30019,8.30019,1012.89,-45.5409,-603.082,-11.2785,-0.0420625,3.3891,0.000170419,-0.166951
0.12,4.05608,35.2572,1011.91,-52.6215,-629.738,-13.7659,-0.0633712,3.56352,0.000393232,-0.12251,3.14428,30.8514,1012.69,-55.4721,-602.171,-10.4247,-0.0388967,3.38562,0.000180116,-0.165677,5.36228,5.36228,1012.69,-55.4706,-602.167,-10.4218,-0.0389475,3.38448,0.000142273,-0.166883
0.124,2.70101,26.9355,1011.69,-61.9481,-628.665,-12.8864,-0.0593538,3.55726,0.000324068,-0.118373,3.04892,30.6506,1012.45,-66.0466,-600.976,-9.40707,-0.035623,3.37961,0.000151976,-0.165162,5.55313,5.55313,1012.45,-66.0811,-600.966,-9.40033,-0.035667,3.37816,0.000115016,-0.166761
0.128,2.70111,26.9691,1011.41,-77.8783,-627.506,-11.4706,-0.0549298,3.54861,0.000239231,-0.115849,3.05416,30.5794,1012.16,-76.9238,-599.66,-8.35365,-0.0322173,3.37252,0.000123104,-0.165314,5.36017,5.36017,1012.16,-76.9269,-599.653,-8.34913,-0.0322821,3.37135,8.82067e-05,-0.166666
0.132,2.70884,26.9885,1011.08,-78.651,-624.673,-8.71736,-0.050619,3.53556,0.00027732,-0.11326,3.05708,30.6209,1011.83,-88.2598,-598.069,-7.16761,-0.0286715,3.36411,9.53147e-05,-0.165208,5.39002,5.39002,1011.83,-88.2372,-598.081,-7.17459,-0.0287468,3.36299,6.2312e-05,-0.166692
0.136,2.70267,26.9883,1010.72,-102.995,-622.562,-7.61412,-0.0453915,3.52174,0.000134131,-0.113803,3.05237,30.8451,1011.46,-100.116,-596.16,-5.83187,-0.0249693,3.3539,6.60465e-05,-0.166109,5.35239,5.35239,1011.46,-100.171,-596.134,-5.81494,-0.0250331,3.3524,3.70621e-05,-0.166677
0.14,2.7056,26.9797,1010.27,-119.73,-620.901,-6.1558,-0.0394114,3.50644,0.0001096,-0.121539,3.05488,30.6081,1011.03,-112.221,-594.025,-4.41249,-0.021138,3.34224,4.1114e-05,-0.165481,5.35958,5.35958,1011.03,-112.228,-594.021,-4.40712,-0.0212208,3.34102,1.27768e-05,-0.166581
0.144,2.70405,26.9844,1009.76,-133.29,-617.634,-4.30107,-0.0348407,3.49002,8.24142e-05,-0.121578,3.05453,30.8582,1010.56,-124.442,-591.665,-2.91504,-0.0172131,3.32955,1.55413e-05,-0.165648,5.54982,5.54982,1010.56,-124.449,-591.665,-2.91463,-0.0172976,3.32832,-1.03902e-05,-0.166467
0.148,2.698,26.9223,1009.21,-146.325,-614.835,-2.42516,-0.0301545,3.47186,-1.01659e-05,-0.118632,3.04759,30.6039,1010.04,-136.773,-589.048,-1.33241,-0.0131964,3.31564,-7.84491e-06,-0.165367,5.52208,5.52208,1010.04,-136.795,-589.035,-1.32432,-0.0132789,3.31424,-3.26454e-05,-0.166441
0.152,2.80392,27.0632,1008.57,-157.551,-612.299,-0.361557,-0.0253876,3.45406,5.71327e-05,-0.11739,3.05883,30.6384,1009.46,-148.957,-586.284,0.272173,-0.00911856,3.30086,-3.0209e-05,-0.165021,5.36862,5.36862,1009.46,-148.983,-586.271,0.278406,-0.009208,3.29958,-5.38844e-05,-0.1664
0.156,2.70563,26.9898,1007.91,-168.917,-609.204,0.865032,-0.0201935,3.43672,-3.7491e-05,-0.113793,3.06042,30.6028,1008.84,-161.147,-583.262,1.94772,-0.00497748,3.28504,-5.26825e-05,-0.16518,5.3738,5.3738,1008.84,-161.123,-583.28,1.94085,-0.00507475,3.28381,-7.37115e-05,-0.166069
0.16,2.70332,26.9675,1007.18,-192.224,-606.386,2.53157,-0.0142114,3.41711,-6.24139e-05,-0.110263,3.05119,30.5826,1008.18,-173.215,-580.048,3.66053,-0.000792818,3.2683,-7.27316e-05,-0.164676,5.3655,5.3655,1008.18,-173.215,-580.049,3.66315,-0.000879319,3.26684,-9.27209e-05,-0.16588
0.164,2.69522,27.0979,1006.38,-208.27,-603.753,4.4635,-0.00863256,3.39813,-7.23329e-05,-0.106409,3.06124,30.7764,1007.46,-184.878,-576.775,5.35607,0.00340154,3.25116,-9.04269e-05,-0.163768,5.63087,5.63087,1007.46,-184.916,-576.763,5.35299,0.00330475,3.24994,-0.000110642,-0.165711
0.168,2.69144,27.1607,1005.53,-224.68,-599.822,7.47348,-0.00415129,3.37736,-9.6959e-06,-0.105086,3.05941,30.7571,1006.7,-196.373,-573.299,7.0661,0.00760306,3.23339,-0.000109484,-0.164092,5.54331,5.54331,1006.7,-196.382,-573.296,7.06653,0.00750583,3.23218,-0.000127491,-0.165434
0.172,2.69134,27.0267,1004.66,-229.799,-595.594,9.67407,0.000859468,3.35649,-0.000139194,-0.107493,3.05783,30.6149,1005.89,-207.698,-569.578,8.83244,0.0118172,3.2147,-0.000126072,-0.163703,5.46342,5.46342,1005.89,-207.681,-569.593,8.82884,0.0117259,3.2133,-0.000143443,-0.165132
