spot1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,0.414296,4.06087,538.641,200.699,-55.7038,29.6509,0.653604,0.197827,0.00181033,0.0241642,0.275035,3.73153,567.236,119.19,-48.8582,16.1233,0.672058,0.361065,0.000330182,-0.016692,0.688318,0.688318,567.236,119.152,-48.8442,16.1378,0.672111,0.360572,0.000331632,-0.0158744
1089.48,0.281562,3.83052,566.271,172.461,-68.6305,32.0253,0.661365,0.249697,0.000235072,0.0210233,0.480451,4.83627,595.675,89.7723,-62.6007,20.4888,0.684829,0.423552,0.000258289,-0.0213197,0.833886,0.833886,595.675,89.746,-62.5376,20.487,0.684907,0.422879,0.000264669,-0.0204647
1131.38,0.412808,4.12977,594.577,202.163,-86.6585,37.8525,0.702766,0.331829,-0.00106851,-0.0074994,0.476516,5.12637,624.585,48.8194,-78.9809,25.5038,0.694325,0.500841,0.000179271,-0.0257275,0.898125,0.898125,624.585,48.7591,-79.0834,25.5455,0.694418,0.500011,0.000181448,-0.0257844
1173.28,0.413557,4.24902,623.546,92.5654,-108.986,50.8516,0.680456,0.419784,0.00157963,-0.0397124,0.508602,2.71469,653.825,-3.22712,-97.8378,31.038,0.700311,0.589775,6.77617e-05,-0.0341349,0.686979,0.686979,653.825,-3.23767,-97.9397,31.0478,0.700292,0.590327,8.02195e-05,-0.0314681
1215.19,0.438725,4.51594,652.985,57.9399,-130.575,60.3187,0.718518,0.507154,0.00145764,-0.0763339,0.581896,5.37758,683.204,-64.749,-121.336,37.3375,0.701069,0.703524,-2.72276e-05,-0.0367021,0.637963,0.637963,683.204,-64.7484,-121.505,37.3637,0.701008,0.704934,-4.45218e-05,-0.0382938
1257.09,0.400507,2.48158,683.621,-12.1764,-159.047,63.1956,0.733399,0.633647,-0.00281033,-0.103271,0.257657,4.90558,712.527,-135.571,-144.22,42.9037,0.697149,0.818596,-0.000176414,-0.042624,0.835216,0.835216,712.527,-135.59,-144.14,42.8932,0.697344,0.817071,-0.000181903,-0.0436219
1298.99,0.428617,4.31674,714.101,-127.483,-182.195,71.8072,0.735223,0.780667,-0.00167624,-0.113242,0.334341,5.12232,741.536,-213.572,-170.658,48.5586,0.68623,0.950004,-0.000335907,-0.0491337,0.833531,0.833531,741.536,-213.592,-170.656,48.5676,0.686328,0.949635,-0.0003416,-0.0505857
1340.9,0.413871,4.41258,744.38,-230.843,-202.259,73.2477,0.724705,0.905477,4.2602e-05,-0.0758968,0.488636,4.76772,769.954,-296.276,-197.752,53.7791,0.668714,1.08691,-0.000503365,-0.0553936,0.846922,0.846922,769.954,-296.299,-197.734,53.7646,0.668677,1.08857,-0.000518119,-0.058921
1382.8,0.41975,4.29455,774.909,-316.719,-237.975,87.9638,0.727228,1.08109,-0.00129198,-0.113603,0.506534,4.86774,797.48,-379.755,-226.084,58.4973,0.643205,1.23987,-0.00071438,-0.0686675,0.417179,0.417179,797.48,-379.764,-226.044,58.4859,0.643488,1.23716,-0.000700974,-0.0680463
1424.7,0.214151,2.13911,804.114,-471.747,-261.965,90.7259,0.682966,1.2743,-1.8594e-06,-0.111134,0.24854,4.40707,823.755,-458.885,-258.389,63.2628,0.609351,1.41127,-0.000899664,-0.0797681,0.486027,0.486027,823.755,-458.823,-258.424,63.2643,0.609308,1.41316,-0.000882375,-0.0772068
1466.61,0.213501,2.23779,832.247,-528.164,-280.744,91.8343,0.655721,1.48788,0.000109094,-0.178266,0.421392,2.99587,848.469,-529.435,-289.173,66.4914,0.568833,1.58089,-0.00105218,-0.0857197,0.417053,0.417053,848.469,-529.339,-289.226,66.488,0.56896,1.58023,-0.00103874,-0.0859148
1508.51,0.214234,2.14661,859.304,-706.931,-306.785,87.6191,0.594046,1.6752,-0.00264221,-0.246486,0.249489,2.49889,871.344,-587.808,-320.882,68.7764,0.521721,1.75645,-0.00119756,-0.0976019,0.4139,0.4139,871.344,-587.803,-320.871,68.7685,0.521818,1.75552,-0.00115317,-0.0944009
1550.41,0.212739,2.65941,882.503,-771.812,-343.448,83.1054,0.53009,1.89997,-8.84496e-05,-0.325713,0.385354,3.48263,892.134,-631.597,-352.555,70.1015,0.469976,1.93624,-0.0012682,-0.105931,0.424592,0.424592,892.134,-631.654,-352.495,70.0971,0.469976,1.93582,-0.00122624,-0.102921
1592.31,0.215037,2.69477,903.81,-867.4,-368.014,76.9061,0.474728,2.10463,-0.00109481,-0.362564,0.449396,2.89123,910.724,-660.523,-380.2,69.8389,0.417204,2.097,-0.00127687,-0.11155,0.418934,0.418934,910.724,-660.465,-380.262,69.8425,0.417336,2.09405,-0.00124447,-0.110839
1634.22,0.293699,3.15411,922.365,-814.601,-411.438,82.4129,0.408874,2.30724,-0.000847311,-0.304933,0.342454,4.49563,927.093,-671.819,-407.883,68.4256,0.364287,2.25524,-0.0012585,-0.122905,0.646464,0.646464,927.093,-671.875,-407.784,68.4277,0.364286,2.2533,-0.00121228,-0.116962
1676.12,0.283899,2.61577,938.131,-786.142,-436.659,77.21,0.339503,2.46569,-0.0024549,-0.265837,0.250154,4.60753,941.28,-667.57,-432.651,65.9146,0.313725,2.39993,-0.00116023,-0.122554,0.590691,0.590691,941.28,-667.65,-432.562,65.9116,0.313657,2.39839,-0.00114819,-0.123684
1718.02,0.37447,2.54201,950.71,-791.58,-456.516,69.5502,0.279128,2.64653,5.8227e-05,-0.290705,0.253571,2.51086,953.433,-650.56,-453.458,62.599,0.267193,2.52503,-0.00106107,-0.128842,0.413549,0.413549,953.433,-650.708,-453.242,62.5952,0.267161,2.52238,-0.00105556,-0.129279
1759.93,0.214901,2.42673,961.721,-656.416,-481.189,66.4761,0.238989,2.79571,-0.00159313,-0.14939,0.359571,3.19184,963.723,-621.263,-471.991,58.3926,0.224976,2.63641,-0.00094852,-0.132537,0.576479,0.576479,963.723,-621.363,-471.881,58.3959,0.224885,2.63449,-0.000952354,-0.134871
1801.83,0.2939,2.64711,970.85,-720.045,-486.123,44.8605,0.194857,2.87794,-0.00193151,-0.139173,0.334827,4.19522,972.344,-583.116,-487.196,53.7023,0.187455,2.73042,-0.000845608,-0.139841,0.582001,0.582001,972.344,-583.12,-487.187,53.7044,0.187312,2.72913,-0.000842902,-0.140385
1843.73,0.222337,2.20227,977.889,-672.402,-496.048,39.2992,0.148143,2.95338,-0.000708007,-0.107815,0.250547,2.54192,979.478,-536.739,-501.031,48.4464,0.154158,2.81668,-0.000728866,-0.142309,0.42181,0.42181,979.478,-536.845,-500.938,48.4589,0.153967,2.81618,-0.000735604,-0.146218
1885.64,0.218611,2.24393,983.736,-623.264,-500.762,36.2834,0.123614,3.04593,-0.00126311,-0.150219,0.54859,5.05101,985.322,-488.322,-510.536,43.365,0.125746,2.88467,-0.00062475,-0.149894,0.659759,0.659759,985.322,-488.331,-510.539,43.3617,0.125675,2.8817,-0.000628572,-0.150509
1927.54,0.283479,3.33818,987.961,-497.642,-516.522,23.1487,0.0884315,3.09204,-9.24596e-05,-0.217632,0.388475,4.34378,990.061,-436.99,-519.236,37.917,0.101629,2.94385,-0.000510973,-0.151319,0.603545,0.603545,990.061,-436.961,-519.275,37.9252,0.101485,2.94251,-0.000526334,-0.152901
1969.44,0.221163,2.77108,991.296,-483.188,-519.044,20.7425,0.0729453,3.06671,5.03955e-05,-0.0632093,0.353264,3.40602,993.893,-388.626,-523.843,33.0577,0.0821563,2.97855,-0.000421056,-0.1552,0.485303,0.485303,993.893,-388.636,-523.824,33.058,0.0819613,2.97833,-0.000436258,-0.156319
2011.34,0.225109,2.20809,994.349,-451.407,-528.014,16.8116,0.0610483,3.08157,-0.000695474,-0.0580642,0.256079,2.55322,996.988,-343.379,-525.782,28.5887,0.0662643,2.99881,-0.000350268,-0.161127,0.427205,0.427205,996.988,-343.338,-525.811,28.6133,0.0661386,2.9976,-0.000353917,-0.157664
2053.25,0.220934,2.18883,996.495,-336.605,-536.658,14.4027,0.0423776,3.1033,-0.000539277,-0.141019,0.254969,2.548,999.474,-299.712,-527.058,24.2756,0.0531578,3.01359,-0.000276947,-0.1613,0.422393,0.422393,999.474,-299.824,-527.016,24.2804,0.0531061,3.01108,-0.000287091,-0.160169
2095.15,0.218171,2.17525,998.182,-316.322,-530.096,13.8955,0.0399425,3.10475,-0.000281083,-0.0254692,0.25328,2.53571,1001.47,-259.729,-526.664,20.4423,0.0428099,3.01657,-0.000220245,-0.162319,0.426774,0.426774,1001.47,-260.009,-526.509,20.4845,0.0428276,3.01293,-0.000231195,-0.161894
2137.05,0.218374,2.17232,999.546,-245.175,-518.791,12.578,0.0248782,3.08814,-0.000345591,0.000987698,0.254659,2.53811,1003.08,-223.529,-525.262,17.0303,0.0346276,3.0114,-0.000172418,-0.1622,0.420995,0.420995,1003.08,-223.345,-525.357,17.0314,0.0344823,3.01158,-0.000185792,-0.163571
2178.96,0.217781,2.16498,1000.57,-206.191,-509.568,11.6464,0.0270686,3.04954,5.63508e-06,0.0694411,0.253697,2.52828,1004.39,-191.847,-522.502,14.4262,0.0280614,3.00014,-0.000138378,-0.162477,0.424919,0.424919,1004.39,-191.899,-522.473,14.4335,0.0280414,2.99791,-0.000148313,-0.16459
2220.86,0.217551,2.1658,1001.64,-221.074,-501.971,7.03215,0.0181586,3.01485,-0.000621705,0.0854053,0.253056,2.53128,1005.45,-164.518,-519.037,12.37,0.0228127,2.98231,-0.000113797,-0.164868,0.41868,0.41868,1005.45,-164.523,-519.031,12.3706,0.0227556,2.98084,-0.000119316,-0.166294
2262.76,0.216958,2.16089,1002.08,-157.405,-502.931,5.19618,0.00982741,2.99362,0.000135031,0.0749556,0.25196,2.53072,1006.31,-140.721,-515.677,10.6511,0.0184972,2.96484,-9.16839e-05,-0.167452,0.427288,0.427288,1006.31,-140.812,-515.64,10.6603,0.0185045,2.96202,-9.6116e-05,-0.168028
2304.67,0.219614,2.18817,1002.5,-99.7471,-496.788,7.39776,0.00783056,2.93615,-4.27173e-05,0.0472858,0.257521,2.53351,1007.01,-119.333,-513.101,8.95385,0.0150225,2.94938,-7.32798e-05,-0.170058,0.419062,0.419062,1007.01,-119.497,-513.009,8.99039,0.0150258,2.94666,-7.55456e-05,-0.169033
2346.57,0.216938,2.1583,1002.81,-116.853,-495.266,4.4206,0.00764383,2.96652,7.67738e-05,0.0691644,0.253106,2.50332,1007.58,-100.911,-510.771,7.51611,0.0122867,2.93579,-5.79922e-05,-0.172195,0.419307,0.419307,1007.58,-100.967,-510.782,7.49033,0.0122639,2.93378,-5.94137e-05,-0.170171
2388.47,0.215532,2.1468,1003.17,-93.7796,-490.69,6.27563,0.00601375,2.94652,-0.000341146,-0.00347746,0.253335,2.50586,1008.05,-85.7794,-508.549,6.32475,0.0102787,2.92097,-3.94555e-05,-0.169937,0.415789,0.415789,1008.05,-85.5892,-508.617,6.31203,0.0102092,2.92033,-4.71316e-05,-0.171108
2430.37,0.214377,2.13476,1003.24,-78.1203,-490.604,-0.0658926,0.00545448,2.95166,0.000199278,-0.0891957,0.249343,2.51615,1008.44,-73.9671,-505.91,5.74823,0.00883079,2.90552,-3.16037e-05,-0.171255,0.420579,0.420579,1008.44,-74.064,-505.875,5.74921,0.00882805,2.90342,-3.71177e-05,-0.171884
2472.28,0.218707,2.19479,1003.54,-66.4739,-490.317,0.943891,0.00516174,2.94791,-0.000171246,-0.0939495,0.256138,2.54498,1008.79,-63.5459,-503.946,5.01726,0.00763767,2.89329,-2.86879e-05,-0.173392,0.42124,0.42124,1008.79,-63.4408,-503.984,5.00612,0.0076182,2.89179,-2.86044e-05,-0.171911
2514.18,0.218855,2.18408,1003.7,-50.7378,-490.265,-0.322638,0.00382241,2.94953,-6.9038e-05,-0.0759155,0.254113,2.54806,1009.08,-53.7551,-502.599,4.24176,0.00655255,2.88511,-2.37725e-05,-0.172903,0.419865,0.419865,1009.08,-53.7603,-502.637,4.21963,0.0065525,2.88314,-2.2923e-05,-0.172121
2556.08,0.218434,2.188,1003.81,-28.6055,-490.7,1.71141,0.00128931,2.95322,-4.48497e-05,-0.120433,0.254438,2.54656,1009.34,-45.8197,-501.298,3.63751,0.00567849,2.87686,-1.74959e-05,-0.171417,0.425346,0.425346,1009.34,-45.8261,-501.278,3.64633,0.00566039,2.87538,-1.93459e-05,-0.172434
2597.99,0.219577,2.1809,1003.96,-45.1648,-490.572,3.52873,0.00331931,2.9504,-7.58283e-05,-0.152742,0.255293,2.55866,1009.56,-40.1595,-499.58,3.49874,0.00502637,2.86715,-1.41539e-05,-0.170805,0.430152,0.430152,1009.56,-40.1406,-499.595,3.49146,0.00501697,2.86554,-1.66418e-05,-0.172561
2639.89,0.220969,2.18174,1004.05,-33.8108,-490.419,3.85595,0.00263259,2.94571,-9.17179e-05,-0.145218,0.254299,2.55039,1009.76,-35.2286,-498.218,3.34367,0.00445392,2.85883,-1.33396e-05,-0.17174,0.419075,0.419075,1009.76,-35.2667,-498.183,3.36554,0.00444599,2.85715,-1.36528e-05,-0.172504
2681.79,0.216353,2.12724,1004.1,-25.121,-490.378,5.21399,0.00121899,2.94575,-1.58769e-05,-0.168521,0.24967,2.4982,1009.94,-31.3082,-496.911,3.33108,0.00395811,2.85156,-1.13979e-05,-0.171916,0.413602,0.413602,1009.94,-31.3265,-496.911,3.32634,0.00396874,2.84937,-1.15428e-05,-0.17275
2723.7,0.212825,2.13944,1004.12,-21.6802,-491.033,7.99219,0.000723125,2.95022,0.000122599,-0.202575,0.251212,2.50649,1010.09,-27.7253,-495.94,3.21469,0.00351013,2.84583,-9.9662e-06,-0.172305,0.414077,0.414077,1010.09,-27.7433,-495.947,3.20749,0.00351457,2.84382,-1.00935e-05,-0.173064
2765.6,0.213505,2.13533,1004.21,-13.4408,-489.078,8.48534,0.00075249,2.96327,-5.94585e-05,-0.216917,0.250111,2.48693,1010.23,-24.5648,-495.215,3.05761,0.00311577,2.84115,-8.60763e-06,-0.172638,0.413541,0.413541,1010.23,-24.5916,-495.216,3.05742,0.00311101,2.83938,-8.66843e-06,-0.173087
2807.5,0.211858,2.12163,1004.21,-5.14194,-489.156,9.16701,-8.68668e-05,2.95936,1.75619e-05,-0.210809,0.248524,2.47884,1010.35,-22.1294,-494.54,2.98082,0.00277744,2.83715,-7.52936e-06,-0.173077,0.413686,0.413686,1010.35,-22.162,-494.523,2.99319,0.00278652,2.83502,-7.61953e-06,-0.173301
2849.4,0.211923,2.13059,1004.21,-24.521,-488.91,9.38046,0.000746703,2.95883,3.55919e-05,-0.196835,0.250456,2.47833,1010.46,-19.9684,-494.023,2.87952,0.0024951,2.83346,-5.55573e-06,-0.172377,0.412908,0.412908,1010.46,-19.9307,-494.037,2.87116,0.00249043,2.83178,-6.76168e-06,-0.173573
2891.31,0.211007,2.10424,1004.25,-13.9065,-488.627,8.85808,0.000332298,2.96042,1.96903e-05,-0.205726,0.246701,2.46058,1010.56,-18.5358,-493.41,2.94867,0.00227903,2.82926,-4.75375e-06,-0.172176,0.413285,0.413285,1010.56,-18.5219,-493.412,2.94769,0.00228125,2.82743,-6.01892e-06,-0.173586
2933.21,0.210433,2.10427,1004.28,-10.4872,-492.321,5.91536,0.00064207,2.95568,2.13406e-05,-0.208463,0.246341,2.45455,1010.66,-16.9621,-493.014,2.9105,0.00206386,2.82608,-5.2136e-06,-0.172925,0.413385,0.413385,1010.66,-16.8982,-493.02,2.90579,0.00205822,2.82446,-5.34254e-06,-0.173707
2975.11,0.210378,2.16967,1004.31,-4.54755,-492.408,5.57461,0.000725249,2.94778,-1.22743e-05,-0.205161,0.257335,2.57441,1010.74,-15.2057,-492.756,2.81678,0.00183588,2.82407,-5.59963e-06,-0.173622,0.488814,0.488814,1010.74,-15.2251,-492.757,2.81698,0.00183817,2.8222,-4.7119e-06,-0.17368
3017.02,0.219844,2.19654,1004.35,-15.8851,-492.436,5.52374,0.000653761,2.95875,-9.93362e-06,-0.205037,0.257396,2.49446,1010.81,-13.4959,-492.614,2.66998,0.00162428,2.82231,-4.44888e-06,-0.172986,0.418765,0.418765,1010.81,-13.519,-492.594,2.68631,0.00162114,2.82063,-4.37287e-06,-0.173844
3058.92,0.20889,2.09422,1004.37,-6.50205,-492.378,5.53035,7.2687e-05,2.95976,-5.30161e-06,-0.212728,0.244018,2.44228,1010.87,-12.2583,-492.334,2.6793,0.0014494,2.82022,-4.01261e-06,-0.172966,0.41907,0.41907,1010.87,-12.2487,-492.337,2.6768,0.00144688,2.8185,-4.0827e-06,-0.173873
3100.82,0.209044,2.09122,1004.36,0.0527307,-492.401,7.04058,-9.72657e-05,2.96134,5.14418e-06,-0.19912,0.244043,2.43597,1010.93,-11.1655,-492.089,2.70506,0.00129512,2.81822,-3.33007e-06,-0.172656,0.41867,0.41867,1010.93,-11.186,-492.091,2.70438,0.00129807,2.81635,-3.73876e-06,-0.173905
