vol2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,0.044344,0.434175,1071.06,-554.569,-216.094,6.0208,0.0731623,-1.17259,3.24115e-05,-0.492866,0.050907,0.489237,1065.92,-513.356,-235.028,-1.30857,0.0658463,-0.424482,-0.000365981,-0.0566498,0.11836,0.11836,1065.92,-513.581,-234.652,-1.31029,0.0658743,-0.431149,-0.000370541,-0.0689049
0.156,0.090045,0.7191,1069.24,-536.547,-212.639,-25.1996,0.0709307,-0.898663,0.000199628,-0.169946,0.092985,0.907989,1064.44,-505.076,-257.98,0.550525,0.0648335,-0.239202,-0.000349427,-0.0689348,0.157458,0.157458,1064.44,-505.309,-257.572,0.550478,0.0649115,-0.246906,-0.000366841,-0.0848864
0.162,0.092297,0.806731,1067.3,-497.254,-367.215,12.7531,0.0662785,-0.80846,8.68659e-05,-0.0954646,0.091228,0.765082,1062.82,-492.577,-284.817,2.2191,0.0632935,-0.0416483,-0.00037242,-0.0985227,0.151505,0.151505,1062.82,-492.629,-284.886,2.21862,0.0630153,-0.0418681,-0.000363442,-0.0983676
0.168,0.070609,0.762136,1065.46,-460.667,-448.096,45.5127,0.0644721,-0.48658,0.000160948,-0.720897,0.080045,0.840191,1061.04,-481.61,-308.888,3.91521,0.0617598,0.154614,-0.000351663,-0.104971,0.15197,0.15197,1061.04,-481.53,-309.053,3.91466,0.0616004,0.152485,-0.000360221,-0.11166
0.174,0.077685,0.754258,1063.02,-453.261,-421.394,-25.1659,0.060786,-0.105572,0.000142639,-0.395651,0.095413,0.896229,1059.11,-469.492,-332.625,5.48699,0.060267,0.347747,-0.000342684,-0.114839,0.178587,0.178587,1059.11,-469.293,-332.903,5.4864,0.0599883,0.348035,-0.000354856,-0.122712
0.18,0.080437,0.773571,1060.17,-431.301,-505.172,-9.92376,0.0613757,0.430268,0.00021324,-0.258667,0.049225,0.489775,1057.05,-458.03,-353.994,7.03322,0.0587344,0.53856,-0.000347929,-0.130976,0.083387,0.083387,1057.05,-457.963,-354.117,7.02734,0.0586061,0.53534,-0.000347765,-0.130179
0.186,0.041705,0.704041,1057.52,-407.767,-380.509,-29.8627,0.0566134,0.454002,0.000258641,-0.312362,0.090134,0.943477,1054.86,-445.342,-375.225,8.39251,0.0571272,0.72651,-0.000332128,-0.135429,0.172911,0.172911,1054.86,-445.841,-374.673,8.39666,0.0571281,0.721469,-0.000337322,-0.137286
0.192,0.072065,0.708267,1054.83,-398.754,-429.415,44.6391,0.0548843,0.486328,5.06544e-05,0.0100078,0.07953,0.813909,1052.56,-433.121,-394.061,9.5424,0.055745,0.905268,-0.000318218,-0.138451,0.111263,0.111263,1052.56,-432.542,-394.684,9.54302,0.0554254,0.906783,-0.000330159,-0.143052
0.198,0.073728,0.825991,1052.45,-394.919,-452.653,-3.21479,0.0536991,0.88032,3.10587e-05,-0.786807,0.083499,0.971018,1050.15,-423.374,-408.975,10.9831,0.0547431,1.07112,-0.000308349,-0.144276,0.187754,0.187754,1050.15,-423.826,-408.523,10.9846,0.0547685,1.06521,-0.000324092,-0.148872
0.204,0.088954,0.872063,1049.15,-390.572,-478.956,2.47084,0.0520986,1.234,0.000142604,-0.0545908,0.111765,0.998542,1047.65,-412.272,-424.188,11.9993,0.0536689,1.23438,-0.000303183,-0.151291,0.157567,0.157567,1047.65,-411.897,-424.571,11.9804,0.0534622,1.2339,-0.000316597,-0.154229
0.21,0.073907,0.829862,1046.22,-384.879,-498.787,5.66879,0.0517361,1.27179,-0.000166332,-0.341439,0.066503,0.934332,1045.06,-403.59,-435.869,13.3099,0.0529895,1.38513,-0.000278078,-0.147388,0.182377,0.182377,1045.06,-403.903,-435.593,13.3271,0.0530768,1.37866,-0.000310207,-0.157985
0.216,0.083244,0.739731,1043.23,-379.786,-514.2,-10.5329,0.0508223,1.45668,-0.000114704,-0.360906,0.049311,0.826413,1042.41,-395.067,-446.507,14.5129,0.052497,1.52754,-0.000277864,-0.153661,0.101892,0.101892,1042.41,-395.027,-446.564,14.5103,0.0524905,1.52334,-0.000302595,-0.161666
0.222,0.090107,0.762228,1040.4,-340.199,-476.327,33.1327,0.0491294,1.64616,-7.43802e-05,-0.663617,0.080679,0.818477,1039.7,-384.538,-458.147,15.4453,0.0515958,1.67489,-0.000304555,-0.172282,0.168633,0.168633,1039.7,-384.855,-457.905,15.4637,0.0516605,1.66873,-0.000296637,-0.165031
0.228,0.055534,0.494703,1037.32,-319.744,-501.895,5.54609,0.0463233,1.87599,-0.000462457,-0.392562,0.08095,0.769074,1036.91,-371.792,-471.19,15.9733,0.0503379,1.82561,-0.000293509,-0.173871,0.102647,0.102647,1036.91,-372.01,-471.008,15.9743,0.0502844,1.82219,-0.000287549,-0.166765
0.234,0.070686,0.635809,1034.29,-312.475,-511.19,43.1647,0.0431249,2.03162,-0.000693244,-0.883971,0.102332,1.00364,1034.05,-361.443,-481.341,16.7476,0.0493637,1.96614,-0.000275904,-0.170798,0.187466,0.187466,1034.05,-361.727,-481.134,16.7704,0.0494663,1.95983,-0.000285545,-0.168219
