vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,2.08866,21.418,1012.14,1.48881,-636.854,-12.385,-0.0852426,3.55764,0.000638989,-0.134749,2.17451,21.7489,1012.14,1.48881,-636.854,-12.385,-0.0852426,3.55764,0.000638989,-0.134749,3.87901,3.87901,1012.14,-1.43344,-251.724,-4.11731,0.000160411,1.10423,-3.31164e-06,-0.0527985
0.104,2.18772,21.931,1012.15,-1.24429,-636.813,-12.0719,-0.0815805,3.55761,0.00054892,-0.131826,2.20092,21.8595,1012.15,-1.24429,-636.813,-12.0719,-0.0815805,3.55761,0.00054892,-0.131826,3.84333,3.84333,1012.15,-2.09693,-251.83,-4.07869,0.000241715,1.1047,-4.55609e-06,-0.0527903
0.108,2.19662,21.9093,1012.11,-9.21183,-636.74,-11.6891,-0.0776474,3.55705,0.000528491,-0.134983,2.21421,22.1555,1012.11,-9.21183,-636.74,-11.6891,-0.0776474,3.55705,0.000528491,-0.134983,3.92796,3.92796,1012.11,-3.07328,-251.922,-4.01553,0.00036692,1.10505,-6.15468e-06,-0.0528061
0.112,2.20605,21.9688,1012.05,-28.4448,-636.425,-11.2594,-0.0736165,3.55452,0.00041326,-0.132373,2.19609,21.9974,1012.05,-28.4448,-636.425,-11.2594,-0.0736165,3.55452,0.00041326,-0.132373,3.92349,3.92349,1012.05,-4.226,-251.909,-3.91318,0.000517711,1.10482,-7.91354e-06,-0.0528137
0.116,2.18376,21.8796,1011.92,-38.376,-635.459,-9.79274,-0.0697363,3.54952,0.000386939,-0.128175,2.17272,22.1432,1011.92,-38.376,-635.459,-9.79274,-0.0697363,3.54952,0.000386939,-0.128175,3.97587,3.97587,1011.92,-5.60138,-251.949,-3.82878,0.000704761,1.10492,-9.83964e-06,-0.0528386
0.12,2.19914,22.079,1011.76,-49.4276,-633.917,-8.58095,-0.0652008,3.54088,0.000261045,-0.135136,2.20577,21.4324,1011.76,-49.4276,-633.917,-8.58095,-0.0652008,3.54088,0.000261045,-0.135136,3.80664,3.80664,1011.76,-7.27292,-251.899,-3.69467,0.000937882,1.1045,-1.20234e-05,-0.0528648
0.124,1.53399,14.608,1011.54,-62.1896,-632.529,-7.56364,-0.0608794,3.53311,0.000268448,-0.128611,1.45673,20.636,1011.54,-62.1896,-632.529,-7.56364,-0.0608794,3.53311,0.000268448,-0.128611,3.903,3.903,1011.54,-9.25572,-251.797,-3.53286,0.00122283,1.10381,-1.45876e-05,-0.0528441
0.128,2.13431,21.2624,1011.28,-73.2695,-631.763,-6.88411,-0.0567061,3.52491,0.000143568,-0.128649,2.12006,21.0974,1011.28,-73.2695,-631.763,-6.88411,-0.0567061,3.52491,0.000143568,-0.128649,3.77614,3.77614,1011.28,-11.3573,-251.644,-3.35493,0.00153212,1.10284,-1.73629e-05,-0.0528704
0.132,2.09396,21.1487,1010.97,-74.4267,-627.608,-3.79169,-0.0522448,3.50941,0.000198414,-0.131933,2.13879,21.1076,1010.97,-74.4267,-627.608,-3.79169,-0.0522448,3.50941,0.000198414,-0.131933,3.89633,3.89633,1010.97,-13.668,-251.484,-3.15217,0.00188174,1.10178,-2.01008e-05,-0.0529087
0.136,2.11171,18.3184,1010.61,-107.582,-625.595,-3.02842,-0.0459087,3.49511,6.12773e-05,-0.12864,1.42548,14.2412,1010.61,-107.582,-625.595,-3.02842,-0.0459087,3.49511,6.12773e-05,-0.12864,2.60522,2.60522,1010.61,-16.2474,-251.164,-2.88418,0.00227759,1.09989,-2.28742e-05,-0.0529602
0.14,1.41433,14.0673,1010.14,-119.394,-624.315,-1.23488,-0.0399175,3.47918,0.000166226,-0.13145,1.40727,14.049,1010.14,-119.394,-624.315,-1.23488,-0.0399175,3.47918,0.000166226,-0.13145,2.59937,2.59937,1010.14,-19.2852,-250.854,-2.62901,0.00275966,1.09808,-2.60059e-05,-0.0529859
0.144,1.39087,13.8714,1009.64,-138.364,-620.885,0.894781,-0.0358159,3.46208,6.90596e-05,-0.138176,1.38015,13.6703,1009.64,-138.364,-620.885,0.894781,-0.0358159,3.46208,6.90596e-05,-0.138176,2.66596,2.66596,1009.64,-22.5246,-250.418,-2.31202,0.00328325,1.09561,-2.93071e-05,-0.0530234
0.148,1.37297,13.6692,1009.08,-137.813,-618.552,2.35968,-0.0315155,3.4415,5.69789e-05,-0.136936,1.35433,13.489,1009.08,-137.813,-618.552,2.35968,-0.0315155,3.4415,5.69789e-05,-0.136936,2.59532,2.59532,1009.08,-26.0617,-249.825,-1.91795,0.00386021,1.09229,-3.26495e-05,-0.0530598
0.152,1.34414,13.462,1008.47,-157.736,-615.992,4.952,-0.0270873,3.42433,8.51491e-05,-0.131792,1.34576,13.4502,1008.47,-157.736,-615.992,4.952,-0.0270873,3.42433,8.51491e-05,-0.131792,2.59303,2.59303,1008.47,-29.5344,-249.263,-1.53662,0.00443745,1.0892,-3.60507e-05,-0.0530845
0.156,1.34663,13.4567,1007.82,-169.978,-614.291,5.63605,-0.0213192,3.41181,-2.264e-05,-0.133701,1.34515,13.4435,1007.82,-169.978,-614.291,5.63605,-0.0213192,3.41181,-2.264e-05,-0.133701,2.65213,2.65213,1007.82,-33.0938,-248.631,-1.13722,0.00504291,1.08572,-3.9162e-05,-0.0530766
0.16,1.34333,13.436,1007.09,-197.934,-611.224,7.4837,-0.0150565,3.39436,-7.06588e-06,-0.128519,1.34235,13.4261,1007.09,-197.934,-611.224,7.4837,-0.0150565,3.39436,-7.06588e-06,-0.128519,2.65357,2.65357,1007.09,-37.0193,-247.895,-0.694967,0.00572629,1.08165,-4.24564e-05,-0.0530626
0.164,1.34356,13.4193,1006.3,-202.241,-609.27,9.21607,-0.00995742,3.37559,-2.19629e-05,-0.120843,1.34715,13.4364,1006.3,-202.241,-609.27,9.21607,-0.00995742,3.37559,-2.19629e-05,-0.120843,2.65596,2.65596,1006.3,-41.105,-247.075,-0.246473,0.00644624,1.0773,-4.56483e-05,-0.0530072
0.168,1.34334,13.4407,1005.46,-223.086,-605.528,12.4215,-0.00533521,3.35827,-1.29401e-05,-0.119917,1.34507,13.4267,1005.46,-223.086,-605.528,12.4215,-0.00533521,3.35827,-1.29401e-05,-0.119917,2.62174,2.62174,1005.46,-45.3086,-246.14,0.248403,0.00719789,1.07235,-4.87868e-05,-0.0529996
0.172,1.34322,13.4528,1004.6,-228.077,-603.554,13.6736,0.000176868,3.34112,-9.50812e-05,-0.113501,1.34418,13.4618,1004.6,-228.077,-603.554,13.6736,0.000176868,3.34112,-9.50812e-05,-0.113501,2.59432,2.59432,1004.6,-49.5685,-245.116,0.763773,0.00797175,1.06692,-5.20158e-05,-0.0530392
0.176,1.34728,13.4706,1003.69,-234.403,-599.198,16.0632,0.0052614,3.31756,-0.000249023,-0.109043,1.34636,13.4676,1003.69,-234.403,-599.198,16.0632,0.0052614,3.31756,-0.000249023,-0.109043,2.59256,2.59256,1003.69,-53.9078,-243.993,1.30075,0.00876549,1.06114,-5.48996e-05,-0.0529874
0.18,1.3453,13.4568,1002.69,-259.993,-595.215,17.2875,0.0109666,3.29985,-0.000137903,-0.109927,1.34735,13.4585,1002.69,-259.993,-595.215,17.2875,0.0109666,3.29985,-0.000137903,-0.109927,2.59802,2.59802,1002.69,-58.2684,-242.962,1.78278,0.00958923,1.05577,-5.77107e-05,-0.0528817
0.184,1.34698,13.4765,1001.65,-262.262,-592.17,18.9108,0.0154789,3.27718,-0.000136574,-0.110573,1.34665,13.469,1001.65,-262.262,-592.17,18.9108,0.0154789,3.27718,-0.000136574,-0.110573,2.60179,2.60179,1001.65,-62.67,-241.816,2.28872,0.0104315,1.04982,-6.04155e-05,-0.0528471
0.188,1.34417,13.4535,1000.59,-273.452,-587.275,20.8431,0.019731,3.25122,-0.000227439,-0.112712,1.34533,13.4824,1000.59,-273.452,-587.275,20.8431,0.019731,3.25122,-0.000227439,-0.112712,2.59755,2.59755,1000.59,-67.3714,-240.419,2.88293,0.0113243,1.04282,-6.34452e-05,-0.0527535
0.192,1.34785,13.4762,999.485,-273.082,-581.264,23.4896,0.0244032,3.22882,-0.000323523,-0.113316,1.34963,13.4689,999.485,-273.082,-581.264,23.4896,0.0244032,3.22882,-0.000323523,-0.113316,2.59915,2.59915,999.485,-71.9287,-239.021,3.4542,0.0122049,1.03578,-6.62439e-05,-0.0527342
0.196,1.3458,13.4821,998.337,-300.35,-577.359,25.8302,0.0289664,3.20385,-0.000250914,-0.116868,1.34521,13.522,998.337,-300.35,-577.359,25.8302,0.0289664,3.20385,-0.000250914,-0.116868,2.59616,2.59616,998.337,-76.4871,-237.616,4.0203,0.0131022,1.02873,-6.92326e-05,-0.0526834
0.2,1.34704,13.4807,997.161,-299.29,-573.083,27.1223,0.0346055,3.17891,-0.000321358,-0.124611,1.34704,13.4668,997.161,-299.29,-573.083,27.1223,0.0346055,3.17891,-0.000321358,-0.124611,2.61485,2.61485,997.161,-81.0038,-236.116,4.59191,0.0139941,1.02128,-7.17614e-05,-0.0525939
0.204,1.34562,13.4541,995.923,-314.087,-567.036,29.4147,0.0384041,3.14974,-0.000166929,-0.124827,1.34443,13.4439,995.923,-314.087,-567.036,29.4147,0.0384041,3.14974,-0.000166929,-0.124827,2.63493,2.63493,995.923,-85.7939,-234.428,5.2099,0.0149482,1.01304,-7.41029e-05,-0.0525649
0.208,1.34255,13.4466,994.688,-310.91,-561.424,31.6344,0.0430211,3.12753,-0.000378986,-0.117549,1.34793,13.4854,994.688,-310.91,-561.424,31.6344,0.0430211,3.12753,-0.000378986,-0.117549,2.5945,2.5945,994.688,-90.4591,-232.657,5.83141,0.0158908,1.00431,-7.65631e-05,-0.0523951
0.212,1.34739,13.4761,993.387,-328.652,-555.067,33.2148,0.0489074,3.10251,-0.000346805,-0.124954,1.34686,13.4702,993.387,-328.652,-555.067,33.2148,0.0489074,3.10251,-0.000346805,-0.124954,2.58857,2.58857,993.387,-95.2021,-230.882,6.43262,0.0168597,0.995725,-7.88771e-05,-0.0523269
0.216,1.34863,13.4736,992.04,-348.873,-550.702,34.6461,0.0524714,3.07034,-0.000245252,-0.125106,1.34719,13.5008,992.04,-348.873,-550.702,34.6461,0.0524714,3.07034,-0.000245252,-0.125106,2.62149,2.62149,992.04,-99.9442,-229.049,7.03296,0.0178329,0.987038,-8.09848e-05,-0.0521262
0.22,1.34854,13.5049,990.694,-343.295,-544.916,36.508,0.0571424,3.04282,-0.000381962,-0.138226,1.35258,13.4947,990.694,-343.295,-544.916,36.508,0.0571424,3.04282,-0.000381962,-0.138226,2.65719,2.65719,990.694,-104.491,-227.201,7.61908,0.0187794,0.978196,-8.28041e-05,-0.0519635
0.224,1.34918,13.4934,989.297,-350.794,-536.742,38.4772,0.0610856,3.01491,-0.000291293,-0.137924,1.34762,13.4967,989.297,-350.794,-536.742,38.4772,0.0610856,3.01491,-0.000291293,-0.137924,2.62679,2.62679,989.297,-109.163,-225.279,8.20815,0.0197658,0.969024,-8.48736e-05,-0.0517354
0.228,1.40078,13.7746,987.893,-354.354,-531.229,39.2959,0.0653778,2.99186,-0.000411407,-0.155567,1.35749,13.4987,987.893,-354.354,-531.229,39.2959,0.0653778,2.99186,-0.000411407,-0.155567,2.59161,2.59161,987.893,-113.673,-223.325,8.77986,0.0207256,0.959715,-8.64866e-05,-0.0515088
0.232,1.34747,13.4624,986.473,-374.267,-526.537,41.1986,0.0690425,2.96819,-0.000431323,-0.149966,1.34496,13.4797,986.473,-374.267,-526.537,41.1986,0.0690425,2.96819,-0.000431323,-0.149966,2.58808,2.58808,986.473,-118.092,-221.299,9.35809,0.0216656,0.950197,-8.826e-05,-0.0512484
0.236,1.35071,13.4821,984.977,-370.483,-520.056,42.5761,0.0736115,2.94262,-0.000276761,-0.144534,1.34811,13.4893,984.977,-370.483,-520.056,42.5761,0.0736115,2.94262,-0.000276761,-0.144534,2.62362,2.62362,984.977,-122.515,-219.351,9.88952,0.0226292,0.941086,-8.98109e-05,-0.051017
0.24,1.38707,13.5825,983.511,-389.875,-514.572,43.8393,0.0771075,2.91809,-0.000470044,-0.149863,1.34185,13.4397,983.511,-389.875,-514.572,43.8393,0.0771075,2.91809,-0.000470044,-0.149863,2.64813,2.64813,983.511,-126.901,-217.2,10.4509,0.0235781,0.931107,-9.12124e-05,-0.0507821
0.244,1.35053,13.4522,981.992,-389.544,-507.82,45.6349,0.0811631,2.88906,-0.000383517,-0.146781,1.35104,13.4405,981.992,-389.544,-507.82,45.6349,0.0811631,2.88906,-0.000383517,-0.146781,2.64423,2.64423,981.992,-131.268,-215.066,10.994,0.0245298,0.921355,-9.25562e-05,-0.0505157
0.248,1.34218,13.4365,980.474,-377.144,-503.557,46.7877,0.0846769,2.87275,-0.000458665,-0.142346,1.34763,13.5016,980.474,-377.144,-503.557,46.7877,0.0846769,2.87275,-0.000458665,-0.142346,2.59499,2.59499,980.474,-135.494,-212.885,11.524,0.0254573,0.911349,-9.34283e-05,-0.0502009
0.252,1.35027,13.5153,978.915,-394.941,-498.428,48.5867,0.0873408,2.84493,-0.000440378,-0.137884,1.34641,13.5321,978.915,-394.941,-498.428,48.5867,0.0873408,2.84493,-0.000440378,-0.137884,2.61879,2.61879,978.915,-139.669,-210.717,12.0422,0.0263838,0.901492,-9.4179e-05,-0.0498949
0.256,1.34574,13.4647,977.332,-397.214,-493.948,49.92,0.0918108,2.82402,-0.000347889,-0.139503,1.34557,13.4631,977.332,-397.214,-493.948,49.92,0.0918108,2.82402,-0.000347889,-0.139503,2.59175,2.59175,977.332,-143.859,-208.499,12.5519,0.0273177,0.891577,-9.52767e-05,-0.0495666
0.26,1.34689,13.4789,975.767,-413.523,-488.72,50.9887,0.0951561,2.80464,-0.000509505,-0.133291,1.3491,13.4715,975.767,-413.523,-488.72,50.9887,0.0951561,2.80464,-0.000509505,-0.133291,2.58886,2.58886,975.767,-147.706,-206.375,13.014,0.0281876,0.881932,-9.63765e-05,-0.0492554
0.264,1.34814,13.4533,974.117,-413.202,-483.559,52.2739,0.0989225,2.78041,-0.00027946,-0.133746,1.34587,13.4954,974.117,-413.202,-483.559,52.2739,0.0989225,2.78041,-0.00027946,-0.133746,2.64868,2.64868,974.117,-151.781,-204.189,13.4744,0.0291209,0.872144,-9.72675e-05,-0.0489217
0.268,1.34168,13.4356,972.483,-413.296,-478.244,53.2865,0.101652,2.75687,-0.000289347,-0.11425,1.34476,13.445,972.483,-413.296,-478.244,53.2865,0.101652,2.75687,-0.000289347,-0.11425,2.64417,2.64417,972.483,-155.597,-202.031,13.9091,0.0299914,0.862592,-9.76169e-05,-0.0485589
0.272,1.36764,13.4343,970.848,-413.404,-473.681,54.5578,0.10387,2.73209,-0.000324015,-0.10478,1.34181,13.4277,970.848,-413.404,-473.681,54.5578,0.10387,2.73209,-0.000324015,-0.10478,2.6451,2.6451,970.848,-159.433,-199.754,14.3546,0.0308767,0.852394,-9.81865e-05,-0.0482278
0.276,1.34367,13.6829,969.18,-410.829,-469.692,55.4654,0.106089,2.70854,-0.000141454,-0.0999978,2.02104,36.7979,969.18,-410.829,-469.692,55.4654,0.106089,2.70854,-0.000141454,-0.0999978,7.09078,7.09078,969.18,-163.239,-197.463,14.7877,0.0317521,0.842346,-9.89915e-05,-0.0479517
0.28,4.24234,16.9721,967.552,-412.301,-465.308,56.9644,0.10859,2.68705,-0.000246849,-0.103577,1.37368,13.8612,967.552,-412.301,-465.308,56.9644,0.10859,2.68705,-0.000246849,-0.103577,2.60506,2.60506,967.552,-166.712,-195.256,15.1947,0.0325526,0.83278,-9.9934e-05,-0.0476247
0.284,1.40012,13.9956,965.919,-415.159,-461.089,58.1842,0.111865,2.66727,-0.00041707,-0.101716,1.40914,13.9997,965.919,-415.159,-461.089,58.1842,0.111865,2.66727,-0.00041707,-0.101716,2.63835,2.63835,965.919,-170.013,-193.107,15.5688,0.0333205,0.823411,-0.000100362,-0.0473404
0.288,1.41383,14.0807,964.242,-420.734,-455.105,58.7428,0.115931,2.64207,-0.000423129,-0.104734,1.39835,14.0182,964.242,-420.734,-455.105,58.7428,0.115931,2.64207,-0.000423129,-0.104734,2.59324,2.59324,964.242,-173.533,-190.753,15.9606,0.0341497,0.813058,-0.000101037,-0.0470152
0.292,1.3901,14.0471,962.485,-431.05,-449.578,59.5445,0.118826,2.61969,-0.000122355,-0.109676,1.39917,14.0203,962.485,-431.05,-449.578,59.5445,0.118826,2.61969,-0.000122355,-0.109676,2.61684,2.61684,962.485,-177.075,-188.527,16.3212,0.0349985,0.803493,-0.000101116,-0.0466798
0.296,1.39828,14.0186,960.787,-430.176,-444.647,60.7437,0.120884,2.59933,-7.02565e-05,-0.104153,1.39639,14.0528,960.787,-430.176,-444.647,60.7437,0.120884,2.59933,-7.02565e-05,-0.104153,2.72518,2.72518,960.787,-180.419,-186.198,16.677,0.03579,0.79349,-0.000101294,-0.0462989
