spot2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,4.21404,27.2452,547.475,-12.4915,-35.0131,5.94282,0.00271526,12.9876,-2.29481e-05,0.0281725,2.54376,25.5927,547.523,-13.3646,-31.6327,4.20913,0.00271623,12.9722,-2.42725e-05,-0.0867415,4.2216,4.2216,547.523,-13.266,-31.7994,4.18918,0.00260885,12.9557,-1.51445e-05,-0.00185188
50.8664,2.20812,21.7092,572.928,-17.1642,-56.0492,6.27944,0.00367835,13.0335,-2.55644e-05,-0.181662,2.56276,25.6122,572.972,-18.193,-62.8893,6.26417,0.0036637,13.0425,-2.66162e-05,-0.174112,4.35,4.35,572.972,-17.9937,-62.7128,6.2829,0.00342872,13.0908,-1.93339e-05,0.00739216
52.8228,2.23574,21.8264,598.311,-22.117,-103.278,6.18735,0.0047191,13.0419,-2.57181e-05,0.229222,2.54504,25.549,598.364,-23.143,-105.845,5.3074,0.00468453,13.0573,-2.81819e-05,0.185057,4.26388,4.26388,598.364,-23.0093,-105.264,5.18715,0.00441781,13.0994,-2.58067e-05,-0.00393504
54.7792,2.19269,21.7066,623.995,-27.216,-156.793,8.05014,0.00567621,13.1504,-4.84201e-05,-0.10601,2.52602,25.5507,624.032,-28.6238,-153.126,6.95444,0.00567984,13.1492,-4.15642e-05,-0.0225066,4.25355,4.25355,624.032,-28.5845,-153.895,7.09617,0.00547008,13.0778,-3.33563e-05,-0.0250752
56.7356,2.22441,21.8391,649.519,-35.2757,-207.087,9.41948,0.00692061,12.9732,-3.04038e-05,0.24421,2.55425,25.3162,649.566,-35.9181,-199.867,9.40913,0.00691899,12.9713,-2.76329e-05,0.18334,4.12368,4.12368,649.566,-35.6361,-199.927,9.3267,0.00677937,12.9426,-4.16082e-05,-0.0536205
58.692,2.14716,17.3977,674.953,-45.2494,-247.472,9.41619,0.00846779,12.9476,-6.0737e-05,-0.137571,1.60922,16.1202,674.996,-44.6242,-247.878,10.2463,0.00841259,12.9384,-5.41614e-05,-0.139846,2.68803,2.68803,674.996,-44.7787,-247.95,10.1788,0.00859994,12.989,-4.99465e-05,-0.0483569
60.6484,1.41717,14.1767,700.114,-54.9085,-301.789,25.1628,0.0101288,12.796,-0.00010137,-0.185457,1.60855,16.0177,700.159,-54.1463,-304.697,16.5506,0.0100572,12.7815,-8.21601e-05,-0.176921,2.67559,2.67559,700.159,-54.3355,-304.283,16.6045,0.0103336,12.8289,-5.88297e-05,-0.0910256
62.6048,1.40288,14.0615,724.9,-67.3406,-369.358,19.1063,0.0118076,12.5379,-8.38048e-05,-0.0944951,1.66003,16.0109,724.954,-64.9633,-365.373,15.8524,0.0117471,12.5462,-7.37688e-05,-0.103655,2.68078,2.68078,724.954,-65.3212,-365.398,15.9009,0.0122383,12.5494,-6.75579e-05,-0.142046
64.5612,1.40452,20.081,749.212,-74.9519,-424.213,17.5058,0.0133027,12.187,-9.10554e-05,-0.315375,2.45188,23.3507,749.242,-73.4786,-416.618,16.2067,0.013289,12.178,-8.52309e-05,-0.265953,4.12044,4.12044,749.242,-73.4746,-416.885,16.2964,0.0134552,12.2137,-7.91298e-05,-0.178588
66.5176,2.17645,21.2715,772.598,-84.8615,-478.996,16.3276,0.0154303,11.7462,-8.87943e-05,-0.350302,2.44369,16.3206,772.625,-84.569,-471.372,16.7063,0.0152945,11.7501,-8.38852e-05,-0.307546,2.76408,2.76408,772.625,-84.4572,-471.638,16.7522,0.0153514,11.7397,-9.0846e-05,-0.224077
