corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.478038,5.42464,991.951,-412.716,-617.819,9.80143,0.0613085,3.4465,-0.000149648,-0.242116,0.598213,5.83634,991.935,-426.938,-607.327,20.2871,0.0615285,3.47102,-0.000143557,-0.221782,1.2442,1.2442,991.935,-424.778,-609.137,20.2442,0.0666399,3.67952,-0.000378019,-0.145285
0.312,0.692776,2.4145,991.705,-385.791,-550.08,0.388297,0.0487827,3.2341,-0.00106782,-0.137525,0.347506,2.46234,991.7,-389.555,-553.63,8.92587,0.0506151,3.2313,-0.000966613,-0.0395315,0.527763,0.527763,991.7,-388.022,-552.726,8.70847,0.0471506,2.97673,-0.000262049,-0.172081
0.324,0.244692,2.6402,990.865,-403.111,-605.13,9.58326,0.0573571,3.3522,0.000214555,-0.485004,0.321918,3.0314,990.862,-430.306,-604.109,13.5227,0.0572707,3.36479,-5.13991e-05,-0.385626,0.550223,0.550223,990.862,-428.91,-603.703,13.4314,0.0576959,3.57006,-0.000375036,-0.185969
0.336,0.470751,3.64355,992.739,-421.344,-590.307,29.2793,0.0525078,3.46393,0.000419966,-0.25829,0.243654,2.92047,992.809,-411.244,-594.848,18.6303,0.0547481,3.47422,8.25065e-05,-0.281091,0.437017,0.437017,992.809,-413.939,-593.489,18.6371,0.0601087,3.4869,-0.000277984,-0.142619
0.348,0.211365,2.2201,991.978,-383.584,-677.121,13.2486,0.0600869,3.36594,-0.000584747,-0.117792,0.264125,3.39526,991.975,-412.988,-618.378,16.7315,0.060048,3.35951,-0.000363035,-0.182555,1.27076,1.27076,991.975,-409.409,-621.73,16.9767,0.0509118,3.60283,-0.000306896,-0.160009
0.36,0.647218,3.61929,991.941,-464.273,-619.327,44.3291,0.0483987,3.49763,-0.000300258,-0.264497,0.249356,4.74574,991.929,-425.416,-606.706,19.9103,0.0503433,3.48206,-0.000254216,-0.258135,1.03067,1.03067,991.929,-431.295,-606.181,19.9791,0.0562665,3.39468,-0.000251505,-0.15058
0.372,0.552898,2.5979,992.618,-382.225,-605.663,44.0087,0.0486211,3.33401,-2.12437e-05,-0.124275,0.241816,2.51955,992.671,-394.898,-588.375,24.1345,0.0510755,3.34994,-0.000226081,-0.200941,0.442298,0.442298,992.671,-394.602,-590.726,24.3376,0.0502047,3.47107,-0.000355385,-0.18221
0.384,0.227855,4.25515,993.345,-386.16,-538.833,-0.142286,0.0532364,3.2198,-0.00125267,-0.184036,0.559557,6.24627,993.347,-378.65,-545.865,15.0518,0.0518839,3.19222,-0.000855554,-0.196797,0.490425,0.490425,993.347,-377.177,-545.418,14.9212,0.0509521,3.06017,-0.000251619,-0.166737
0.396,0.211628,1.71133,994.107,-384.078,-569.252,4.63791,0.0604695,3.15815,-0.000607127,0.075674,0.248801,2.11922,994.138,-370.127,-569.003,17.0144,0.0597801,3.18174,-0.000414449,-0.0355832,0.344947,0.344947,994.138,-371.515,-569.522,16.8318,0.0574098,3.21003,-0.000319282,-0.178774
0.408,0.21273,2.15602,992.633,-345.306,-549.581,9.19369,0.0503854,3.12039,-0.000163637,0.111907,0.248088,2.4933,992.668,-375.132,-564.84,16.2253,0.051401,3.15931,-0.000184578,0.0248084,0.396814,0.396814,992.668,-374.749,-564.698,15.9615,0.0476042,3.26828,-0.000266437,-0.161934
