corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.631375,5.56062,991.298,-451.394,-599.125,14.4039,0.0585532,3.35182,-0.000505024,-0.075103,0.717284,4.86051,991.381,-420.855,-584.289,17.9045,0.0582684,3.37871,-0.000337208,-0.174924,0.577115,0.577115,991.381,-420.672,-584.468,17.8952,0.0591983,3.38845,-0.000300641,-0.157128
0.312,0.287062,2.84665,991.608,-446.629,-581.34,26.2035,0.0574287,3.35364,-0.000489403,-0.410131,0.315822,3.15739,991.602,-416.394,-583.724,18.3539,0.0573627,3.37934,-0.000332409,-0.2139,0.540731,0.540731,991.602,-416.499,-583.708,18.3574,0.0583694,3.37978,-0.000297717,-0.15763
0.324,0.274684,2.73064,991.747,-442.758,-545.781,5.73666,0.0564433,3.37602,-0.000477188,-0.162651,0.309124,3.64505,991.813,-412.088,-581.432,17.1197,0.0564426,3.37245,-0.000325103,-0.216018,0.801897,0.801897,991.813,-412.295,-581.276,17.1315,0.057541,3.35609,-0.000295574,-0.154547
0.336,0.397515,3.99325,991.923,-435.687,-574.876,21.634,0.0556956,3.38194,-0.000441382,-0.095309,0.468285,3.22527,992.018,-407.8,-583.177,17.2143,0.055612,3.36481,-0.000311017,-0.195421,0.544828,0.544828,992.018,-408.013,-583.123,17.2163,0.0566956,3.36025,-0.000292629,-0.154256
0.348,0.274627,2.76002,992.238,-433.234,-588.861,15.2635,0.0552693,3.36098,-0.000480667,-0.338607,0.313897,3.18061,992.226,-404.211,-583.96,17.3541,0.0548329,3.35988,-0.000305327,-0.18825,0.556737,0.556737,992.226,-404.413,-583.936,17.3497,0.0560156,3.35347,-0.000288476,-0.155595
0.36,0.27726,2.83826,992.401,-433.043,-583.909,21.409,0.0550315,3.37991,-0.000490423,-0.155232,0.326452,3.1472,992.438,-400.473,-582.873,17.8985,0.0540665,3.34959,-0.00030873,-0.181672,0.539506,0.539506,992.438,-400.681,-582.842,17.8947,0.0553046,3.34055,-0.000287185,-0.152474
0.372,0.276302,2.77667,992.646,-429.784,-570.557,38.2774,0.0544515,3.36313,-0.000486628,-0.25376,0.314508,3.15508,992.658,-396.337,-581.289,18.865,0.0533269,3.33728,-0.000309174,-0.189551,0.538403,0.538403,992.658,-396.342,-581.368,18.8462,0.0544563,3.32531,-0.000283349,-0.155357
0.384,0.277723,2.79093,992.876,-425.931,-564.756,20.4031,0.0539781,3.35898,-0.000509529,-0.267114,0.316849,3.15041,992.88,-392.294,-577.953,18.061,0.0525726,3.3157,-0.000303198,-0.204413,0.540622,0.540622,992.88,-392.439,-577.935,18.0607,0.053707,3.29117,-0.000281538,-0.160205
0.396,0.278046,2.77926,993.047,-420.218,-554.828,22.8219,0.052579,3.32718,-0.000520282,-0.197402,0.318651,3.15809,993.093,-388.385,-574.452,17.6249,0.0517826,3.29437,-0.000305192,-0.197654,0.53997,0.53997,993.093,-388.597,-574.359,17.6446,0.0529516,3.26983,-0.000277426,-0.160162
0.408,0.277972,2.81683,993.191,-413.15,-570.109,11.3688,0.0513081,3.29435,-0.000506291,-0.00381544,0.315561,3.16398,993.305,-383.692,-574.529,17.4902,0.0509335,3.27858,-0.000307152,-0.172127,0.541174,0.541174,993.305,-383.707,-574.576,17.4717,0.0519323,3.26092,-0.000274078,-0.161442
0.42,0.278078,2.7835,993.391,-410.835,-596.185,25.1151,0.0504325,3.26659,-0.000495939,0.129915,0.314778,3.17017,993.517,-379.78,-573.9,18.1965,0.0500165,3.26744,-0.000311048,-0.134004,0.53982,0.53982,993.517,-380.129,-573.835,18.1765,0.0511877,3.26221,-0.000271502,-0.161321
0.432,0.278382,2.78279,993.65,-404.604,-601.822,30.3742,0.0497884,3.29095,-0.000538845,0.0905175,0.317011,3.14521,993.744,-374.642,-573.988,19.4031,0.0491499,3.25867,-0.000310257,-0.139292,0.539299,0.539299,993.744,-374.515,-574.166,19.3775,0.0500089,3.27386,-0.000268663,-0.160964
0.444,0.277569,2.78585,993.906,-399.278,-564.994,14.175,0.0489515,3.24711,-0.000556337,-0.0933874,0.315689,3.16166,993.969,-370.46,-571.337,18.1484,0.0483249,3.24317,-0.000301213,-0.139595,0.542507,0.542507,993.969,-370.485,-571.38,18.1616,0.0491465,3.23513,-0.000263472,-0.161386
0.456,0.278283,2.78887,994.028,-396.896,-587.625,32.0551,0.0479487,3.24969,-0.000541842,0.206677,0.317132,3.1672,994.189,-366.659,-570.337,19.0571,0.0475229,3.23334,-0.000292214,-0.113308,0.545032,0.545032,994.189,-366.775,-570.361,19.0455,0.0483549,3.23429,-0.00026155,-0.162345
0.468,0.278343,2.7833,994.304,-394.572,-571.422,25.8422,0.0472076,3.23009,-0.000504324,0.0508944,0.315962,3.16131,994.425,-362.77,-569.887,19.9195,0.0466463,3.2361,-0.000296385,-0.1237,0.539723,0.539723,994.425,-363.049,-569.802,19.9261,0.0475955,3.24207,-0.00026104,-0.160532
0.48,0.280995,2.7869,994.612,-389.225,-590.196,29.0119,0.0465195,3.25455,-0.000501847,-0.0954217,0.316376,3.16144,994.671,-357.837,-571.967,21.334,0.0457522,3.24459,-0.000296739,-0.148869,0.540927,0.540927,994.671,-357.822,-572.094,21.3263,0.0464827,3.26877,-0.000256153,-0.162405
0.492,0.280267,2.7939,994.885,-385.188,-581.772,7.33306,0.0454294,3.23901,-0.00047943,-0.191838,0.314791,3.18318,994.936,-353.058,-573.325,22.9833,0.0448291,3.25406,-0.00029025,-0.188801,0.537338,0.537338,994.936,-353.247,-573.314,22.9832,0.0455581,3.28188,-0.000254228,-0.162034
0.504,0.276783,2.7728,995.195,-380.277,-599.839,22.7555,0.0444076,3.25782,-0.000434972,-0.329714,0.315764,3.15246,995.217,-348.196,-574.724,23.2834,0.0439147,3.25366,-0.000285689,-0.225621,0.539944,0.539944,995.217,-348.158,-574.855,23.2716,0.0445726,3.27034,-0.000251626,-0.160462
0.516,0.27805,2.77796,995.459,-376.734,-573.889,15.0164,0.0439143,3.25071,-0.000418605,-0.267131,0.324752,3.15415,995.489,-343.186,-573.489,21.551,0.0430838,3.23456,-0.000281377,-0.226143,0.539093,0.539093,995.489,-343.125,-573.639,21.523,0.0436086,3.23687,-0.000248033,-0.159399
0.528,0.278224,2.77455,995.705,-374.047,-585.844,16.2119,0.043179,3.2447,-0.000447512,-0.203005,0.3153,3.16087,995.741,-339.16,-572.241,21.0889,0.0422017,3.22858,-0.000275165,-0.186168,0.539299,0.539299,995.741,-339.349,-572.219,21.0902,0.0429455,3.22524,-0.000245852,-0.161526
0.54,0.278343,2.77999,995.974,-370.009,-571.841,21.316,0.0425038,3.31645,-0.00049498,-0.276133,0.314332,3.1678,996.006,-333.98,-573.484,22.9117,0.0412562,3.23867,-0.000285668,-0.18589,0.546274,0.546274,996.006,-333.936,-573.616,22.9134,0.0418754,3.26138,-0.000241149,-0.162836
0.552,0.280179,2.78898,996.273,-357.73,-596.101,13.4912,0.0412243,3.28953,-0.00046766,-0.285549,0.314837,3.15337,996.287,-328.452,-572.657,23.3348,0.0403193,3.23434,-0.000275296,-0.215907,0.546187,0.546187,996.287,-328.58,-572.677,23.3479,0.0409037,3.25294,-0.000239236,-0.164465
0.564,0.277861,2.78163,996.536,-353.438,-605.093,12.4383,0.0400646,3.20504,-0.000531654,-0.205489,0.316857,3.17523,996.551,-323.948,-568.131,20.9379,0.0392912,3.20349,-0.000285986,-0.206171,0.542555,0.542555,996.551,-324.237,-568.101,20.9343,0.040179,3.19503,-0.000236186,-0.166144
0.576,0.278374,2.79691,996.726,-350.252,-564.577,21.1651,0.0392965,3.20476,-0.000533339,-0.0763398,0.315288,3.15335,996.799,-317.224,-565.877,20.622,0.0382859,3.1818,-0.000290951,-0.17909,0.552362,0.552362,996.799,-317.095,-566.03,20.6215,0.0388124,3.17218,-0.000232176,-0.165323
0.588,0.277759,2.77022,996.956,-347.551,-562.812,23.3258,0.0386012,3.22445,-0.000456369,0.0538099,0.315711,3.15458,997.047,-312.158,-562.128,20.5993,0.0373048,3.16146,-0.0002746,-0.159852,0.541322,0.541322,997.047,-312.034,-562.248,20.5728,0.0378988,3.15228,-0.000227622,-0.165313
0.6,0.278871,2.77414,997.265,-342.666,-570.315,28.4087,0.0376463,3.16052,-0.000495461,-0.236127,0.315122,3.19013,997.302,-307.071,-560.421,21.5389,0.0363001,3.14649,-0.000276765,-0.170874,0.555826,0.555826,997.302,-307.918,-559.946,21.64,0.0371661,3.13662,-0.000223736,-0.16706
0.612,0.276258,2.76909,997.483,-332.871,-579.718,18.2125,0.036402,3.0841,-0.000475247,-0.133326,0.314494,3.14552,997.551,-301.265,-557.452,20.0195,0.0351908,3.12411,-0.000279533,-0.168714,0.538187,0.538187,997.551,-301.288,-557.558,20.0031,0.0358666,3.12474,-0.000219916,-0.171936
0.624,0.276705,2.76381,997.787,-326.311,-562.389,40.3917,0.034832,3.06939,-0.000471811,-0.221697,0.31412,3.13389,997.788,-295.104,-556.044,19.7779,0.0340873,3.11384,-0.000279591,-0.150142,0.539017,0.539017,997.788,-295.03,-556.13,19.7773,0.0346625,3.11225,-0.000215141,-0.175596
0.636,0.276125,2.75723,997.978,-321.404,-564.042,29.905,0.0342675,3.10623,-0.000509482,-0.142486,0.31301,3.13105,998.033,-289.041,-557.05,21.5885,0.0330207,3.124,-0.00028117,-0.124273,0.545066,0.545066,998.033,-289.1,-557.1,21.5892,0.0335628,3.11866,-0.000211531,-0.176409
0.648,0.275329,2.75911,998.192,-311.283,-544.579,16.4972,0.0328404,3.12614,-0.000477419,-0.0272963,0.31237,3.14561,998.305,-282.479,-558.95,23.3268,0.0318225,3.14133,-0.000280374,-0.116937,0.542885,0.542885,998.305,-282.658,-558.952,23.3472,0.0323292,3.13811,-0.000205632,-0.176065
0.66,0.27722,2.76525,998.464,-305.382,-561.554,34.6704,0.0316277,3.15661,-0.000462685,0.0727834,0.311183,3.12187,998.595,-275.984,-559.874,25.0124,0.0306269,3.16034,-0.000268008,-0.0934386,0.542228,0.542228,998.595,-276.357,-559.659,25.0841,0.0311385,3.15159,-0.000200974,-0.178651
0.672,0.275494,2.75959,998.8,-300.464,-578.785,31.2073,0.0305375,3.23898,-0.000454977,0.0962372,0.311938,3.13268,998.904,-270.015,-558.501,26.2489,0.029425,3.17257,-0.000257892,-0.0949663,0.53998,0.53998,998.904,-269.962,-558.628,26.2357,0.029868,3.17129,-0.000196611,-0.178202
0.684,0.275723,2.83811,999.081,-295.781,-560.903,2.7542,0.0292795,3.17735,-0.000417705,0.177619,0.324378,3.23018,999.217,-263.475,-555.716,25.9243,0.0281141,3.1717,-0.000262524,-0.115265,0.546061,0.546061,999.217,-263.277,-555.978,25.8524,0.0285275,3.18334,-0.00019258,-0.179483
0.696,0.276108,3.1392,999.479,-286.617,-566.682,42.1673,0.0277067,3.1611,-0.000413075,-0.107462,0.311783,3.14131,999.534,-255.569,-555.653,26.4758,0.0267977,3.16848,-0.000246227,-0.151466,0.546787,0.546787,999.534,-255.619,-555.68,26.4745,0.0270598,3.19298,-0.000190094,-0.176946
0.708,0.277969,2.77889,999.747,-280.138,-544.763,24.6197,0.0264886,3.15777,-0.000412405,-0.0730672,0.315581,3.14945,999.843,-249.661,-554.774,25.0408,0.0254971,3.16243,-0.000239676,-0.166645,0.539258,0.539258,999.843,-249.52,-554.908,25.0366,0.0259559,3.16153,-0.00018538,-0.173565
