vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,0.202429,2.17595,1012.97,8.84644,-557.376,-10.3396,-0.080802,3.40235,0.000406204,-0.0403338,0.367146,2.74038,1013,4.51151,-616.257,-14.1646,-0.0790731,3.45761,0.000591519,-0.162437,0.416042,0.416042,1013,4.48688,-616.162,-14.1506,-0.0791365,3.43823,0.000441512,-0.180686
0.104,0.215062,2.25964,1013,-3.42265,-557.435,-10.2922,-0.0770138,3.40491,0.000183668,-0.0428855,0.259803,2.71298,1013,-5.95376,-616.112,-13.5728,-0.0752253,3.45696,0.000500807,-0.162244,0.402431,0.402431,1013,-5.86846,-616.016,-13.5575,-0.0753314,3.43764,0.000404466,-0.180529
0.108,0.246257,2.59004,1012.93,-0.198714,-557.985,-10.2172,-0.0730477,3.38143,0.000321663,-0.0346571,0.350562,3.37054,1012.95,-17.8637,-614.698,-11.9313,-0.0714724,3.4492,0.000485654,-0.16465,0.772036,0.772036,1012.95,-18.0211,-614.59,-11.9095,-0.071338,3.42854,0.000359447,-0.180483
0.112,0.416262,3.00403,1012.86,-33.7176,-558.329,-10.1473,-0.0708707,3.38159,0.000124895,-0.0317623,0.258035,3.18766,1012.87,-20.4995,-614.669,-11.5328,-0.0686055,3.44851,0.000427793,-0.163048,0.566941,0.566941,1012.87,-20.471,-614.578,-11.523,-0.068668,3.42853,0.000314342,-0.180828
0.116,0.293352,3.44387,1012.76,-17.4161,-558.662,-10.0772,-0.0676687,3.38048,0.000183562,-0.0253281,0.317238,2.65512,1012.78,-25.3213,-614.761,-11.2525,-0.0656548,3.44704,0.000375278,-0.165602,0.417773,0.417773,1012.78,-25.1215,-614.645,-11.2271,-0.06575,3.42892,0.000278807,-0.180537
0.12,0.217791,2.16698,1012.66,-41.9216,-559.216,-9.95468,-0.0636302,3.36836,0.000157618,-0.0345397,0.251742,2.53288,1012.67,-32.7285,-614.307,-10.5827,-0.0621986,3.44422,0.000291826,-0.166372,0.414592,0.414592,1012.67,-32.5237,-614.212,-10.5769,-0.062438,3.42613,0.000233743,-0.18042
0.124,0.217921,2.81032,1012.48,-50.4228,-559.104,-9.61399,-0.0575071,3.3626,0.000350124,-0.0346039,0.351515,3.07159,1012.51,-47.0841,-613.178,-9.49752,-0.0579016,3.43812,0.000221477,-0.168668,0.419345,0.419345,1012.51,-46.7765,-613.27,-9.59863,-0.0579251,3.42031,0.000185837,-0.180327
0.128,0.216413,2.75408,1012.36,-60.5297,-555.573,-6.1662,-0.0526614,3.36113,-0.000319139,-0.0316315,0.257128,2.83338,1012.29,-63.0346,-612.202,-8.48181,-0.0529863,3.43296,0.000136419,-0.169655,0.424773,0.424773,1012.29,-63.2127,-612.008,-8.42974,-0.0528883,3.41423,0.000151916,-0.180745
0.132,0.223437,2.2405,1012.04,-68.9824,-555.181,-5.4845,-0.0484426,3.34827,0.000110685,-0.0390881,0.259938,2.78422,1012,-79.9587,-610.767,-7.28643,-0.0479573,3.42465,0.000133212,-0.173304,0.426734,0.426734,1012,-80.0778,-610.671,-7.27323,-0.0477442,3.40732,0.000118648,-0.18129
0.136,0.218704,2.47604,1011.75,-99.7499,-554.21,-5.56718,-0.0415878,3.34783,-0.000258747,-0.0435908,0.257266,2.5264,1011.65,-97.6412,-609.361,-6.14693,-0.0423892,3.41835,1.28003e-05,-0.175303,0.424099,0.424099,1011.65,-97.5882,-609.211,-6.10798,-0.0423304,3.39869,8.33907e-05,-0.181211
0.14,0.218896,2.31902,1011.25,-102.969,-552.942,-4.56948,-0.0326726,3.33909,-4.36386e-05,-0.0342988,0.25354,2.56492,1011.21,-124.093,-607.921,-5.0575,-0.0357786,3.4066,-3.68083e-06,-0.172565,0.501881,0.501881,1011.21,-124.137,-607.842,-5.04394,-0.0352789,3.39057,5.39934e-05,-0.181312
0.144,0.233045,2.34243,1010.71,-152.487,-551.85,-4.04378,-0.0288479,3.32565,-0.000449966,-0.039693,0.256518,2.66183,1010.67,-140.975,-605.717,-3.50923,-0.0303726,3.39497,4.87406e-05,-0.175079,0.459907,0.459907,1010.67,-141.381,-605.576,-3.49333,-0.0296464,3.37731,1.70156e-05,-0.181272
0.148,0.226882,2.24739,1010.1,-156.182,-551.29,-3.70739,-0.0261098,3.32288,-0.000276482,-0.0265972,0.323556,2.61173,1010.09,-147.026,-603.85,-2.23756,-0.0264251,3.3847,6.82958e-05,-0.170631,0.427634,0.427634,1010.09,-147.047,-603.744,-2.22092,-0.0259986,3.36768,-1.92258e-05,-0.181715
0.152,0.22387,2.24073,1009.49,-164.428,-546.954,0.183752,-0.0214224,3.31181,-0.000458876,-0.0281467,0.261469,2.61747,1009.49,-155.478,-601.403,-0.740708,-0.0222763,3.3699,-1.87936e-05,-0.173435,0.429962,0.429962,1009.49,-154.931,-601.553,-0.823995,-0.0220404,3.35517,-4.72181e-05,-0.181421
