vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,30.2295,298.17,1012.42,3.12572,-634.906,-19.0989,-0.0824087,3.60667,0.000568023,-0.14727,29.1325,291.945,1012.44,1.87723,-629.118,-17.97,-0.0753259,3.56791,0.000506226,-0.167922,54.396,54.396,1012.44,1.88026,-629.115,-17.9682,-0.0753165,3.56666,0.000426275,-0.170293
0.104,25.7541,256.131,1012.42,-4.19648,-634.84,-18.63,-0.0785194,3.60628,0.000507519,-0.14764,29.1,291.946,1012.43,-6.03145,-629.063,-17.505,-0.0719443,3.56812,0.00045777,-0.167998,55.7097,55.7097,1012.43,-6.01273,-629.064,-17.506,-0.0719515,3.5669,0.000386019,-0.170241
0.108,25.7953,250.917,1012.38,-14.0584,-634.364,-17.9799,-0.0747129,3.60423,0.000446942,-0.147516,27.6021,262.676,1012.39,-15.105,-628.786,-16.8871,-0.0684371,3.56693,0.000411744,-0.167924,46.261,46.261,1012.39,-15.1236,-628.777,-16.881,-0.0684516,3.56561,0.00034651,-0.170239
0.112,22.9492,229.449,1012.3,-25.9004,-633.842,-17.1958,-0.0707222,3.60224,0.000385491,-0.147398,25.989,259.765,1012.31,-25.2641,-628.299,-16.1415,-0.0647854,3.56434,0.000367348,-0.167946,46.3295,46.3295,1012.31,-25.2533,-628.299,-16.1419,-0.0648141,3.56311,0.000307998,-0.170228
0.116,22.9045,229.346,1012.18,-34.8366,-633.063,-16.2964,-0.0666665,3.59689,0.000367414,-0.147258,25.9903,259.8,1012.19,-36.2985,-627.566,-15.2477,-0.0609899,3.56022,0.000325762,-0.167896,46.0265,46.0265,1012.19,-36.2885,-627.566,-15.2484,-0.0610297,3.559,0.000270281,-0.17019
0.12,22.9318,229.44,1012.01,-47.5591,-632.082,-15.324,-0.0624516,3.59047,0.000317248,-0.149431,26.0353,259.754,1012.02,-48.0829,-626.568,-14.2044,-0.0570437,3.55446,0.000284291,-0.168046,45.966,45.966,1012.02,-48.0626,-626.571,-14.2056,-0.0570993,3.55328,0.000233447,-0.170215
0.124,22.932,229.197,1011.8,-59.9576,-630.743,-14.1837,-0.0580903,3.58266,0.000275192,-0.150812,25.9521,259.698,1011.8,-60.7339,-625.275,-12.9955,-0.0529219,3.54701,0.000243922,-0.168165,45.868,45.868,1011.8,-60.7411,-625.269,-12.9935,-0.0529794,3.54572,0.000197742,-0.170259
0.128,22.9002,229.215,1011.52,-76.7467,-629.437,-12.906,-0.0534982,3.57409,0.000233115,-0.150825,25.9788,259.728,1011.53,-73.915,-623.786,-11.7128,-0.0486488,3.53822,0.00020675,-0.167833,45.9649,45.9649,1011.53,-73.9197,-623.778,-11.7074,-0.0487188,3.53708,0.000163384,-0.170342
0.132,22.927,229.209,1011.2,-87.6627,-627.399,-11.185,-0.0489009,3.56253,0.000186407,-0.152867,25.9544,259.667,1011.21,-87.5773,-621.971,-10.2714,-0.0442334,3.52776,0.000169701,-0.168251,45.837,45.837,1011.21,-87.5714,-621.974,-10.2717,-0.0443112,3.52658,0.000130313,-0.170386
0.136,22.9221,229.259,1010.82,-101.682,-625.476,-9.7066,-0.0440153,3.54913,0.000120383,-0.152567,25.9787,260.754,1010.83,-101.694,-619.831,-8.68182,-0.0396709,3.51547,0.000133829,-0.168474,46.1987,46.1987,1010.83,-101.703,-619.829,-8.6816,-0.0397443,3.51404,9.86831e-05,-0.1704
0.14,23.2868,229.836,1010.37,-118.535,-623.202,-7.94721,-0.0389188,3.53416,9.27854e-05,-0.153821,26.2012,261.354,1010.4,-115.884,-617.507,-7.05068,-0.034994,3.50159,0.00010105,-0.168459,46.2939,46.2939,1010.4,-115.849,-617.518,-7.05441,-0.0350918,3.50067,6.82858e-05,-0.170403
0.144,22.9205,230.287,1009.87,-133.041,-620.585,-6.137,-0.0339946,3.51773,7.26418e-05,-0.15358,26.3036,261.032,1009.9,-130.159,-614.773,-5.23598,-0.0302417,3.48612,7.09522e-05,-0.168312,46.1288,46.1288,1009.9,-130.18,-614.765,-5.2327,-0.0303213,3.48466,3.9403e-05,-0.170371
