corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.040819,0.407764,989.695,-319.483,-551.467,-1.16973,0.0629533,3.24298,8.79194e-05,-0.48628,0.048062,0.478451,990.046,-412.62,-579.152,13.1567,0.0653743,3.31456,-0.000309237,-0.172316,0.082697,0.082697,990.046,-411.731,-579.568,13.0666,0.0653553,3.3362,-0.000300901,-0.144207
0.312,0.044341,0.406036,990.742,-418.961,-493.419,17.9273,0.0428598,3.10042,-0.00102411,-0.540889,0.047688,0.5062,990.68,-357.851,-561.593,18.3068,0.0471648,3.25176,-0.000382489,-0.231217,0.098551,0.098551,990.68,-357.638,-561.669,18.3012,0.0468532,3.2363,-0.000317782,-0.170933
0.324,0.044284,0.411643,991.46,-553.612,-480.313,-22.9216,0.0632424,3.36069,-0.000500034,-0.912694,0.047777,0.508927,991.233,-434.863,-586.383,12.242,0.066861,3.30174,-0.000477532,-0.199494,0.094871,0.094871,991.233,-434.98,-586.289,12.2494,0.0664742,3.29034,-0.000319913,-0.170207
0.336,0.090743,0.860531,991.941,-420.379,-643.125,13.5334,0.0624178,3.30292,0.000853715,-0.040729,0.11441,0.986232,992.46,-402.703,-587.544,17.2763,0.0669666,3.35557,-0.000128426,-0.183123,0.162433,0.162433,992.46,-402.392,-587.738,17.3103,0.0664301,3.35013,-0.000274681,-0.187237
0.348,0.090568,0.873982,994.158,-389.047,-634.751,25.1063,0.0580427,3.91342,-0.000741051,-0.0954032,0.097821,0.993594,994.592,-424.861,-589.658,19.2086,0.0574032,3.49564,-0.000211959,-0.166427,0.164826,0.164826,994.592,-425.321,-589.381,19.2256,0.0573121,3.52205,-0.000292766,-0.146097
0.36,0.11872,1.09092,993.925,-397.179,-567.971,-11.0681,0.0454011,3.43352,-0.00167532,-0.155199,0.105268,1.23307,993.955,-385.269,-571.829,16.3195,0.0485495,3.36358,-0.000395911,-0.135119,0.233937,0.233937,993.955,-385.668,-571.572,16.3265,0.0481593,3.35899,-0.000310548,-0.186487
0.372,0.073374,0.828667,994.905,-347.461,-562.939,61.9154,0.056734,3.20573,-0.00094507,-0.324567,0.097426,1.21217,995.182,-380.334,-579.637,16.9957,0.0517485,3.2631,-0.00029168,-0.141469,0.204603,0.204603,995.182,-380.747,-579.272,17.0343,0.0517091,3.26424,-0.000292812,-0.184031
0.384,0.093078,1.04862,994.437,-416.208,-681.328,50.6532,0.0653548,3.41803,-0.0014641,0.532486,0.149759,1.07269,994.803,-384.715,-590.508,12.0247,0.0554707,3.36322,-0.000430299,-0.132863,0.145799,0.145799,994.803,-384.588,-590.583,12.026,0.0553134,3.36606,-0.00030784,-0.187698
0.396,0.057343,0.722405,996.046,-433.459,-575.851,-2.80309,0.0682355,2.78056,-0.00252277,-0.111079,0.096194,0.995734,995.736,-412.625,-547.236,11.5979,0.0672965,3.01538,-0.000547087,-0.179671,0.159522,0.159522,995.736,-412.412,-547.306,11.6101,0.0673374,3.00046,-0.00027136,-0.202452
0.408,0.105286,0.877201,993.13,-349.191,-604.615,16.573,0.0501691,3.20723,-0.000680557,-0.215153,0.112334,0.964516,993.281,-385.439,-583.724,17.9646,0.0529885,3.39172,-0.000347945,-0.189097,0.15992,0.15992,993.281,-385.585,-583.767,17.9091,0.0538585,3.37493,-0.00027806,-0.168758
0.42,0.072584,0.874078,994.682,-287.23,-505.325,56.7748,0.0394784,3.58364,-0.000582179,0.556957,0.10081,0.907624,995.046,-353.569,-583.255,21.6874,0.0451727,3.42475,-0.000242873,-0.182854,0.142088,0.142088,995.046,-353.401,-583.282,21.6562,0.0448919,3.41877,-0.000266628,-0.170787
0.432,0.041768,0.414236,995.212,-471.981,-546.27,8.78448,0.0550759,3.01715,0.000556198,0.324241,0.045532,0.346681,996.131,-373.203,-557.228,16.8085,0.0487216,3.10026,-0.000109503,-0.0848652,0.071928,0.071928,996.131,-373.317,-557.254,16.8272,0.0486384,3.11282,-0.0002679,-0.136576
0.444,0.047962,0.405831,996.223,-347.529,-574.27,-16.6321,0.0562631,3.71882,0.000440227,-0.102956,0.047677,0.465304,996.576,-361.004,-599.421,19.1067,0.0502884,3.52638,-0.000108441,-0.193638,0.088553,0.088553,996.576,-361.137,-599.531,19.0179,0.0509303,3.53316,-0.000306319,-0.162183
0.456,0.041818,0.365989,997.206,-361.283,-520.467,9.566,0.0582896,3.04957,0.000609561,0.00309767,0.032159,0.507636,997.539,-378.353,-542.728,15.5537,0.0547096,3.15847,-0.000184766,-0.20455,0.086201,0.086201,997.539,-378.492,-542.618,15.5685,0.0549555,3.14203,-0.000259826,-0.199001
0.468,0.166121,0.89824,993.637,-353.893,-579.457,-37.352,0.0422984,3.573,-0.0010659,0.398309,0.126084,0.827169,994.198,-352.231,-589.744,14.8506,0.0462937,3.4159,-0.000322739,-0.116897,0.13595,0.13595,994.198,-352.353,-589.741,14.8398,0.0460856,3.41723,-0.000262662,-0.188094
0.48,0.070101,0.79811,996.938,-340.179,-614.809,16.1613,0.0298568,2.93413,-0.000839624,-0.380586,0.092097,0.905439,997.119,-341.169,-581.958,13.3893,0.0350254,3.14096,-0.000202376,-0.104827,0.122339,0.122339,997.119,-341.174,-582.01,13.3773,0.0342008,3.12724,-0.000258176,-0.137777
0.492,0.058593,0.928634,998.441,-291.62,-587.228,27.0719,0.0344648,3.10781,-0.00044896,-0.403936,0.098273,1.02993,998.706,-336.399,-569.485,23.5478,0.0432109,3.25353,-0.000319179,-0.130928,0.168631,0.168631,998.706,-336.07,-569.643,23.5442,0.042726,3.25247,-0.000240549,-0.187537
0.504,0.095132,1.1986,994.613,-346.669,-588.482,34.2946,0.0422527,3.31695,-0.00107651,-0.261192,0.145295,1.94951,994.746,-327.818,-567.991,26.4284,0.0422986,3.35001,-0.000381903,-0.160912,0.316578,0.316578,994.746,-328.087,-567.853,26.4508,0.0425482,3.34103,-0.000290111,-0.143482
0.516,0.110707,1.27492,998.819,-353.002,-535.677,12.7072,0.040591,3.27568,0.00109704,-0.0597638,0.141539,1.51342,999.327,-341.629,-574.346,20.5607,0.0454897,3.24,-9.47278e-05,-0.222096,0.244561,0.244561,999.327,-341.383,-574.513,20.5434,0.0448762,3.24802,-0.000277618,-0.19392
0.528,0.041196,0.416898,995.059,-390.481,-486.344,43.956,0.0435639,2.88971,-0.000684108,-0.348323,0.048498,0.480184,995.298,-326.455,-545.475,10.4795,0.0436802,3.02343,-0.000130306,-0.0923866,0.063394,0.063394,995.298,-326.507,-545.404,10.4722,0.0437763,3.0173,-0.00022506,-0.180393
0.54,0.041568,0.419053,997.102,-289.69,-568.077,82.0615,0.0365376,3.58908,-0.000449906,-0.586048,0.05146,0.495409,997.422,-338.05,-581.408,23.1902,0.0454184,3.38383,-0.000251934,-0.141601,0.090437,0.090437,997.422,-337.969,-581.439,23.1929,0.0450777,3.39104,-0.000264634,-0.182095
0.552,0.043772,0.425968,995.041,-430.736,-587.7,72.4143,0.0465002,3.49586,-0.00211368,-0.31851,0.047765,0.492946,995.098,-325.097,-575.574,28.389,0.0419747,3.39896,-0.000259006,-0.182307,0.085603,0.085603,995.098,-325.384,-575.549,28.4056,0.0431532,3.38454,-0.000179931,-0.162801
0.564,0.042546,0.433067,999.82,-299.716,-664.831,59.1846,0.0286978,3.35206,-0.000649718,0.492655,0.048783,0.483443,1000.38,-303.883,-557.495,20.5899,0.0381573,3.11675,-0.000257393,-0.143801,0.082303,0.082303,1000.38,-304.038,-557.456,20.5995,0.0378272,3.1285,-0.000217944,-0.152072
0.576,0.044463,0.431531,998.914,-303.764,-506.625,65.8876,0.0278429,3.21819,-0.00112306,0.0519073,0.049945,0.503008,999.285,-312.248,-557.036,23.5248,0.0342565,3.19415,-0.000203692,-0.144136,0.201517,0.201517,999.285,-312.782,-556.818,23.5344,0.0334626,3.19445,-0.000203221,-0.185007
0.588,0.111989,1.11458,994.421,-261.638,-518.185,42.399,0.0458773,3.09738,0.000186655,1.11655,0.143303,1.10953,995.57,-293.156,-556.245,28.0501,0.0445051,3.20379,-0.000268224,-0.0852114,0.164873,0.164873,995.57,-292.512,-556.691,27.9115,0.0451506,3.20515,-0.000159101,-0.137945
0.6,0.091004,1.13698,993.579,-351.887,-751.635,13.1434,0.0281518,3.47085,-0.000353431,-0.211101,0.143025,1.52028,993.881,-304.149,-586.438,20.5253,0.0339757,3.41472,-0.000260817,-0.120281,0.247531,0.247531,993.881,-304.531,-586.143,20.6097,0.0328969,3.42428,-0.000280668,-0.180277
0.612,0.074655,0.605956,996.508,-330.499,-548.825,3.17356,0.0466514,3.1192,0.000213684,-1.35145,0.099119,1.20694,996.832,-300.665,-558.216,23.7907,0.0412865,3.11253,-0.000141329,-0.10176,0.184875,0.184875,996.832,-301.494,-557.725,23.8406,0.0421286,3.11222,-0.000250602,-0.195065
0.624,0.044695,0.414695,995.807,-372.031,-616.328,16.7289,0.0427353,3.48132,0.000590256,-0.142389,0.046926,0.488772,996.318,-304.516,-574.356,23.8111,0.0375253,3.26124,-0.000118326,-0.143768,0.110403,0.110403,996.318,-304.824,-574.236,23.8215,0.0380282,3.26676,-0.000276814,-0.160681
0.636,0.042982,0.423959,999.775,-290.088,-561.811,-7.51994,0.0480117,3.26218,-0.00107125,0.136421,0.042267,0.495578,999.777,-296.844,-559.845,21.5094,0.0381241,3.17012,-0.000262373,-0.206094,0.089687,0.089687,999.777,-297.425,-559.737,21.4634,0.0387778,3.15881,-0.000269231,-0.200707
0.648,0.043542,0.434372,1002.28,-275.358,-506.32,28.9643,0.0290304,3.43606,0.000729968,-0.129612,0.050562,0.460234,1002.66,-278.287,-548.397,23.3194,0.0313441,3.19582,-6.75455e-05,-0.145152,0.082629,0.082629,1002.66,-278.397,-548.319,23.3174,0.0314943,3.21224,-0.000200464,-0.202141
0.66,0.04893,0.449853,994.818,-230.074,-538.613,23.249,0.0342987,3.15341,-0.000714011,-0.139162,0.048381,0.458536,994.894,-274.842,-548.252,24.1597,0.0382484,3.05093,-0.000284905,-0.213915,0.086864,0.086864,994.894,-275.123,-548.132,24.1602,0.0377483,3.04755,-0.000203585,-0.189392
