vol2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,0.275843,2.82766,1071.36,-601.495,-245.083,-16.2304,0.0653785,-0.989173,3.78006e-05,-0.221396,0.301915,3.37315,1069.46,-551.477,-253.964,-5.34379,0.0609028,-0.770064,-0.000329162,-0.0120797,0.588504,0.588504,1069.46,-551.554,-253.816,-5.34417,0.0608659,-0.775382,-0.000352158,-0.035675
0.156,0.283131,3.13567,1069.71,-587.786,-260.578,-3.97702,0.0629327,-0.801325,-2.02967e-06,-0.0751035,0.350263,3.54213,1067.85,-541.24,-281.492,-3.18076,0.0594763,-0.541135,-0.000329448,-0.039922,0.585758,0.585758,1067.85,-541.386,-281.23,-3.18077,0.0594692,-0.547791,-0.000351217,-0.0571267
0.162,0.259691,3.07506,1067.92,-563.455,-325.807,-4.13185,0.0599043,-0.49586,-1.57776e-05,-0.0864589,0.379369,3.99293,1066.07,-528.957,-311.61,-1.02534,0.0577465,-0.300481,-0.000340154,-0.0719567,0.821444,0.821444,1066.07,-528.974,-311.612,-1.03151,0.0576395,-0.304959,-0.000347493,-0.0758421
0.168,0.432908,4.23225,1065.89,-548.941,-351.793,6.95337,0.0585265,-0.154609,3.90715e-05,-0.300991,0.478475,4.123,1064.11,-515.513,-342.146,1.0995,0.0558401,-0.0560002,-0.000322747,-0.0832388,0.401947,0.401947,1064.11,-515.672,-342.009,1.09979,0.0557275,-0.0594667,-0.000343532,-0.0923936
0.174,0.208897,2.09794,1063.41,-531.093,-409.891,-4.31284,0.0559115,0.0416909,2.58147e-05,0.0597139,0.252671,2.51896,1061.97,-502.718,-368.642,3.1808,0.0541251,0.175805,-0.000318904,-0.093296,0.418173,0.418173,1061.97,-502.568,-368.867,3.1761,0.0538984,0.174625,-0.000339097,-0.106714
0.18,0.215121,3.16594,1060.99,-515.375,-471.971,9.82415,0.0547152,0.32674,2.5505e-05,-0.247332,0.257445,2.98608,1059.69,-489.433,-391.801,5.06783,0.0523718,0.396475,-0.000317584,-0.106132,0.403058,0.403058,1059.69,-489.285,-392.028,5.06412,0.0521059,0.395267,-0.000333505,-0.117458
0.186,0.208582,2.77655,1058.4,-498.133,-379.192,-11.1049,0.0530071,0.451848,2.3947e-05,-0.0388718,0.365996,3.20225,1057.28,-476.696,-412.004,6.74531,0.0506614,0.608064,-0.00030433,-0.1166,0.408729,0.408729,1057.28,-476.879,-411.815,6.74479,0.0505867,0.602732,-0.000327582,-0.126575
0.192,0.211791,2.32231,1055.8,-491.319,-456.35,12.8426,0.0509685,0.710538,3.09991e-05,-0.140513,0.368152,3.66324,1054.75,-463.58,-431.257,8.1312,0.0491362,0.812086,-0.000284377,-0.123222,0.456974,0.456974,1054.75,-463.632,-431.212,8.13344,0.0489466,0.809491,-0.000322586,-0.133231
0.198,0.406664,3.37126,1053.04,-482.844,-465.132,10.6651,0.0493963,1.04371,-1.21029e-05,-0.0928377,0.412704,3.41115,1052.11,-452.793,-446.954,9.61309,0.0479875,1.00282,-0.000275762,-0.128878,0.858489,0.858489,1052.11,-453.048,-446.72,9.61502,0.0479287,0.998745,-0.000316305,-0.140095
0.204,0.437759,3.32738,1050.08,-472.849,-447.057,7.39783,0.0472406,1.13772,-3.20442e-05,-0.10829,0.251609,2.51862,1049.39,-440.265,-462.278,10.7379,0.0466579,1.18852,-0.000289973,-0.140492,0.42718,0.42718,1049.39,-439.894,-462.668,10.7343,0.0464281,1.18815,-0.000308737,-0.146969
