vol2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,0.442958,4.21619,1070.44,-627.743,-257.047,-8.96395,0.0630795,-0.939312,-0.00028878,-0.209213,0.48146,8.47406,1070.15,-580.982,-273.393,-7.99969,0.0620031,-0.926573,-0.000320331,-0.050354,2.03759,2.03759,1070.15,-581.171,-273.229,-8.00002,0.062307,-0.928473,-0.000343367,-0.0153175
0.156,1.05714,9.70016,1068.8,-565.401,-323.57,-3.62851,0.0572137,-0.718914,-0.000643699,-0.061611,1.10951,14.2056,1068.53,-552.053,-310.247,-5.89167,0.0569605,-0.688494,-0.000433375,-0.0706747,1.14436,1.14436,1068.53,-551.864,-310.435,-5.89125,0.0571677,-0.692223,-0.000318403,-0.0427177
0.162,1.31602,6.43855,1065.74,-578.802,-355.276,-13.9532,0.0619959,-0.361467,-0.000522372,-0.181673,0.540188,7.68315,1065.5,-567.497,-353.969,-2.25034,0.0612755,-0.346786,-0.000481926,-0.0581117,0.820072,0.820072,1065.5,-567.85,-353.647,-2.24992,0.0612834,-0.357115,-0.000333342,-0.0593789
0.168,0.450022,7.4439,1064.33,-554.846,-355.489,3.31991,0.0547267,-0.328151,0.000197256,-0.176204,0.514837,8.08334,1064.22,-541.194,-347.122,-2.8042,0.0571521,-0.261422,-0.000245227,-0.0714185,1.14016,1.14016,1064.22,-541.272,-346.931,-2.80583,0.0567487,-0.2619,-0.000329411,-0.0699603
0.174,0.919669,5.80331,1062.56,-506.876,-388.91,-0.762777,0.0542889,-0.0133963,-0.00041358,-0.0882542,1.13896,8.11654,1062.34,-533.772,-381.317,0.924842,0.0554273,0.0359143,-0.000244503,-0.0941104,1.51076,1.51076,1062.34,-533.882,-381.18,0.925611,0.0542235,0.0359286,-0.000308915,-0.0928709
0.18,0.463244,4.65847,1059.03,-557.42,-412.617,1.56479,0.0458728,0.322062,-0.000163311,-0.174504,0.482092,5.12201,1058.89,-507.301,-411.748,3.80305,0.0488386,0.329759,-0.000244764,-0.100278,1.52349,1.52349,1058.89,-507.38,-411.799,3.80409,0.0488445,0.340164,-0.000282959,-0.111725
0.186,0.558737,5.63981,1056.28,-508.285,-435.609,6.16524,0.0496636,0.412696,-0.00022257,0.0768508,0.486459,5.04367,1056.19,-499.354,-420.924,4.04752,0.0509981,0.446717,-0.000298573,-0.0772502,1.31556,1.31556,1056.19,-499.363,-420.857,4.04641,0.0506055,0.440349,-0.000302064,-0.105045
0.192,0.422743,4.50312,1055.16,-492.708,-465.548,-2.20444,0.0537329,0.715539,-0.000716751,0.000501937,0.645664,6.62186,1055.08,-486.657,-438.016,6.30841,0.0516319,0.715061,-0.000305245,-0.0400734,0.841317,0.841317,1055.08,-486.738,-437.993,6.31366,0.0523203,0.703082,-0.000289493,-0.131039
0.198,0.809004,4.80876,1052.09,-479.033,-454.467,5.89063,0.0464989,0.920103,-0.000484504,-0.184054,0.63028,7.54246,1051.92,-469.763,-460.255,7.8783,0.0484813,0.942829,-0.000308246,-0.121769,0.941949,0.941949,1051.92,-469.856,-459.996,7.87294,0.0472764,0.943021,-0.00030163,-0.142229
0.204,0.689416,4.6548,1049.14,-425.629,-421.937,-7.63919,0.0474446,1.17378,-1.46647e-05,-0.034275,0.676819,9.17869,1049.12,-466.925,-474.885,10.893,0.0475278,1.15768,-0.000183714,-0.118762,2.11261,2.11261,1049.12,-466.961,-474.699,10.9046,0.0471724,1.14884,-0.000301624,-0.12997
0.21,0.412904,4.29404,1046.48,-455.764,-508.617,36.6165,0.0436225,1.33286,-0.000564843,-0.0538109,0.496489,5.20201,1046.37,-444.574,-495.912,11.3132,0.043985,1.33928,-0.000280235,-0.124271,0.890327,0.890327,1046.37,-444.402,-495.995,11.3095,0.0435971,1.32971,-0.00029293,-0.148189
0.216,0.411693,7.8816,1042.89,-458.373,-499.234,4.15891,0.0413128,1.49504,-0.000195429,-0.340335,0.901034,7.35935,1042.82,-445.952,-508.483,10.9855,0.0425344,1.50838,-0.000202645,-0.121042,0.810611,0.810611,1042.82,-446.183,-508.287,10.9983,0.041766,1.48297,-0.000305884,-0.14503
0.222,0.451373,7.03038,1039.56,-439.507,-495.779,12.8793,0.0426153,1.63666,-0.000364523,-0.287328,1.06979,6.13501,1039.44,-435.733,-508.475,14.1545,0.0434792,1.62676,-0.00028596,-0.203806,0.814281,0.814281,1039.44,-435.721,-508.451,14.1522,0.0425434,1.61363,-0.00025954,-0.159125
0.228,0.830822,7.05385,1036.9,-465.25,-555.688,33.9945,0.0459192,1.83919,-0.000369192,-0.286628,0.962579,6.15581,1036.86,-421.735,-522.195,13.4214,0.0454109,1.80892,-0.000222838,-0.175414,1.05482,1.05482,1036.86,-422.064,-522.059,13.4363,0.0463321,1.82075,-0.00026658,-0.163266
0.234,0.428171,4.35191,1033.66,-382.492,-545.273,18.6071,0.0360149,2.04753,-0.000179058,-0.108216,0.503197,6.61771,1033.67,-393.027,-536.581,15.7538,0.0373248,2.04415,-0.000270094,-0.196546,0.928103,0.928103,1033.67,-392.841,-536.709,15.7478,0.0374054,2.05576,-0.000254112,-0.169679
0.24,0.628964,7.49736,1030.52,-380.521,-558.605,9.73872,0.0383953,2.08552,-0.000736362,-0.0603833,0.507512,5.45104,1030.48,-396.324,-531.905,14.6515,0.0384354,2.08782,-0.000308938,-0.159326,0.871632,0.871632,1030.48,-396.373,-531.922,14.6545,0.0375542,2.07172,-0.00027158,-0.167005
0.246,0.916507,8.52959,1027.01,-416.43,-574.508,25.7101,0.0397551,2.32728,-0.000320412,-0.440619,0.601645,5.7491,1026.89,-390.523,-552.375,18.4417,0.0412483,2.33111,-0.000290475,-0.218444,1.61682,1.61682,1026.89,-390.452,-552.559,18.4452,0.0411522,2.33327,-0.000241322,-0.170859
0.252,0.426893,5.41485,1023.2,-365.428,-570.533,35.9669,0.0357765,2.3492,0.000169303,-0.054907,0.988417,6.86671,1023.32,-361.959,-546.496,17.3695,0.0369274,2.34937,-0.00015078,-0.113213,1.12804,1.12804,1023.32,-361.966,-546.532,17.3774,0.0372529,2.34895,-0.000252331,-0.169646
