spot1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,12.1497,76.9383,537.915,192.411,-44.2367,17.0676,0.647728,0.175128,0.000390052,-0.0191562,7.05282,95.6258,537.971,192.011,-43.8168,16.6233,0.647981,0.174863,0.000335434,-0.016057,16.568,16.568,537.971,192.434,-43.7782,16.6149,0.646902,0.177297,0.000430589,-0.0140766
1089.48,5.32894,67.6191,565.326,169.31,-58.3329,21.3647,0.669165,0.240348,0.000875185,-0.013609,5.50044,58.1086,565.398,173.928,-57.225,21.3278,0.669009,0.239959,0.000659024,-0.0174921,8.36936,8.36936,565.398,173.169,-57.2461,21.32,0.664908,0.24049,0.000411939,-0.0177604
1131.38,4.26292,42.2746,593.824,152.231,-72.513,27.1463,0.685935,0.313917,0.000110769,-0.0191816,4.99134,49.415,593.886,149.133,-73.2163,27.2104,0.685915,0.314106,4.16726e-05,-0.0211491,8.26601,8.26601,593.886,149.221,-73.163,27.1779,0.688125,0.318318,0.000401162,-0.0223414
1173.28,4.22281,42.2714,623.037,104.864,-93.5245,33.5338,0.700369,0.415647,-0.000306055,-0.00688422,4.97948,49.2745,623.096,101.819,-93.8473,33.9842,0.701021,0.417096,-0.000111243,-0.0163886,8.33633,8.33633,623.096,101.437,-93.7512,33.9318,0.701421,0.421716,0.000371039,-0.0289636
1215.19,4.18582,30.1819,652.914,40.3997,-111.738,38.0566,0.716692,0.527733,0.000360247,-0.0463263,3.13832,30.248,652.981,43.454,-113.896,39.9336,0.716391,0.527006,0.000377332,-0.047123,5.58038,5.58038,652.981,43.4213,-113.701,39.8723,0.717425,0.524557,0.00028927,-0.0348268
1257.09,2.62945,26.6291,683.082,-38.3204,-134.81,45.6462,0.725396,0.646737,-2.85688e-05,-0.0279145,3.03229,30.2013,683.155,-33.0367,-135.96,45.2457,0.725859,0.646015,4.52314e-05,-0.03078,5.58549,5.58549,683.155,-32.6644,-135.994,45.2894,0.723412,0.638897,0.000116721,-0.0403109
1298.99,2.63116,26.4762,713.42,-123.21,-171.06,58.7032,0.735522,0.813961,0.000378927,-0.0556945,3.00652,30.149,713.502,-119.544,-168.044,54.871,0.73487,0.813266,0.000208099,-0.0604944,5.54947,5.54947,713.502,-119.548,-168.303,54.9631,0.734712,0.819043,5.55086e-05,-0.049429
1340.9,2.64543,26.5455,744.803,-224.486,-195.404,62.22,0.730948,0.960006,-5.83974e-05,-0.0550829,3.029,30.1115,744.874,-222.665,-194.178,60.2722,0.731003,0.962906,-0.000157874,-0.0565427,5.5021,5.5021,744.874,-222.509,-194.487,60.3054,0.730481,0.962311,-0.000185802,-0.0573395
1382.8,2.64995,26.7617,774.455,-337.925,-223.204,64.4909,0.709501,1.15665,-0.000802929,-0.077915,3.03862,30.1693,774.511,-337.252,-227.145,67.2562,0.709398,1.15364,-0.000811281,-0.0691316,5.46047,5.46047,774.511,-337.377,-226.913,67.2457,0.708625,1.15055,-0.000526481,-0.0685132
1424.7,2.62021,26.5005,803.944,-443.693,-264.055,72.9268,0.68532,1.32428,-0.000789566,-0.062769,3.03749,30.3909,803.998,-449.224,-259.858,72.1476,0.684832,1.32773,-0.000882357,-0.0640482,5.53045,5.53045,803.998,-448.985,-260.098,72.2066,0.683908,1.33825,-0.000827592,-0.0825559
