spot2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,0.415791,4.17415,547.898,-14.8558,-33.3558,7.66842,0.00228838,13.0282,2.80399e-05,-0.232967,0.48829,5.99324,547.936,-14.3298,-29.5434,6.11177,0.00238928,13.0217,4.94736e-06,-0.314675,1.39058,1.39058,547.936,-14.3104,-30.0897,6.33408,0.00294333,13.0291,-1.24075e-05,-0.0473249
50.8664,0.408193,5.23346,573.239,-21.1617,-79.4723,5.66241,0.00284383,13.0233,4.50973e-08,0.104676,0.499457,5.53256,573.297,-18.8394,-67.0815,2.53364,0.00294787,13.026,-7.46107e-06,-0.0314994,0.94025,0.94025,573.297,-19.1564,-67.0896,2.65448,0.00391991,13.0766,-1.4455e-05,0.0508435
52.8228,0.604141,5.8303,598.67,-26.8774,-115.828,30.2594,0.00375273,13.1518,1.04581e-05,0.231889,0.885452,5.69451,598.736,-23.8237,-105.695,6.94709,0.00388296,13.1796,-6.95625e-07,0.184666,0.876306,0.876306,598.736,-24.2681,-106.473,7.03829,0.00496209,13.0451,-2.30598e-05,-0.0522355
54.7792,0.438171,5.16839,624.538,-29.6738,-153.841,5.51398,0.00439889,13.1848,-1.40584e-05,-0.0551595,0.795054,6.37543,624.6,-27.5716,-147.12,7.5226,0.00456401,13.1699,-2.15237e-05,-0.0363871,0.870809,0.870809,624.6,-28.4956,-147.531,7.72834,0.00577961,13.1099,-2.80327e-05,0.00296241
56.7356,0.438895,4.41926,650.154,-42.2662,-207.378,-6.82288,0.00636468,12.8684,1.02541e-05,-0.691157,0.514611,5.14919,650.168,-36.9093,-199.457,4.17389,0.00641899,12.8807,6.9317e-06,-0.492665,0.853432,0.853432,650.168,-37.2159,-199.574,3.94961,0.00775826,12.9097,-3.83113e-05,-0.11921
58.692,0.440762,4.41401,675.386,-48.0003,-250.559,-5.38693,0.0072266,12.9779,3.05812e-05,-0.0442164,0.519919,5.26223,675.414,-42.9345,-249.672,11.0842,0.00728767,12.9226,1.50852e-05,-0.0358637,0.888686,0.888686,675.414,-43.2988,-249.09,10.8978,0.0086989,12.8943,-4.39815e-05,-0.0333381
60.6484,0.447121,4.49041,700.5,-58.5521,-284.853,40.1422,0.00938798,12.8562,1.02504e-05,-0.296713,0.549917,5.18031,700.567,-53.2403,-289.479,19.6719,0.00943229,12.8195,-4.11349e-06,-0.375348,0.854866,0.854866,700.567,-53.7488,-289.281,19.8343,0.0112086,12.9217,-5.12327e-05,-0.14718
62.6048,0.439976,4.4275,725.238,-76.3411,-364.139,12.1091,0.0109256,12.5276,2.99643e-05,0.0783416,0.520087,5.16193,725.294,-66.0974,-358.914,13.6908,0.0110783,12.5292,-1.42248e-05,0.0801849,0.862457,0.862457,725.294,-67.445,-358.621,13.7643,0.0135948,12.5835,-6.59907e-05,-0.0862263
64.5612,0.443471,4.50317,749.667,-86.3673,-415.62,7.04731,0.0123498,12.2472,2.98075e-06,-0.320537,0.549315,5.37796,749.7,-75.4855,-411.342,9.72419,0.0126017,12.2228,-5.92971e-05,-0.307638,0.863393,0.863393,749.7,-76.492,-411.633,10.0974,0.0151613,12.1653,-8.11426e-05,-0.177472
66.5176,0.444588,4.44389,772.996,-96.4718,-482.287,16.964,0.0141745,11.7667,-4.32298e-05,0.180877,0.523373,5.33415,773.08,-87.7331,-489.119,6.31492,0.0145562,11.7849,-7.40615e-05,-0.160738,0.857691,0.857691,773.08,-88.4879,-489.627,6.33806,0.0170634,11.8044,-9.3559e-05,-0.264777
