vol1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,2.53945,35.7293,1012.14,1.48881,-636.854,-12.385,-0.0852426,3.55764,0.000638989,-0.134749,6.33104,48.039,1013.2,-12.4782,-604.461,-13.5562,-0.0533689,3.39194,0.000342792,-0.164032,6.00565,6.00565,1013.2,-12.4489,-604.467,-13.561,-0.0533719,3.39071,0.000288866,-0.165992
0.104,3.74152,35.1009,1012.01,-9.05088,-634.515,-18.4645,-0.0790782,3.56513,0.000728926,-0.0931652,4.53973,47.0487,1013,-18.7566,-604.484,-13.0508,-0.0507008,3.40155,0.000310804,-0.167147,4.10705,4.10705,1013,-18.7838,-604.475,-13.0418,-0.0506964,3.40016,0.000259577,-0.167909
0.108,3.71591,30.26,1012.62,-19.0035,-654.266,-25.0059,-0.0710239,3.50787,0.00048556,-0.0982865,2.5985,25.6557,1013.43,-26.5295,-603.198,-13.7377,-0.0471463,3.39196,0.000269552,-0.17087,4.58768,4.58768,1013.43,-26.5285,-603.2,-13.7394,-0.0471463,3.39016,0.000224621,-0.170901
0.112,4.26187,31.7198,1012.22,-16.1714,-627.722,-11.3659,-0.0698545,3.64844,0.000501055,-0.14359,2.62201,27.8888,1012.96,-34.7247,-606.487,-12.5698,-0.0446255,3.42993,0.000237775,-0.169774,4.95008,4.95008,1012.96,-34.6876,-606.503,-12.5821,-0.0446477,3.42898,0.000198417,-0.168543
0.116,2.13777,21.786,1012.06,-33.9039,-609.679,-8.35665,-0.0669175,3.57809,0.000178187,-0.244638,2.61615,25.8152,1012.72,-44.7099,-602.092,-12.0789,-0.0419173,3.39189,0.000208256,-0.169182,4.27286,4.27286,1012.72,-44.6534,-602.109,-12.087,-0.0419549,3.39065,0.00016928,-0.169782
0.12,2.28862,20.8173,1011.65,-46.121,-646.307,-25.9543,-0.0626248,3.64723,0.000312153,-0.277678,2.51055,24.8812,1012.38,-55.6152,-604.335,-11.308,-0.0383645,3.40936,0.000173992,-0.166191,4.19616,4.19616,1012.38,-55.6459,-604.319,-11.2969,-0.0384091,3.40815,0.000137908,-0.167249
0.124,2.13824,21.2651,1011.56,-63.7273,-626.091,-14.7303,-0.0604188,3.53732,0.000397195,-0.15824,2.4886,24.9496,1012.22,-64.3391,-600.558,-10.3697,-0.0362246,3.37015,0.000156473,-0.16965,4.02078,4.02078,1012.22,-64.3036,-600.575,-10.3786,-0.0362851,3.36889,0.00011881,-0.168575
0.128,2.06444,21.1917,1011.14,-76.5394,-631.683,-4.00654,-0.0524995,3.53141,0.000147035,-0.174301,2.47235,24.8846,1011.74,-75.414,-599.156,-8.55043,-0.0318921,3.37825,0.000116707,-0.1654,4.19894,4.19894,1011.74,-75.3939,-599.161,-8.54979,-0.0319475,3.37704,8.83941e-05,-0.166264
0.132,2.14001,20.5717,1010.98,-96.8936,-608.427,-9.00693,-0.0495361,3.55316,8.64911e-05,-0.0639256,1.62769,20.1172,1011.72,-89.0622,-598.384,-8.1152,-0.0284487,3.37516,9.02228e-05,-0.166143,2.85771,2.85771,1011.72,-89.0615,-598.386,-8.1145,-0.0285193,3.3739,5.82999e-05,-0.167859
0.136,1.4065,13.9837,1010.66,-98.5908,-624.942,-6.52548,-0.0433492,3.56796,0.000261801,-0.134438,1.59848,15.4697,1011.44,-101.567,-596.949,-7.18525,-0.0243179,3.36274,7.23377e-05,-0.168012,2.78237,2.78237,1011.44,-101.565,-596.957,-7.19241,-0.0243769,3.36126,4.17323e-05,-0.169273
0.14,1.33583,13.2983,1010.31,-116.386,-628.254,-11.5266,-0.0381352,3.58153,8.61678e-05,-0.161057,1.50865,15.1907,1011.06,-111.678,-593.882,-3.97114,-0.0208468,3.34904,4.3292e-05,-0.167393,2.78974,2.78974,1011.06,-111.664,-593.88,-3.96631,-0.0209058,3.34771,1.7121e-05,-0.167227
0.144,1.35528,13.6169,1009.71,-134.613,-621.082,1.00507,-0.0347733,3.52139,-2.7229e-05,-0.0693775,1.54896,15.5171,1010.55,-121.598,-591.779,-2.60037,-0.0173023,3.33621,1.7446e-05,-0.164614,2.77906,2.77906,1010.55,-121.574,-591.782,-2.5993,-0.017393,3.33523,-7.45122e-06,-0.166654
0.148,1.33435,13.3125,1008.71,-140.432,-613.849,-3.53198,-0.0290392,3.55147,2.74214e-05,-0.0516729,1.52421,15.229,1009.62,-135.231,-591.85,-1.96322,-0.0130593,3.33767,-4.92261e-07,-0.163621,2.74624,2.74624,1009.62,-135.209,-591.851,-1.95978,-0.0131604,3.33703,-2.8377e-05,-0.16571
0.152,1.34799,13.4764,1009.18,-160.338,-615.707,5.27943,-0.0213515,3.46176,0.000298161,-0.0940709,1.52327,15.4514,1010.07,-148.667,-584.851,-0.512357,-0.00870746,3.29792,-2.93654e-05,-0.167179,2.80129,2.80129,1010.07,-148.639,-584.859,-0.513519,-0.00878021,3.29637,-5.08753e-05,-0.167545
0.156,1.34762,13.3505,1008.05,-169.352,-621.732,-0.412675,-0.0194831,3.5217,5.45388e-05,-0.267892,1.51508,15.2785,1008.94,-160.126,-583.629,1.56502,-0.00489492,3.29331,-5.22266e-05,-0.166334,2.77033,2.77033,1008.94,-160.106,-583.642,1.55857,-0.00499984,3.29231,-7.52485e-05,-0.166857
0.16,1.3519,13.5809,1007.24,-184.524,-606.66,-8.5535,-0.0151877,3.45404,-4.66772e-05,-0.152779,1.52613,15.4712,1008.15,-173.9,-580.684,4.00726,-0.000804312,3.26883,-7.16289e-05,-0.166953,2.78047,2.78047,1008.15,-173.911,-580.683,4.00423,-0.000891527,3.26746,-9.36313e-05,-0.166807
0.164,1.33485,13.2474,1006.62,-203.634,-594.389,-2.56368,-0.00643493,3.42195,-0.000171187,-0.207136,1.50548,15.3416,1007.71,-184.908,-577.518,5.87398,0.00370426,3.26748,-8.69706e-05,-0.166269,2.714,2.714,1007.71,-184.798,-577.569,5.86288,0.00359497,3.26685,-0.000107332,-0.166296
0.168,1.35516,13.594,1005.55,-219.449,-588.592,12.7779,-0.00462732,3.35589,0.0001213,-0.19943,1.52876,15.4827,1006.72,-195.619,-573.621,7.15147,0.00767376,3.24048,-0.000106253,-0.167961,2.77482,2.77482,1006.72,-195.635,-573.621,7.1458,0.00756395,3.23935,-0.000126048,-0.16753
0.172,1.33384,13.3003,1004.52,-234.109,-593.946,5.16405,0.00277567,3.31786,-9.3909e-05,-0.323705,1.49745,15.1186,1005.63,-207.573,-568.884,8.47473,0.0119254,3.21623,-0.000124003,-0.164896,2.77804,2.77804,1005.63,-207.524,-568.908,8.4708,0.0118109,3.21518,-0.000143576,-0.166482
0.176,1.35572,13.5692,1003.94,-239.605,-595.258,4.90881,0.00727482,3.40295,-7.47364e-05,-0.179454,1.54179,15.5429,1005.19,-218.105,-567.666,10.0809,0.0161947,3.22011,-0.000144943,-0.167616,2.75422,2.75422,1005.19,-218.146,-567.643,10.0854,0.0160945,3.21916,-0.000158317,-0.167032
0.18,1.3501,13.1999,1002.57,-256.101,-593.736,13.8257,0.0119521,3.37316,-7.43698e-05,-0.159501,1.51108,15.2447,1004.03,-228.552,-563.526,12.4025,0.0205591,3.20091,-0.000157322,-0.165699,2.75914,2.75914,1004.03,-228.581,-563.509,12.4095,0.0204522,3.20016,-0.000171978,-0.165598
0.184,1.36634,13.517,1001.2,-263.34,-592.358,12.9994,0.0159847,3.32023,-0.000121146,-0.195812,1.53757,15.3679,1002.75,-240.478,-561.345,13.0397,0.0250414,3.17914,-0.000172414,-0.160808,2.76745,2.76745,1002.75,-240.484,-561.346,13.0388,0.0249284,3.17827,-0.000186947,-0.163295
0.188,1.33554,13.2435,1000.79,-270.655,-579.536,23.7154,0.0224757,3.25614,-0.00013907,-0.238585,1.52694,15.3753,1002.36,-250.942,-552.795,15.8124,0.0286304,3.12995,-0.000185313,-0.163723,2.77534,2.77534,1002.36,-250.93,-552.813,15.8055,0.0285676,3.128,-0.000199269,-0.164533
0.192,1.35346,13.5054,999.261,-282.978,-553.976,15.1427,0.0269517,3.2441,6.54282e-05,-0.197105,1.53624,15.4457,1001.05,-259.366,-550.442,17.2642,0.0327564,3.12978,-0.000193462,-0.161086,2.76557,2.76557,1001.05,-259.362,-550.451,17.2644,0.0326903,3.12795,-0.000208391,-0.162737
0.196,1.33426,13.1381,998.32,-286.448,-568.298,22.1931,0.0319368,3.22495,-0.000371438,-0.147448,1.49959,15.2592,1000.1,-270.395,-545.792,19.6728,0.0373604,3.11081,-0.000211044,-0.164687,2.77226,2.77226,1000.1,-270.448,-545.768,19.676,0.0372983,3.10866,-0.000224809,-0.164277
0.2,1.35439,13.5116,997.483,-306.165,-558.234,28.9726,0.0345628,3.20047,-0.000403286,-0.236148,1.53636,15.3879,999.308,-277.954,-539.351,21.224,0.0409083,3.07075,-0.000224823,-0.162704,2.77364,2.77364,999.308,-277.857,-539.407,21.218,0.0407781,3.07023,-0.000233477,-0.163432
0.204,1.3426,13.2157,995.725,-324.635,-548.896,19.7814,0.041699,3.20153,-0.000183283,-0.0551414,1.51647,15.3003,997.687,-287.71,-538.606,22.3302,0.045145,3.06862,-0.000232152,-0.162458,2.77978,2.77978,997.687,-287.663,-538.642,22.328,0.0450181,3.06794,-0.000241025,-0.164449
0.208,1.35129,13.4501,994.694,-315.386,-555.63,36.609,0.0418367,3.16741,-0.000268553,-0.288596,1.5193,15.2796,996.681,-294.067,-529.985,24.4065,0.0480639,3.01874,-0.000240102,-0.162716,2.77145,2.77145,996.681,-294.13,-529.946,24.4121,0.0479784,3.01734,-0.000249199,-0.161712
0.212,1.33154,13.3556,993.356,-328.006,-551.615,30.3601,0.0491607,3.12035,-0.000385915,-0.0468171,1.52179,15.4016,995.471,-302.291,-526.009,25.4011,0.0523095,3.00971,-0.000254727,-0.162254,2.92285,2.92285,995.471,-302.303,-526.008,25.4013,0.0522162,3.00842,-0.000260853,-0.163289
0.216,1.35624,13.4686,992.337,-316.944,-548.03,21.038,0.0508821,3.11948,-0.000112582,-0.0990963,1.53465,15.4193,994.605,-307.692,-521.558,27.3274,0.0553253,2.9894,-0.000245994,-0.160715,2.84537,2.84537,994.605,-307.652,-521.585,27.3269,0.0552143,2.98851,-0.000260318,-0.162921
0.22,1.33828,13.2433,990.16,-335.03,-550.259,31.1331,0.0573863,3.04824,-0.000268748,-0.0123926,1.51164,15.3453,992.59,-318.889,-517.664,28.9062,0.0605921,2.97353,-0.00025579,-0.159941,2.9178,2.9178,992.59,-318.859,-517.686,28.9059,0.0604882,2.97259,-0.000268418,-0.161539
0.224,1.35654,13.5408,988.936,-353.544,-547.101,36.3127,0.0632662,3.05904,-0.000597582,-0.158805,1.54143,15.2629,991.487,-328.953,-512.148,30.2002,0.0648731,2.9489,-0.000265679,-0.157831,2.91244,2.91244,991.487,-328.931,-512.164,30.2027,0.0647781,2.94795,-0.000277499,-0.159355
0.228,1.34195,13.2864,988.107,-345.199,-531.287,35.8101,0.0652444,3.05135,-0.000242164,-0.217127,1.52087,15.3323,990.717,-331.918,-506.389,32.2829,0.0675442,2.92974,-0.000273147,-0.158312,2.90543,2.90543,990.717,-331.926,-506.387,32.2837,0.067465,2.92857,-0.000285321,-0.160827
0.232,1.35024,13.4475,986.401,-344.579,-516.513,34.3491,0.0695309,2.95682,-0.000207061,-0.0562515,1.53059,15.2852,989.124,-337.121,-499.379,33.2047,0.0703216,2.88512,-0.000281852,-0.156999,2.90893,2.90893,989.124,-337.143,-499.364,33.2042,0.0702446,2.88374,-0.000289155,-0.15833
0.236,1.34485,13.3152,984.743,-361.292,-523.475,44.0609,0.0747494,2.98174,-0.00013901,-0.2428,1.51857,15.2508,987.509,-347.144,-496.915,35.1967,0.0747747,2.87971,-0.000285156,-0.156298,2.90556,2.90556,987.509,-347.188,-496.885,35.1996,0.0747116,2.87824,-0.000295181,-0.158031
0.24,1.35719,13.5213,983.33,-374.284,-517.691,40.3375,0.0764673,2.94639,-0.000270381,-0.141575,1.53643,15.3591,986.149,-352.707,-490.666,36.5181,0.0771005,2.84673,-0.00028186,-0.156837,2.9044,2.9044,986.149,-352.727,-490.651,36.5216,0.0770348,2.84517,-0.000290862,-0.157983
0.244,1.33871,13.3249,982.047,-376.896,-495.307,40.7745,0.0801479,2.89329,-0.000396875,-0.179514,1.51649,15.2307,984.928,-356.428,-485.731,37.6268,0.0802887,2.82348,-0.000290528,-0.156427,2.91028,2.91028,984.928,-356.429,-485.733,37.6265,0.0802171,2.82183,-0.000299213,-0.157072
0.248,1.35218,13.4497,980.354,-380.87,-482.75,40.1622,0.0844632,2.88938,-0.00036806,-0.181109,1.52764,15.3135,983.355,-362.418,-480.36,39.6579,0.0842424,2.81121,-0.000297388,-0.155819,2.90424,2.90424,983.355,-362.468,-480.326,39.6573,0.0841838,2.80951,-0.000300925,-0.15669
0.252,1.33721,13.4033,978.94,-381.881,-505.577,42.5901,0.0887029,2.92382,-0.000465442,-0.164097,1.52198,15.2054,981.914,-367.551,-478.016,40.683,0.0878821,2.80356,-0.00030635,-0.159314,2.90833,2.90833,981.914,-367.552,-478.016,40.6832,0.0877832,2.80302,-0.00030803,-0.158392
0.256,1.34656,13.3874,977.265,-392.678,-494.694,50.3673,0.0922587,2.9103,-0.000367009,-0.196453,1.52991,15.2952,980.376,-373.706,-469.423,41.5642,0.0907096,2.77297,-0.000308104,-0.155473,2.91384,2.91384,980.376,-373.722,-469.417,41.5608,0.0906439,2.77169,-0.000311583,-0.155884
0.26,1.33046,13.3929,976.093,-389.646,-474.604,57.2753,0.0946981,2.85059,-0.000324909,-0.131229,1.53264,15.367,979.391,-376.266,-465.859,42.7519,0.0932099,2.75264,-0.000306048,-0.152909,2.88818,2.88818,979.391,-376.248,-465.88,42.7514,0.0931281,2.75183,-0.000313388,-0.154127
0.264,1.35061,13.4664,974.174,-397.778,-481.287,51.4532,0.0977837,2.78699,-0.000332223,-0.122843,1.54207,15.5206,977.463,-382.595,-459.337,43.6562,0.0966054,2.72813,-0.000310134,-0.152598,2.91187,2.91187,977.463,-382.628,-459.312,43.6571,0.09655,2.72672,-0.000313814,-0.153806
0.268,1.32048,13.2467,972.783,-412.171,-474.791,53.2788,0.1007,2.79537,-0.000384386,-0.146699,1.50802,15.3155,976.141,-386.393,-455.117,45.0652,0.0994876,2.71068,-0.000313294,-0.152791,2.92134,2.92134,976.141,-386.312,-455.193,45.0613,0.0994136,2.70954,-0.000320116,-0.154014
0.272,1.34665,13.535,971.02,-412.846,-457.633,50.7902,0.10486,2.80252,-0.000176503,-0.188268,1.53665,15.6349,974.519,-390.274,-450.836,46.8163,0.101582,2.69309,-0.000317981,-0.151415,2.8918,2.8918,974.519,-390.257,-450.852,46.8169,0.101501,2.69198,-0.000320265,-0.152895
0.276,1.3344,13.3792,968.471,-414.568,-451.689,49.0726,0.108632,2.74006,-0.000307177,-0.170696,1.52436,15.3255,972.179,-396.581,-447.746,47.6964,0.105229,2.6842,-0.000310931,-0.151052,2.91853,2.91853,972.179,-396.524,-447.805,47.6916,0.105142,2.68352,-0.000317676,-0.15229
0.28,1.33949,13.4903,967.998,-416.053,-459.89,53.9816,0.109657,2.72154,-0.000338323,-0.152167,1.54608,15.3662,971.624,-397.636,-439.089,47.4211,0.107092,2.64811,-0.000311726,-0.148078,2.91693,2.91693,971.624,-397.602,-439.123,47.4197,0.107026,2.64721,-0.000320036,-0.150891
0.284,1.33051,13.3608,966.262,-418.495,-452.296,56.2949,0.110526,2.7004,-0.000251585,-0.158645,1.51859,15.2429,969.871,-403.107,-433.069,49.0034,0.109478,2.62091,-0.000318523,-0.150547,2.91671,2.91671,969.871,-403.088,-433.09,49.003,0.109399,2.62007,-0.000319849,-0.151239
0.288,1.35515,13.5449,964.246,-427.782,-448.557,58.3204,0.112323,2.68846,-0.000399039,-0.153681,1.55943,15.2651,967.89,-405.651,-429.422,49.5455,0.112129,2.61066,-0.000323507,-0.150306,2.91275,2.91275,967.89,-405.686,-429.393,49.5461,0.112083,2.60912,-0.000321969,-0.149545
0.292,1.32144,13.3556,962.462,-415.983,-432.208,54.1039,0.114473,2.68093,-0.000227814,-0.207963,1.54059,15.3203,966.204,-408.016,-423.251,51.6723,0.11423,2.59293,-0.000319752,-0.147586,2.91353,2.91353,966.204,-408.036,-423.235,51.6723,0.11417,2.59158,-0.000322761,-0.148446
0.296,1.35664,13.5249,961.388,-432.896,-441.691,55.7042,0.118994,2.61675,-0.000325807,-0.175141,1.56617,15.3364,965.154,-409.825,-419.32,52.2034,0.116886,2.57544,-0.000324868,-0.1505,2.89415,2.89415,965.154,-409.794,-419.353,52.2048,0.116818,2.57441,-0.000324056,-0.149857
