spot2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,0.045159,0.467216,548.466,-3.83787,-16.8756,12.8394,0.00387082,13.143,0.000133217,-1.03005,0.050448,0.52239,548.438,-10.1686,-17.7855,13.7276,0.00390296,13.118,0.000119281,-0.500639,0.082268,0.082268,548.438,-9.34414,-16.0573,13.7989,0.00161842,13.2963,-5.06403e-06,0.0475495
50.8664,0.041963,0.416182,572.907,-21.235,-166.512,70.1126,0.00506839,13.149,4.53428e-05,3.02194,0.048606,0.496405,573.099,-20.6899,-95.3092,22.6651,0.00505384,13.1125,8.88151e-05,1.72186,0.1139,0.1139,573.099,-21.2487,-100.224,22.977,0.00431054,12.1919,-7.58866e-06,0.0189764
52.8228,0.069346,0.623068,597.892,-25.877,-99.2038,16.5886,0.0054014,12.1298,6.92968e-05,-0.214763,0.055154,0.548656,597.94,-24.2464,-138.211,19.7024,0.0054007,12.277,0.000104922,-0.125285,0.084082,0.084082,597.94,-25.0771,-140.159,19.8906,0.00501502,12.518,-2.46089e-05,0.00170377
54.7792,0.042057,0.434668,622.789,-30.5704,-173.368,-58.1145,0.00582837,12.5636,8.8634e-05,1.44563,0.051371,0.496292,622.937,-28.1048,-176.434,-13.7783,0.00573881,12.6707,0.000108806,0.919482,0.086392,0.086392,622.937,-28.9787,-178.581,-14.1439,0.0057493,12.4117,-1.56216e-05,-0.0666913
56.7356,0.044516,0.422844,648.453,-33.7937,-262.736,-19.2025,0.00696161,13.0306,0.000140816,-1.16369,0.049801,0.7461,648.447,-31.6752,-229.704,-0.375352,0.00709629,12.9398,0.0001668,-1.00035,0.114084,0.114084,648.447,-32.5149,-231.445,-1.05518,0.00637946,12.7285,-4.03297e-05,-0.0397988
58.692,0.089832,0.472258,672.912,-53.5524,-327.286,14.8454,0.0101045,12.7008,-2.14867e-05,0.0275772,0.064377,0.769727,672.972,-45.709,-273.491,23.3845,0.00987798,12.6566,9.87574e-05,0.139998,0.180105,0.180105,672.972,-46.9811,-274.894,23.497,0.0127085,12.2953,-4.05952e-05,-0.142564
60.6484,0.057097,0.669963,697.419,-57.5799,-365.336,40.1987,0.0126475,12.0117,0.000152156,-0.162404,0.063717,0.825114,697.472,-51.9133,-349.597,12.3176,0.0127867,12.0191,0.000202943,-0.365467,0.136266,0.136266,697.472,-53.2446,-350.893,12.2612,0.0186011,11.7891,-2.93943e-05,-0.0566709
62.6048,0.08892,0.685529,720.811,-61.4042,-331.676,38.1725,0.012121,12.4393,0.000213595,0.839309,0.06422,0.789868,720.929,-54.8615,-357.045,25.5464,0.0124069,12.3726,0.000277834,0.631569,0.124344,0.124344,720.929,-56.2689,-356.368,25.9914,0.017303,12.2589,-3.10912e-05,-0.0361727
64.5612,0.072783,0.670487,745.057,-65.8677,-412.311,-0.436793,0.0132184,11.7128,0.000215307,-1.27664,0.063928,0.768578,744.978,-61.2043,-425.079,11.0266,0.013795,11.7486,0.000241364,-0.568359,0.136278,0.136278,744.978,-60.6428,-427.102,10.4017,0.0172641,11.3515,-5.90367e-05,-0.0571728
66.5176,0.057254,0.662226,768.065,-83.2874,-467.87,4.77386,0.0161192,11.7683,-4.67819e-05,0.0511705,0.072261,0.789152,768.16,-82.2052,-489.198,-6.15371,0.0165991,11.8374,6.92643e-05,-0.673087,0.144295,0.144295,768.16,-81.9342,-490.157,-6.84271,0.0203348,12.1271,-5.5612e-05,-0.364735
