vol1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,0.508771,6.69738,1012.97,8.84644,-557.376,-10.3396,-0.080802,3.40235,0.000406204,-0.0403338,0.618943,2.63671,1013.86,-11.633,-603.418,-10.9426,-0.0527255,3.40409,0.000338864,-0.172272,0.43742,0.43742,1013.86,-11.6427,-603.416,-10.9413,-0.0526963,3.40191,0.000282166,-0.171796
0.104,0.206377,2.06073,1012.31,-7.45185,-680.617,21.1371,-0.0848719,3.52641,0.000152432,0.0454042,0.241244,2.30376,1013.1,-17.6593,-604.512,-14.7014,-0.0513875,3.409,0.00030978,-0.170507,0.398754,0.398754,1013.1,-17.6699,-604.506,-14.6977,-0.0513825,3.40672,0.000251524,-0.17109
0.108,0.20834,1.98225,1010.29,-14.7313,-679.689,-19.3735,-0.0700633,3.6528,0.00113699,-0.112,0.155822,2.38405,1011.31,-28.3013,-609.579,-16.1279,-0.0456441,3.42346,0.000273839,-0.175623,0.421184,0.421184,1011.31,-28.3984,-609.561,-16.1163,-0.0456174,3.42146,0.000219575,-0.173259
0.112,0.211723,2.05969,1013.3,-30.3522,-593.874,6.91135,-0.0661898,3.55433,0.000734594,-0.57572,0.245251,2.42641,1014.14,-37.8536,-602.118,-10.665,-0.043709,3.39633,0.000239742,-0.162312,0.42963,0.42963,1014.14,-37.9534,-602.1,-10.6515,-0.0436789,3.39486,0.000200181,-0.164969
0.116,0.207989,2.00983,1012,-37.3663,-638.453,7.61675,-0.0665922,3.4462,0.000816157,-0.234556,0.24027,2.4234,1012.69,-42.8536,-595.617,-10.8167,-0.0432066,3.34008,0.000204806,-0.162111,0.405108,0.405108,1012.69,-42.6981,-595.674,-10.8492,-0.0432676,3.33938,0.000169297,-0.163227
0.12,0.210564,2.09877,1010.89,-39.2508,-654.602,-15.6037,-0.0642651,3.53712,0.000386454,-0.282721,0.247559,2.46765,1011.97,-56.8782,-601.65,-13.4721,-0.0363826,3.38559,0.000194112,-0.161526,0.420898,0.420898,1011.97,-56.9812,-601.623,-13.4519,-0.0363825,3.38363,0.000154388,-0.166177
0.124,0.215337,1.89198,1011.49,-47.0787,-673.987,7.93825,-0.0621313,3.5078,0.000763924,-0.500344,0.250329,2.10625,1012.05,-65.1663,-603.42,-11.1845,-0.0369609,3.37158,0.000152618,-0.16519,0.416491,0.416491,1012.05,-65.0764,-603.448,-11.195,-0.03706,3.371,0.000121993,-0.165324
0.128,0.211023,1.94854,1011.23,-48.9222,-589.627,-2.199,-0.0560793,3.56757,-0.000150238,0.14397,0.246329,2.33725,1012.22,-73.6372,-597.414,-8.87854,-0.0339129,3.36469,0.000115169,-0.155897,0.40893,0.40893,1012.22,-73.6128,-597.401,-8.86351,-0.0340092,3.36382,8.78215e-05,-0.160561
0.132,0.169802,1.97495,1011.34,-115.369,-625.082,-22.2355,-0.0388279,3.50086,-0.000255399,0.0735988,0.247729,2.32286,1012.25,-87.9268,-599.266,-10.5373,-0.0260032,3.40727,0.000103394,-0.164929,0.417841,0.417841,1012.25,-87.8417,-599.315,-10.5549,-0.0260165,3.40641,6.80484e-05,-0.166522
0.136,0.208005,2.11076,1010.45,-98.9882,-666.488,5.26558,-0.047689,3.85081,-2.04229e-06,-0.241838,0.260322,2.23777,1011.19,-102.453,-601.883,-5.62237,-0.0257523,3.39201,7.64924e-05,-0.16032,0.395994,0.395994,1011.19,-102.51,-601.92,-5.64752,-0.025785,3.39062,3.45269e-05,-0.168147
0.14,0.215988,2.14123,1009.76,-108.881,-701.76,1.5517,-0.0339479,3.5827,-0.000127592,-0.308183,0.24688,2.36395,1010.55,-111.94,-600.176,-3.33133,-0.0199992,3.38831,5.65407e-05,-0.166579,0.398603,0.398603,1010.55,-111.933,-600.187,-3.33176,-0.0200293,3.38662,1.67829e-05,-0.167535
0.144,0.20539,2.00199,1009.63,-115.764,-644.426,-18.9166,-0.0378754,3.53135,0.000398134,-0.0971291,0.234034,2.45303,1010.44,-117.738,-590.861,-3.84195,-0.0176639,3.33148,1.68843e-05,-0.158134,0.396592,0.396592,1010.44,-117.604,-590.911,-3.85419,-0.0178078,3.33205,1.20984e-07,-0.163057
0.148,0.232481,2.34908,1008.67,-154.956,-542.129,1.1427,-0.0291697,3.40365,0.000366169,0.263513,0.245445,1.84554,1009.52,-133.335,-588.708,-3.03945,-0.0133853,3.30584,-7.46396e-06,-0.166133,0.278392,0.278392,1009.52,-133.372,-588.719,-3.03369,-0.013414,3.30341,-3.61014e-05,-0.169937
0.152,0.291299,4.71633,1009.77,-185.999,-623.708,-4.93361,-0.017352,3.46903,7.14346e-05,-0.0218137,0.690026,4.37517,1010.66,-147.022,-579.592,-1.67834,-0.00833183,3.26822,-1.88255e-05,-0.170897,0.403085,0.403085,1010.66,-146.911,-579.632,-1.69651,-0.00839175,3.26688,-4.45764e-05,-0.168157
0.156,0.208081,2.09582,1008.28,-168.456,-638.071,38.587,-0.0200291,3.53757,0.000235423,-0.300539,0.245302,2.4552,1009.08,-168.888,-586.472,3.23743,-0.00432063,3.30885,-6.24292e-05,-0.171862,0.412389,0.412389,1009.08,-168.895,-586.455,3.23069,-0.00441609,3.30773,-8.01617e-05,-0.168017
0.16,0.209567,2.09084,1006.73,-155.128,-588.409,-5.90721,-0.0201882,3.39252,0.000157544,-0.302556,0.251361,2.40769,1007.55,-172.944,-584.828,5.09316,-0.00198573,3.27003,-8.21875e-05,-0.163954,0.419664,0.419664,1007.55,-172.849,-584.883,5.07144,-0.00206874,3.26808,-9.60498e-05,-0.163597
