corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.043981,0.416732,989.695,-319.483,-551.467,-1.16973,0.0629533,3.24298,8.79194e-05,-0.48628,0.048432,0.482532,992.378,-392.259,-564.643,12.556,0.0674313,3.21355,-0.000285429,-0.156186,0.084535,0.084535,992.378,-391.991,-564.813,12.5167,0.0671712,3.21608,-0.000302652,-0.158116
0.312,0.155238,1.35778,990.742,-418.961,-493.419,17.9273,0.0428598,3.10042,-0.00102411,-0.540889,0.114851,0.875427,992.379,-348.511,-560.338,15.5999,0.0569676,3.24864,-0.000278397,-0.15939,0.107321,0.107321,992.379,-348.272,-560.484,15.6014,0.0567955,3.24816,-0.000295788,-0.161569
0.324,0.043119,0.442322,991.46,-553.612,-480.313,-22.9216,0.0632424,3.36069,-0.000500034,-0.912694,0.05408,0.460737,993.014,-399.007,-558.24,13.7318,0.0682609,3.19128,-0.000306786,-0.160915,0.08511,0.08511,993.014,-399.414,-558.038,13.7407,0.0683704,3.18582,-0.000298846,-0.160384
0.336,0.046307,0.427944,991.941,-420.379,-643.125,13.5334,0.0624178,3.30292,0.000853715,-0.040729,0.048804,0.481662,994.534,-366.329,-565.08,16.101,0.0637764,3.25669,-0.000262889,-0.175189,0.114889,0.114889,994.534,-366.244,-565.173,16.1231,0.0637157,3.25681,-0.000293512,-0.180611
0.348,0.068252,0.424165,994.158,-389.047,-634.751,25.1063,0.0580427,3.91342,-0.000741051,-0.0954032,0.047957,0.497089,996.603,-378.769,-556.971,16.0419,0.0591627,3.25109,-0.000291103,-0.160871,0.086023,0.086023,996.603,-379.053,-556.755,16.0684,0.0591014,3.25086,-0.000291261,-0.155104
0.36,0.041838,0.418231,993.925,-397.179,-567.971,-11.0681,0.0454011,3.43352,-0.00167532,-0.155199,0.049099,0.491181,995.494,-360.063,-553.798,15.9721,0.0567248,3.235,-0.000301107,-0.164152,0.095042,0.095042,995.494,-360.304,-553.638,15.985,0.0567361,3.23078,-0.000302988,-0.166151
0.372,0.045867,0.430863,994.905,-347.461,-562.939,61.9154,0.056734,3.20573,-0.00094507,-0.324567,0.050114,0.49555,997.144,-355.431,-552.463,14.1045,0.0551272,3.08532,-0.000280672,-0.163115,0.087863,0.087863,997.144,-355.561,-552.334,14.1207,0.0551896,3.08145,-0.000290415,-0.157078
0.384,0.042465,0.429889,994.437,-416.208,-681.328,50.6532,0.0653548,3.41803,-0.0014641,0.532486,0.091696,0.483831,996.596,-352.974,-565.782,14.0388,0.0574652,3.27194,-0.00031518,-0.171828,0.088989,0.088989,996.596,-352.724,-565.906,14.0375,0.0570674,3.27704,-0.000306474,-0.17506
0.396,0.044362,0.407264,996.046,-433.459,-575.851,-2.80309,0.0682355,2.78056,-0.00252277,-0.111079,0.047642,0.479859,997.233,-373.628,-533.243,13.7209,0.0650146,3.0378,-0.000299118,-0.182331,0.083715,0.083715,997.233,-373.629,-533.225,13.7331,0.0650595,3.03324,-0.000287446,-0.175785
0.408,0.163333,0.431025,993.13,-349.191,-604.615,16.573,0.0501691,3.20723,-0.000680557,-0.215153,0.048206,0.482939,995.072,-350.618,-565.137,17.2703,0.055729,3.25742,-0.000286848,-0.178281,0.092062,0.092062,995.072,-350.956,-565.014,17.2575,0.0558805,3.25043,-0.000299507,-0.170064
