spot2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,0.413581,4.66733,547.898,-14.8558,-33.3558,7.66842,0.00228838,13.0282,2.80399e-05,-0.232967,0.664914,5.07883,547.898,-14.8558,-33.3558,7.66842,0.00228838,13.0282,2.80399e-05,-0.232967,1.05523,1.05523,547.898,-3.96283,-249.385,0.454571,0.000687758,7.29756,-4.27159e-06,-0.180312
50.8664,0.430511,4.84675,573.239,-21.1617,-79.4723,5.66241,0.00284383,13.0233,4.50973e-08,0.104676,0.421265,6.6079,573.239,-21.1617,-79.4723,5.66241,0.00284383,13.0233,4.50973e-08,0.104676,0.767298,0.767298,573.239,-5.11133,-271.086,0.647912,0.000883309,6.94939,-5.73801e-06,-0.180987
52.8228,0.441295,5.47958,598.67,-26.8774,-115.828,30.2594,0.00375273,13.1518,1.04581e-05,0.231889,0.530783,4.60495,598.67,-26.8774,-115.828,30.2594,0.00375273,13.1518,1.04581e-05,0.231889,0.807077,0.807077,598.67,-6.66036,-291.142,1.00602,0.00114769,6.59925,-7.31503e-06,-0.183279
54.7792,0.465729,6.80622,624.538,-29.6738,-153.841,5.51398,0.00439889,13.1848,-1.40584e-05,-0.0551595,0.922691,7.27123,624.538,-29.6738,-153.841,5.51398,0.00439889,13.1848,-1.40584e-05,-0.0551595,1.27659,1.27659,624.538,-8.71012,-309.87,1.59321,0.00150692,6.23182,-9.39781e-06,-0.181602
56.7356,0.728839,5.86444,650.154,-42.2662,-207.378,-6.82288,0.00636468,12.8684,1.02541e-05,-0.691157,0.441187,4.44069,650.154,-42.2662,-207.378,-6.82288,0.00636468,12.8684,1.02541e-05,-0.691157,0.755786,0.755786,650.154,-10.5094,-326.452,1.93974,0.0018216,5.87724,-1.12302e-05,-0.178644
58.692,0.433042,4.68954,675.386,-48.0003,-250.559,-5.38693,0.0072266,12.9779,3.05812e-05,-0.0442164,0.495378,4.73847,675.386,-48.0003,-250.559,-5.38693,0.0072266,12.9779,3.05812e-05,-0.0442164,0.760068,0.760068,675.386,-13.1345,-340.695,2.53308,0.0022725,5.53391,-1.31182e-05,-0.173561
60.6484,0.431878,4.37221,700.5,-58.5521,-284.853,40.1422,0.00938798,12.8562,1.02504e-05,-0.296713,0.433328,4.38157,700.5,-58.5521,-284.853,40.1422,0.00938798,12.8562,1.02504e-05,-0.296713,0.76374,0.76374,700.5,-15.3602,-352.646,2.91998,0.00266493,5.19932,-1.52625e-05,-0.172052
62.6048,0.434479,4.4154,725.238,-76.3411,-364.139,12.1091,0.0109256,12.5276,2.99643e-05,0.0783416,0.441838,4.38701,725.238,-76.3411,-364.139,12.1091,0.0109256,12.5276,2.99643e-05,0.0783416,0.772428,0.772428,725.238,-17.9345,-362.29,3.38477,0.00311407,4.86716,-1.7947e-05,-0.167082
64.5612,0.465382,4.56841,749.667,-86.3673,-415.62,7.04731,0.0123498,12.2472,2.98075e-06,-0.320537,0.457402,4.55923,749.667,-86.3673,-415.62,7.04731,0.0123498,12.2472,2.98075e-06,-0.320537,0.763558,0.763558,749.667,-20.8983,-369.309,3.87705,0.00362793,4.54002,-2.07994e-05,-0.163491
66.5176,0.454511,4.56312,772.996,-96.4718,-482.287,16.964,0.0141745,11.7667,-4.32298e-05,0.180877,0.456002,4.55721,772.996,-96.4718,-482.287,16.964,0.0141745,11.7667,-4.32298e-05,0.180877,0.761274,0.761274,772.996,-24.4789,-373.981,4.56997,0.00425863,4.22743,-2.36449e-05,-0.156994
68.474,0.458251,4.58312,795.63,-113.148,-557.999,30.9311,0.0158723,11.2004,6.00633e-05,-0.372984,0.454671,4.55288,795.63,-113.148,-557.999,30.9311,0.0158723,11.2004,6.00633e-05,-0.372984,0.765619,0.765619,795.63,-27.7797,-376.408,5.00563,0.00484358,3.92464,-2.60662e-05,-0.150621
70.4304,0.456439,4.59221,817.101,-134.334,-567.703,21.6684,0.018991,10.927,0.000156578,-0.254972,0.458112,4.59547,817.101,-134.334,-567.703,21.6684,0.018991,10.927,0.000156578,-0.254972,0.774192,0.774192,817.101,-31.4968,-376.515,5.38801,0.00548684,3.63576,-2.84867e-05,-0.144036
72.3868,0.463389,4.6306,837.632,-145.682,-600.942,27.3729,0.0209567,10.1369,5.04955e-05,-0.619604,0.467684,4.62724,837.632,-145.682,-600.942,27.3729,0.0209567,10.1369,5.04955e-05,-0.619604,0.779461,0.779461,837.632,-34.8598,-374.354,5.06259,0.00607054,3.36128,-3.14816e-05,-0.136368
74.3432,0.466564,4.65421,856.792,-152.252,-640.004,26.2899,0.0220503,9.40273,1.74898e-05,-0.307654,0.464436,4.60716,856.792,-152.252,-640.004,26.2899,0.0220503,9.40273,1.74898e-05,-0.307654,0.771759,0.771759,856.792,-38.4375,-370.235,5.35329,0.00669314,3.09914,-3.45233e-05,-0.129447
76.2996,0.461086,4.60715,874.684,-162.088,-664.597,-11.8669,0.0250199,8.85312,2.36007e-05,-0.513793,0.461422,4.58688,874.684,-162.088,-664.597,-11.8669,0.0250199,8.85312,2.36007e-05,-0.513793,0.789098,0.789098,874.684,-42.3901,-364.428,5.83048,0.00738488,2.85435,-3.78255e-05,-0.122172
78.256,0.466241,4.63176,891.421,-178.304,-653.373,39.702,0.0266203,8.15173,-4.981e-05,-0.832343,0.457245,4.59187,891.421,-178.304,-653.373,39.702,0.0266203,8.15173,-4.981e-05,-0.832343,0.768522,0.768522,891.421,-46.2175,-356.809,5.98918,0.0080504,2.62047,-4.05912e-05,-0.11501
80.2124,0.457436,4.59502,906.711,-191.897,-724.65,21.4832,0.0286348,7.59671,-0.00014116,-0.587032,0.465694,4.86946,906.711,-191.897,-724.65,21.4832,0.0286348,7.59671,-0.00014116,-0.587032,0.806315,0.806315,906.711,-49.7023,-348.235,6.169,0.0086609,2.40555,-4.3997e-05,-0.107937
82.1688,0.481811,4.94541,920.855,-214.109,-724.289,38.7402,0.0306313,6.89953,-0.000103812,-0.532625,0.483568,4.74113,920.855,-214.109,-724.289,38.7402,0.0306313,6.89953,-0.000103812,-0.532625,0.81527,0.81527,920.855,-53.2649,-338.02,6.22389,0.00925977,2.19911,-4.71437e-05,-0.101975
84.1252,0.487864,4.8333,933.787,-233.828,-721.927,33.0635,0.0331897,6.39385,-5.55039e-05,-0.347869,0.481348,4.93444,933.787,-233.828,-721.927,33.0635,0.0331897,6.39385,-5.55039e-05,-0.347869,0.797177,0.797177,933.787,-57.1922,-326.983,6.43745,0.00992874,2.01061,-5.11887e-05,-0.0953677
86.0816,0.479313,4.77921,945.789,-256.415,-672.35,11.8749,0.0344156,5.80055,-5.86647e-06,-0.442996,0.483214,4.72075,945.789,-256.415,-672.35,11.8749,0.0344156,5.80055,-5.86647e-06,-0.442996,0.778425,0.778425,945.789,-61.0798,-314.245,6.18653,0.0106004,1.82496,-5.43803e-05,-0.0890513
88.038,0.468768,4.8324,956.653,-272.674,-657.676,23.4478,0.0340412,5.32324,-0.000109693,-0.377802,0.484224,4.82364,956.653,-272.674,-657.676,23.4478,0.0340412,5.32324,-0.000109693,-0.377802,0.80182,0.80182,956.653,-64.8525,-301.383,5.98065,0.0112601,1.65758,-5.67946e-05,-0.0823573
89.9944,0.479943,4.81209,966.388,-284.908,-659.846,32.8066,0.0349939,4.71959,-0.000227439,-0.0910618,0.471873,4.84974,966.388,-284.908,-659.846,32.8066,0.0349939,4.71959,-0.000227439,-0.0910618,0.815087,0.815087,966.388,-68.6498,-288.02,5.86362,0.011928,1.50445,-6.01178e-05,-0.075222
91.9508,0.490751,4.94235,975.175,-306.192,-628.036,23.1708,0.036213,4.34257,-0.000381848,0.0183655,0.520141,5.01431,975.175,-306.192,-628.036,23.1708,0.036213,4.34257,-0.000381848,0.0183655,0.866455,0.866455,975.175,-72.1608,-274.967,5.69427,0.0125285,1.36697,-6.28496e-05,-0.0690487
93.9072,0.551896,5.20029,983.376,-315.452,-605.124,15.1805,0.038015,3.97212,-0.00035704,-0.228919,0.496265,4.9131,983.376,-315.452,-605.124,15.1805,0.038015,3.97212,-0.00035704,-0.228919,0.817362,0.817362,983.376,-74.9118,-261.479,5.39972,0.0129917,1.23769,-6.54301e-05,-0.0624442
95.8636,0.494949,4.86802,990.802,-328.346,-603.42,16.3218,0.0384938,3.53964,-0.00048186,-0.440204,0.480893,4.76996,990.802,-328.346,-603.42,16.3218,0.0384938,3.53964,-0.00048186,-0.440204,0.806278,0.806278,990.802,-78.2675,-247.814,4.9409,0.0135555,1.11994,-6.85284e-05,-0.0571928
97.82,0.473064,4.86533,997.265,-342.666,-570.315,28.4087,0.0376463,3.16052,-0.000495461,-0.236127,0.479047,4.80421,997.265,-342.666,-570.315,28.4087,0.0376463,3.16052,-0.000495461,-0.236127,0.747825,0.747825,997.265,-81.9505,-234.734,4.84387,0.0141871,1.01326,-7.16158e-05,-0.0521874
99.7764,0.437235,4.14014,1003.11,-351.066,-573.663,29.132,0.0362463,2.91392,-0.000617675,-0.0340625,0.301243,3.42849,1003.11,-351.066,-573.663,29.132,0.0362463,2.91392,-0.000617675,-0.0340625,0.638947,0.638947,1003.11,-85.5056,-222.212,4.69686,0.0147917,0.918185,-7.39933e-05,-0.0474224
101.733,0.428789,4.4306,1008.56,-359.386,-494.77,32.9982,0.0371119,2.59034,-0.000593248,-0.133308,0.464613,4.6046,1008.56,-359.386,-494.77,32.9982,0.0371119,2.59034,-0.000593248,-0.133308,0.855744,0.855744,1008.56,-88.5875,-209.63,4.42044,0.0153196,0.830401,-7.64819e-05,-0.0427077
103.689,0.450356,3.99146,1013.5,-362.181,-473.57,36.2426,0.0354249,2.34258,-0.000664746,-0.26567,0.330073,4.04263,1013.5,-362.181,-473.57,36.2426,0.0354249,2.34258,-0.000664746,-0.26567,0.751135,0.751135,1013.5,-91.3718,-197.414,4.12404,0.0158055,0.750001,-7.87901e-05,-0.0388243
105.646,0.432405,4.30773,1017.78,-371.726,-451.747,11.436,0.0327256,2.11959,-0.000528585,-0.149213,0.428677,4.2698,1017.78,-371.726,-451.747,11.436,0.0327256,2.11959,-0.000528585,-0.149213,0.750211,0.750211,1017.78,-94.2872,-186.094,3.79485,0.0163087,0.6795,-8.12477e-05,-0.0352453
107.602,0.427665,4.23364,1021.65,-384.423,-451.879,24.7187,0.0317403,1.9073,-0.000459766,-0.0741401,0.287825,2.8557,1021.65,-384.423,-451.879,24.7187,0.0317403,1.9073,-0.000459766,-0.0741401,0.493283,0.493283,1021.65,-96.9302,-175.568,3.57734,0.0167609,0.617533,-8.36466e-05,-0.0320252
109.558,0.286379,2.92349,1025.29,-393.052,-384.523,-8.4814,0.0296033,1.80501,-0.000314995,-0.127611,0.285727,2.84597,1025.29,-393.052,-384.523,-8.4814,0.0296033,1.80501,-0.000314995,-0.127611,0.482819,0.482819,1025.29,-100.128,-164.552,3.37197,0.0173084,0.557277,-8.56253e-05,-0.0288803
111.515,0.28312,2.83192,1028.65,-407.299,-434.796,20.5058,0.0280989,1.63633,-0.000443278,-0.194641,0.285363,3.26337,1028.65,-407.299,-434.796,20.5058,0.0280989,1.63633,-0.000443278,-0.194641,0.494324,0.494324,1028.65,-102.686,-153.894,3.19275,0.0177463,0.501959,-8.77331e-05,-0.0262306
113.471,0.284459,2.8435,1031.52,-414.195,-396.24,29.4304,0.0276315,1.41608,-0.000503367,-0.0667532,0.285321,2.85664,1031.52,-414.195,-396.24,29.4304,0.0276315,1.41608,-0.000503367,-0.0667532,0.483227,0.483227,1031.52,-105.507,-144.504,3.06898,0.0182314,0.454571,-8.97279e-05,-0.0236628
