corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,2.06136,20.6975,991.672,-416.722,-585.907,15.3683,0.0572552,3.32571,-0.00039259,-0.187074,2.44739,24.6385,991.721,-417.044,-583.179,15.8559,0.0574026,3.33608,-0.000297007,-0.168391,4.17303,4.17303,991.721,-417.003,-583.189,15.8649,0.0572084,3.34235,-0.00031059,-0.167871
0.312,2.08625,20.7805,991.869,-414.008,-581.327,18.6088,0.0563641,3.33383,-0.000382551,-0.25332,2.44472,24.646,991.913,-413.024,-582.072,16.2119,0.0566409,3.33243,-0.000290533,-0.180756,4.17117,4.17117,991.913,-413.053,-582.06,16.2151,0.0564475,3.32975,-0.000308042,-0.168797
0.324,2.08818,20.8095,992.047,-410.741,-572.173,18.8003,0.0555937,3.34725,-0.000369339,-0.206533,2.452,24.6685,992.108,-409.23,-580.387,16.521,0.0558652,3.32883,-0.000285244,-0.182171,4.1717,4.1717,992.108,-409.251,-580.328,16.5268,0.0557147,3.32282,-0.000306472,-0.16746
0.336,2.08139,20.8386,992.246,-406.385,-577.219,14.3795,0.0548915,3.35251,-0.00035939,-0.230365,2.27615,16.9073,992.312,-405.4,-580.504,17.3634,0.0550896,3.32531,-0.000284397,-0.193094,2.97108,2.97108,992.312,-405.441,-580.498,17.362,0.0549762,3.32676,-0.000304188,-0.16585
0.348,1.37911,13.8773,992.499,-403.238,-585.824,12.7082,0.0542974,3.33197,-0.000363406,-0.326064,1.58841,15.9252,992.52,-401.257,-580.424,17.1519,0.0542974,3.31783,-0.000282159,-0.201705,2.72229,2.72229,992.52,-401.248,-580.453,17.1467,0.0541543,3.31422,-0.000301551,-0.163848
0.36,1.39584,13.9216,992.668,-399.011,-581.32,16.0386,0.0534051,3.31513,-0.000359861,-0.199721,1.58532,15.9028,992.724,-397.241,-578.895,16.9889,0.0534647,3.30342,-0.000281114,-0.188261,2.71156,2.71156,992.724,-397.366,-578.841,16.999,0.0533951,3.29546,-0.000298684,-0.162545
0.372,1.39244,13.8347,992.878,-395.681,-565.804,22.1568,0.052797,3.30855,-0.000346086,-0.189424,1.58282,15.9189,992.93,-392.982,-576.74,17.3708,0.0525997,3.28996,-0.000282455,-0.182014,2.69502,2.69502,992.93,-393.051,-576.684,17.376,0.0525305,3.28282,-0.000295526,-0.162743
0.384,1.39647,13.9544,993.091,-389.564,-573.642,22.0848,0.0516503,3.29492,-0.000349614,-0.2258,1.59257,15.8766,993.138,-388.138,-574.747,17.2753,0.0516999,3.27663,-0.000282062,-0.188708,2.72353,2.72353,993.138,-388.088,-574.729,17.2757,0.051523,3.27142,-0.000293297,-0.164702
0.396,1.38338,13.7665,993.292,-383.449,-570.845,18.803,0.0506591,3.28136,-0.000340275,-0.248989,1.5676,15.6273,993.344,-383.555,-573.269,17.0764,0.0508093,3.26357,-0.000275815,-0.18932,2.75387,2.75387,993.344,-383.461,-573.3,17.0716,0.0505956,3.25992,-0.00029053,-0.166542
0.408,1.36576,13.5805,993.499,-379.485,-581.009,15.3505,0.0497294,3.26279,-0.000344123,-0.200589,1.55254,15.3581,993.549,-379.264,-573.203,17.0928,0.0499564,3.25478,-0.000272744,-0.179912,2.67383,2.67383,993.549,-379.123,-573.282,17.0833,0.0497498,3.24877,-0.000287974,-0.16933
0.42,1.34779,13.4415,993.68,-375.162,-588.138,20.2126,0.0489203,3.25874,-0.000343956,-0.150912,1.52797,15.0636,993.758,-374.879,-573.635,17.9281,0.0490941,3.25125,-0.000272073,-0.169314,2.7594,2.7594,993.758,-374.9,-573.659,17.9193,0.0489414,3.25078,-0.000285105,-0.170969
0.432,1.26129,12.7166,993.92,-369.382,-588.65,22.2753,0.0480078,3.26167,-0.000349937,-0.163312,1.4522,14.4836,993.977,-370.189,-573.362,18.4182,0.0482054,3.25148,-0.000270117,-0.17243,2.76179,2.76179,993.977,-370.059,-573.451,18.4072,0.0479812,3.25168,-0.000282397,-0.171545
