spot2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,6.9398,46.901,547.483,-13.87,-40.3624,8.39499,0.00262254,12.9337,-2.47425e-05,0.13562,5.03196,49.9516,549.371,-13.4571,-35.8683,3.7433,0.00327127,12.9935,-1.40162e-05,0.0354454,8.5356,8.5356,549.371,-13.442,-35.8711,3.73882,0.00326292,12.9919,-1.61015e-05,0.0430643
50.8664,4.29527,43.1148,572.947,-17.7928,-64.6214,2.80967,0.00353781,13.0677,-2.29257e-05,-0.122256,5.01131,50.19,574.877,-18.07,-69.9883,5.22867,0.0041688,13.068,-1.86247e-05,0.00552659,8.52538,8.52538,574.877,-18.0568,-69.9951,5.23036,0.00416912,13.0694,-2.11109e-05,0.024417
52.8228,4.29842,42.3517,598.45,-22.6764,-105.333,5.53411,0.0045766,13.0931,-2.26441e-05,0.0554597,4.88179,48.4325,600.465,-22.9264,-110.795,5.87253,0.00512303,13.0963,-2.31809e-05,0.0130389,8.26068,8.26068,600.465,-22.9411,-110.804,5.88113,0.00512827,13.0975,-2.64768e-05,0.00286176
54.7792,4.08602,41.4787,624.087,-27.9442,-155.305,7.12872,0.00553761,13.1301,-2.84374e-05,-0.0236058,4.80079,48.3473,626.099,-28.9294,-154.825,7.35215,0.00625833,13.0974,-2.92912e-05,-0.0271197,8.25092,8.25092,626.099,-28.9895,-154.832,7.37053,0.00627062,13.0992,-3.22348e-05,-0.0161738
56.7356,4.03782,40.6294,649.576,-35.8222,-197.186,5.3223,0.00691651,12.9977,-2.34649e-05,0.197405,3.43943,30.0482,651.638,-35.772,-204.042,10.2099,0.00750318,13.0138,-3.35041e-05,-0.0236952,5.36501,5.36501,651.638,-35.7652,-204.044,10.2095,0.00749269,13.0134,-3.86577e-05,-0.0420344
58.692,2.62954,26.4037,675.018,-45.6731,-248.9,5.39178,0.00828805,12.9622,-3.95007e-05,-0.0450846,2.98664,29.8645,677.037,-43.5553,-254.896,11.9599,0.00890631,12.9356,-4.05298e-05,-0.0684844,5.47876,5.47876,677.037,-43.5642,-254.894,11.9584,0.00889448,12.9381,-4.62999e-05,-0.0702149
60.6484,2.62818,26.2891,700.238,-54.6753,-310.161,12.5619,0.00994221,12.8065,-6.13664e-05,-0.133698,2.98676,29.8366,702.187,-52.3363,-309.538,13.1488,0.0104905,12.7574,-5.1364e-05,-0.115361,5.37808,5.37808,702.187,-52.3262,-309.541,13.149,0.010473,12.7586,-5.47203e-05,-0.11266
62.6048,2.63197,26.4416,725.037,-64.2263,-363.023,22.6682,0.0115043,12.5779,-6.58023e-05,-0.21557,2.98526,29.8189,726.91,-61.8487,-364.888,15.3702,0.0121257,12.4986,-6.01567e-05,-0.163057,5.53746,5.53746,726.91,-61.8317,-364.889,15.3654,0.0120973,12.5021,-6.41501e-05,-0.162571
64.5612,2.61956,26.2634,749.261,-73.1057,-422.332,18.8082,0.0132016,12.2134,-0.000104184,-0.0923657,2.99454,29.8808,751.016,-71.9929,-420.832,17.5248,0.0138624,12.1249,-7.26698e-05,-0.218014,5.56529,5.56529,751.016,-71.9822,-420.829,17.5172,0.0138287,12.128,-7.41889e-05,-0.200354
66.5176,2.62296,26.3437,772.654,-83.6537,-478.051,20.062,0.0154018,11.7157,-0.000111257,-0.187837,2.99753,29.8654,774.303,-83.3058,-475.251,18.3477,0.0158347,11.6786,-7.71319e-05,-0.227841,5.5446,5.5446,774.303,-83.2616,-475.253,18.3385,0.015793,11.6798,-8.38194e-05,-0.231002
68.474,2.62056,26.2364,795.159,-97.467,-528.258,17.5422,0.017395,11.2968,-0.000103359,-0.182378,2.979,29.8735,796.706,-95.4823,-524.752,19.3866,0.0178114,11.2179,-8.75397e-05,-0.245041,5.53774,5.53774,796.706,-95.556,-524.742,19.4131,0.0178217,11.2191,-9.37224e-05,-0.261127
70.4304,2.62817,26.2716,816.761,-110.677,-563.96,23.3168,0.0192679,10.8156,-0.000105184,-0.233304,2.98833,29.9059,818.158,-107.774,-569.514,21.4159,0.0197084,10.6897,-9.39142e-05,-0.301198,5.35441,5.35441,818.158,-107.757,-569.511,21.4092,0.0196737,10.6941,-0.000105247,-0.28069
72.3868,2.62947,26.3134,837.224,-124.486,-601.45,20.849,0.0209718,10.1002,-0.000134109,-0.452749,2.98719,30.0759,838.473,-120.459,-607.875,22.2586,0.0215747,10.0802,-0.000109669,-0.300242,5.37318,5.37318,838.473,-120.493,-607.866,22.2718,0.0215354,10.0787,-0.000116048,-0.304887
74.3432,2.64347,26.2939,856.485,-136.954,-643.291,24.6168,0.0229666,9.57093,-0.000144719,-0.374609,2.98567,29.8555,857.622,-134.137,-639.459,23.227,0.0236472,9.48688,-0.000119129,-0.318715,5.45395,5.45395,857.622,-134.095,-639.464,23.2177,0.0235852,9.48791,-0.000126889,-0.323353
76.2996,2.64737,26.4216,874.59,-149.544,-662.361,24.0768,0.0245104,8.87307,-0.000167246,-0.504759,2.9918,29.9613,875.559,-147.933,-663.689,24.3119,0.0255185,8.83618,-0.000126342,-0.348784,5.52919,5.52919,875.559,-147.856,-663.701,24.2975,0.0254335,8.83702,-0.000137472,-0.322257
78.256,2.64797,26.3171,891.304,-163.116,-671.449,21.6942,0.0261445,8.17502,-0.000159375,-0.448935,2.99005,29.921,892.185,-161.625,-680.241,24.5299,0.0271973,8.16502,-0.000133509,-0.337497,5.36041,5.36041,892.185,-161.639,-680.234,24.5339,0.0271207,8.16196,-0.000147721,-0.327593
80.2124,2.63717,26.2996,906.724,-177.601,-702.884,29.8584,0.0281639,7.67357,-0.000181079,-0.30482,2.99214,29.9469,907.552,-175.204,-691.698,25.5245,0.028872,7.55874,-0.0001482,-0.305168,5.36025,5.36025,907.552,-175.174,-691.707,25.5142,0.0287918,7.56146,-0.000158332,-0.32166
82.1688,2.63091,26.4716,921.087,-191.131,-703.872,25.6708,0.0298907,6.96661,-0.000228047,-0.480108,2.99614,29.9613,921.733,-188.815,-693.473,25.119,0.0304204,6.92537,-0.000163067,-0.333867,5.38457,5.38457,921.733,-188.846,-693.458,25.1268,0.0303358,6.92429,-0.000168491,-0.308006
84.1252,2.64126,26.4136,934.069,-206.808,-699.791,27.949,0.0312021,6.37562,-0.000206898,-0.363306,3.01698,29.9818,934.671,-202.976,-688.252,26.0577,0.0318912,6.31934,-0.000171178,-0.295983,5.42489,5.42489,934.671,-202.984,-688.252,26.0536,0.0318372,6.32004,-0.000178554,-0.297001
86.0816,2.64037,26.4018,945.914,-219.166,-678.242,24.8952,0.0325565,5.79574,-0.000175599,-0.331972,3.00246,30.0041,946.471,-216.657,-678.533,25.5269,0.0330961,5.75346,-0.000178043,-0.273475,5.35641,5.35641,946.471,-216.64,-678.537,25.5212,0.0330097,5.75199,-0.000187241,-0.281454
88.038,2.65709,55.39,956.717,-232.323,-676.499,24.7122,0.0337143,5.26416,-0.000242163,-0.278564,4.86996,43.8308,957.211,-230.635,-664.526,25.0231,0.0340927,5.22906,-0.000190232,-0.266666,5.40716,5.40716,957.211,-230.719,-664.487,25.033,0.034022,5.22788,-0.000194912,-0.258304
89.9944,2.77486,36.1239,966.478,-245.41,-647.266,24.1921,0.0343301,4.75001,-0.000248421,-0.209187,4.85638,33.6404,966.94,-244.309,-647.299,23.7299,0.0347682,4.72912,-0.000190248,-0.241279,5.38337,5.38337,966.94,-244.397,-647.255,23.7454,0.0346893,4.72572,-0.000203356,-0.239106
91.9508,2.74397,39.655,975.326,-257.696,-630.968,22.8492,0.0346222,4.30149,-0.000196083,-0.16921,4.52901,31.5822,975.75,-257.386,-627.715,23.4221,0.0353316,4.29162,-0.000189486,-0.209152,5.38288,5.38288,975.75,-257.344,-627.739,23.4107,0.035205,4.29087,-0.000210183,-0.220568
93.9072,2.70831,27.8419,983.387,-271.157,-613.69,20.8659,0.0350088,3.91709,-0.000167331,-0.248856,3.11658,31.2959,983.746,-270.407,-606.185,23.6861,0.0358413,3.88388,-0.000198995,-0.206073,5.44775,5.44775,983.746,-270.438,-606.162,23.6909,0.0357122,3.88275,-0.000217905,-0.199039
95.8636,2.76282,27.3913,990.644,-283.309,-586.263,21.4064,0.0352348,3.54038,-0.000212374,-0.195747,3.10641,31.4533,990.961,-283.399,-582.637,22.768,0.0360631,3.50511,-0.000198989,-0.179314,6.48226,6.48226,990.961,-283.392,-582.656,22.7619,0.0359566,3.50264,-0.000223984,-0.182464
97.82,4.36083,35.9401,997.188,-295.652,-565.084,22.6023,0.0350764,3.19228,-0.000234013,-0.0989445,3.09468,30.4659,997.486,-295.319,-558.437,21.715,0.0360146,3.17527,-0.000211161,-0.158353,5.38757,5.38757,997.486,-295.316,-558.437,21.7173,0.0358715,3.1735,-0.000230524,-0.167022
99.7764,2.65724,25.8334,1003.18,-309.388,-542.271,23.2983,0.0347286,2.89274,-0.000258907,-0.201971,2.94336,29.0926,1003.39,-307.684,-533.431,21.2089,0.035861,2.86585,-0.000217457,-0.1579,5.35816,5.35816,1003.39,-307.673,-533.448,21.2027,0.0357135,2.86408,-0.000236329,-0.150003
101.733,2.53742,25.3104,1008.51,-321.908,-498.904,21.3268,0.0346215,2.58296,-0.000215537,-0.131882,2.89158,28.9628,1008.71,-319.5,-507.436,20.6877,0.0354357,2.5803,-0.000222102,-0.133762,5.34666,5.34666,1008.71,-319.54,-507.413,20.6865,0.035296,2.57715,-0.000241561,-0.136061
103.689,2.52709,25.2911,1013.37,-331.616,-489.772,24.5292,0.0335905,2.35039,-0.000242774,-0.169517,2.889,28.7213,1013.51,-330.812,-482.511,20.6372,0.0348999,2.33446,-0.000230518,-0.120402,5.43051,5.43051,1013.51,-330.791,-482.528,20.6377,0.034718,2.33355,-0.000246027,-0.125531
