spot2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,4.73557,46.586,547.475,-12.4915,-35.0131,5.94282,0.00271526,12.9876,-2.29481e-05,0.0281725,5.88887,56.0489,560.1,-14.7139,-53.8383,3.79197,0.00855842,13.0996,-1.75244e-05,0.022461,6.1386,6.1386,560.1,-14.7131,-53.8353,3.79036,0.00855714,13.1,-1.90238e-05,0.0207381
50.8664,2.483,40.8643,572.798,-16.9553,-64.4108,-2.67502,0.00285617,12.9696,-1.98697e-05,0.0617485,5.09427,39.0401,585.625,-18.9616,-93.2633,5.81019,0.00944854,13.0843,-2.29429e-05,0.0019008,8.10598,8.10598,585.625,-18.9583,-93.2637,5.80675,0.00944494,13.0845,-2.342e-05,0.00113362
52.8228,4.54609,24.7279,598.01,-24.7736,-107.084,-3.15782,0.00485296,13.0652,-1.12621e-05,0.260003,2.75627,34.4826,611.059,-23.5635,-132.986,6.98637,0.0104221,13.0985,-2.61893e-05,-0.0134598,7.3657,7.3657,611.059,-23.5502,-132.987,6.98125,0.0104141,13.099,-2.85972e-05,-0.0170892
54.7792,2.14809,22.5616,623.805,-26.6501,-162.65,-1.56558,0.00514025,13.0645,-5.69439e-05,0.363137,2.60371,30.3813,636.855,-28.1011,-176.545,8.03898,0.0113115,13.0428,-3.33728e-05,-0.0390126,4.81819,4.81819,636.855,-28.1124,-176.546,8.04299,0.0113094,13.0431,-3.45366e-05,-0.0418487
56.7356,2.14235,21.9059,649.086,-33.6186,-195.701,1.66464,0.00670817,12.9343,-2.34347e-05,-0.0425996,2.58548,25.3309,661.998,-35.7754,-225.584,9.35291,0.012756,12.8981,-3.9316e-05,-0.0649202,4.17499,4.17499,661.998,-35.7871,-225.588,9.35647,0.012749,12.8986,-4.09299e-05,-0.0673284
58.692,2.13652,21.4486,674.187,-45.2648,-259.618,6.67377,0.00837542,12.9489,-3.05891e-05,-0.290319,2.50505,24.9209,686.856,-42.0441,-275.26,11.5939,0.0139704,12.7647,-4.4817e-05,-0.0978892,4.01126,4.01126,686.856,-42.0323,-275.263,11.5868,0.0139422,12.7665,-4.6691e-05,-0.0975929
60.6484,2.14396,21.5926,699.957,-51.4414,-302.53,15.5671,0.00931987,12.7194,-2.93043e-05,-0.275853,2.53787,25.2563,712.09,-50.8057,-324.948,12.162,0.015626,12.5375,-5.69569e-05,-0.145747,4.14079,4.14079,712.09,-50.8474,-324.952,12.1731,0.0156182,12.5381,-5.66695e-05,-0.139554
62.6048,2.13734,21.3574,724.783,-62.4322,-358.594,15.5165,0.0114633,12.5618,-5.49223e-05,-0.378429,2.52722,24.9149,736.322,-60.5451,-376.979,14.8696,0.0174186,12.2072,-6.04014e-05,-0.176244,4.00765,4.00765,736.322,-60.544,-376.979,14.8677,0.0173762,12.2089,-6.50939e-05,-0.177237
64.5612,2.14553,21.5354,748.667,-70.6502,-413.005,12.941,0.0134357,12.2753,-0.000106659,-0.36438,2.54995,25.069,759.634,-70.9881,-428.533,15.576,0.0192857,11.8552,-6.96454e-05,-0.213047,4.13777,4.13777,759.634,-71.0114,-428.532,15.5792,0.0192525,11.8569,-7.44767e-05,-0.211663
66.5176,2.32655,17.244,771.948,-82.7941,-469.362,25.2381,0.0147668,11.8741,-0.000149404,-0.209786,1.51855,15.1413,782.164,-80.0816,-477.81,17.7421,0.0208738,11.4299,-8.14799e-05,-0.244825,2.78226,2.78226,782.164,-80.0867,-477.813,17.7414,0.0208393,11.4314,-8.42033e-05,-0.242911
68.474,1.34204,13.4233,795.815,-89.2025,-524.127,22.6223,0.015963,11.3037,-0.000163498,-0.237402,1.5436,15.4559,805.166,-91.1969,-521.363,19.2448,0.0225603,10.9045,-8.85847e-05,-0.276576,2.7987,2.7987,805.166,-91.1902,-521.361,19.243,0.022516,10.9057,-9.40698e-05,-0.27336
70.4304,1.35896,13.58,816.773,-108.065,-577.904,14.9222,0.0192792,10.7625,-8.32423e-05,-0.245534,1.5367,15.2896,825.457,-103.146,-562.822,20.388,0.0245368,10.3423,-0.000104873,-0.286463,2.79282,2.79282,825.457,-103.162,-562.829,20.378,0.0245041,10.343,-0.000106114,-0.283294
72.3868,1.34218,13.5131,836.538,-125.455,-599.715,17.0636,0.0214129,10.2076,-7.13394e-05,-0.347099,1.54357,15.4221,844.443,-114.948,-597.649,21.197,0.0264266,9.7921,-0.000106254,-0.302274,2.7987,2.7987,844.443,-114.935,-597.651,21.1908,0.0263807,9.79319,-0.000111474,-0.299824
74.3432,1.35909,13.5887,856.59,-126.549,-660.764,25.2571,0.0229906,9.63154,-0.000137131,-0.395806,1.54589,15.2956,863.844,-127.093,-625.626,21.831,0.0280692,9.21172,-0.000114306,-0.315433,2.79363,2.79363,863.844,-127.042,-625.635,21.8196,0.0280061,9.21315,-0.000119943,-0.314162
76.2996,1.35083,13.584,874.588,-152.396,-661.404,26.7988,0.0251802,8.7798,-9.09753e-05,-0.392118,1.53758,15.4475,880.94,-140.107,-645.551,23.6532,0.0300624,8.53046,-0.000126056,-0.316859,2.76638,2.76638,880.94,-140.073,-645.558,23.6468,0.029997,8.53076,-0.000134292,-0.316667
78.256,1.35495,13.5336,891.096,-166.956,-688.966,33.4934,0.0273669,8.24291,-9.34919e-05,-0.477017,1.53233,15.2032,896.849,-154.437,-660.655,23.728,0.032049,7.92563,-0.000136975,-0.319104,2.7697,2.7697,896.849,-154.463,-660.647,23.7324,0.032009,7.92509,-0.000144325,-0.315316
80.2124,1.34556,13.6571,907.007,-184.206,-707.818,22.855,0.0287125,7.58953,-0.000303459,-0.466142,1.56628,15.5099,912.05,-167.974,-666.958,24.0699,0.0338145,7.29218,-0.000147021,-0.312341,2.77137,2.77137,912.05,-168.032,-666.937,24.0791,0.0337957,7.29079,-0.0001527,-0.308972
82.1688,1.36203,13.5979,920.582,-193.864,-700.264,18.6284,0.0302045,7.01274,-6.03881e-05,-0.403441,1.52696,15.3065,925.197,-178.616,-672.127,24.4824,0.0346527,6.73537,-0.000156471,-0.298248,2.75322,2.75322,925.197,-178.597,-672.135,24.4801,0.0345719,6.73528,-0.000164707,-0.296447
84.1252,1.33586,13.5137,933.409,-210.833,-687.512,26.1203,0.033919,6.36078,1.91229e-05,-0.188035,1.53876,15.4627,937.645,-194.537,-667.255,25.0267,0.0366601,6.12997,-0.000166012,-0.281802,2.75941,2.75941,937.645,-194.529,-667.268,25.0177,0.0365714,6.1296,-0.000175455,-0.281959
86.0816,1.37867,13.7386,945.743,-216.602,-688.238,24.7916,0.0333133,5.7768,-6.59364e-05,-0.371553,1.5229,15.2197,949.448,-205.36,-657.732,23.3381,0.0374239,5.59575,-0.000172588,-0.266218,2.73138,2.73138,949.448,-205.347,-657.731,23.3437,0.03733,5.59525,-0.000182088,-0.26735
88.038,1.34501,13.5931,956.298,-230.468,-664.513,29.2104,0.0326317,5.26112,-6.92488e-05,-0.205724,1.55223,15.5395,959.686,-218.155,-644.68,23.9613,0.038302,5.07957,-0.000180985,-0.24897,2.75563,2.75563,959.686,-218.18,-644.665,23.9666,0.0382428,5.07806,-0.000188756,-0.247175
89.9944,1.36036,13.5975,965.87,-251.877,-647.61,28.9087,0.0352303,4.80825,-0.000200523,-0.28055,1.53077,15.2274,968.795,-231.867,-629.96,22.8684,0.0396481,4.62514,-0.000191696,-0.234146,2.75902,2.75902,968.795,-231.865,-629.953,22.8727,0.0395379,4.62481,-0.000201597,-0.23227
91.9508,1.37133,13.7695,975.478,-274.906,-653.386,27.4919,0.0346058,4.31529,-0.000308142,-0.29932,1.55337,15.5073,978.129,-244.415,-608.023,22.7464,0.040057,4.1558,-0.000198451,-0.210334,2.76505,2.76505,978.129,-244.353,-608.051,22.7396,0.0399577,4.1549,-0.000209711,-0.213081
