spot1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,0.040388,0.400383,537.57,140.565,-68.8284,43.0514,0.641927,0.221625,-0.00103209,-0.0508906,0.047072,0.470952,539.878,161.807,-46.7464,18.6638,0.636898,0.205487,0.000576133,-0.0128837,0.082957,0.082957,539.878,161.817,-46.7072,18.6607,0.637312,0.205963,0.000317856,-0.0168944
1089.48,0.040439,0.412737,566.261,179.152,-45.958,13.0472,0.673899,0.203896,0.0029018,-0.0781568,0.047639,0.473777,568.816,171.753,-54.0387,19.4792,0.671268,0.238599,0.000373428,-0.024524,0.083044,0.083044,568.816,171.814,-54.0421,19.4811,0.671661,0.234192,0.000343853,-0.017637
1131.38,0.041549,0.415929,591.72,116.413,-71.8718,31.0603,0.674724,0.281409,0.00503356,-0.0172503,0.046903,0.49448,594.607,130.505,-71.574,25.606,0.691052,0.316325,0.000359701,-0.00272708,0.085719,0.085719,594.607,130.497,-71.5419,25.5711,0.690341,0.316677,0.000272764,-0.0258317
1173.28,0.042015,0.413893,625.867,195.09,-121.973,37.5745,0.700182,0.411807,-0.00354821,0.000723324,0.048367,0.482578,628.176,101.133,-93.6863,35.1787,0.709577,0.434972,-0.000433999,-0.0298804,0.084827,0.084827,628.176,101.119,-93.7879,35.1888,0.7092,0.433449,0.000143044,-0.0305154
1215.19,0.045418,0.41965,654.222,28.1697,-81.5503,21.236,0.708355,0.482383,-0.00179175,-0.0113603,0.050699,0.496405,656.968,31.0112,-107.116,35.5306,0.71619,0.500714,0.000120356,-0.0397036,0.082673,0.082673,656.968,30.7405,-107.012,35.6466,0.715695,0.497789,0.000194512,-0.0326689
1257.09,0.041823,0.417025,683.331,55.4955,-136.331,42.9522,0.72135,0.686229,0.00204245,-0.226482,0.048866,0.497472,686.338,-49.8362,-140.072,50.1542,0.719418,0.696498,0.000225015,-0.0555357,0.090792,0.090792,686.338,-49.8456,-139.646,50.1148,0.72034,0.684591,0.000134392,-0.0434489
1298.99,0.042835,0.611844,715.796,-143.005,-114.812,22.2473,0.736529,0.655404,0.00476471,-0.0813282,0.052849,0.495079,718.758,-134.531,-163.07,50.0687,0.726298,0.788448,5.06213e-05,-0.0508206,0.086695,0.086695,718.758,-134.587,-163.09,50.1468,0.726389,0.785278,2.94661e-06,-0.0524452
1340.9,0.042017,0.417136,748.059,-140.058,-253.171,79.3873,0.711558,1.11982,0.000866823,-0.150854,0.049279,0.490078,750.506,-238.023,-203.681,63.8005,0.711655,1.00871,-0.000235107,-0.0612096,0.084359,0.084359,750.506,-237.91,-204.542,63.8011,0.710935,1.02768,-0.000370271,-0.0362647
1382.8,0.042098,0.422378,773.973,-316.669,-163.977,42.3701,0.693955,1.12203,-0.00356987,-0.190251,0.048503,0.47746,775.918,-354.829,-216.164,62.3251,0.699324,1.09267,-0.000431683,-0.0713234,0.084482,0.084482,775.918,-354.782,-216.183,62.322,0.699176,1.09401,-0.000772278,-0.066988
1424.7,0.044631,0.444454,802.191,-396.61,-273.961,47.7343,0.669716,1.36142,-0.00173682,-0.251517,0.051848,0.454659,803.942,-456.023,-269.955,72.5718,0.672914,1.38426,-0.00105717,-0.0666466,0.065818,0.065818,803.942,-456.007,-269.821,72.5785,0.673147,1.37828,-0.000795782,-0.0841991
