corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.041482,0.636224,989.695,-319.483,-551.467,-1.16973,0.0629533,3.24298,8.79194e-05,-0.48628,0.097676,0.830317,992.378,-392.259,-564.643,12.556,0.0674313,3.21355,-0.000285429,-0.156186,0.080264,0.080264,992.378,-391.991,-564.813,12.5167,0.0671712,3.21608,-0.000302652,-0.158116
0.312,0.041276,0.412587,989.865,-317.147,-647.769,-25.2227,0.0603691,3.22403,-4.07471e-06,-0.655256,0.048406,0.485462,992.529,-388.623,-563.075,12.4937,0.0665007,3.20332,-0.000283064,-0.153488,0.080245,0.080245,992.529,-388.114,-563.409,12.4325,0.0663602,3.20291,-0.000300439,-0.157075
0.324,0.04088,0.410091,989.806,-315.944,-528.899,-36.3762,0.0597225,3.34881,6.96896e-05,-0.0096501,0.048027,0.480637,992.68,-384.536,-561.932,12.5233,0.0656669,3.19272,-0.000280699,-0.150177,0.083253,0.083253,992.68,-384.66,-561.822,12.5794,0.0656559,3.18955,-0.000297027,-0.155237
0.336,0.041019,0.477798,989.976,-298.604,-443.901,-13.7259,0.0587048,3.15284,0.000163142,-0.111836,0.048672,0.671111,992.831,-380.629,-560.708,12.8328,0.0648996,3.18301,-0.000267694,-0.142562,0.128671,0.128671,992.831,-380.889,-560.573,12.8454,0.0648164,3.1809,-0.000296116,-0.154714
0.348,0.08579,0.584484,989.975,-294.503,-566.654,21.939,0.0581887,3.06138,0.00015869,-0.225013,0.064712,0.813291,992.986,-377.156,-559.421,13.1941,0.0640971,3.1764,-0.000261101,-0.138703,0.169501,0.169501,992.986,-377.057,-559.486,13.1947,0.0640956,3.17208,-0.000293285,-0.152176
0.36,0.089913,0.830072,990.039,-309.539,-628.089,27.1565,0.0587889,3.23778,9.88895e-05,0.274317,0.096824,0.981749,993.148,-373.16,-558.638,13.6186,0.0633011,3.17139,-0.000266327,-0.141568,0.161629,0.161629,993.148,-372.95,-558.799,13.595,0.063221,3.16875,-0.000288215,-0.149168
0.372,0.074111,0.853703,990.294,-290.996,-616.923,56.0968,0.0579256,3.26822,0.000285459,-0.105964,0.097618,0.967165,993.313,-368.512,-558.571,13.9612,0.062507,3.16837,-0.00025996,-0.139893,0.175809,0.175809,993.313,-368.085,-558.858,13.9059,0.0621966,3.17104,-0.000282801,-0.146187
0.384,0.089549,0.706661,990.75,-290.411,-492.168,-15.2676,0.0571464,3.2405,0.000188803,-0.479013,0.081546,0.843154,993.487,-365.615,-557.238,14.8382,0.0617297,3.16656,-0.000247511,-0.135438,0.107301,0.107301,993.487,-365.638,-557.256,14.8383,0.0617017,3.16345,-0.00027931,-0.144419
0.396,0.042717,0.54429,990.734,-287.041,-481.717,-14.2653,0.055539,3.22574,0.00032546,0.0353687,0.050217,0.499891,993.668,-362.049,-556.716,15.5232,0.0609989,3.16503,-0.000242606,-0.134269,0.083232,0.083232,993.668,-361.815,-556.878,15.5192,0.0608679,3.16457,-0.000275081,-0.142783
0.408,0.042686,0.486429,990.913,-285.547,-496.829,16.0573,0.054679,3.18604,0.000232462,0.248132,0.049549,0.57556,993.859,-358.139,-556.409,16.3361,0.0601573,3.1666,-0.000244869,-0.136562,0.09729,0.09729,993.859,-358.395,-556.304,16.3371,0.0602014,3.16266,-0.000271246,-0.141666
0.42,0.055639,0.471312,991.203,-281.044,-563.125,31.0147,0.0541929,3.15789,0.000245305,0.127769,0.065412,0.598424,994.059,-353.439,-557.071,16.8522,0.0591996,3.17133,-0.000250804,-0.139935,0.089272,0.089272,994.059,-353.3,-557.139,16.8609,0.0591698,3.16911,-0.000267597,-0.141203
0.432,0.042422,0.437147,991.394,-277.262,-550.596,-3.94822,0.0531723,3.19264,0.000158544,-0.0942095,0.049123,0.490762,994.266,-348.66,-557.833,17.64,0.0583607,3.17408,-0.000242723,-0.135979,0.0799,0.0799,994.266,-348.912,-557.655,17.6403,0.0582656,3.1736,-0.000263544,-0.140796
0.444,0.042139,0.418674,991.556,-274.968,-530.465,21.7598,0.0529128,3.25823,0.000176791,-0.0560004,0.049206,0.521892,994.482,-344.976,-557.941,18.6585,0.0576076,3.17594,-0.00021319,-0.122209,0.079954,0.079954,994.482,-345.053,-557.904,18.6584,0.057448,3.17679,-0.000259714,-0.140507
0.456,0.089931,0.556838,991.646,-272.923,-682.531,44.2158,0.052209,3.21562,0.000182333,0.168213,0.049085,0.636175,994.715,-342.958,-556.929,20.1829,0.0569497,3.17661,-0.000209656,-0.120493,0.096093,0.096093,994.715,-342.951,-556.935,20.1868,0.0570603,3.17157,-0.000257231,-0.142151
0.468,0.057927,0.506422,991.625,-271.009,-511.66,-29.7266,0.0522999,3.26627,0.000216021,0.381751,0.049166,0.587883,994.964,-338.796,-557.519,21.3271,0.0563832,3.17573,-0.00021178,-0.122087,0.096391,0.096391,994.964,-338.966,-557.39,21.3812,0.0562909,3.17539,-0.000255218,-0.143184
0.48,0.042037,0.549912,992.073,-270.201,-663.004,18.4174,0.0532032,3.19858,0.000300213,0.210704,0.065174,0.5557,995.229,-336.288,-556.758,22.9077,0.0557475,3.17586,-0.000203057,-0.12022,0.095906,0.095906,995.229,-336.294,-556.772,22.9213,0.0557499,3.17394,-0.000251115,-0.14482
0.492,0.041902,0.840073,992.262,-268.687,-537.979,8.25134,0.0530481,3.11382,0.000312927,0.370447,0.097695,0.992639,995.512,-332.955,-556.343,24.143,0.055088,3.17509,-0.000208893,-0.127151,0.177697,0.177697,995.512,-332.592,-556.576,24.105,0.055028,3.17442,-0.000247271,-0.14602
0.504,0.0743,0.85646,992.652,-266.282,-598.215,22.1618,0.0518335,3.34475,0.000387981,0.512443,0.097806,0.996734,995.809,-329.133,-555.691,25.1312,0.0542741,3.17514,-0.000223487,-0.139385,0.162373,0.162373,995.809,-329.091,-555.764,25.1049,0.0543257,3.17147,-0.000245231,-0.14872
0.516,0.090399,0.840758,993.181,-263.447,-617.414,41.3541,0.0501079,3.4046,0.000389659,0.192291,0.114208,0.997711,996.113,-323.854,-555.879,25.34,0.0533725,3.17415,-0.000223517,-0.14529,0.16243,0.16243,996.113,-323.123,-556.343,25.2486,0.0530779,3.17765,-0.000244579,-0.150965
0.528,0.09072,0.85885,993.265,-261.025,-537.912,43.4273,0.0492953,3.27346,0.00028131,0.811687,0.097934,0.826281,996.42,-319.878,-554.558,25.9352,0.0524169,3.17229,-0.000217662,-0.148022,0.153737,0.153737,996.42,-320.042,-554.504,25.9013,0.0524391,3.16934,-0.000241027,-0.152956
0.54,0.043734,0.584829,993.615,-256.231,-716.621,40.3191,0.0497126,3.40281,0.000331452,0.578496,0.067212,0.651483,996.731,-315.255,-553.724,26.116,0.051476,3.16916,-0.000209549,-0.149188,0.139424,0.139424,996.731,-315.205,-553.761,26.0867,0.0513853,3.16885,-0.000235636,-0.154437
0.552,0.059132,0.580477,994.198,-255.001,-642.239,6.07307,0.0488456,3.51691,0.000261954,0.308993,0.050667,0.702244,997.046,-310.528,-552.732,26.2861,0.0505125,3.16548,-0.000204542,-0.15202,0.115697,0.115697,997.046,-310.653,-552.651,26.2976,0.0504246,3.16539,-0.000229938,-0.156631
0.564,0.043335,0.629648,994.561,-253.498,-541.455,-32.9142,0.04715,3.4012,0.000131178,0.480792,0.066873,0.742916,997.363,-306.156,-551.389,26.4859,0.0494012,3.16304,-0.000215475,-0.162185,0.08403,0.08403,997.363,-306.206,-551.348,26.4893,0.0494952,3.15955,-0.000228764,-0.16048
0.576,0.043454,0.645076,995.104,-249.77,-608.224,41.1332,0.0459602,3.31602,0.000224823,0.415985,0.067023,0.732604,997.679,-298.965,-552.038,25.911,0.0482244,3.16003,-0.000218133,-0.168229,0.132511,0.132511,997.679,-298.921,-552.021,25.9409,0.0479733,3.16395,-0.000228534,-0.162766
0.588,0.059566,0.595166,995.473,-245.335,-561.289,69.0464,0.0458619,3.2059,0.00024334,0.470466,0.067047,0.729027,997.989,-293.949,-550.979,25.8889,0.0469184,3.1579,-0.000208773,-0.168902,0.131464,0.131464,997.989,-293.906,-550.935,25.9363,0.0469875,3.15433,-0.000226221,-0.16411
0.6,0.075323,0.968721,995.878,-243.775,-507.643,32.1324,0.045479,3.16349,0.00024001,0.192539,0.099195,1.05135,998.299,-287.603,-550.821,25.626,0.0456941,3.15192,-0.000214064,-0.17586,0.165024,0.165024,998.299,-287.939,-550.633,25.6703,0.0457064,3.1493,-0.000223581,-0.165452
0.612,0.094253,0.716084,996.375,-240.606,-636.871,27.5422,0.0451997,2.97058,0.000244389,-0.42195,0.051084,0.504895,998.602,-281.592,-550.588,25.3011,0.0445817,3.14221,-0.000182812,-0.165125,0.083183,0.083183,998.602,-281.845,-550.422,25.326,0.0444286,3.14286,-0.000220295,-0.168233
0.624,0.043145,0.431939,996.891,-235.014,-584.857,47.1796,0.0437971,3.00813,0.000333551,-0.620505,0.050804,0.544749,998.905,-277.751,-548.748,25.4509,0.0436046,3.129,-0.000162715,-0.159223,0.098768,0.098768,998.905,-277.654,-548.798,25.4465,0.0435956,3.12648,-0.000217797,-0.168931
0.636,0.043076,0.585229,996.852,-231.97,-540.197,80.7239,0.0431652,3.04529,0.000264699,0.106173,0.051791,0.648348,999.213,-272.525,-547.787,25.2442,0.0425042,3.11807,-0.000193541,-0.175937,0.113055,0.113055,999.213,-272.187,-548.009,25.2227,0.0424793,3.11578,-0.000211217,-0.169622
0.648,0.092073,0.577961,997.048,-213.412,-511.208,23.2953,0.0407581,2.96286,0.000343093,0.566425,0.066701,0.768522,999.514,-265.415,-547.894,24.5748,0.0411772,3.11179,-0.000201244,-0.18158,0.116863,0.116863,999.514,-265.032,-548.186,24.531,0.0410301,3.11154,-0.000208797,-0.17037
0.66,0.092231,0.440629,997.503,-210.883,-548.031,16.962,0.0385293,2.97415,0.000474939,0.388768,0.050978,0.532107,999.805,-259.215,-547.22,24.1911,0.0398853,3.10429,-0.000175366,-0.171757,0.116517,0.116517,999.805,-259.463,-546.97,24.2544,0.0397836,3.10281,-0.000202062,-0.169826
0.672,0.07574,0.550803,997.949,-192.919,-563.974,31.613,0.0375106,2.7882,0.000413278,-0.111661,0.051045,0.998875,1000.09,-254,-545.395,24.033,0.0387626,3.0931,-0.000157917,-0.166172,0.187501,0.187501,1000.09,-253.985,-545.479,23.9718,0.0386514,3.09192,-0.000197737,-0.168607
0.684,0.075909,0.88724,998,-190.108,-502.665,-10.385,0.0363148,2.78729,0.000321069,0.0432866,0.098182,0.999609,1000.38,-249.184,-543.473,23.8642,0.0376405,3.08258,-0.000159156,-0.169681,0.188506,0.188506,1000.38,-249.125,-543.469,23.9001,0.03767,3.07795,-0.000194159,-0.168602
0.696,0.092145,0.870326,998.296,-185.635,-610.786,-8.34807,0.0366366,2.78131,0.000257591,0.275626,0.114693,1.00128,1000.66,-241.778,-543.518,23.153,0.0362384,3.0786,-0.000177071,-0.180812,0.190468,0.190468,1000.66,-242.05,-543.286,23.2183,0.0363041,3.07294,-0.000192733,-0.167896
0.708,0.091823,0.870896,998.447,-182.119,-566.043,64.3156,0.0354974,2.93372,0.000188701,0.765656,0.114593,0.83311,1000.94,-233.725,-544.361,22.2776,0.0348046,3.07641,-0.000159633,-0.174467,0.093271,0.093271,1000.94,-233.893,-544.218,22.3448,0.0345744,3.0772,-0.000186701,-0.167032
0.72,0.075671,0.614198,998.942,-180,-493.398,15.094,0.0349607,3.13273,-2.04683e-05,-0.0106652,0.051914,0.833018,1001.2,-228.267,-543.343,22.4714,0.0333581,3.07697,-0.000144113,-0.167909,0.188682,0.188682,1001.2,-228.612,-543.27,22.467,0.0335472,3.06905,-0.000180797,-0.165942
0.732,0.0757,0.922134,999.508,-174.636,-624.105,48.0268,0.0339851,3.25061,-0.000128511,-0.882447,0.099502,0.829203,1001.47,-220.292,-544.711,21.7142,0.031978,3.07792,-0.000147042,-0.169452,0.100457,0.100457,1001.47,-219.84,-545.055,21.6146,0.0317568,3.07927,-0.000175386,-0.164872
0.744,0.072177,0.570276,999.676,-170.525,-691.323,-0.0628625,0.0327455,3.50129,-4.05253e-05,-0.289222,0.051561,0.550613,1001.73,-213.003,-545.455,21.2928,0.0304722,3.0821,-0.000133888,-0.163709,0.085231,0.085231,1001.73,-212.877,-545.47,21.286,0.0303869,3.08125,-0.000170373,-0.16199
0.756,0.045043,0.447894,999.863,-164.39,-503.469,9.99958,0.0313303,3.39638,6.23706e-05,-0.630823,0.052108,0.521518,1001.98,-204.468,-546.809,20.5341,0.0289407,3.08723,-0.000134945,-0.163961,0.085145,0.085145,1001.98,-204.445,-546.83,20.5568,0.0287763,3.08792,-0.000162591,-0.159596
0.768,0.044714,0.452233,1000.03,-161.67,-569.201,-8.09731,0.0294171,3.38975,0.000104683,-0.211277,0.052699,0.528952,1002.23,-199.09,-545.965,21.459,0.0275456,3.09197,-0.000112844,-0.154524,0.086018,0.086018,1002.23,-199.5,-545.753,21.4795,0.0277655,3.08354,-0.000156886,-0.159803
0.78,0.045037,0.44484,999.789,-160.189,-672.68,-22.7304,0.029206,3.19119,0.000174318,0.547681,0.051998,0.517128,1002.49,-191.339,-547.259,21.9447,0.0260982,3.10101,-0.000130011,-0.162616,0.084827,0.084827,1002.49,-191.184,-547.414,21.9068,0.0259877,3.0998,-0.000151539,-0.158618
0.792,0.044267,0.442436,1000.05,-151.159,-577.396,60.0356,0.0268887,3.28146,0.000145587,0.323808,0.051761,0.515641,1002.76,-182.981,-548.936,22.9166,0.0243232,3.1197,-0.000116265,-0.156774,0.084212,0.084212,1002.76,-182.938,-548.96,22.9313,0.024342,3.11653,-0.000141784,-0.159026
