vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,0.272003,2.73845,1012.97,8.84644,-557.376,-10.3396,-0.080802,3.40235,0.000406204,-0.0403338,0.320775,3.30963,1013.02,1.77698,-620.086,-14.7709,-0.074367,3.48472,0.000574058,-0.174241,0.661048,0.661048,1013.02,1.78034,-620.068,-14.7691,-0.0742929,3.47659,0.000412799,-0.181134
0.104,0.297582,4.18075,1013,-3.42265,-557.435,-10.2922,-0.0770138,3.40491,0.000183668,-0.0428855,0.481794,4.83355,1013.01,-6.85393,-619.922,-14.177,-0.0709914,3.4842,0.000517369,-0.174293,0.813193,0.813193,1013.01,-6.79958,-619.903,-14.1743,-0.0709483,3.47611,0.000375839,-0.181034
0.108,0.416735,3.62743,1012.93,-0.198714,-557.985,-10.2172,-0.0730477,3.38143,0.000321663,-0.0346571,0.404242,4.63554,1012.96,-16.73,-619.069,-13.0332,-0.0675744,3.48002,0.000480898,-0.176099,0.637165,0.637165,1012.96,-16.8967,-619.033,-13.0191,-0.0674435,3.47105,0.00033522,-0.181022
0.112,0.275416,4.35328,1012.86,-33.7176,-558.329,-10.1473,-0.0708707,3.38159,0.000124895,-0.0317623,0.242665,2.41917,1012.88,-22.4703,-618.718,-12.3746,-0.0645704,3.4781,0.000449212,-0.173909,0.402001,0.402001,1012.88,-22.5004,-618.695,-12.3711,-0.0645423,3.4694,0.000294741,-0.181359
0.116,0.206825,2.06384,1012.76,-17.4161,-558.662,-10.0772,-0.0676687,3.38048,0.000183562,-0.0253281,0.248252,2.49444,1012.78,-28.4714,-618.602,-11.9396,-0.0615636,3.4763,0.000396985,-0.175797,0.417574,0.417574,1012.78,-28.4035,-618.545,-11.9141,-0.0616103,3.46887,0.000256041,-0.181289
0.12,0.214015,2.15072,1012.66,-41.9216,-559.216,-9.95468,-0.0636302,3.36836,0.000157618,-0.0345397,0.251423,2.50894,1012.65,-37.2301,-618.035,-11.1924,-0.0581411,3.47303,0.000338667,-0.175264,0.417553,0.417553,1012.65,-37.1692,-618.006,-11.1933,-0.0582504,3.46582,0.000216259,-0.18127
0.124,0.215033,2.97036,1012.48,-50.4228,-559.104,-9.61399,-0.0575071,3.3626,0.000350124,-0.0346039,0.383111,3.5787,1012.48,-50.0325,-617.003,-10.172,-0.0541402,3.46806,0.000275392,-0.17587,0.634047,0.634047,1012.48,-49.901,-617.062,-10.225,-0.0542136,3.46029,0.000176333,-0.181094
0.128,0.403071,2.34698,1012.36,-60.5297,-555.573,-6.1662,-0.0526614,3.36113,-0.000319139,-0.0316315,0.483199,5.07569,1012.25,-64.5897,-616.134,-9.28353,-0.049687,3.46255,0.000220261,-0.176515,0.626387,0.626387,1012.25,-64.6445,-616.074,-9.26316,-0.0497501,3.4554,0.000141024,-0.18134
0.132,0.411885,2.91993,1012.04,-68.9824,-555.181,-5.4845,-0.0484426,3.34827,0.000110685,-0.0390881,0.331547,3.76222,1011.96,-80.8622,-614.555,-7.98606,-0.0449056,3.45443,0.000176732,-0.177847,0.686835,0.686835,1011.96,-80.9969,-614.522,-7.97996,-0.0449035,3.44664,0.000110094,-0.181475
0.136,0.358116,3.51116,1011.75,-99.7499,-554.21,-5.56718,-0.0415878,3.34783,-0.000258747,-0.0435908,0.383534,3.98429,1011.6,-98.2506,-612.865,-6.67498,-0.0397683,3.44566,0.000118562,-0.178286,0.630917,0.630917,1011.6,-98.3039,-612.785,-6.64428,-0.0397638,3.43654,7.87999e-05,-0.181483
0.14,0.311603,2.80106,1011.25,-102.969,-552.942,-4.56948,-0.0326726,3.33909,-4.36386e-05,-0.0342988,0.31313,3.79969,1011.17,-117.333,-611.121,-5.39655,-0.0343517,3.4341,9.25118e-05,-0.175886,0.741175,0.741175,1011.17,-117.354,-611.095,-5.38795,-0.0342242,3.42694,4.76233e-05,-0.181607
0.144,0.296776,3.25876,1010.71,-152.487,-551.85,-4.04378,-0.0288479,3.32565,-0.000449966,-0.039693,0.364002,3.65959,1010.67,-132.842,-608.92,-3.86031,-0.0293438,3.42238,9.14729e-05,-0.178487,0.719539,0.719539,1010.67,-133.197,-608.827,-3.84802,-0.0291226,3.41387,1.70791e-05,-0.181901
0.148,0.334328,3.0329,1010.1,-156.182,-551.29,-3.70739,-0.0261098,3.32288,-0.000276482,-0.0265972,0.280176,2.72083,1010.11,-143.892,-606.776,-2.46381,-0.0249383,3.4103,8.98025e-05,-0.174437,0.512882,0.512882,1010.11,-143.971,-606.73,-2.45385,-0.0248502,3.40217,-1.19991e-05,-0.18224
0.152,0.228165,2.28423,1009.49,-164.428,-546.954,0.183752,-0.0214224,3.31181,-0.000458876,-0.0281467,0.252578,2.53946,1009.52,-154.279,-604.409,-1.00236,-0.0206248,3.39594,4.86567e-05,-0.176633,0.46868,0.46868,1009.52,-154.033,-604.514,-1.05065,-0.0206817,3.38996,-3.76411e-05,-0.181648
0.156,0.218328,2.19417,1008.8,-167.572,-546.189,1.17987,-0.016479,3.28419,-0.000327941,-0.0245423,0.254438,2.70091,1008.87,-167.354,-600.478,1.26333,-0.015929,3.3733,2.89084e-06,-0.18322,0.473603,0.473603,1008.87,-167.115,-600.61,1.1758,-0.015954,3.3674,-5.751e-05,-0.182051
0.16,0.230369,2.33415,1008.09,-180.856,-541.517,5.46923,-0.0135108,3.26882,-0.00027323,0.0039594,0.267505,2.73639,1008.18,-180.704,-596.027,3.66203,-0.011031,3.34866,-2.75699e-05,-0.178542,0.480263,0.480263,1008.18,-180.668,-596.034,3.66754,-0.0110666,3.34074,-7.76065e-05,-0.182362
0.164,0.237283,2.22504,1007.41,-176.775,-543.811,6.15221,-0.00825856,3.24996,-0.000774012,0.0168179,0.270386,2.69471,1007.43,-194.793,-592.345,5.70154,-0.00597287,3.32819,-7.36171e-05,-0.174214,0.464675,0.464675,1007.43,-195.165,-592.126,5.75267,-0.00588407,3.31866,-0.000101616,-0.181493
0.168,0.253739,2.37277,1006.52,-267.246,-542.613,6.9382,-0.000172984,3.23546,-0.000254058,0.00626998,0.279467,2.85531,1006.62,-210.359,-588.799,7.47451,-0.000745031,3.30954,-9.2642e-05,-0.171782,0.47585,0.47585,1006.62,-210.211,-588.842,7.48029,-0.00057103,3.30207,-0.000125779,-0.18142
0.172,0.24175,2.42331,1005.65,-203.181,-541.084,8.0878,0.00609092,3.23145,-0.000417493,-0.00441545,0.275256,2.80563,1005.75,-222.422,-585.796,9.03421,0.00415861,3.29326,-9.2096e-05,-0.170073,0.454628,0.454628,1005.75,-222.298,-585.871,9.01029,0.00423278,3.28753,-0.000146078,-0.180683
0.176,0.236345,2.3607,1004.65,-263.998,-539.464,8.90122,0.00867539,3.21439,-3.16462e-06,-0.0118912,0.273784,2.76927,1004.84,-233.477,-582.085,10.8477,0.00872836,3.27698,-0.000107534,-0.169778,0.459619,0.459619,1004.84,-233.458,-582.067,10.8671,0.00889336,3.26853,-0.000159707,-0.179536
0.18,0.236747,2.29709,1003.72,-215.961,-537.972,9.78625,0.0106009,3.21042,-2.31096e-05,-0.0153989,0.258157,2.57994,1003.88,-242.385,-579.142,12.3084,0.0131612,3.26237,-0.000127156,-0.161885,0.424455,0.424455,1003.88,-242.464,-579.072,12.3248,0.0132004,3.2548,-0.000172115,-0.179531
0.184,0.218314,2.1992,1002.78,-267.523,-536.672,10.1287,0.0157537,3.19114,-0.000472261,-0.0158781,0.257861,2.61208,1002.9,-252.665,-576.404,13.5693,0.0178588,3.24736,-0.000182997,-0.165029,0.427296,0.427296,1002.9,-252.518,-576.407,13.5852,0.0178034,3.24334,-0.000181875,-0.179479
0.188,0.220558,2.19856,1001.77,-276.009,-534.212,10.888,0.0229025,3.16866,-0.000562055,-0.0414785,0.254394,2.54344,1001.86,-265.568,-572.417,15.3148,0.0229649,3.2289,-0.000217581,-0.168813,0.420074,0.420074,1001.86,-265.477,-572.495,15.299,0.0230828,3.22421,-0.000190627,-0.179995
0.192,0.215994,2.17836,1000.59,-243.453,-531.77,12.2566,0.0290945,3.14741,-0.000299362,-0.0281567,0.255854,2.54295,1000.77,-278.799,-567.756,17.256,0.0282199,3.20583,-0.000235584,-0.173605,0.419817,0.419817,1000.77,-278.765,-567.803,17.249,0.0284379,3.20098,-0.000200654,-0.18019
0.196,0.216035,2.17757,999.33,-307.494,-532.582,13.0505,0.0342084,3.12591,9.0998e-06,-0.0229963,0.256101,2.55615,999.632,-290.548,-562.96,19.1961,0.0332055,3.18259,-0.00022455,-0.171317,0.424148,0.424148,999.632,-290.581,-562.943,19.1898,0.0335166,3.17657,-0.000217384,-0.179766
0.2,0.217685,2.18158,998.182,-316.322,-530.096,13.8955,0.0399425,3.10475,-0.000281083,-0.0254692,0.255762,2.5554,998.451,-300.033,-558.254,21.063,0.037781,3.15947,-0.00021666,-0.173014,0.423212,0.423212,998.451,-300.704,-557.832,21.1523,0.0382282,3.15072,-0.000226014,-0.179359
0.204,0.217191,2.18325,996.862,-304.14,-528.269,14.7205,0.0454972,3.07562,-8.13253e-06,0.00388175,0.256176,2.55041,997.233,-307.729,-553.547,22.7795,0.0419869,3.13446,-0.000202637,-0.172392,0.423469,0.423469,997.233,-307.671,-553.585,22.7726,0.0422047,3.13074,-0.000231647,-0.178694
0.208,0.217193,2.20545,995.547,-335.535,-522.898,15.3907,0.0468277,3.0488,3.4789e-05,0.029514,0.26479,2.64042,995.987,-314.879,-548.017,24.7937,0.0458682,3.11015,-0.00019863,-0.171697,0.471419,0.471419,995.987,-314.909,-548.004,24.7802,0.0462183,3.10285,-0.000234014,-0.177184
0.212,0.220447,2.19733,994.257,-332.391,-515.82,16.4766,0.0525912,3.02973,0.000129406,0.00535949,0.257175,2.5745,994.718,-320.231,-543.468,26.395,0.0497296,3.08484,-0.000213215,-0.174087,0.42887,0.42887,994.718,-320.083,-543.542,26.3864,0.0497705,3.08239,-0.000236029,-0.176677
0.216,0.22114,2.2075,992.934,-335.446,-508.998,17.3375,0.0537281,2.99578,0.00021784,0.0452502,0.258257,2.57286,993.422,-327.5,-537.645,28.4057,0.0536449,3.05892,-0.000232295,-0.176215,0.425889,0.425889,993.422,-327.623,-537.523,28.4138,0.0538674,3.05251,-0.000239312,-0.176506
0.22,0.219296,2.20345,991.682,-333.872,-505.916,17.8995,0.0569668,2.95375,-0.00019756,0.0122502,0.258463,2.56865,992.099,-334.725,-532.202,30.2039,0.0578545,3.02877,-0.000263423,-0.186336,0.428896,0.428896,992.099,-335.164,-531.82,30.2751,0.0579761,3.0248,-0.000243821,-0.176245
0.224,0.220008,2.20357,990.275,-320.048,-499.47,18.4494,0.0671955,2.92914,-0.000270186,0.00438847,0.257646,2.56349,990.74,-343.755,-524.981,32.3909,0.061827,3.00063,-0.000236238,-0.178264,0.426798,0.426798,990.74,-343.807,-524.951,32.4015,0.0623527,2.98947,-0.000252285,-0.175206
0.228,0.217414,2.17786,988.788,-390.773,-489.596,19.5265,0.0658404,2.91113,0.000415899,-0.00510176,0.253796,2.53314,989.357,-347.672,-520.473,33.811,0.0652809,2.97688,-0.00020003,-0.168828,0.42173,0.42173,989.357,-347.562,-520.57,33.8085,0.0654372,2.97174,-0.000263608,-0.174679
0.232,0.215688,2.16775,987.43,-337.134,-483.829,20.5495,0.0702472,2.88964,3.0643e-05,0.0194664,0.254578,2.5374,987.961,-350.351,-515.695,35.2596,0.0681987,2.95663,-0.00020053,-0.170302,0.422861,0.422861,987.961,-350.132,-515.853,35.2382,0.0682422,2.95132,-0.000276181,-0.174401
0.236,0.214755,2.16666,985.955,-384.688,-478.648,21.0256,0.0692992,2.8703,7.96808e-05,-0.0143121,0.254578,2.55029,986.555,-352.496,-511.107,36.6252,0.0710155,2.93509,-0.000206905,-0.166147,0.425679,0.425679,986.555,-352.464,-511.114,36.6228,0.0709665,2.93081,-0.000289368,-0.17486
