spot2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,3.87404,33.724,547.475,-12.4915,-35.0131,5.94282,0.00271526,12.9876,-2.29481e-05,0.0281725,3.7047,33.9239,553.802,-13.8934,-43.0099,3.65379,0.00533976,13.0516,-1.55711e-05,0.032536,4.55456,4.55456,553.802,-13.892,-43.0063,3.65116,0.00533792,13.0519,-1.77142e-05,0.0309345
50.8664,2.15562,29.0253,572.928,-17.1642,-56.0492,6.27944,0.00367835,13.0335,-2.55644e-05,-0.181662,2.90693,36.4959,579.38,-18.4321,-79.4645,5.03962,0.0062733,13.0873,-2.04918e-05,0.00763627,4.33432,4.33432,579.38,-18.4158,-79.4705,5.04259,0.00626145,13.0881,-2.24072e-05,0.0152982
52.8228,2.22141,21.6869,598.311,-22.117,-103.278,6.18735,0.0047191,13.0419,-2.57181e-05,0.229222,2.49521,25.1046,605,-23.4382,-120.141,6.30332,0.0072691,13.1053,-2.48164e-05,0.0100814,4.18112,4.18112,605,-23.4433,-120.148,6.30925,0.00726146,13.1057,-2.71224e-05,-0.00259587
54.7792,2.13906,21.5233,623.995,-27.216,-156.793,8.05014,0.00567621,13.1504,-4.84201e-05,-0.10601,2.51969,25.6099,630.638,-29.5721,-164.088,7.88825,0.00843678,13.0906,-2.84835e-05,-0.0275982,4.32071,4.32071,630.638,-29.5909,-164.091,7.88994,0.00844918,13.0912,-3.31215e-05,-0.0274217
56.7356,2.14643,21.2457,649.519,-35.2757,-207.087,9.41948,0.00692061,12.9732,-3.04038e-05,0.24421,2.4744,24.3441,656.169,-36.0341,-212.763,9.56332,0.00966512,12.9973,-3.69595e-05,-0.0607736,4.13674,4.13674,656.169,-36.0049,-212.766,9.55343,0.00963762,12.9983,-3.94897e-05,-0.0581903
58.692,2.04465,15.5115,674.953,-45.2494,-247.472,9.41619,0.00846779,12.9476,-6.0737e-05,-0.137571,1.57797,15.7483,681.472,-43.7206,-264.017,11.2939,0.0110737,12.8602,-4.26154e-05,-0.0844163,2.69768,2.69768,681.472,-43.7221,-264.017,11.2943,0.0110529,12.8617,-4.66698e-05,-0.0884081
60.6484,1.38303,13.8526,700.114,-54.9085,-301.789,25.1628,0.0101288,12.796,-0.00010137,-0.185457,1.57704,15.8617,706.447,-52.3163,-317.2,13.0059,0.0126256,12.6595,-5.16883e-05,-0.119242,2.7055,2.7055,706.447,-52.2991,-317.2,13.003,0.0126077,12.6612,-5.44624e-05,-0.124679
62.6048,1.38651,13.8935,724.9,-67.3406,-369.358,19.1063,0.0118076,12.5379,-8.38048e-05,-0.0944951,1.57144,15.8276,730.958,-61.5337,-371.101,14.6793,0.0142577,12.3785,-5.98355e-05,-0.167889,2.70677,2.70677,730.958,-61.5291,-371.103,14.6838,0.0142408,12.3802,-6.3473e-05,-0.166845
64.5612,1.39277,13.8587,749.212,-74.9519,-424.213,17.5058,0.0133027,12.187,-9.10554e-05,-0.315375,1.57799,15.7246,754.825,-71.5158,-424.306,16.2273,0.0159974,12.0017,-7.05053e-05,-0.215811,2.82251,2.82251,754.825,-71.4838,-424.302,16.2172,0.0159534,12.0033,-7.31476e-05,-0.204938
66.5176,1.37125,13.7189,772.598,-84.8615,-478.996,16.3276,0.0154303,11.7462,-8.87943e-05,-0.350302,1.54399,15.6875,777.882,-82.448,-475.332,17.3984,0.0179066,11.5599,-7.811e-05,-0.237264,2.82448,2.82448,777.882,-82.3686,-475.337,17.3799,0.0178522,11.5616,-8.28579e-05,-0.23487
