corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.040466,0.404546,989.695,-319.483,-551.467,-1.16973,0.0629533,3.24298,8.79194e-05,-0.48628,0.038326,0.458111,989.594,-384.207,-599.491,21.9754,0.0621845,3.34655,-4.78632e-05,-0.233519,0.085698,0.085698,989.594,-380.603,-599.535,22.1462,0.0659515,3.71192,-0.000392771,-0.0878679
0.312,0.026944,0.554239,990.742,-418.961,-493.419,17.9273,0.0428598,3.10042,-0.00102411,-0.540889,0.047062,0.474993,990.723,-373.664,-506.414,10.2613,0.0434837,3.11616,-0.00100946,-0.45042,0.316702,0.316702,990.723,-374.682,-502.212,10.1653,0.0466797,2.89597,-0.000379259,-0.12096
0.324,0.040845,0.404684,991.46,-553.612,-480.313,-22.9216,0.0632424,3.36069,-0.000500034,-0.912694,0.048013,0.515893,991.35,-501.143,-532.289,1.97142,0.0640169,3.28543,-0.000432305,-0.770024,0.233472,0.233472,991.35,-511.397,-528.515,1.8578,0.0882258,3.03672,-0.00039981,-0.146642
0.336,0.042229,0.403859,991.941,-420.379,-643.125,13.5334,0.0624178,3.30292,0.000853715,-0.040729,0.051889,0.500888,992.002,-403.955,-590.17,21.5845,0.0651234,3.27305,0.000500896,-0.150351,0.082359,0.082359,992.002,-406.309,-591.738,21.6244,0.0599334,3.32911,-0.000228657,-0.146958
0.348,0.042972,0.426005,994.158,-389.047,-634.751,25.1063,0.0580427,3.91342,-0.000741051,-0.0954032,0.04843,0.488425,994.157,-421.693,-625.635,19.6183,0.0589455,3.78719,-0.000129677,-0.205343,0.183015,0.183015,994.157,-424.364,-625.335,19.4745,0.0544088,3.90793,-0.000299867,-0.109831
0.36,0.043224,0.612465,993.925,-397.179,-567.971,-11.0681,0.0454011,3.43352,-0.00167532,-0.155199,0.073053,0.533258,993.806,-378.435,-582.958,13.749,0.0440178,3.4141,-0.00128132,0.113312,0.080185,0.080185,993.806,-379.191,-581.797,13.5701,0.0228467,3.18798,-0.000326639,-0.195134
0.372,0.041414,0.627423,994.905,-347.461,-562.939,61.9154,0.056734,3.20573,-0.00094507,-0.324567,0.097612,0.540713,994.847,-350.384,-560.352,26.8734,0.0538375,3.24616,-0.000734158,-0.181036,0.085949,0.085949,994.847,-344.362,-562.661,26.9467,0.0296051,3.23567,-0.00026927,-0.229952
0.384,0.04318,0.413224,994.437,-416.208,-681.328,50.6532,0.0653548,3.41803,-0.0014641,0.532486,0.049005,0.472385,994.499,-411.163,-613.677,5.93407,0.0597207,3.38295,-0.00108108,0.265248,0.086025,0.086025,994.499,-410.005,-620.326,6.15972,0.065106,3.29996,-0.000363592,-0.209062
0.396,0.110494,0.754721,996.046,-433.459,-575.851,-2.80309,0.0682355,2.78056,-0.00252277,-0.111079,0.03119,0.462046,995.902,-406.236,-550.955,9.24443,0.067443,2.87066,-0.00202137,-0.245105,0.101762,0.101762,995.902,-405.999,-553.737,9.0061,0.0685731,2.99525,-0.000315651,-0.202296
0.408,0.027362,0.367403,993.13,-349.191,-604.615,16.573,0.0501691,3.20723,-0.000680557,-0.215153,0.047413,0.407698,993.104,-363.299,-582.82,15.3396,0.0544721,3.29022,-0.000440118,-0.109209,0.081838,0.081838,993.104,-362.823,-586.522,14.9698,0.0561125,3.38214,-0.000290181,-0.157317
0.42,0.200653,0.375714,994.682,-287.23,-505.325,56.7748,0.0394784,3.58364,-0.000582179,0.556957,0.046744,0.474479,994.724,-321.461,-565.691,23.3535,0.0391954,3.50823,-0.000457554,0.39595,0.101772,0.101772,994.724,-319.359,-562.668,23.627,0.0459697,3.27464,-0.000171273,-0.203969
0.432,0.041855,0.414339,995.212,-471.981,-546.27,8.78448,0.0550759,3.01715,0.000556198,0.324241,0.047316,0.527014,995.382,-448.371,-530.94,12.962,0.0532698,3.03328,0.000226742,0.0928895,0.128875,0.128875,995.382,-455.703,-530.214,12.8505,0.0442561,2.88318,-0.00024083,-0.136847
0.444,0.122754,1.2949,996.223,-347.529,-574.27,-16.6321,0.0562631,3.71882,0.000440227,-0.102956,0.145513,1.31627,996.215,-365.923,-600.597,24.8702,0.0558518,3.70485,0.000312398,-0.240333,0.164033,0.164033,996.215,-361.399,-595.383,24.671,0.0516905,3.63104,-0.000355751,-0.169017
0.456,0.090139,0.873158,997.206,-361.283,-520.467,9.566,0.0582896,3.04957,0.000609561,0.00309767,0.10519,1.04381,997.242,-389.361,-560.786,11.1743,0.0575658,3.09394,-1.68049e-05,0.0648154,0.212589,0.212589,997.242,-387.789,-560.719,11.0146,0.0424707,3.25986,-0.000342014,-0.28275
0.468,0.114279,1.09927,993.637,-353.893,-579.457,-37.352,0.0422984,3.573,-0.0010659,0.398309,0.097431,0.98018,993.716,-351.223,-589.401,-0.439429,0.0445818,3.5546,-0.000710728,0.369906,0.199127,0.199127,993.716,-350.269,-589.56,-0.537114,0.035371,3.48287,-0.000338118,-0.213004
