spot1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,28.3977,273.777,537.775,190.405,-43.8135,16.8066,0.647366,0.176017,0.000424791,-0.0145063,29.8702,298.397,540.134,186.698,-44.15,16.4924,0.65165,0.187818,0.000501237,-0.0134763,56.0284,56.0284,540.134,186.698,-44.1456,16.4918,0.651649,0.187691,0.000493545,-0.013854
1089.48,26.0294,260.514,565.35,182.037,-57.3768,21.6449,0.667835,0.240529,0.000376105,-0.0196645,29.7384,298.728,567.871,169.633,-57.8534,21.4256,0.671636,0.252128,0.000436119,-0.0178187,55.6028,55.6028,567.871,169.639,-57.8394,21.4193,0.671667,0.251893,0.000455847,-0.0181903
1131.38,26.056,254.135,593.714,149.645,-73.7061,27.4108,0.686734,0.319783,0.000641376,-0.0246901,28.1285,268.702,596.397,138.238,-74.1802,27.0711,0.68982,0.331478,0.000420632,-0.0228957,44.9712,44.9712,596.397,138.233,-74.1939,27.0739,0.689847,0.331358,0.000396435,-0.0231242
1173.28,23.151,231.669,622.866,102.635,-92.6021,33.7722,0.702702,0.415345,0.000316041,-0.0308337,26.5248,265.283,625.639,91.6344,-93.197,33.2779,0.705127,0.426792,0.00032966,-0.0282229,45.8302,45.8302,625.639,91.6273,-93.2001,33.2795,0.705147,0.42649,0.000341986,-0.0289346
1215.19,23.1776,231.806,652.61,45.5908,-114.625,40.7967,0.717533,0.52797,0.000392169,-0.0376598,26.5153,266.646,655.471,31.3042,-114.973,39.9047,0.7184,0.53889,0.000286742,-0.0348973,45.9399,45.9399,655.471,31.2968,-114.973,39.9048,0.718478,0.538474,0.000247932,-0.0354446
1257.09,23.1538,232.843,682.945,-28.7026,-138.96,47.5281,0.728296,0.657191,0.00017884,-0.0415085,26.5016,267.052,685.783,-44.1032,-139.402,46.7716,0.727053,0.667896,0.000127722,-0.0418791,46.4348,46.4348,685.783,-44.1086,-139.417,46.7733,0.727144,0.667594,0.000120616,-0.0425984
1298.99,23.1628,234.783,713.578,-117.185,-166.086,54.4057,0.731403,0.802628,-3.51554e-05,-0.0511931,26.7205,267.641,716.317,-133.903,-166.202,53.5433,0.728881,0.812867,-4.2893e-05,-0.0492236,46.4452,46.4452,716.317,-133.913,-166.193,53.5441,0.729012,0.812061,-6.0707e-05,-0.050537
1340.9,23.1485,232.198,744.202,-222.575,-195.94,61.3713,0.727944,0.966953,-0.000147977,-0.061324,26.6577,268.808,746.769,-235.557,-195.679,60.1905,0.722798,0.975341,-0.000257059,-0.05815,45.9752,45.9752,746.769,-235.563,-195.687,60.1905,0.722967,0.974916,-0.000287872,-0.0590414
1382.8,23.1672,232.847,774.497,-335.49,-227.904,67.7185,0.713613,1.1453,-0.000546442,-0.0746246,26.5309,268.433,776.756,-345.406,-226.9,66.2212,0.705895,1.15123,-0.000555958,-0.0674481,46.1665,46.1665,776.756,-345.411,-226.91,66.2211,0.706116,1.15037,-0.000545181,-0.0677586
1424.7,23.1722,235.155,803.86,-451.004,-261.142,73.2268,0.686445,1.33573,-0.000754866,-0.0841085,26.6519,265.728,805.781,-456.742,-259.663,71.4566,0.677188,1.33836,-0.000819767,-0.0764385,45.9312,45.9312,805.781,-456.748,-259.66,71.4577,0.67743,1.33758,-0.000823503,-0.0769594
1466.61,23.1899,232.26,831.855,-561.643,-295.528,77.6081,0.646508,1.53561,-0.00117833,-0.0922438,26.5724,265.915,833.362,-562.233,-293.338,75.61,0.636757,1.53337,-0.00110652,-0.0862865,45.6904,45.6904,833.362,-562.238,-293.322,75.6101,0.636979,1.5328,-0.00108067,-0.0865007
1508.51,23.229,232.417,857.91,-663.454,-330.582,80.5773,0.594635,1.73937,-0.00139108,-0.101316,26.5649,266.174,859.008,-654.681,-327.286,78.4859,0.585281,1.73337,-0.00133878,-0.0961003,46.08,46.08,859.008,-654.683,-327.284,78.4859,0.585462,1.73253,-0.00128735,-0.0962059
1550.41,23.2124,232.51,881.568,-738.659,-364.039,82.1628,0.533479,1.94583,-0.0014002,-0.113619,26.5779,266.031,882.316,-726.658,-361.05,79.9832,0.526073,1.9348,-0.00146672,-0.105723,46.207,46.207,882.316,-726.652,-361.057,79.9833,0.526135,1.93403,-0.00141987,-0.105822
1592.31,22.6616,226.793,902.604,-792.822,-396.333,81.7018,0.46954,2.14609,-0.00153034,-0.12232,25.8841,259.387,903.057,-774.997,-393.635,79.9755,0.463466,2.13153,-0.00150954,-0.114711,46.0838,46.0838,903.057,-774.994,-393.638,79.9753,0.463471,2.13054,-0.00146819,-0.114773
1634.22,22.6708,226.861,920.912,-818.209,-428.104,79.9954,0.404781,2.33644,-0.00149173,-0.127861,25.9114,259.216,921.153,-799.385,-424.491,78.4719,0.400532,2.31936,-0.00147964,-0.123048,44.9349,44.9349,921.153,-799.382,-424.484,78.4715,0.400441,2.31837,-0.0014427,-0.123221
1676.12,22.6609,227.029,936.569,-821.345,-456.281,77.2252,0.342946,2.51333,-0.00145334,-0.132205,25.9218,259.364,936.658,-799.585,-452.624,75.5725,0.340312,2.49289,-0.00138702,-0.129907,46.0654,46.0654,936.658,-799.579,-452.63,75.572,0.340184,2.49171,-0.0013624,-0.130996
1718.02,22.6635,226.973,949.703,-797.44,-481.319,72.8721,0.285604,2.67389,-0.00125071,-0.133669,25.9142,259.546,949.729,-780.617,-477.745,71.4995,0.284802,2.65013,-0.00125539,-0.136806,45.3939,45.3939,949.729,-780.614,-477.745,71.4994,0.284645,2.64885,-0.00124699,-0.137748
1759.93,22.6116,227.191,960.613,-763.787,-504.53,67.6515,0.235862,2.81379,-0.00116526,-0.130548,25.9074,259.562,960.597,-746.529,-499.43,66.4604,0.235278,2.7874,-0.00111162,-0.141646,45.9894,45.9894,960.597,-746.533,-499.425,66.4599,0.235116,2.78613,-0.00111093,-0.143715
1801.83,22.7237,227.468,969.54,-714.379,-522.942,61.3949,0.191205,2.92852,-0.00100832,-0.141872,26.3251,260.878,969.512,-699.313,-517.423,60.6856,0.191541,2.90263,-0.000971526,-0.14631,45.8642,45.8642,969.512,-699.326,-517.415,60.6862,0.191331,2.90144,-0.000965611,-0.148737
1843.73,22.9698,228.868,976.728,-659.403,-537.709,54.8451,0.153515,3.0214,-0.000862647,-0.138933,26.3049,262.343,976.723,-643.637,-531.673,54.4894,0.154101,2.99472,-0.000817605,-0.150528,46.6049,46.6049,976.723,-643.618,-531.697,54.4884,0.153881,2.99381,-0.00082293,-0.152809
1885.64,23.1994,228.347,982.462,-593.14,-548.078,48.2651,0.121718,3.08925,-0.000676885,-0.138488,26.2053,263.018,982.497,-582.95,-542.336,48.2117,0.122938,3.06446,-0.000671891,-0.152668,46.1194,46.1194,982.497,-582.946,-542.344,48.2119,0.12274,3.06367,-0.000686585,-0.156078
1927.54,23.1453,229.994,986.982,-531.108,-555.208,42.3816,0.0960421,3.13639,-0.000475419,-0.142453,26.1176,261.835,987.088,-521.059,-549.775,42.0755,0.0974401,3.11419,-0.000543526,-0.15576,46.7184,46.7184,987.088,-521.047,-549.789,42.0739,0.0972481,3.11329,-0.00056086,-0.158877
1969.44,22.7673,228.766,990.577,-467.368,-559.912,36.218,0.0756351,3.16729,-0.000490201,-0.145577,25.9715,261.973,990.719,-460.132,-554.49,36.3117,0.0768895,3.14723,-0.000439458,-0.157544,45.9502,45.9502,990.719,-460.126,-554.495,36.3102,0.076719,3.14619,-0.000454781,-0.161497
2011.34,22.7756,227.877,993.368,-414.472,-561.668,31.0959,0.0600931,3.18557,-0.000254898,-0.143476,26.5882,262.151,993.579,-402.274,-556.999,31.039,0.0606194,3.16718,-0.000341274,-0.160433,46.1332,46.1332,993.579,-402.298,-556.989,31.0422,0.0605246,3.16586,-0.000364195,-0.163782
2053.25,22.9433,229.02,995.598,-354.136,-562.701,26.1738,0.0461281,3.19567,-0.000284986,-0.145586,26.2926,262.959,995.831,-347.211,-557.926,26.3163,0.0474689,3.17686,-0.000283668,-0.163061,44.958,44.958,995.831,-347.233,-557.913,26.3194,0.0473484,3.17537,-0.000288351,-0.165979
2095.15,22.8607,229.159,997.305,-299.329,-562.578,22.0838,0.0358632,3.19657,-0.000236463,-0.147949,26.3132,262.883,997.587,-297.294,-557.723,22.1855,0.0370746,3.17867,-0.000215665,-0.165391,46.0269,46.0269,997.587,-297.298,-557.722,22.1845,0.0369703,3.17727,-0.0002276,-0.16814
2137.05,22.8919,228.907,998.629,-256.922,-561.065,18.7242,0.0285542,3.19421,-0.000127508,-0.143202,26.3006,262.309,998.965,-253.361,-556.759,18.6159,0.0292195,3.17509,-0.000162188,-0.166942,45.9499,45.9499,998.965,-253.382,-556.747,18.6193,0.0291528,3.17373,-0.000180008,-0.1701
2178.96,22.8536,229.855,999.696,-218.96,-559.764,15.942,0.0223319,3.18447,-0.00012311,-0.143985,26.2613,263.412,1000.05,-214.352,-555.326,15.6044,0.0230532,3.16803,-0.000132534,-0.169093,46.1985,46.1985,1000.05,-214.388,-555.309,15.6078,0.0229973,3.16655,-0.000138746,-0.171977
