vol2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,0.04191,0.396643,1071.06,-554.569,-216.094,6.0208,0.0731623,-1.17259,3.24115e-05,-0.492866,0.032947,0.478258,1070.98,-580,-226.552,-10.2071,0.0724537,-1.13666,-0.000328783,-0.356865,0.085432,0.085432,1070.98,-584.645,-219.837,-10.1842,0.0723758,-1.31281,-0.000456125,-0.0300593
0.156,0.041429,0.415995,1070.78,-584.756,-286.931,-27.5033,0.0519476,-0.488105,-0.00164623,-0.0873518,0.048597,0.482942,1070.74,-545.658,-282.828,-6.52386,0.0513496,-0.458651,-0.00152183,0.0168392,0.084249,0.084249,1070.74,-547.246,-272.099,-6.51549,0.0595063,-0.607739,-0.000116708,-0.0691338
0.162,0.041495,0.43152,1064.94,-631.174,-372.399,-23.349,0.0754496,-0.565784,-0.00225923,0.189638,0.048772,0.483761,1064.92,-621.237,-333.634,-9.98978,0.0751319,-0.498612,-0.00162208,0.171039,0.146535,0.146535,1064.92,-629.984,-340.022,-9.96486,0.0931143,-0.766857,-0.000513547,-0.0642042
0.168,0.041184,0.412667,1065.68,-517.941,-288.288,-7.8096,0.0566639,-0.644298,0.000136847,-0.120504,0.048328,0.486161,1065.73,-489.751,-292.827,-4.75726,0.0571913,-0.570121,-5.89078e-05,-0.0645114,0.09194,0.09194,1065.73,-492.841,-288.355,-4.72561,0.0598426,-0.756821,-0.000248959,-0.0736522
0.174,0.041804,0.419158,1061.76,-473.539,-359.879,15.1809,0.0730143,0.122233,-0.00139402,-0.0128929,0.048614,0.481457,1061.65,-526.581,-368.525,7.39155,0.0712598,0.216215,-0.000594817,0.032415,0.095867,0.095867,1061.65,-522.703,-370.678,7.59824,0.0641155,0.300305,-0.000224812,-0.077757
0.18,0.041088,0.418042,1060.81,-525.282,-477.994,3.74676,0.0535529,0.459663,-0.000954308,-0.755162,0.048234,0.484351,1060.77,-504.076,-438.819,5.88492,0.0501687,0.450849,-0.000749896,-0.646989,0.086822,0.086822,1060.77,-503.064,-437.948,5.87657,0.0346159,0.42964,-0.000501365,-0.112411
0.186,0.04175,0.421765,1058.24,-463.908,-342.234,4.91236,0.0488228,0.208887,-0.000651594,-0.000479539,0.048646,0.485367,1058.16,-467.783,-347.188,-0.678579,0.0458872,0.216101,-0.000152802,-0.0642974,0.086868,0.086868,1058.16,-458.323,-338.709,-0.667794,0.0335721,-0.168081,-0.00035886,-0.0647526
0.192,0.040728,0.419347,1054.96,-495.816,-614.738,33.0041,0.0597838,0.835494,-0.00124466,0.237117,0.049044,0.48392,1054.9,-490.308,-508.076,9.31182,0.0536216,0.789569,-0.000825445,0.225322,0.089744,0.089744,1054.9,-490.421,-525.431,9.51829,0.0551968,0.972743,-0.000395251,-0.107648
0.198,0.040942,0.409039,1052.64,-512.27,-366.233,3.86515,0.0436887,1.19344,-0.00300004,0.054888,0.048075,0.478978,1052.49,-457.19,-441.728,4.46329,0.0439541,1.1053,-0.00238218,0.105075,0.083215,0.083215,1052.49,-462.971,-426.143,4.41224,0.039494,0.79917,-0.000250251,-0.124222
0.204,0.041109,0.414715,1050.54,-421.829,-507.922,8.50009,0.048432,1.15272,-0.000993543,-0.530466,0.04902,0.490897,1050.45,-428.593,-517.347,16.1547,0.0503968,1.18328,-0.000627728,-0.299345,0.084905,0.084905,1050.45,-429.215,-521.666,16.1669,0.049252,1.2942,-0.00032599,-0.183557
0.21,0.05422,0.413634,1047.1,-363.153,-412.851,32.683,0.0380452,1.26947,-0.00085791,-0.360358,0.047692,0.481178,1047.02,-384.155,-426.02,-0.884423,0.0360244,1.23912,-0.000729981,-0.248761,0.082718,0.082718,1047.02,-380.023,-426.414,-0.89808,0.0373919,0.916983,-0.000135848,-0.12987
0.216,0.042159,0.419409,1043.44,-558.531,-406.31,-14.4565,0.0507311,1.77183,-0.000103088,-0.740789,0.048881,0.493304,1043.46,-519.073,-460.328,12.3088,0.0477727,1.69792,-0.000100943,-0.472354,0.087135,0.087135,1043.46,-525.057,-456.25,12.0755,0.0326986,1.62523,-0.000259192,-0.150074
0.222,0.04218,0.420085,1042.95,-380.477,-464.153,-11.6399,0.0443287,1.68487,0.000886025,-0.0789,0.048303,0.487159,1042.94,-410.581,-506.276,19.9855,0.0439332,1.69626,0.000652904,0.0493344,0.084811,0.084811,1042.94,-403.848,-504.789,19.8092,0.0406009,1.74746,-0.000296884,-0.20064
0.228,0.041869,0.420417,1038.53,-439.257,-716.12,38.4171,0.0535218,2.06092,0.000553677,-0.160951,0.048805,0.490494,1038.62,-446.775,-593.155,24.8824,0.0514704,1.99277,-1.40748e-05,-0.23902,0.08706,0.08706,1038.62,-449.233,-598.278,24.9804,0.0425008,2.31495,-0.000327699,-0.152794
0.234,0.041093,0.411584,1034.71,-392.063,-518.51,-23.0119,0.0303394,2.2904,-0.000510857,-0.319392,0.05014,0.480498,1034.74,-393.681,-564.359,14.5272,0.0357757,2.26656,-0.000477488,-0.304102,0.086139,0.086139,1034.74,-393.065,-562.181,14.4613,0.0343744,1.90013,-0.000349586,-0.216435
0.24,0.041516,0.416988,1032.89,-322.401,-479.303,-5.80174,0.0249482,2.1183,-0.000918254,0.537558,0.048274,0.481135,1032.81,-383.883,-511.641,9.64939,0.0239403,2.06849,-0.0006516,0.344484,0.085523,0.085523,1032.81,-372.668,-510.338,9.52257,0.0142533,2.03257,-0.000218367,-0.166071
0.246,0.041196,0.412588,1030.47,-331.336,-593.422,83.008,0.0286031,2.18497,0.000475196,-0.598317,0.048347,0.486909,1030.44,-347.474,-522.158,14.6086,0.0313783,2.19375,0.000461129,-0.474874,0.085671,0.085671,1030.44,-346.492,-526.921,14.9097,0.0300501,2.16092,-0.000147046,-0.179017
