vol1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,0.39892,4.62793,1012.97,8.84644,-557.376,-10.3396,-0.080802,3.40235,0.000406204,-0.0403338,0.235544,2.25399,1012.97,8.84644,-557.376,-10.3396,-0.080802,3.40235,0.000406204,-0.0403338,0.74498,0.74498,1012.97,-1.78143,-249.185,-3.42708,0.000198563,1.09126,-3.49466e-06,-0.0522579
0.104,0.507324,4.20702,1012.31,-7.45185,-680.617,21.1371,-0.0848719,3.52641,0.000152432,0.0454042,0.406666,4.18368,1012.31,-7.45185,-680.617,21.1371,-0.0848719,3.52641,0.000152432,0.0454042,0.712386,0.712386,1012.31,-2.04063,-251.025,-4.48025,0.000237671,1.1022,-4.84258e-06,-0.0534968
0.108,0.22718,3.21628,1010.29,-14.7313,-679.689,-19.3735,-0.0700633,3.6528,0.00113699,-0.112,0.197653,2.10238,1010.29,-14.7313,-679.689,-19.3735,-0.0700633,3.6528,0.00113699,-0.112,0.59455,0.59455,1010.29,-4.00323,-256.264,-4.69504,0.000469149,1.11871,-6.36846e-06,-0.0538493
0.112,0.254464,2.18148,1013.3,-30.3522,-593.874,6.91135,-0.0661898,3.55433,0.000734594,-0.57572,0.548373,2.45958,1013.3,-30.3522,-593.874,6.91135,-0.0661898,3.55433,0.000734594,-0.57572,0.685552,0.685552,1013.3,-4.41614,-250.469,-4.04661,0.000541752,1.10473,-8.03975e-06,-0.0530743
0.116,0.281824,2.11344,1012,-37.3663,-638.453,7.61675,-0.0665922,3.4462,0.000816157,-0.234556,0.28851,1.63348,1012,-37.3663,-638.453,7.61675,-0.0665922,3.4462,0.000816157,-0.234556,0.553599,0.553599,1012,-5.84846,-251.004,-4.19458,0.000725164,1.09536,-9.12735e-06,-0.052009
0.12,0.372933,2.10272,1010.89,-39.2508,-654.602,-15.6037,-0.0642651,3.53712,0.000386454,-0.282721,0.206931,2.12509,1010.89,-39.2508,-654.602,-15.6037,-0.0642651,3.53712,0.000386454,-0.282721,1.00459,1.00459,1010.89,-7.96455,-252.916,-4.64386,0.00102369,1.10587,-1.19198e-05,-0.0525798
0.124,0.547661,2.35057,1011.49,-47.0787,-673.987,7.93825,-0.0621313,3.5078,0.000763924,-0.500344,0.204961,2.3771,1011.49,-47.0787,-673.987,7.93825,-0.0621313,3.5078,0.000763924,-0.500344,0.335597,0.335597,1011.49,-9.58149,-251.993,-3.65001,0.00127041,1.10493,-1.4938e-05,-0.0539557
0.128,0.631704,2.14112,1011.23,-48.9222,-589.627,-2.199,-0.0560793,3.56757,-0.000150238,0.14397,0.250396,2.16427,1011.23,-48.9222,-589.627,-2.199,-0.0560793,3.56757,-0.000150238,0.14397,0.356179,0.356179,1011.23,-10.9217,-250.938,-3.80952,0.00147942,1.10199,-1.72997e-05,-0.0526007
0.132,0.226286,2.12581,1011.34,-115.369,-625.082,-22.2355,-0.0388279,3.50086,-0.000255399,0.0735988,0.184289,3.12351,1011.34,-115.369,-625.082,-22.2355,-0.0388279,3.50086,-0.000255399,0.0735988,0.548853,0.548853,1011.34,-14.0303,-250.085,-4.18591,0.00194853,1.09833,-2.04502e-05,-0.0535711
0.136,0.219314,1.99777,1010.45,-98.9882,-666.488,5.26558,-0.047689,3.85081,-2.04229e-06,-0.241838,0.229186,2.1086,1010.45,-98.9882,-666.488,5.26558,-0.047689,3.85081,-2.04229e-06,-0.241838,0.408289,0.408289,1010.45,-17.5174,-251.605,-2.26494,0.0024663,1.10236,-2.41423e-05,-0.0531659
0.14,0.300935,1.59814,1009.76,-108.881,-701.76,1.5517,-0.0339479,3.5827,-0.000127592,-0.308183,0.246382,2.36571,1009.76,-108.881,-701.76,1.5517,-0.0339479,3.5827,-0.000127592,-0.308183,0.627067,0.627067,1009.76,-19.2607,-252.915,-2.18802,0.00276185,1.10836,-2.58118e-05,-0.0537527
0.144,0.60466,3.95347,1009.63,-115.764,-644.426,-18.9166,-0.0378754,3.53135,0.000398134,-0.0971291,0.211615,1.97703,1009.63,-115.764,-644.426,-18.9166,-0.0378754,3.53135,0.000398134,-0.0971291,0.44304,0.44304,1009.63,-21.4437,-250.783,-3.14725,0.00311479,1.09571,-2.67093e-05,-0.0532519
0.148,0.215232,2.27821,1008.67,-154.956,-542.129,1.1427,-0.0291697,3.40365,0.000366169,0.263513,0.208744,2.19189,1008.67,-154.956,-542.129,1.1427,-0.0291697,3.40365,0.000366169,0.263513,0.368499,0.368499,1008.67,-26.3409,-250.525,-2.35341,0.00383944,1.09369,-3.15235e-05,-0.0525937
0.152,0.240969,2.15536,1009.77,-185.999,-623.708,-4.93361,-0.017352,3.46903,7.14346e-05,-0.0218137,0.215406,2.21372,1009.77,-185.999,-623.708,-4.93361,-0.017352,3.46903,7.14346e-05,-0.0218137,0.409341,0.409341,1009.77,-29.8397,-246.657,-1.40187,0.00449124,1.079,-3.51273e-05,-0.0520954
0.156,0.213865,2.5668,1008.28,-168.456,-638.071,38.587,-0.0200291,3.53757,0.000235423,-0.300539,0.219355,2.78097,1008.28,-168.456,-638.071,38.587,-0.0200291,3.53757,0.000235423,-0.300539,0.513623,0.513623,1008.28,-34.1371,-246.892,-0.271617,0.00521169,1.07969,-4.22322e-05,-0.0551391
0.16,0.209248,2.08492,1006.73,-155.128,-588.409,-5.90721,-0.0201882,3.39252,0.000157544,-0.302556,0.224127,2.09652,1006.73,-155.128,-588.409,-5.90721,-0.0201882,3.39252,0.000157544,-0.302556,0.366529,0.366529,1006.73,-36.2733,-249.767,-0.819646,0.00561934,1.08813,-4.31662e-05,-0.0527486
0.164,0.210416,2.08269,1005.11,-204.342,-609.86,-0.93227,-0.00397995,3.46533,0.000384523,-0.233984,0.209668,2.08044,1005.11,-204.342,-609.86,-0.93227,-0.00397995,3.46533,0.000384523,-0.233984,0.417432,0.417432,1005.11,-40.9687,-250.383,0.135044,0.00646409,1.08973,-4.48518e-05,-0.0536419
0.168,0.172033,2.07674,1004.51,-238.979,-593.374,30.1685,-0.00419056,3.3677,-0.000180302,0.0576078,0.139647,2.04742,1004.51,-238.979,-593.374,30.1685,-0.00419056,3.3677,-0.000180302,0.0576078,0.392788,0.392788,1004.51,-46.1251,-250.231,0.636553,0.00731637,1.09246,-5.01939e-05,-0.0535537
0.172,0.215893,2.06722,1005.35,-227.426,-599.661,-14.1763,0.000505776,3.42325,0.000189382,0.226549,0.210694,2.12473,1005.35,-227.426,-599.661,-14.1763,0.000505776,3.42325,0.000189382,0.226549,0.403259,0.403259,1005.35,-46.5294,-245.14,-0.936117,0.00750141,1.06984,-5.30138e-05,-0.0526263
0.176,0.198876,2.04367,1004.87,-278.514,-619.801,7.07124,0.00952958,3.25577,-0.000754574,-0.350023,0.216249,2.04723,1004.87,-278.514,-619.801,7.07124,0.00952958,3.25577,-0.000754574,-0.350023,0.440765,0.440765,1004.87,-53.0088,-241.622,0.95717,0.00858846,1.05123,-5.54231e-05,-0.0530942
0.18,0.482555,3.43466,1002.3,-236.387,-650.318,24.2043,0.0139272,3.41482,0.00023892,-0.223306,0.316664,2.72781,1002.3,-236.387,-650.318,24.2043,0.0139272,3.41482,0.00023892,-0.223306,0.477987,0.477987,1002.3,-58.5544,-244.39,1.41839,0.009686,1.06339,-5.72101e-05,-0.0529974
0.184,0.21542,2.0973,1001.21,-256.549,-614.697,-5.74405,0.0136219,3.37094,-0.000239949,-0.126759,0.209508,2.09191,1001.21,-256.549,-614.697,-5.74405,0.0136219,3.37094,-0.000239949,-0.126759,0.382556,0.382556,1001.21,-61.2873,-245.171,2.16198,0.0102119,1.06591,-6.01792e-05,-0.054
0.188,0.216253,2.15133,1002.29,-240.694,-631.37,52.7374,0.0151854,3.29333,-0.000421222,-0.115238,0.213735,2.15881,1002.29,-240.694,-631.37,52.7374,0.0151854,3.29333,-0.000421222,-0.115238,0.39442,0.39442,1002.29,-66.9944,-235.499,3.45884,0.0111964,1.01963,-6.14676e-05,-0.0525304
0.192,0.227369,2.11162,999.799,-318.384,-542.063,-18.611,0.0280248,3.31003,0.000448582,-0.189164,0.214494,2.10119,999.799,-318.384,-542.063,-18.611,0.0280248,3.31003,0.000448582,-0.189164,0.392353,0.392353,999.799,-73.3427,-237.669,2.50937,0.0125716,1.03172,-6.85897e-05,-0.0531036
