vol1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,1.00535,11.3026,1012.42,9.20807,-613.078,-7.83002,-0.0846029,3.51751,0.000449502,-0.310649,1.10865,4.35952,1012.42,9.20807,-613.078,-7.83002,-0.0846029,3.51751,0.000449502,-0.310649,1.116,1.116,1012.42,-1.59958,-250.203,-3.85429,0.0001802,1.09492,-3.2832e-06,-0.0522
0.104,0.671022,11.3507,1011.61,-8.66493,-661.609,1.0428,-0.0816785,3.66553,0.00034646,0.0588927,0.440006,6.48959,1011.61,-8.66493,-661.609,1.0428,-0.0816785,3.66553,0.00034646,0.0588927,2.45056,2.45056,1011.61,-2.21721,-253.015,-4.25518,0.000255952,1.11129,-4.88217e-06,-0.0532181
0.108,0.617749,7.56356,1011.24,-13.9505,-661.239,-17.7251,-0.0727094,3.63702,0.00081527,-0.0290332,0.775629,8.3458,1011.24,-13.9505,-661.239,-17.7251,-0.0727094,3.63702,0.00081527,-0.0290332,1.90654,1.90654,1011.24,-3.53155,-253.864,-4.66712,0.000416204,1.11065,-6.40288e-06,-0.053225
0.112,0.454106,4.75118,1012.88,-31.5492,-641.864,-10.636,-0.0661519,3.64895,0.000372415,-0.412627,0.572514,4.84241,1012.88,-31.5492,-641.864,-10.636,-0.0661519,3.64895,0.000372415,-0.412627,0.73631,0.73631,1012.88,-4.19699,-251.085,-4.75824,0.000517264,1.10433,-8.17358e-06,-0.0539288
0.116,0.561105,4.86676,1012.44,-35.9728,-626.401,-2.3261,-0.0686704,3.56647,0.000689878,-0.148739,0.441372,4.49965,1012.44,-35.9728,-626.401,-2.3261,-0.0686704,3.56647,0.000689878,-0.148739,1.10464,1.10464,1012.44,-6.15616,-250.611,-4.13293,0.000762754,1.0984,-9.47633e-06,-0.0524966
0.12,0.627704,4.94559,1011.22,-46.8763,-661.882,-7.34638,-0.0630456,3.62224,0.000685329,-0.25071,0.519095,4.76708,1011.22,-46.8763,-661.882,-7.34638,-0.0630456,3.62224,0.000685329,-0.25071,1.12016,1.12016,1011.22,-7.72827,-252.128,-4.21121,0.00099674,1.10217,-1.28335e-05,-0.0523342
0.124,0.41795,4.6401,1011.13,-50.0792,-625.776,-10.0138,-0.0611733,3.42741,0.000548652,-0.452201,0.387426,4.69189,1011.13,-50.0792,-625.776,-10.0138,-0.0611733,3.42741,0.000548652,-0.452201,0.77404,0.77404,1011.13,-9.26809,-252.527,-4.01956,0.00122349,1.10489,-1.49651e-05,-0.0532768
0.128,0.679709,5.29381,1012.29,-76.4659,-627.082,9.25195,-0.0514533,3.55342,-0.000485885,0.129869,0.441646,4.33861,1012.29,-76.4659,-627.082,9.25195,-0.0514533,3.55342,-0.000485885,0.129869,0.733092,0.733092,1012.29,-12.1131,-248.686,-3.5322,0.00162764,1.09405,-1.76052e-05,-0.0534057
0.132,0.442292,4.2637,1011.3,-104.624,-624.173,-10.228,-0.043275,3.59079,1.68934e-05,-0.107426,0.419726,4.23356,1011.3,-104.624,-624.173,-10.228,-0.043275,3.59079,1.68934e-05,-0.107426,0.755397,0.755397,1011.3,-14.2494,-250.168,-3.54965,0.00195675,1.09712,-2.04188e-05,-0.0526508
0.136,1.1228,5.26512,1011.59,-107.908,-662.102,-3.112,-0.0423984,3.73962,0.000336984,-0.0381392,0.493396,4.66454,1011.59,-107.908,-662.102,-3.112,-0.0423984,3.73962,0.000336984,-0.0381392,0.979822,0.979822,1011.59,-17.2414,-248.828,-2.70434,0.00242428,1.09182,-2.45171e-05,-0.0534208
0.14,0.467203,4.76453,1010.1,-116.567,-659.956,-7.36429,-0.0351229,3.59559,-0.000109066,-0.273934,0.637656,5.01798,1010.1,-116.567,-659.956,-7.36429,-0.0351229,3.59559,-0.000109066,-0.273934,0.82059,0.82059,1010.1,-18.9753,-251.734,-2.01328,0.0027336,1.10387,-2.58085e-05,-0.0533818
0.144,0.491641,4.98029,1009.62,-112.66,-623.477,-9.62894,-0.0412569,3.48769,0.000175794,-0.108902,0.431414,4.30232,1009.62,-112.66,-623.477,-9.62894,-0.0412569,3.48769,0.000175794,-0.108902,0.729445,0.729445,1009.62,-21.624,-250.702,-2.85241,0.00311992,1.09595,-2.78023e-05,-0.0525497
0.148,0.437584,4.41694,1008.89,-133.553,-582.02,0.806037,-0.0298007,3.43802,0.000308859,0.199539,0.439292,5.9942,1008.89,-133.553,-582.02,0.806037,-0.0298007,3.43802,0.000308859,0.199539,1.1109,1.1109,1008.89,-27.127,-249.647,-2.30581,0.00396318,1.09136,-3.2185e-05,-0.0531068
0.152,0.486654,4.53156,1008.94,-185.887,-615.486,1.63944,-0.0202785,3.49449,-3.12234e-05,-0.0827749,0.437371,4.33771,1008.94,-185.887,-615.486,1.63944,-0.0202785,3.49449,-3.12234e-05,-0.0827749,0.723359,0.723359,1008.94,-29.7712,-247.771,-1.80305,0.0044584,1.08345,-3.60331e-05,-0.0530543
0.156,0.649872,5.34307,1007.89,-188.326,-646.328,1.97548,-0.0189512,3.64061,-0.000129192,-0.392502,0.765309,5.14295,1007.89,-188.326,-646.328,1.97548,-0.0189512,3.64061,-0.000129192,-0.392502,1.02123,1.02123,1007.89,-34.0813,-247.865,-0.879419,0.00518749,1.08355,-4.04183e-05,-0.0537988
0.16,0.555564,5.3895,1007.31,-187.453,-620.366,-6.32806,-0.0170571,3.43942,9.79625e-05,-0.164406,0.417075,4.25827,1007.31,-187.453,-620.366,-6.32806,-0.0170571,3.43942,9.79625e-05,-0.164406,0.803052,0.803052,1007.31,-37.1345,-246.613,-0.692328,0.00575369,1.07426,-4.29437e-05,-0.0525048
0.164,0.421436,4.47687,1005.5,-222.468,-590.979,-2.56511,-0.00718971,3.43967,0.000146734,-0.298906,0.409403,4.24926,1005.5,-222.468,-590.979,-2.56511,-0.00718971,3.43967,0.000146734,-0.298906,0.756375,0.756375,1005.5,-41.6539,-248.598,-0.226464,0.00654934,1.08312,-4.55436e-05,-0.0537709
0.168,0.426503,4.29009,1004.81,-249.943,-605.427,31.1085,-0.00430137,3.34657,-9.47852e-05,-0.113105,0.410219,4.17726,1004.81,-249.943,-605.427,31.1085,-0.00430137,3.34657,-9.47852e-05,-0.113105,0.756051,0.756051,1004.81,-45.6905,-248.235,0.717168,0.00724752,1.08176,-4.90086e-05,-0.0532368
0.172,0.425372,4.25364,1005.4,-222.969,-592.506,-12.2969,0.000796068,3.38709,-7.60443e-05,-0.00228495,0.44089,4.19266,1005.4,-222.969,-592.506,-12.2969,0.000796068,3.38709,-7.60443e-05,-0.00228495,0.755347,0.755347,1005.4,-47.4335,-244.414,-0.168169,0.0076458,1.06401,-5.21066e-05,-0.05326
0.176,0.426977,4.23491,1003.91,-259.184,-604.014,-9.29611,0.0105576,3.30901,-0.0004656,-0.142977,0.424614,6.35091,1003.91,-259.184,-604.014,-9.29611,0.0105576,3.30901,-0.0004656,-0.142977,0.898307,0.898307,1003.91,-54.6977,-242.843,0.958689,0.00889475,1.05703,-5.52952e-05,-0.0531346
0.18,0.448654,4.48636,1002.45,-254.359,-609.898,27.3031,0.0147431,3.46033,0.00035176,-0.280897,0.429708,6.05327,1002.45,-254.359,-609.898,27.3031,0.0147431,3.46033,0.00035176,-0.280897,1.21029,1.21029,1002.45,-58.9096,-243.6,1.81007,0.0097257,1.05917,-5.68105e-05,-0.0536873
0.184,0.431683,4.33056,1001.89,-256.286,-614.278,11.9007,0.0179207,3.42813,-4.28075e-05,-0.171655,0.432557,4.32343,1001.89,-256.286,-614.278,11.9007,0.0179207,3.42813,-4.28075e-05,-0.171655,0.718457,0.718457,1001.89,-61.556,-242.46,2.44958,0.0102468,1.05335,-6.02728e-05,-0.0538093
0.188,0.433178,4.34489,1001.86,-268.456,-591.259,50.0044,0.0186853,3.31009,-0.000451884,-0.216004,0.427462,4.29543,1001.86,-268.456,-591.259,50.0044,0.0186853,3.31009,-0.000451884,-0.216004,0.833313,0.833313,1001.86,-66.9462,-237.214,3.47068,0.0111706,1.02802,-6.26349e-05,-0.0521789
0.192,0.427623,4.35712,999.538,-305.407,-560.792,-0.429353,0.0285626,3.29294,0.00035818,-0.175089,0.4271,4.29381,999.538,-305.407,-560.792,-0.429353,0.0285626,3.29294,0.00035818,-0.175089,0.744436,0.744436,999.538,-73.1789,-238.051,2.93264,0.0125133,1.03191,-6.71697e-05,-0.053329
0.196,0.530536,5.47897,998.063,-283.886,-547.688,0.87329,0.0326602,3.25484,-0.000301366,-0.10591,0.420158,5.31624,998.063,-283.886,-547.688,0.87329,0.0326602,3.25484,-0.000301366,-0.10591,1.18839,1.18839,998.063,-77.5231,-237.943,4.33324,0.0132693,1.03149,-6.85433e-05,-0.0535972
0.2,0.63493,7.11832,997.505,-298.274,-564.275,31.8601,0.0335096,3.23448,-0.00055374,-0.200914,0.716395,6.76585,997.505,-298.274,-564.275,31.8601,0.0335096,3.23448,-0.00055374,-0.200914,0.786759,0.786759,997.505,-81.3406,-235.506,4.61154,0.0140851,1.02126,-7.06185e-05,-0.0519741
0.204,0.436471,4.29184,994.87,-293.734,-560.185,31.2772,0.037201,3.15453,-0.000195058,-0.112458,0.429292,4.33118,994.87,-293.734,-560.185,31.2772,0.037201,3.15453,-0.000195058,-0.112458,0.747427,0.747427,994.87,-85.8945,-237.306,5.2369,0.0149939,1.02633,-7.36763e-05,-0.0525621
0.208,0.424405,4.23632,995.049,-300.189,-542.958,43.6027,0.041908,3.12506,-0.000417702,-0.191614,0.423513,4.26022,995.049,-300.189,-542.958,43.6027,0.041908,3.12506,-0.000417702,-0.191614,0.744747,0.744747,995.049,-91.8635,-230.861,5.46985,0.016138,0.996809,-7.77902e-05,-0.0523258
0.212,0.425949,4.2292,992.275,-331.413,-563.771,36.8516,0.046946,3.16134,-0.00051767,-0.183662,0.41734,4.22039,992.275,-331.413,-563.771,36.8516,0.046946,3.16134,-0.00051767,-0.183662,0.718077,0.718077,992.275,-95.601,-234.019,6.51718,0.0169173,1.00965,-7.90582e-05,-0.0534069
0.216,0.427705,4.23702,993.103,-305.565,-534.658,3.60251,0.0519205,3.08113,-0.000160537,-0.226895,0.417331,4.23121,993.103,-305.565,-534.658,3.60251,0.0519205,3.08113,-0.000160537,-0.226895,0.718387,0.718387,993.103,-97.8831,-228.072,6.94739,0.0174985,0.984926,-8.04304e-05,-0.0522529
0.22,0.426527,4.25302,990.032,-294.496,-575.929,30.003,0.0563501,3.09559,-0.000242425,0.139132,0.423644,4.19787,990.032,-294.496,-575.929,30.003,0.0563501,3.09559,-0.000242425,0.139132,0.806011,0.806011,990.032,-103.787,-229.51,7.57883,0.0186705,0.989507,-8.2372e-05,-0.0520066
0.224,0.428899,4.26719,989.324,-345.995,-556.915,48.5928,0.0665602,2.91056,-0.00080299,-0.185305,0.424637,4.17139,989.324,-345.995,-556.915,48.5928,0.0665602,2.91056,-0.00080299,-0.185305,0.762139,0.762139,989.324,-108.832,-225.52,8.18606,0.0197312,0.969734,-8.56943e-05,-0.0509609
0.228,0.417796,4.26883,988.947,-346.506,-539.548,27.2099,0.0660177,3.1099,-2.33381e-05,-0.424706,0.422187,4.17696,988.947,-346.506,-539.548,27.2099,0.0660177,3.1099,-2.33381e-05,-0.424706,0.742348,0.742348,988.947,-113.199,-221.579,9.12956,0.0206722,0.952583,-8.45607e-05,-0.051444
0.232,0.416035,4.23806,986.499,-349.96,-538.678,36.05,0.0679581,2.94156,-3.86716e-05,0.0365504,0.42309,4.19608,986.499,-349.96,-538.678,36.05,0.0679581,2.94156,-3.86716e-05,0.0365504,0.742332,0.742332,986.499,-117.115,-221.125,9.25523,0.0214626,0.947428,-8.73622e-05,-0.0510265
0.236,0.416528,4.23684,984.078,-331.258,-524.901,52.7618,0.0744655,2.96199,-0.000328305,-0.17136,0.426168,4.23638,984.078,-331.258,-524.901,52.7618,0.0744655,2.96199,-0.000328305,-0.17136,0.74262,0.74262,984.078,-125.081,-220.174,10.2879,0.0231342,0.943836,-8.92709e-05,-0.0513642
0.24,0.428128,4.22466,983.543,-385.795,-514.759,29.9264,0.0756164,2.92906,0.0001507,-0.166127,0.424462,4.21608,983.543,-385.795,-514.759,29.9264,0.0756164,2.92906,0.0001507,-0.166127,0.742043,0.742043,983.543,-128.205,-216.294,10.1792,0.0237065,0.928341,-8.94631e-05,-0.0503624
0.244,0.426302,4.18403,981.294,-373.101,-496.416,38.9025,0.0807321,2.9222,-0.000575263,-0.114119,0.422908,4.25502,981.294,-373.101,-496.416,38.9025,0.0807321,2.9222,-0.000575263,-0.114119,0.741614,0.741614,981.294,-131.736,-216.442,11.165,0.0245419,0.926756,-9.05293e-05,-0.0506953
0.248,0.418661,4.19985,980.91,-372.921,-473.28,41.801,0.0839043,2.81246,-0.000235804,-0.147337,0.411671,4.24172,980.91,-372.921,-473.28,41.801,0.0839043,2.81246,-0.000235804,-0.147337,0.751309,0.751309,980.91,-135.687,-211.56,11.7296,0.0254731,0.907399,-9.24654e-05,-0.0499652
0.252,0.415194,4.22276,978.114,-367.804,-478.347,24.1272,0.0872863,2.81401,-0.000455191,0.0710414,0.41299,4.24207,978.114,-367.804,-478.347,24.1272,0.0872863,2.81401,-0.000455191,0.0710414,0.753086,0.753086,978.114,-139.432,-213.079,11.7483,0.0262906,0.910159,-9.38407e-05,-0.0499531
0.256,0.413876,4.21899,977.059,-393.804,-467.636,44.3421,0.0901556,2.97562,-0.000374921,-0.216611,0.415905,4.22609,977.059,-393.804,-467.636,44.3421,0.0901556,2.97562,-0.000374921,-0.216611,0.75345,0.75345,977.059,-145.982,-206.515,12.1171,0.0275993,0.881148,-9.34342e-05,-0.0508067
0.26,0.419114,4.22473,977.791,-410.426,-466.917,46.729,0.0958067,2.86075,-0.000315265,-0.0465671,0.418719,4.18716,977.791,-410.426,-466.917,46.729,0.0958067,2.86075,-0.000315265,-0.0465671,0.753682,0.753682,977.791,-144.664,-203.465,12.1704,0.027581,0.871422,-9.58135e-05,-0.0489569
0.264,0.420482,4.18503,973.571,-397.885,-506.789,56.6521,0.0959519,2.80129,9.41192e-05,-0.217536,0.432866,4.19606,973.571,-397.885,-506.789,56.6521,0.0959519,2.80129,9.41192e-05,-0.217536,0.754477,0.754477,973.571,-154.698,-202.552,13.4518,0.0296544,0.866202,-9.78323e-05,-0.0492831
0.268,0.428248,4.19594,972.343,-433.09,-488.517,40.1602,0.106755,2.8406,-0.000527893,-0.303493,0.423982,4.22486,972.343,-433.09,-488.517,40.1602,0.106755,2.8406,-0.000527893,-0.303493,0.731403,0.731403,972.343,-155.937,-202.169,13.7695,0.0299671,0.863,-9.77867e-05,-0.0491721
0.272,0.423936,4.17423,971.171,-408.175,-454.028,57.2976,0.105254,2.76775,-0.000346064,-0.363861,0.416916,4.21724,971.171,-408.175,-454.028,57.2976,0.105254,2.76775,-0.000346064,-0.363861,0.718327,0.718327,971.171,-158.101,-200.832,14.3413,0.0306932,0.858878,-9.92423e-05,-0.0486068
0.276,0.428695,4.21725,967.965,-423.706,-467.635,40.1068,0.109737,2.66693,-0.000454591,-0.143115,0.416695,4.2455,967.965,-423.706,-467.635,40.1068,0.109737,2.66693,-0.000454591,-0.143115,0.717685,0.717685,967.965,-162.071,-201.555,15.1995,0.03152,0.861522,-9.92826e-05,-0.0490217
