spot2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,5.30854,46.8383,547.475,-12.4915,-35.0131,5.94282,0.00271526,12.9876,-2.29481e-05,0.0281725,4.48474,40.0592,548.015,-13.5536,-32.3997,3.41872,0.00280483,12.9769,-1.42649e-05,-0.0236716,6.04683,6.04683,548.015,-13.5352,-32.3932,3.41002,0.00280083,12.975,-1.60478e-05,0.0230314
50.8664,2.44581,25.0198,572.798,-16.9553,-64.4108,-2.67502,0.00285617,12.9696,-1.98697e-05,0.0617485,2.81422,35.0699,573.356,-16.6133,-70.6152,5.40469,0.00331216,12.993,-1.52171e-05,0.0344127,5.63348,5.63348,573.356,-16.6148,-70.6071,5.40084,0.00326755,13.0019,-2.10553e-05,0.032899
52.8228,2.97017,24.7932,598.01,-24.7736,-107.084,-3.15782,0.00485296,13.0652,-1.12621e-05,0.260003,2.4632,28.8897,598.612,-23.9747,-109.953,6.58769,0.00479465,13.0702,-1.44958e-05,0.0942802,7.14837,7.14837,598.612,-23.9777,-109.963,6.58584,0.00482738,13.0688,-2.70994e-05,0.00942721
54.7792,2.69529,35.7195,623.805,-26.6501,-162.65,-1.56558,0.00514025,13.0645,-5.69439e-05,0.363137,5.35803,41.59,624.434,-27.2721,-153.584,7.2877,0.00544343,13.0666,-3.74024e-05,0.0837967,4.36194,4.36194,624.434,-27.2819,-153.573,7.28312,0.00542683,13.0653,-3.22576e-05,-0.015297
56.7356,2.14127,22.2702,649.086,-33.6186,-195.701,1.66464,0.00670817,12.9343,-2.34347e-05,-0.0425996,2.48231,24.767,649.69,-35.472,-203.271,9.61265,0.00684865,12.9616,-3.71652e-05,-0.0227186,4.19408,4.19408,649.69,-35.446,-203.281,9.59265,0.00680483,12.9438,-3.99343e-05,-0.0343412
58.692,2.14207,20.724,674.187,-45.2648,-259.618,6.67377,0.00837542,12.9489,-3.05891e-05,-0.290319,2.45958,24.6685,674.771,-43.4413,-252.373,11.0831,0.0083343,12.9649,-4.4056e-05,-0.0561708,4.20917,4.20917,674.771,-43.4915,-252.38,11.0881,0.00842262,12.9625,-4.51867e-05,-0.0656942
60.6484,2.09031,20.9385,699.957,-51.4414,-302.53,15.5671,0.00931987,12.7194,-2.93043e-05,-0.275853,2.45681,22.6119,700.528,-51.0322,-306.566,12.4504,0.00970992,12.7465,-5.45632e-05,-0.220917,4.29653,4.29653,700.528,-51.0376,-306.554,12.4467,0.00966975,12.7379,-5.59423e-05,-0.111582
62.6048,1.53387,18.7592,724.783,-62.4322,-358.594,15.5165,0.0114633,12.5618,-5.49223e-05,-0.378429,2.52813,25.0832,725.31,-62.2726,-361.103,16.0733,0.0116129,12.4996,-4.64909e-05,-0.219785,4.3598,4.3598,725.31,-62.2959,-361.08,16.083,0.0115965,12.5205,-6.6124e-05,-0.15303
64.5612,1.74125,20.5073,748.667,-70.6502,-413.005,12.941,0.0134357,12.2753,-0.000106659,-0.36438,2.50295,25.215,749.166,-72.1227,-418.917,16.0306,0.0137256,12.2413,-7.91853e-05,-0.173993,4.16984,4.16984,749.166,-72.1217,-418.922,16.022,0.013648,12.2451,-7.43447e-05,-0.199482
66.5176,2.08296,20.8812,771.948,-82.7941,-469.362,25.2381,0.0147668,11.8741,-0.000149404,-0.209786,2.37974,24.117,772.432,-83.4495,-476.113,17.6362,0.0153149,11.8254,-9.03375e-05,-0.235837,4.15906,4.15906,772.432,-83.4612,-476.109,17.6374,0.0151644,11.8344,-8.33927e-05,-0.238017
