vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,2.35034,28.1584,1012.14,1.48881,-636.854,-12.385,-0.0852426,3.55764,0.000638989,-0.134749,3.60086,26.7703,1012.16,4.4548,-630.143,-18.5581,-0.0822459,3.55918,0.0005706,-0.148475,4.27413,4.27413,1012.16,4.50761,-630.153,-18.5695,-0.0827288,3.55039,0.000459373,-0.165157
0.104,2.21894,21.9354,1012.15,-1.24429,-636.813,-12.0719,-0.0815805,3.55761,0.00054892,-0.131826,2.56682,25.5941,1012.16,-3.59833,-630.216,-18.1674,-0.078593,3.55962,0.000512012,-0.149361,4.30113,4.30113,1012.16,-3.46789,-630.231,-18.1801,-0.0791102,3.55119,0.000415094,-0.165151
0.108,2.23088,22.1583,1012.11,-9.21183,-636.74,-11.6891,-0.0776474,3.55705,0.000528491,-0.134983,2.5954,25.7023,1012.13,-13.0111,-629.824,-17.4102,-0.0748572,3.55782,0.000457338,-0.150783,4.33131,4.33131,1012.13,-13.0676,-629.78,-17.3739,-0.0753278,3.54857,0.000373228,-0.16521
0.112,2.21537,21.9816,1012.05,-28.4448,-636.425,-11.2594,-0.0736165,3.55452,0.00041326,-0.132373,2.57064,25.6008,1012.05,-24.0709,-629.235,-16.5472,-0.0709009,3.55442,0.000396955,-0.150651,4.33038,4.33038,1012.05,-24.0991,-629.218,-16.5342,-0.0713773,3.5452,0.000332536,-0.16516
0.116,2.22658,22.1675,1011.92,-38.376,-635.459,-9.79274,-0.0697363,3.54952,0.000386939,-0.128175,2.58716,25.7372,1011.93,-36.0949,-628.55,-15.6643,-0.0667551,3.54981,0.000347756,-0.14949,4.26981,4.26981,1011.93,-35.9417,-628.549,-15.6582,-0.0672672,3.54126,0.00029289,-0.165073
0.12,2.16006,21.4774,1011.76,-49.4276,-633.917,-8.58095,-0.0652008,3.54088,0.000261045,-0.135136,2.5009,24.8075,1011.76,-48.8408,-627.715,-14.7105,-0.0625135,3.54453,0.000301577,-0.149605,4.21675,4.21675,1011.76,-48.8114,-627.705,-14.6994,-0.062957,3.53629,0.000249113,-0.165253
0.124,2.14574,21.3197,1011.54,-62.1896,-632.529,-7.56364,-0.0608794,3.53311,0.000268448,-0.128611,2.49428,24.7302,1011.54,-60.193,-626.421,-13.4736,-0.0583438,3.53786,0.00026739,-0.149719,4.22032,4.22032,1011.54,-60.2786,-626.414,-13.4727,-0.0587784,3.52853,0.000210322,-0.165365
0.128,2.13203,21.1954,1011.28,-73.2695,-631.763,-6.88411,-0.0567061,3.52491,0.000143568,-0.128649,2.47956,23.8076,1011.28,-72.5063,-624.999,-12.2105,-0.0540574,3.52927,0.000219195,-0.150512,2.75177,2.75177,1011.28,-72.6863,-624.942,-12.1832,-0.0543985,3.51983,0.00017727,-0.16524
0.132,1.41366,14.2091,1010.97,-74.4267,-627.608,-3.79169,-0.0522448,3.50941,0.000198414,-0.131933,1.61416,16.2455,1010.97,-84.576,-623.015,-10.6367,-0.0495256,3.51808,0.000172897,-0.150405,2.68278,2.68278,1010.97,-84.6391,-622.958,-10.6132,-0.0500442,3.50768,0.00014598,-0.165503
0.136,1.42398,14.123,1010.61,-107.582,-625.595,-3.02842,-0.0459087,3.49511,6.12773e-05,-0.12864,1.59377,15.8316,1010.6,-102.503,-620.941,-9.08333,-0.0442893,3.50547,0.000101235,-0.150106,2.68601,2.68601,1010.6,-102.641,-620.898,-9.06289,-0.0446315,3.49508,0.000111084,-0.165841
