vol1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,0.445679,4.70216,1012.42,9.20807,-613.078,-7.83002,-0.0846029,3.51751,0.000449502,-0.310649,0.771178,5.31035,1012.41,3.76455,-625.974,-17.0675,-0.077412,3.50478,0.000526701,-0.166931,1.13176,1.13176,1012.41,3.78444,-625.972,-17.0676,-0.0774237,3.49946,0.00043148,-0.170763
0.104,0.845243,8.35402,1011.61,-8.66493,-661.609,1.0428,-0.0816785,3.66553,0.00034646,0.0588927,0.514777,6.70451,1011.68,-4.55897,-632.455,-17.6355,-0.0737723,3.58893,0.000390732,-0.150629,1.13205,1.13205,1011.68,-4.61435,-632.468,-17.6356,-0.0736829,3.5897,0.000376723,-0.164973
0.108,1.05375,6.35078,1011.24,-13.9505,-661.239,-17.7251,-0.0727094,3.63702,0.00081527,-0.0290332,0.624239,6.56547,1011.36,-18.6803,-631.12,-19.7307,-0.0651656,3.56497,0.000443217,-0.175831,0.836184,0.836184,1011.36,-18.7606,-631.13,-19.7294,-0.0652752,3.56172,0.000331085,-0.174405
0.112,1.19898,10.6039,1012.88,-31.5492,-641.864,-10.636,-0.0661519,3.64895,0.000372415,-0.412627,1.02695,11.056,1012.79,-29.8697,-636.417,-16.2024,-0.0614859,3.62237,0.000349536,-0.181253,2.08396,2.08396,1012.79,-30.1932,-636.341,-16.1541,-0.0613072,3.61325,0.000322958,-0.172476
0.116,0.881254,9.73137,1012.44,-35.9728,-626.401,-2.3261,-0.0686704,3.56647,0.000689878,-0.148739,1.1913,8.44244,1012.48,-33.2952,-621.195,-15.4101,-0.0625755,3.50897,0.000345562,-0.177167,1.19351,1.19351,1012.48,-33.055,-621.285,-15.4762,-0.0624875,3.50967,0.000269848,-0.166791
0.12,0.812894,7.73764,1011.22,-46.8763,-661.882,-7.34638,-0.0630456,3.62224,0.000685329,-0.25071,0.50286,10.8996,1011.31,-53.0511,-626.503,-16.8275,-0.0546146,3.53235,0.000329768,-0.163221,1.14161,1.14161,1011.31,-53.0352,-626.503,-16.8195,-0.0548415,3.53606,0.000244512,-0.167879
0.124,0.408865,4.40793,1011.13,-50.0792,-625.776,-10.0138,-0.0611733,3.42741,0.000548652,-0.452201,0.62523,5.49267,1011,-60.7949,-624.251,-15.366,-0.0545632,3.49798,0.000214494,-0.197471,0.912121,0.912121,1011,-60.7794,-624.233,-15.3643,-0.0548438,3.48542,0.00019692,-0.168776
0.128,0.43647,4.58992,1012.29,-76.4659,-627.082,9.25195,-0.0514533,3.55342,-0.000485885,0.129869,0.505002,7.82717,1012.31,-75.2405,-620.105,-13.3034,-0.0495532,3.53934,9.748e-05,-0.150499,1.0803,1.0803,1012.31,-75.2336,-620.083,-13.2883,-0.0496209,3.53874,0.000153404,-0.164584
0.132,0.566565,5.08085,1011.3,-104.624,-624.173,-10.228,-0.043275,3.59079,1.68934e-05,-0.107426,0.611005,6.44374,1011.38,-91.6652,-620.562,-11.6268,-0.0414105,3.52556,0.000174893,-0.148607,1.07136,1.07136,1011.38,-91.5664,-620.624,-11.6452,-0.0413154,3.52687,0.000137049,-0.173936
0.136,0.452368,4.37495,1011.59,-107.908,-662.102,-3.112,-0.0423984,3.73962,0.000336984,-0.0381392,0.571595,5.79917,1011.63,-108.108,-629.124,-8.79891,-0.0393071,3.57678,0.000138818,-0.149579,0.926502,0.926502,1011.63,-108.108,-629.161,-8.81047,-0.0391381,3.58379,9.21204e-05,-0.172674
0.14,0.91919,4.41197,1010.1,-116.567,-659.956,-7.36429,-0.0351229,3.59559,-0.000109066,-0.273934,0.518599,5.05896,1009.99,-116.786,-621.059,-5.63667,-0.0343521,3.52689,6.79131e-05,-0.199126,0.86965,0.86965,1009.99,-116.816,-621.038,-5.61889,-0.0342317,3.52997,7.02534e-05,-0.171912
