vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,0.264702,2.60497,1012.97,8.84644,-557.376,-10.3396,-0.080802,3.40235,0.000406204,-0.0403338,0.29869,3.19047,1013.28,-3.83166,-614.72,-12.8121,-0.0636615,3.46629,0.000437925,-0.17522,0.758459,0.758459,1013.28,-3.84027,-614.716,-12.8115,-0.0635888,3.4626,0.000349969,-0.176081
0.104,0.42447,4.33655,1013,-3.42265,-557.435,-10.2922,-0.0770138,3.40491,0.000183668,-0.0428855,0.512368,3.65372,1013.25,-11.0292,-614.553,-12.3111,-0.060835,3.46637,0.000399204,-0.175578,0.571802,0.571802,1013.25,-11.0154,-614.55,-12.3098,-0.0607754,3.46249,0.000316451,-0.176008
0.108,0.348187,3.21172,1012.93,-0.198714,-557.985,-10.2172,-0.0730477,3.38143,0.000321663,-0.0346571,0.384268,3.848,1013.19,-19.1354,-614.059,-11.5618,-0.0578867,3.46424,0.000362987,-0.176643,0.6529,0.6529,1013.19,-19.2311,-614.041,-11.5513,-0.0578246,3.4602,0.000281779,-0.175992
0.112,0.335715,4.03607,1012.86,-33.7176,-558.329,-10.1473,-0.0708707,3.38159,0.000124895,-0.0317623,0.528389,4.52985,1013.1,-27.0065,-613.533,-10.8317,-0.0549444,3.46208,0.000336,-0.17417,0.569324,0.569324,1013.1,-27.0363,-613.53,-10.8338,-0.0549091,3.45793,0.000247553,-0.176227
0.116,0.408541,3.40544,1012.76,-17.4161,-558.662,-10.0772,-0.0676687,3.38048,0.000183562,-0.0253281,0.260652,2.57538,1012.97,-34.6714,-613.27,-10.3492,-0.0519492,3.4602,0.000296756,-0.175434,0.451114,0.451114,1012.97,-34.6715,-613.23,-10.3259,-0.0519818,3.45698,0.000213629,-0.176239
0.12,0.225315,2.22337,1012.66,-41.9216,-559.216,-9.95468,-0.0636302,3.36836,0.000157618,-0.0345397,0.259646,2.67351,1012.82,-44.0492,-612.596,-9.5843,-0.0486933,3.45686,0.000259368,-0.174291,0.429498,0.429498,1012.82,-44.0208,-612.583,-9.58664,-0.0487598,3.4538,0.000179979,-0.176199
0.124,0.227116,2.26993,1012.48,-50.4228,-559.104,-9.61399,-0.0575071,3.3626,0.000350124,-0.0346039,0.261174,2.6109,1012.62,-55.319,-611.614,-8.64931,-0.0451329,3.45248,0.000218376,-0.174138,0.428724,0.428724,1012.62,-55.33,-611.614,-8.65914,-0.0451775,3.44857,0.000147357,-0.17584
0.128,0.227638,2.25717,1012.36,-60.5297,-555.573,-6.1662,-0.0526614,3.36113,-0.000319139,-0.0316315,0.262042,2.66217,1012.37,-67.5521,-610.7,-7.80626,-0.041277,3.44694,0.000177756,-0.174895,0.433892,0.433892,1012.37,-67.5677,-610.681,-7.79588,-0.0413824,3.44414,0.000115374,-0.175932
0.132,0.226378,2.24986,1012.04,-68.9824,-555.181,-5.4845,-0.0484426,3.34827,0.000110685,-0.0390881,0.260874,2.63706,1012.07,-81.4907,-609.116,-6.55311,-0.0371316,3.43907,0.000141141,-0.174894,0.432822,0.432822,1012.07,-81.6062,-609.09,-6.54555,-0.0371848,3.43515,8.60718e-05,-0.175776
0.136,0.225604,2.24757,1011.75,-99.7499,-554.21,-5.56718,-0.0415878,3.34783,-0.000258747,-0.0435908,0.263432,2.65081,1011.72,-95.9762,-607.423,-5.2939,-0.0327871,3.42998,0.000107443,-0.174355,0.436584,0.436584,1011.72,-96.0267,-607.384,-5.27715,-0.0328332,3.4257,5.71687e-05,-0.176002
0.14,0.228478,2.25117,1011.25,-102.969,-552.942,-4.56948,-0.0326726,3.33909,-4.36386e-05,-0.0342988,0.261568,2.6439,1011.31,-110.462,-605.592,-3.99914,-0.0283547,3.41964,8.40518e-05,-0.172478,0.433437,0.433437,1011.31,-110.491,-605.566,-3.98756,-0.0283891,3.41592,2.83198e-05,-0.176288
