vol2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,0.217587,2.17958,1071.36,-601.495,-245.083,-16.2304,0.0653785,-0.989173,3.78006e-05,-0.221396,0.249163,2.47498,1066.55,-494.153,-232.981,-1.00084,0.0594352,-0.437636,-0.00034918,-0.052012,0.443175,0.443175,1066.55,-494.215,-232.869,-1.00122,0.0593597,-0.441909,-0.000355314,-0.0632122
0.156,0.211894,2.19767,1068.78,-545.037,-303.063,-6.43228,0.0524437,-0.844607,-0.00116914,-0.122055,0.254081,3.43644,1064.09,-485.508,-264.201,0.0420956,0.0581794,-0.237756,-0.00033731,-0.0674844,1.07686,1.07686,1064.09,-485.386,-264.347,0.0419588,0.0580617,-0.241339,-0.000345928,-0.0767201
0.162,0.408929,4.89581,1065.15,-566.945,-317.554,-14.3092,0.0637771,-0.471602,-0.000155419,-0.135621,0.480343,4.02928,1061.31,-488.634,-293.821,2.47356,0.0607249,-0.0178565,-0.000333557,-0.0754806,0.530987,0.530987,1061.31,-488.668,-293.756,2.47374,0.0606549,-0.0221775,-0.000348983,-0.0880525
0.168,0.208206,3.13827,1064.92,-566.486,-354.101,-1.42907,0.053349,-0.28272,0.000113196,-0.320157,0.526205,2.18263,1061.07,-467.097,-305.226,3.82126,0.0574341,0.120465,-0.000318894,-0.0885105,0.461665,0.461665,1061.07,-467.235,-305.057,3.82084,0.0573855,0.116126,-0.000335047,-0.100203
0.174,0.225133,2.08369,1061.36,-493.543,-397.349,-0.570914,0.0594577,-0.0554778,-0.000250084,0.0976289,0.577135,3.38289,1058.37,-458.335,-334.777,5.38212,0.0558007,0.335491,-0.000312542,-0.0990773,0.526246,0.526246,1058.37,-458.587,-334.503,5.38261,0.0557292,0.331803,-0.000331144,-0.109192
0.18,0.248766,2.07664,1058.98,-582.082,-403.482,-3.86975,0.0432971,0.323308,-0.000424063,-0.199253,0.245925,3.10455,1056.12,-447.717,-350.449,5.92461,0.054286,0.497793,-0.00031421,-0.113333,0.408467,0.408467,1056.12,-447.693,-350.482,5.92398,0.0541761,0.49456,-0.000322441,-0.120116
0.186,0.268642,2.28219,1056.78,-528.522,-404.489,4.40267,0.0484889,0.340643,0.000104803,0.0442563,0.618488,3.79446,1054.23,-434.995,-371.008,7.96315,0.0525231,0.674097,-0.000307774,-0.11506,0.903157,0.903157,1054.23,-434.977,-371.037,7.96765,0.0524212,0.670807,-0.000321417,-0.123907
0.192,0.206514,2.73905,1054.36,-474.201,-499.124,-1.60231,0.0514854,0.8082,-0.000918692,0.0697664,0.650889,2.81223,1052.57,-422.425,-386.039,9.09089,0.0507829,0.846307,-0.000317361,-0.135184,0.523432,0.523432,1052.57,-422.607,-385.859,9.09163,0.0507736,0.841288,-0.000317484,-0.135985
0.198,0.315278,2.14735,1052.52,-483.807,-461.346,5.84272,0.0490867,0.910906,-0.000955689,-0.409526,0.245592,2.62951,1050.18,-415.108,-398.321,9.11278,0.0520189,1.01392,-0.000304191,-0.136788,0.453423,0.453423,1050.18,-415.094,-398.353,9.1028,0.0518979,1.0116,-0.000315061,-0.141186
0.204,0.568396,3.51192,1049.07,-429.886,-432.469,-5.84845,0.0452456,1.23611,-0.000475195,-0.257329,0.410043,4.05984,1047.58,-401.932,-425.367,12.4266,0.0494852,1.22486,-0.000309001,-0.141522,0.541721,0.541721,1047.58,-401.743,-425.559,12.4269,0.0493032,1.22378,-0.000312361,-0.144685
