vol2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,7.95605,58.856,1070.38,-572.084,-278.416,-10.8808,0.0615328,-0.967157,-0.00030042,-0.0280737,5.99014,72.3053,1067.25,-526.836,-251.868,-3.24896,0.0603174,-0.620756,-0.000335328,-0.02961,9.85157,9.85157,1067.25,-526.825,-251.897,-3.2488,0.0601809,-0.624175,-0.00034719,-0.0450696
0.156,6.09965,59.0733,1068.6,-561.653,-307.028,-6.6718,0.059622,-0.704828,-0.000289755,-0.020431,3.78333,36.2054,1065.65,-516.666,-279.41,-1.30205,0.0589907,-0.405084,-0.000331071,-0.0485886,5.5078,5.5078,1065.65,-516.673,-279.416,-1.30221,0.058852,-0.408391,-0.000343807,-0.0626576
0.162,2.85333,28.6924,1066.68,-550.137,-331.682,-4.47,0.0578352,-0.48007,-0.000292763,-0.109741,3.25942,32.6912,1063.9,-506.124,-305.506,0.601015,0.0576123,-0.190719,-0.000330645,-0.0676897,5.9007,5.9007,1063.9,-506.121,-305.517,0.600653,0.0574856,-0.19428,-0.000339831,-0.0783962
0.168,2.83483,28.2991,1064.55,-534.573,-376.789,-3.18653,0.0555413,-0.178608,-0.000275307,-0.128936,3.24777,32.3665,1061.99,-494.774,-330.593,2.40846,0.0561626,0.0215721,-0.000322568,-0.0810691,5.48347,5.48347,1061.99,-494.77,-330.615,2.40806,0.0560189,0.0186638,-0.000335761,-0.0923014
0.174,2.82144,27.9199,1062.21,-521.366,-396.466,2.60293,0.0537257,0.0486836,-0.000286199,-0.0538636,3.16467,31.3481,1059.94,-483.567,-353.43,4.14577,0.0547774,0.227822,-0.000318698,-0.0941036,5.49926,5.49926,1059.94,-483.556,-353.456,4.1455,0.0546462,0.224707,-0.00033102,-0.104383
0.18,2.73054,27.0414,1059.81,-508.823,-417.178,6.0893,0.0517181,0.261378,-0.000324083,-0.160163,3.06175,30.5152,1057.75,-471.842,-374.809,5.76105,0.053349,0.429646,-0.000317265,-0.107251,5.3708,5.3708,1057.75,-471.87,-374.794,5.76086,0.0532264,0.426364,-0.000326272,-0.114929
0.186,2.671,26.771,1057.26,-495.724,-432.667,6.53191,0.049845,0.48695,-0.000315839,-0.140638,3.04488,30.4561,1055.44,-459.788,-394.699,7.24211,0.0519113,0.626293,-0.000311827,-0.117543,5.46304,5.46304,1055.44,-459.788,-394.715,7.24247,0.0517781,0.623347,-0.000320776,-0.123945
0.192,2.67684,26.9852,1054.61,-483.257,-458.644,3.88974,0.0482789,0.717898,-0.000303595,-0.147761,3.07106,30.6171,1053.02,-448.055,-412.596,8.6464,0.0505843,0.815276,-0.00030281,-0.124927,5.33648,5.33648,1053.02,-448.007,-412.66,8.64402,0.0504352,0.812829,-0.000315568,-0.131756
0.198,2.68014,26.8575,1051.85,-468.25,-467.567,8.33028,0.0466275,0.918108,-0.000295717,-0.13601,3.05415,30.5502,1050.49,-436.52,-428.797,9.97602,0.0493551,0.996794,-0.000297785,-0.132765,5.32952,5.32952,1050.49,-436.526,-428.804,9.97344,0.0492137,0.994394,-0.000310168,-0.138729
0.204,2.67978,26.8911,1049,-456.316,-478.351,6.20486,0.0451447,1.12536,-0.000298664,-0.155986,3.06638,30.5597,1047.88,-425.253,-443.359,11.2314,0.0482061,1.1712,-0.000292143,-0.139233,5.51257,5.51257,1047.88,-425.262,-443.363,11.2322,0.04808,1.16857,-0.000304522,-0.144553
0.21,2.67092,26.9204,1046.06,-444.023,-493.565,10.2099,0.0437589,1.32532,-0.000303406,-0.172585,3.07234,30.496,1045.17,-414.06,-456.602,12.3993,0.0471315,1.33843,-0.000284964,-0.143808,5.34179,5.34179,1045.17,-414.044,-456.631,12.3979,0.0470054,1.336,-0.000298593,-0.149328
0.216,2.67605,26.8208,1043.05,-432.064,-508.644,10.5545,0.0423146,1.4982,-0.000277038,-0.143933,3.07737,30.5872,1042.4,-403.179,-468.388,13.5006,0.0461749,1.4976,-0.000279383,-0.148166,5.34907,5.34907,1042.4,-403.185,-468.393,13.5018,0.0460421,1.49546,-0.000293304,-0.153618
0.222,2.67487,27.0789,1040,-418.643,-515.357,11.2178,0.0407755,1.65954,-0.000268143,-0.174284,3.04397,30.8597,1039.56,-392.507,-478.928,14.5171,0.0452774,1.65012,-0.000276242,-0.152999,5.50172,5.50172,1039.56,-392.504,-478.942,14.5153,0.0451571,1.64774,-0.00028755,-0.156997
0.228,2.68346,26.804,1036.9,-407.543,-524.214,14.4542,0.0397704,1.84861,-0.000289589,-0.218914,3.0536,30.5415,1036.65,-381.935,-488.457,15.4267,0.0444454,1.79591,-0.000270255,-0.15588,5.32978,5.32978,1036.65,-381.958,-488.447,15.4274,0.0443137,1.79395,-0.000282634,-0.159874
0.234,2.67981,26.8127,1033.7,-397.544,-538.825,12.2104,0.038873,2.01277,-0.000272915,-0.10508,3.05285,30.5868,1033.7,-371.859,-496.701,16.2833,0.0437165,1.93439,-0.000264588,-0.158155,5.33426,5.33426,1033.7,-371.891,-496.683,16.2843,0.0436077,1.93205,-0.000277706,-0.162284
0.24,2.679,26.8093,1030.5,-386.117,-540.671,22.7442,0.0382306,2.12674,-0.000271191,-0.156424,3.05345,30.6691,1030.69,-361.808,-504.189,17.0115,0.0430485,2.06663,-0.00026131,-0.161026,5.34131,5.34131,1030.69,-361.826,-504.176,17.0157,0.0429277,2.06464,-0.000273149,-0.16416
0.246,2.67603,26.9091,1027.28,-375.663,-540.146,21.9153,0.0373922,2.27358,-0.000266954,-0.183809,3.07456,30.7946,1027.65,-352,-510.799,17.6621,0.0424538,2.19265,-0.000255852,-0.16255,5.53746,5.53746,1027.65,-351.979,-510.825,17.6573,0.0423204,2.19102,-0.000268483,-0.165514
0.252,2.67006,26.7788,1024,-365.277,-546.99,20.5155,0.0367349,2.39541,-0.000266286,-0.150603,3.06619,30.7095,1024.57,-342.558,-516.555,18.2413,0.0419365,2.31258,-0.000251976,-0.164207,5.38627,5.38627,1024.57,-342.535,-516.58,18.2414,0.0418242,2.31069,-0.000263913,-0.166297
0.258,2.68418,26.8259,1020.73,-355.56,-553.69,21.1054,0.0362356,2.52444,-0.000272138,-0.188291,3.05616,30.5346,1021.45,-333.247,-521.691,18.7403,0.0414988,2.42657,-0.000246667,-0.164579,5.53813,5.53813,1021.45,-333.288,-521.662,18.7447,0.0413847,2.42484,-0.000259428,-0.1669
0.264,2.69315,26.8149,1017.4,-346.544,-545.443,22.5374,0.0355618,2.66502,-0.000290535,-0.151853,3.05762,30.5396,1018.31,-324.418,-525.972,19.2074,0.0411468,2.53462,-0.00024415,-0.165884,5.52168,5.52168,1018.31,-324.44,-525.965,19.2087,0.0410398,2.53282,-0.000255213,-0.167131
0.27,2.69417,45.6795,1014.04,-337.232,-566.487,17.9448,0.0352716,2.77655,-0.000282898,-0.138143,10.273,57.0355,1015.14,-315.872,-529.638,19.6146,0.0408775,2.63693,-0.000237831,-0.165122,8.37825,8.37825,1015.14,-315.879,-529.639,19.6117,0.0407738,2.63517,-0.000251205,-0.167055
0.276,4.19226,41.8776,1010.68,-328.879,-552.977,22.8915,0.035179,2.85515,-0.000265286,-0.0975379,4.90784,49.108,1011.95,-307.586,-532.753,19.9513,0.0406869,2.73371,-0.000234889,-0.165437,8.35871,8.35871,1011.95,-307.569,-532.767,19.9495,0.040571,2.73236,-0.00024687,-0.166614
0.282,4.18027,29.2607,1007.34,-319.431,-558.763,15.6081,0.0350119,2.95082,-0.000253925,-0.168208,3.14792,31.47,1008.75,-299.684,-535.249,20.2659,0.0405703,2.82515,-0.000229817,-0.164317,5.39171,5.39171,1008.75,-299.674,-535.256,20.2669,0.0404674,2.82368,-0.000242836,-0.165853
0.288,2.77648,28.0043,1003.95,-312.115,-569.024,19.2413,0.0346904,3.07565,-0.000225243,-0.133215,3.22332,31.5617,1005.53,-291.925,-537.345,20.5182,0.0405174,2.9116,-0.000227584,-0.164026,5.34981,5.34981,1005.53,-291.924,-537.35,20.5159,0.040415,2.91026,-0.000239326,-0.165035
0.294,2.74959,27.5276,1000.55,-304.635,-567.61,19.5343,0.03484,3.13222,-0.000238312,-0.0729265,3.15438,31.5901,1002.3,-284.452,-538.971,20.7472,0.0405191,2.99342,-0.000225044,-0.163382,5.51422,5.51422,1002.3,-284.432,-538.994,20.7391,0.0404166,2.99212,-0.000235922,-0.164188
0.3,2.70559,27.1558,997.188,-295.652,-565.084,22.6023,0.0350764,3.19228,-0.000234013,-0.0989445,3.07209,30.4999,999.064,-277.228,-540.22,20.9446,0.0405855,3.0705,-0.000221244,-0.161983,5.36032,5.36032,999.064,-277.221,-540.225,20.9458,0.04048,3.06938,-0.000232354,-0.163067
0.306,2.6727,26.5517,993.822,-287.201,-560.566,17.3483,0.0354348,3.25996,-0.000218696,-0.136791,2.90735,28.8669,995.82,-270.352,-541.02,21.1597,0.0407326,3.14271,-0.000216771,-0.160077,5.51703,5.51703,995.82,-270.355,-541.023,21.1599,0.040618,3.14186,-0.00022919,-0.161763
0.312,2.5248,25.291,990.448,-281.756,-558.803,25.4055,0.0358378,3.34483,-0.000237967,-0.153398,2.88047,28.7641,992.572,-263.947,-541.347,21.4144,0.040956,3.21026,-0.000213359,-0.158428,5.50698,5.50698,992.572,-263.937,-541.357,21.4118,0.0408557,3.20924,-0.000226017,-0.160414
0.318,2.52492,25.266,987.087,-274.671,-567.334,21.7826,0.0363955,3.39064,-0.000211038,-0.140344,2.87974,28.7643,989.324,-257.83,-541.34,21.6771,0.0412291,3.27395,-0.000211675,-0.157462,5.51129,5.51129,989.324,-257.848,-541.339,21.6755,0.0411627,3.27226,-0.00022332,-0.159053
0.324,2.52584,25.2983,983.747,-268.337,-563.411,28.5116,0.0366475,3.4581,-0.000208514,-0.178641,2.88009,28.7971,986.076,-251.629,-541.33,21.8157,0.0415301,3.33442,-0.000211087,-0.156967,5.50349,5.50349,986.076,-251.615,-541.34,21.8144,0.0414341,3.33338,-0.00022086,-0.157606
0.33,2.52519,25.2792,980.394,-262.932,-559.493,24.0035,0.0368263,3.52775,-0.000199848,-0.177476,2.87489,28.785,982.829,-245.783,-541.004,21.9818,0.0418691,3.39155,-0.000207836,-0.155155,5.50687,5.50687,982.829,-245.775,-541.017,21.977,0.0417769,3.39054,-0.000218317,-0.156091
0.336,2.57019,25.2796,977.043,-257.458,-561.842,28.5543,0.0374589,3.57696,-0.000201116,-0.162326,2.88575,28.8412,979.584,-240.145,-540.506,22.1082,0.0422576,3.44532,-0.000205994,-0.153873,5.38865,5.38865,979.584,-240.115,-540.527,22.106,0.0421579,3.44452,-0.000216301,-0.154608
0.342,2.55579,25.3186,973.717,-251.652,-548.874,19.4426,0.0379407,3.62723,-0.000185656,-0.194041,2.87972,28.7624,976.343,-234.788,-539.777,22.2681,0.0426924,3.49582,-0.000203145,-0.151923,5.51439,5.51439,976.343,-234.839,-539.752,22.2747,0.0426171,3.49463,-0.000214403,-0.153222
0.348,2.52582,25.227,970.414,-246.108,-549.168,19.8071,0.0384776,3.66678,-0.000180631,-0.224173,2.87178,28.5559,973.107,-229.622,-538.899,22.4096,0.0431656,3.54339,-0.000202231,-0.150654,5.50694,5.50694,973.107,-229.667,-538.883,22.4104,0.0431039,3.54201,-0.000212706,-0.151758
0.354,2.52331,25.2478,967.108,-241.073,-556.579,24.1872,0.0392161,3.73479,-0.000186137,-0.258018,2.88436,28.7504,969.876,-224.539,-537.975,22.5082,0.0436789,3.58809,-0.000200471,-0.148897,5.55741,5.55741,969.876,-224.568,-537.957,22.5133,0.0435935,3.58725,-0.000211247,-0.150253
0.36,2.53682,25.3365,963.794,-235.435,-551.783,21.6558,0.0399037,3.78696,-0.000210672,-0.243698,2.87653,28.8844,966.652,-219.808,-536.8,22.6898,0.0442255,3.63015,-0.000199483,-0.147509,5.42721,5.42721,966.652,-219.86,-536.775,22.6945,0.0441618,3.6289,-0.000209613,-0.148649
0.366,2.52834,25.3488,960.497,-230.581,-549.878,25.9691,0.040591,3.80609,-0.000182376,-0.227735,2.89395,28.8099,963.434,-215.099,-535.643,22.8038,0.0447981,3.66981,-0.000198824,-0.146137,5.35001,5.35001,963.434,-215.085,-535.65,22.8033,0.0447129,3.66912,-0.000208051,-0.147135
0.372,2.53486,25.3375,957.244,-226.598,-546.04,26.9069,0.0409956,3.84925,-0.000198571,-0.311935,2.88044,28.8587,960.224,-210.593,-534.337,22.9803,0.0453863,3.70742,-0.000198951,-0.145046,5.44107,5.44107,960.224,-210.641,-534.315,22.9863,0.0453308,3.70615,-0.000206885,-0.145472
0.378,2.51813,24.9188,953.931,-222.442,-550.829,29.8035,0.041518,3.88433,-0.00018982,-0.18223,2.84943,28.7361,957.022,-206.108,-533.064,23.0908,0.0460044,3.74274,-0.000197954,-0.143368,5.32093,5.32093,957.022,-206.116,-533.057,23.0949,0.0459179,3.74217,-0.000205624,-0.143942
0.384,2.52402,25.2775,950.656,-217.459,-538.841,25.8891,0.0421159,3.91385,-0.000182174,-0.219741,2.87922,28.8227,953.828,-201.914,-531.613,23.2777,0.0466422,3.77606,-0.000197202,-0.141807,5.34341,5.34341,953.828,-201.908,-531.617,23.2733,0.0465735,3.77518,-0.00020463,-0.142326
0.39,2.52066,25.2154,947.391,-212.835,-557.44,28.6419,0.0426997,3.91494,-0.000143138,-0.182249,2.86384,28.7695,950.643,-197.746,-530.184,23.4191,0.0473189,3.80707,-0.000195913,-0.139914,5.47408,5.47408,950.643,-197.77,-530.165,23.4313,0.0472356,3.80655,-0.000204113,-0.140888
0.396,2.48989,25.0059,944.148,-208.321,-533.577,33.1337,0.04342,3.95139,-0.000141457,-0.115803,2.88238,28.6302,947.467,-193.913,-528.564,23.6513,0.0480153,3.83628,-0.000196087,-0.138699,5.51281,5.51281,947.467,-193.906,-528.573,23.6467,0.0479535,3.83536,-0.000203291,-0.139312
0.402,2.50451,24.9924,940.941,-204.946,-546.618,28.4353,0.0445357,3.96613,-0.000132271,-0.16231,2.87358,28.7601,944.3,-190.032,-527.033,23.8103,0.0487381,3.86365,-0.000195879,-0.137251,5.34157,5.34157,944.3,-190.041,-527.029,23.8126,0.0486631,3.86304,-0.00020266,-0.137782
0.408,2.5194,25.3563,937.727,-201.876,-538.498,26.7033,0.0452966,4.02686,-0.000130093,-0.114512,2.87258,28.7536,941.142,-186.436,-525.374,24.03,0.0494904,3.88916,-0.000194178,-0.135162,5.50305,5.50305,941.142,-186.428,-525.378,24.0272,0.0494188,3.88855,-0.00020192,-0.136215
0.414,2.50231,25.0692,934.514,-198.498,-527.618,20.3626,0.0462118,4.03667,-0.000109855,-0.0589812,2.87243,28.8167,937.995,-182.984,-523.679,24.2569,0.0502576,3.91325,-0.000196074,-0.134643,5.33196,5.33196,937.995,-182.993,-523.671,24.2634,0.050207,3.91224,-0.000201638,-0.134659
0.42,2.53118,25.0752,931.358,-194.327,-527.65,26.7685,0.0471514,4.04045,-9.90092e-05,-0.133079,2.85173,28.3302,934.858,-179.457,-522.075,24.409,0.051048,3.93576,-0.00019405,-0.132255,5.26762,5.26762,934.858,-179.479,-522.068,24.4127,0.0509771,3.93524,-0.000201127,-0.133115
0.426,2.49942,24.3753,928.174,-190.706,-527.383,34.6377,0.0481232,4.07045,-0.000104212,-0.0869534,2.82945,27.7903,931.731,-176.415,-520.25,24.7085,0.0518666,3.95665,-0.000194589,-0.131062,5.19197,5.19197,931.731,-176.429,-520.244,24.7136,0.0518258,3.95552,-0.000200933,-0.131509
0.432,2.42427,24.7725,924.995,-187.499,-527.942,27.783,0.0492522,4.10314,-0.000110528,-0.0691744,2.80568,27.6727,928.614,-173.181,-518.615,24.8593,0.0527041,3.97618,-0.00019542,-0.130017,5.23227,5.23227,928.614,-173.152,-518.622,24.8552,0.0526195,3.97599,-0.000200696,-0.129892
0.438,2.38187,23.7773,921.835,-182.571,-524.65,32.1754,0.0500118,4.11198,-0.000100857,-0.0447367,2.70847,27.1453,925.508,-170.301,-516.803,25.1391,0.0535428,3.99474,-0.000195755,-0.128722,5.14316,5.14316,925.508,-170.283,-516.82,25.124,0.0534896,3.99396,-0.000200831,-0.128343
0.444,2.38189,23.8238,918.707,-179.539,-525.594,36.8775,0.0509565,4.09919,-8.97853e-05,-0.0318684,2.7071,26.3882,922.412,-167.3,-515.142,25.2886,0.0543954,4.01209,-0.000196233,-0.127378,4.89113,4.89113,922.412,-167.302,-515.145,25.2857,0.0543329,4.01158,-0.000200705,-0.126737
