spot2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,4.29732,49.2635,547.483,-13.87,-40.3624,8.39499,0.00262254,12.9337,-2.47425e-05,0.13562,5.19899,51.008,548.032,-13.502,-34.2289,3.61355,0.00275663,12.9604,-1.42529e-05,0.0112786,8.69487,8.69487,548.032,-13.4801,-34.221,3.60703,0.00276333,12.95,-1.56048e-05,0.039888
50.8664,4.44718,44.0739,572.947,-17.7928,-64.6214,2.80967,0.00353781,13.0677,-2.29257e-05,-0.122256,5.08658,50.9482,573.5,-18.2461,-66.8517,5.09444,0.00365774,13.0572,-1.74651e-05,-0.0340444,9.32531,9.32531,573.5,-18.2351,-66.8733,5.0946,0.00367974,13.0588,-2.06578e-05,0.0213106
52.8228,4.44625,43.6924,598.45,-22.6764,-105.333,5.53411,0.0045766,13.0931,-2.26441e-05,0.0554597,5.11036,49.6683,599.045,-23.1313,-107.631,5.67154,0.0046305,13.0888,-2.15207e-05,0.01729,9.0288,9.0288,599.045,-23.1457,-107.643,5.67955,0.00466317,13.0972,-2.63524e-05,0.00420681
54.7792,4.28077,28.3039,624.087,-27.9442,-155.305,7.12872,0.00553761,13.1301,-2.84374e-05,-0.0236058,3.21271,43.2266,624.672,-28.9682,-151.52,6.63839,0.00572048,13.1078,-2.74075e-05,-0.0176608,8.36509,8.36509,624.672,-29.0416,-151.545,6.659,0.00575042,13.1082,-3.21906e-05,-0.010148
56.7356,4.23926,40.7254,649.576,-35.8222,-197.186,5.3223,0.00691651,12.9977,-2.34649e-05,0.197405,3.18392,31.5427,650.193,-36.0434,-200.998,10.2613,0.00699048,13.0017,-2.81601e-05,0.0294728,5.36517,5.36517,650.193,-36.0432,-200.994,10.2607,0.0070048,13.0038,-3.85072e-05,-0.0378339
58.692,2.74871,27.1417,675.018,-45.6731,-248.9,5.39178,0.00828805,12.9622,-3.95007e-05,-0.0450846,3.0884,30.3374,675.618,-43.9267,-251.086,12.2177,0.00837657,12.9544,-3.79684e-05,-0.0816509,5.5177,5.5177,675.618,-43.9463,-251.07,12.2161,0.00838594,12.9626,-4.59463e-05,-0.0641259
60.6484,2.6703,26.6138,700.238,-54.6753,-310.161,12.5619,0.00994221,12.8065,-6.13664e-05,-0.133698,3.02027,30.2761,700.814,-52.7608,-307.028,13.0598,0.00998514,12.7852,-5.10266e-05,-0.132195,5.37848,5.37848,700.814,-52.7596,-307.042,13.0621,0.00999934,12.7831,-5.49523e-05,-0.107671
62.6048,2.6711,26.6371,725.037,-64.2263,-363.023,22.6682,0.0115043,12.5779,-6.58023e-05,-0.21557,3.02882,30.4042,725.6,-62.297,-362.517,15.4756,0.0115963,12.5453,-5.87575e-05,-0.169326,5.49048,5.49048,725.6,-62.2869,-362.516,15.472,0.0115716,12.551,-6.46535e-05,-0.161156
64.5612,2.67338,26.7177,749.261,-73.1057,-422.332,18.8082,0.0132016,12.2134,-0.000104184,-0.0923657,3.02219,30.3372,749.789,-72.3585,-418.847,18.0941,0.0133264,12.1702,-7.63763e-05,-0.208982,5.3696,5.3696,749.789,-72.3475,-418.83,18.084,0.0132979,12.1828,-7.54272e-05,-0.198097
66.5176,2.66295,26.6647,772.654,-83.6537,-478.051,20.062,0.0154018,11.7157,-0.000111257,-0.187837,3.03302,30.3392,773.143,-83.7212,-474.813,18.5124,0.0153425,11.713,-7.93724e-05,-0.212235,5.36079,5.36079,773.143,-83.6914,-474.815,18.5061,0.0153339,11.7154,-8.52384e-05,-0.228744
