vol2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,12.9151,89.4976,1070.38,-572.084,-278.416,-10.8808,0.0615328,-0.967157,-0.00030042,-0.0280737,10.9331,82.2851,1069.67,-566.359,-272.848,-7.42399,0.0608161,-0.897419,-0.000318504,0.00135466,16.4204,16.4204,1069.67,-566.33,-272.917,-7.42379,0.0606259,-0.900867,-0.000332632,-0.0190398
0.156,5.00081,52.8095,1068.72,-565.775,-311.757,-3.21571,0.0589258,-0.697834,-0.000404277,0.01879,5.64127,60.9294,1068.05,-554.981,-304.792,-5.30155,0.0588699,-0.636906,-0.000324762,-0.0221038,9.40821,9.40821,1068.05,-554.947,-304.847,-5.30162,0.0587348,-0.639961,-0.000334206,-0.0388929
0.162,4.20515,43.4948,1066.63,-572.28,-330.261,-3.18959,0.0603783,-0.475301,-0.000245248,0.00335473,5.11416,49.9737,1066.05,-549.628,-331.194,-3.28905,0.0591486,-0.407357,-0.000314956,-0.0357008,8.37782,8.37782,1066.05,-549.601,-331.251,-3.28935,0.0590753,-0.411345,-0.000330334,-0.0581372
0.168,4.33239,43.5547,1064.52,-536.188,-359.974,0.540403,0.0541524,-0.184174,-0.000266302,-0.072705,4.95439,50.0903,1063.96,-530.184,-357.629,-0.41715,0.0553207,-0.137822,-0.000308715,-0.0691464,8.56555,8.56555,1063.96,-530.152,-357.689,-0.417319,0.0550571,-0.140147,-0.000324906,-0.0751849
0.174,4.31898,40.6202,1062.06,-520.173,-377.612,-0.740477,0.0546259,0.00806882,-0.000353673,-0.0680813,3.12137,32.5572,1061.53,-522.999,-380.939,1.13461,0.0550808,0.0735938,-0.000299939,-0.0831293,5.57942,5.57942,1061.53,-523.031,-380.915,1.13448,0.0549711,0.0683361,-0.000314405,-0.0906285
0.18,2.69454,27.0232,1059.65,-523.314,-417.489,3.23013,0.0522853,0.325941,-0.000325481,-0.0633394,3.09352,30.3834,1059.2,-505.627,-407.306,3.3597,0.0520616,0.330574,-0.00029474,-0.0979403,5.57129,5.57129,1059.2,-505.578,-407.389,3.3589,0.0519589,0.327963,-0.000313231,-0.105152
0.186,2.67227,26.9133,1056.97,-506.401,-425.991,4.9545,0.0504483,0.47298,-0.000209993,-0.131924,3.08806,30.4361,1056.58,-494.893,-424.163,4.85866,0.0507613,0.51842,-0.000283941,-0.101423,5.47458,5.47458,1056.58,-494.916,-424.155,4.8617,0.0505568,0.514365,-0.000306015,-0.112358
0.192,2.68755,26.9288,1054.69,-491.359,-454.579,2.3499,0.0494308,0.732854,-6.32469e-05,-0.146953,3.09214,30.2293,1054.36,-480.716,-443.153,6.8676,0.0494466,0.746826,-0.000278241,-0.121764,5.5643,5.5643,1054.36,-480.701,-443.188,6.86811,0.0493639,0.744239,-0.000299277,-0.125865
0.198,2.71038,26.9457,1051.75,-484.403,-459.724,8.47008,0.0483495,0.925959,-0.000315375,-0.103719,3.06814,30.2822,1051.41,-472.214,-457.372,8.13096,0.048498,0.939174,-0.000306552,-0.126867,5.53974,5.53974,1051.41,-472.238,-457.361,8.12961,0.0483704,0.93601,-0.000301397,-0.134798
0.204,2.68921,27.0743,1048.99,-460.885,-474.914,1.05512,0.0450507,1.12624,-0.000176973,-0.0768589,3.09409,30.2939,1048.76,-457.541,-473.049,10.2193,0.0462382,1.14181,-0.00028261,-0.122679,5.51558,5.51558,1048.76,-457.489,-473.105,10.2175,0.0460512,1.13928,-0.00029931,-0.141418
