spot1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,0.531004,5.05604,537.634,173.599,-53.1922,24.9727,0.643878,0.191705,0.000361161,-0.00071909,0.982978,10.0727,566.244,116.634,-50.0693,16.451,0.670973,0.364331,0.00033618,-0.0164599,1.14834,1.14834,566.244,116.631,-50.0291,16.4457,0.670976,0.364317,0.000337344,-0.0157342
1089.48,0.480604,5.8862,565.055,164.72,-60.4225,22.4962,0.671987,0.243803,0.00228264,-0.0336404,0.555136,11.0508,594.593,88.9395,-62.7631,20.5988,0.685529,0.425451,0.000279404,-0.0176653,1.94358,1.94358,594.593,88.922,-62.7056,20.6058,0.685573,0.425252,0.000267415,-0.0193101
1131.38,0.455111,5.43066,592.497,128.437,-73.7966,30.854,0.690043,0.30149,-0.000954601,-0.0185489,0.810905,6.80493,622.543,47.5214,-79.3885,25.2694,0.694849,0.497018,0.000182201,-0.0243441,1.52447,1.52447,622.543,47.55,-79.313,25.2314,0.69492,0.496549,0.000187385,-0.0237115
1173.28,0.466184,8.14017,622.821,137.581,-90.8722,33.1857,0.702068,0.425301,-0.00103359,-0.0172971,0.653961,8.53191,653.068,1.09246,-99.3245,31.8003,0.703915,0.596957,6.40768e-05,-0.0303908,2.10461,2.10461,653.068,1.11898,-99.3368,31.7977,0.703926,0.597367,6.64467e-05,-0.0299311
1215.19,0.910485,6.9116,653.031,53.0533,-111.769,39.1794,0.721344,0.530881,0.000497081,-0.0942156,0.494379,6.47977,683.078,-62.7324,-119.394,36.9612,0.704307,0.697471,-4.18138e-05,-0.034557,0.85177,0.85177,683.078,-62.7683,-119.261,36.9565,0.70443,0.696596,-5.53078e-05,-0.0359501
1257.09,0.454088,4.32757,683.011,-43.8788,-139.693,47.07,0.7277,0.652445,-0.000603352,-0.0662916,0.503093,4.92622,711.867,-138.081,-143.539,42.2486,0.694962,0.810241,-0.000192171,-0.0435411,1.12241,1.12241,711.867,-138.108,-143.462,42.2488,0.695123,0.808938,-0.00018909,-0.0417005
1298.99,0.71691,4.11536,712.315,-130.055,-166.954,58.0459,0.731717,0.795896,0.000336508,-0.123426,0.470468,5.90174,739.8,-216.967,-169.1,47.5553,0.685894,0.940331,-0.000349692,-0.0495341,0.994608,0.994608,739.8,-216.99,-169.025,47.5629,0.686074,0.93901,-0.000353942,-0.0499524
1340.9,0.487747,5.02027,746.889,-215.026,-199.168,61.291,0.73135,0.966785,-0.000269822,0.0472154,0.474619,5.17428,771.617,-295.438,-197.661,55.0894,0.667622,1.09764,-0.000565803,-0.0561118,0.848629,0.848629,771.617,-295.421,-197.811,55.1032,0.667691,1.09795,-0.000566335,-0.0575787
1382.8,0.434627,4.20464,773.899,-337.358,-238.67,68.7218,0.705681,1.14816,-0.00111562,-0.0621635,0.486193,5.29871,796.381,-382.599,-226.94,58.8419,0.639525,1.2454,-0.000696424,-0.0635036,1.11522,1.11522,796.381,-382.573,-227.023,58.842,0.639576,1.24605,-0.000707287,-0.0665758
1424.7,0.457288,4.31881,804.292,-458.632,-262.42,68.7761,0.684295,1.36254,4.8597e-06,-0.208498,0.504361,7.83355,823.376,-457.091,-257.987,64.0493,0.607224,1.41341,-0.000904781,-0.0726345,1.67737,1.67737,823.376,-457.079,-257.934,64.044,0.607385,1.41241,-0.000894344,-0.0748342
1466.61,0.761815,4.71602,832.316,-541.255,-313.256,81.6496,0.635083,1.58745,-0.000742744,-0.126461,0.484862,5.32257,848.093,-529.55,-291.87,67.6523,0.564232,1.59564,-0.00106853,-0.0841796,1.75341,1.75341,848.093,-529.598,-291.686,67.649,0.564414,1.59383,-0.00104903,-0.0844435
1508.51,0.32821,4.18717,857.585,-686.898,-329.324,83.0128,0.593304,1.73029,-0.000565086,-0.112632,0.501105,4.78973,870.195,-590.123,-317.233,67.9763,0.519974,1.73055,-0.00116863,-0.088946,0.805198,0.805198,870.195,-590.154,-317.234,67.9762,0.520047,1.72977,-0.00113853,-0.0890039
1550.41,0.448615,4.21422,880.904,-748.5,-364.437,88.3035,0.528569,1.90708,-0.00161764,-0.0610933,0.405302,4.95933,890.684,-635.892,-348.416,68.9787,0.467117,1.90448,-0.00120516,-0.0959063,1.2441,1.2441,890.684,-635.931,-348.373,68.9803,0.467116,1.9042,-0.0011938,-0.098976
1592.31,0.470949,4.42717,903.013,-756.158,-416.203,85.6145,0.464536,2.09298,-0.00157467,-0.189287,0.48809,4.93506,910.174,-661.042,-378.538,68.4151,0.415473,2.0756,-0.00122,-0.10034,0.837573,0.837573,910.174,-660.964,-378.681,68.4107,0.415352,2.07647,-0.0012214,-0.107458
1634.22,0.422827,4.21701,920.196,-815.015,-424.762,75.8661,0.406392,2.35521,-0.0012615,-0.122653,0.499159,4.96263,925.732,-674.551,-406.894,68.0463,0.365076,2.24409,-0.00123385,-0.116627,0.827896,0.827896,925.732,-674.543,-406.897,68.0477,0.365048,2.24275,-0.00120032,-0.115219
