vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,8.77938,57.622,1012.34,2.14738,-632.398,-17.5588,-0.083463,3.58003,0.000656409,-0.123295,5.02333,54.8054,1012.35,2.93767,-630.805,-19.1069,-0.0809062,3.57653,0.00058344,-0.151677,13.2667,13.2667,1012.35,2.96304,-630.792,-19.1082,-0.0812185,3.56546,0.000451821,-0.169353
0.104,5.00978,45.0147,1012.33,-6.34745,-632.321,-17.24,-0.0795968,3.58131,0.000619492,-0.121506,5.08796,51.3991,1012.34,-5.43071,-630.839,-18.6824,-0.0772456,3.57685,0.000533023,-0.152442,7.9281,7.9281,1012.34,-5.33665,-630.845,-18.6986,-0.0776072,3.56602,0.000409466,-0.169321
0.108,2.84318,28.235,1012.28,-11.0295,-632.126,-16.6928,-0.0760813,3.58001,0.000562913,-0.123394,3.1986,31.9827,1012.3,-14.4606,-630.497,-17.9716,-0.0735229,3.5751,0.000476023,-0.153146,5.40133,5.40133,1012.3,-14.4181,-630.464,-17.9533,-0.0739397,3.56376,0.000368825,-0.169321
0.112,2.79664,28.1545,1012.21,-27.0068,-632.301,-16.362,-0.0717349,3.57706,0.000550594,-0.120823,3.19977,32.1421,1012.22,-26.027,-629.913,-17.112,-0.0695294,3.57165,0.000422413,-0.152315,5.39238,5.39238,1012.22,-25.9802,-629.9,-17.1096,-0.0699664,3.56032,0.000328853,-0.16931
0.116,2.81227,28.0454,1012.08,-39.1974,-630.929,-14.8762,-0.0677847,3.5717,0.000461605,-0.116796,3.18838,31.4805,1012.1,-38.2198,-629.191,-16.1957,-0.0654198,3.5672,0.000375479,-0.151104,5.37084,5.37084,1012.1,-38.1401,-629.185,-16.1958,-0.0658735,3.55602,0.000290081,-0.169324
0.12,2.73246,27.1096,1011.91,-52.6215,-629.738,-13.7659,-0.0633712,3.56352,0.000393232,-0.12251,3.07658,30.4758,1011.92,-50.3409,-628.307,-15.2009,-0.0612743,3.56149,0.000331413,-0.151841,5.39762,5.39762,1011.92,-50.3419,-628.283,-15.1929,-0.0617315,3.55072,0.000247666,-0.169385
0.124,2.6604,26.63,1011.69,-61.9481,-628.665,-12.8864,-0.0593538,3.55726,0.000324068,-0.118373,3.02416,30.3802,1011.69,-61.841,-627.015,-13.967,-0.0571363,3.5546,0.000289675,-0.1515,5.37005,5.37005,1011.69,-61.8334,-627.018,-13.978,-0.0575998,3.54317,0.000208149,-0.169476
0.128,2.6736,26.6858,1011.41,-77.8783,-627.506,-11.4706,-0.0549298,3.54861,0.000239231,-0.115849,3.02435,30.405,1011.42,-74.373,-625.581,-12.6798,-0.052842,3.54583,0.000243281,-0.151969,5.37587,5.37587,1011.42,-74.5094,-625.52,-12.6587,-0.0532449,3.53435,0.000173675,-0.169399
0.132,2.6686,26.6988,1011.08,-78.651,-624.673,-8.71736,-0.050619,3.53556,0.00027732,-0.11326,3.0465,30.3796,1011.1,-86.658,-623.554,-11.0724,-0.0484289,3.53488,0.000203226,-0.151605,5.5524,5.5524,1011.1,-86.6545,-623.519,-11.0656,-0.048921,3.52221,0.000140369,-0.169707
0.136,2.68452,26.6425,1010.72,-102.995,-622.562,-7.61412,-0.0453915,3.52174,0.000134131,-0.113803,3.04335,30.3739,1010.72,-102.483,-621.386,-9.44905,-0.0435228,3.52174,0.000135095,-0.153079,5.35407,5.35407,1010.72,-102.56,-621.346,-9.43417,-0.0439154,3.50912,0.000106956,-0.169975
0.14,2.67447,26.6883,1010.27,-119.73,-620.901,-6.1558,-0.0394114,3.50644,0.0001096,-0.121539,3.0253,30.3284,1010.28,-119.758,-619.117,-7.82128,-0.0382747,3.50758,0.000106519,-0.152635,5.45116,5.45116,1010.28,-119.853,-619.085,-7.80696,-0.0385931,3.49601,7.20623e-05,-0.169974
0.144,2.67707,26.6337,1009.76,-133.29,-617.634,-4.30107,-0.0348407,3.49002,8.24142e-05,-0.121578,3.03912,30.4333,1009.77,-134.045,-616.079,-5.78146,-0.033375,3.49113,9.67311e-05,-0.153072,5.35626,5.35626,1009.77,-134.135,-616.04,-5.7774,-0.0336678,3.4784,4.17659e-05,-0.169992
0.148,2.67001,26.6224,1009.21,-146.325,-614.835,-2.42516,-0.0301545,3.47186,-1.01659e-05,-0.118632,3.04118,30.375,1009.21,-146.311,-613.055,-3.85103,-0.0286854,3.47351,6.20014e-05,-0.151712,5.39804,5.39804,1009.21,-146.339,-613.021,-3.83981,-0.0290002,3.46124,1.37184e-05,-0.170171
0.152,2.66377,26.6612,1008.57,-157.551,-612.299,-0.361557,-0.0253876,3.45406,5.71327e-05,-0.11739,3.0421,30.4873,1008.6,-159.165,-609.959,-1.95637,-0.0238433,3.45535,2.72238e-05,-0.152289,5.41881,5.41881,1008.6,-159.12,-609.947,-1.94822,-0.0241582,3.44382,-1.35926e-05,-0.170326
0.156,2.68411,26.735,1007.91,-168.917,-609.204,0.865032,-0.0201935,3.43672,-3.7491e-05,-0.113793,3.05762,30.5037,1007.93,-173.165,-606.712,-0.039931,-0.0186953,3.43681,-1.92853e-05,-0.153543,5.42428,5.42428,1007.93,-173.097,-606.704,-0.0401058,-0.0190414,3.42545,-3.88705e-05,-0.170065
0.16,2.66773,26.6871,1007.18,-192.224,-606.386,2.53157,-0.0142114,3.41711,-6.24139e-05,-0.110263,3.05251,30.4589,1007.21,-189.265,-603.006,2.03476,-0.0132708,3.41681,-5.2134e-05,-0.152829,5.36835,5.36835,1007.21,-189.26,-603.001,2.03577,-0.0134325,3.40461,-6.33886e-05,-0.170031
0.164,2.67,26.6869,1006.38,-208.27,-603.753,4.4635,-0.00863256,3.39813,-7.23329e-05,-0.106409,3.04532,30.4554,1006.42,-203.337,-599.509,3.96924,-0.00799751,3.39677,-5.59739e-05,-0.149319,5.4108,5.4108,1006.42,-203.47,-599.442,3.97595,-0.00813197,3.38529,-8.64765e-05,-0.169972
0.168,2.66989,26.6783,1005.53,-224.68,-599.822,7.47348,-0.00415129,3.37736,-9.6959e-06,-0.105086,3.03982,30.4859,1005.58,-215.209,-595.76,5.89262,-0.003077,3.37593,-6.67893e-05,-0.148846,5.3493,5.3493,1005.58,-215.175,-595.781,5.88966,-0.00325127,3.36553,-0.000104877,-0.169885
0.172,2.67871,26.7775,1004.66,-229.799,-595.594,9.67407,0.000859468,3.35649,-0.000139194,-0.107493,3.0417,30.5162,1004.7,-226.577,-591.703,7.92671,0.00181414,3.35423,-9.95105e-05,-0.148259,5.35653,5.35653,1004.7,-226.544,-591.713,7.91836,0.00163037,3.34326,-0.000123332,-0.169709
0.176,2.6729,26.653,1003.73,-234.928,-591.488,11.6642,0.00613541,3.33511,-0.000145659,-0.105656,3.03904,30.5583,1003.77,-238.544,-587.805,9.81872,0.00689014,3.33261,-0.000128909,-0.145962,5.43576,5.43576,1003.77,-238.602,-587.731,9.8431,0.00670261,3.32182,-0.000139875,-0.169705
0.18,2.79092,26.8077,1002.74,-254.751,-587.258,13.0574,0.011415,3.31405,-0.000198573,-0.100454,3.04921,40.4628,1002.79,-251.323,-583.72,11.7243,0.0120403,3.311,-0.000148635,-0.145232,9.97071,9.97071,1002.79,-251.338,-583.703,11.7285,0.0119434,3.30065,-0.000154814,-0.169273
0.184,5.37379,42.4578,1001.7,-269.8,-583.359,14.9319,0.0164681,3.29096,-0.000180941,-0.0959226,4.83564,48.513,1001.76,-262.758,-579.514,13.6142,0.0170068,3.28816,-0.000147946,-0.145482,8.36153,8.36153,1001.76,-262.724,-579.531,13.611,0.0169078,3.27887,-0.000172582,-0.169219
0.188,4.11626,41.4513,1000.6,-274.203,-578.758,16.8685,0.0204211,3.26424,-0.000110304,-0.0968422,4.82461,48.3639,1000.69,-271.852,-574.826,15.6343,0.0215553,3.26403,-0.000143219,-0.144946,8.42081,8.42081,1000.69,-271.779,-574.874,15.622,0.0214025,3.25451,-0.000192139,-0.169013
0.192,4.08316,41.2134,999.503,-276.619,-573.596,19.1667,0.0248111,3.2408,-0.000201799,-0.0966759,4.82237,48.16,999.59,-279.797,-570.043,17.644,0.0259053,3.23962,-0.000163677,-0.143613,8.37279,8.37279,999.59,-279.856,-569.998,17.6487,0.0257105,3.22915,-0.000207355,-0.168498
0.196,4.05847,33.6155,998.359,-295.753,-570.375,20.8473,0.0295025,3.21755,-0.000172373,-0.0958158,3.1484,31.0451,998.454,-288.528,-565.579,19.4495,0.0303858,3.21527,-0.000194714,-0.145274,5.38643,5.38643,998.454,-288.499,-565.581,19.4455,0.0301527,3.20711,-0.000221117,-0.168138
