spot1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,3.07398,52.9272,537.894,186.495,-45.2557,18.0774,0.64846,0.17765,-5.07733e-05,-0.0296272,4.10818,51.7663,545.726,172.306,-45.1335,16.3784,0.65882,0.218996,0.000456994,-0.0147945,8.17275,8.17275,545.726,172.306,-45.1172,16.3774,0.658811,0.219078,0.000455944,-0.0138663
1089.48,4.72626,27.9893,565.033,161.113,-61.2343,23.65,0.667103,0.242453,0.00142806,-0.0212233,3.24097,38.8518,573.398,150.871,-58.7314,21.3077,0.677264,0.283519,0.000430898,-0.0179743,4.98038,4.98038,573.398,150.863,-58.7342,21.3094,0.677279,0.283395,0.000417982,-0.0185399
1131.38,2.87138,25.9247,593.846,145.768,-70.4526,27.1634,0.688055,0.314112,-0.000309906,-0.0247248,2.64659,35.6002,602.438,117.628,-74.5063,26.5354,0.69465,0.358786,0.000352785,-0.0220774,7.12198,7.12198,602.438,117.635,-74.5046,26.5277,0.694656,0.358817,0.000362697,-0.0229269
1173.28,2.17861,21.4793,623.023,106.807,-89.0456,31.1094,0.699021,0.41556,-0.00020751,-0.024113,2.53725,27.4352,631.807,68.4671,-95.4596,33.3996,0.706908,0.462701,0.000260842,-0.0288156,4.42197,4.42197,631.807,68.466,-95.5014,33.4092,0.70689,0.46298,0.000264228,-0.0294156
1215.19,2.24371,22.0199,652.907,43.3456,-112.783,39.37,0.716034,0.523192,0.000254771,-0.0557605,2.55376,25.1981,661.777,5.38097,-115.678,38.9804,0.716211,0.56575,0.000169924,-0.0348325,4.23296,4.23296,661.777,5.3741,-115.645,38.9722,0.716309,0.564969,0.000157543,-0.0355907
1257.09,2.14602,21.663,683.008,-34.721,-132.933,45.0529,0.725487,0.648591,6.39928e-05,-0.0194721,2.5161,25.0388,691.856,-70.9218,-140.051,45.6201,0.720598,0.693001,6.21886e-05,-0.0408772,4.17085,4.17085,691.856,-70.917,-140.102,45.6261,0.720679,0.692561,3.24924e-05,-0.0425666
1298.99,2.12711,21.4777,713.429,-121.348,-174.949,61.3905,0.735743,0.809986,0.000559865,-0.0469266,2.51458,25.2268,721.915,-157.823,-167.995,52.8728,0.71974,0.841741,-0.000134921,-0.0511041,4.17975,4.17975,721.915,-157.843,-167.983,52.8734,0.719901,0.841007,-0.000144257,-0.0507049
1340.9,2.15614,21.5912,744.269,-220.112,-198.096,63.802,0.730126,0.961679,-4.13751e-05,-0.0800577,2.51713,25.0432,752.029,-254.5,-196.455,58.8066,0.710758,0.995643,-0.000380444,-0.056923,4.17281,4.17281,752.029,-254.493,-196.553,58.8209,0.710945,0.995072,-0.000360832,-0.0576877
1382.8,2.13508,21.4328,774.018,-334.006,-222.166,64.6129,0.707827,1.16504,-0.000964078,-0.0816188,2.50837,25.0646,780.96,-359.877,-228.23,65.1301,0.687322,1.17361,-0.000582599,-0.0666991,4.17188,4.17188,780.96,-359.876,-228.232,65.1235,0.687468,1.17353,-0.000588509,-0.0669693
1424.7,1.41048,18.9479,803.735,-444.467,-260.685,70.1064,0.683101,1.32227,-0.000843313,-0.0925189,1.57398,15.2108,809.574,-460.665,-258.479,69.0266,0.658007,1.34251,-0.000868976,-0.0768032,2.76428,2.76428,809.574,-460.644,-258.479,69.024,0.658268,1.34094,-0.000847677,-0.0783438
1466.61,1.33499,13.4903,832.401,-560.06,-301.056,78.3162,0.640882,1.54264,-0.00100374,-0.0845898,1.55902,15.4644,837.06,-554.355,-292.185,73.6561,0.615748,1.53621,-0.0011114,-0.0825092,2.78217,2.78217,837.06,-554.361,-292.186,73.6604,0.615861,1.53626,-0.00107943,-0.0853384
1508.51,1.36268,13.5724,857.979,-683.026,-329.175,85.2346,0.59365,1.7247,-0.00112931,-0.123297,1.53565,15.1675,861.599,-637.957,-325.204,76.5326,0.567397,1.73062,-0.00127021,-0.0927992,2.77322,2.77322,861.599,-637.963,-325.199,76.5299,0.567555,1.72944,-0.00124437,-0.0942992
1550.41,1.34276,13.5829,881.14,-737.987,-359.259,81.2023,0.533373,1.91605,-0.000999073,-0.134741,1.54746,15.3154,883.744,-702.197,-358.91,77.6605,0.511007,1.92553,-0.00139962,-0.10473,2.78164,2.78164,883.744,-702.197,-358.893,77.6597,0.51108,1.92485,-0.00135022,-0.103934
1592.31,1.34228,13.5397,903.175,-782.501,-396.902,87.2681,0.468568,2.12147,-0.00137897,-0.0899544,1.54115,15.1947,904.873,-745.542,-388.393,76.8857,0.451752,2.10181,-0.0014416,-0.110468,2.7437,2.7437,904.873,-745.487,-388.548,76.8841,0.451623,2.10237,-0.00140083,-0.111541
1634.22,1.34125,13.6889,920.861,-814.846,-426.992,81.6454,0.404986,2.34518,-0.00138997,-0.177293,1.56055,15.4416,921.964,-765.596,-419.235,75.7451,0.392655,2.2878,-0.00140756,-0.12019,2.7451,2.7451,921.964,-765.598,-419.194,75.7453,0.392593,2.28685,-0.00137754,-0.121168
1676.12,1.36619,13.6013,936.779,-831.611,-452.781,72.1477,0.34321,2.52013,-0.00161566,-0.166047,1.52685,15.1544,937.264,-764.263,-447.691,73.5263,0.333862,2.45808,-0.00134264,-0.131339,2.7191,2.7191,937.264,-764.311,-447.609,73.5275,0.333767,2.45639,-0.00130844,-0.129616
