spot2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,0.080694,0.432995,548.466,-3.83787,-16.8756,12.8394,0.00387082,13.143,0.000133217,-1.03005,0.049584,0.490118,570.907,-14.9317,-76.7869,1.91024,0.0139507,13.0053,-1.3036e-05,-0.0154891,0.083222,0.083222,570.907,-14.9274,-76.7818,1.90734,0.0139675,13.0052,-2.02349e-05,-0.0194378
50.8664,0.041466,0.630198,572.907,-21.235,-166.512,70.1126,0.00506839,13.149,4.53428e-05,3.02194,0.095959,0.736998,596.297,-19.191,-115.625,2.93913,0.0149082,12.9302,-3.46019e-05,-0.062926,0.11607,0.11607,596.297,-19.3282,-115.639,3.01829,0.0149852,12.9273,-2.40491e-05,-0.0408822
52.8228,0.07313,0.45915,597.892,-25.877,-99.2038,16.5886,0.0054014,12.1298,6.92968e-05,-0.214763,0.048283,0.482757,621.502,-23.8394,-157.878,3.62992,0.0158684,12.838,-3.00329e-05,-0.0578152,0.082451,0.082451,621.502,-23.9226,-157.876,3.62937,0.01586,12.8389,-2.877e-05,-0.0596667
54.7792,0.041481,0.414653,622.789,-30.5704,-173.368,-58.1145,0.00582837,12.5636,8.8634e-05,1.44563,0.04869,0.48443,646.51,-28.7067,-203.471,4.3605,0.0167036,12.7186,-3.11114e-05,-0.0847674,0.082641,0.082641,646.51,-28.658,-203.472,4.31836,0.0166919,12.7197,-3.39914e-05,-0.0823507
56.7356,0.04143,0.416796,648.453,-33.7937,-262.736,-19.2025,0.00696161,13.0306,0.000140816,-1.16369,0.048867,0.49446,671.203,-35.6205,-253.168,5.66166,0.0181294,12.5177,-3.47588e-05,-0.107741,0.082201,0.082201,671.203,-35.6645,-253.182,5.69498,0.0180402,12.521,-3.94381e-05,-0.107631
58.692,0.042258,0.422702,672.912,-53.5524,-327.286,14.8454,0.0101045,12.7008,-2.14867e-05,0.0275772,0.051245,0.499562,695.467,-45.16,-302.485,7.48638,0.0197511,12.2794,-4.63858e-05,-0.129449,0.08201,0.08201,695.467,-45.1568,-302.493,7.48623,0.0198164,12.2773,-4.39602e-05,-0.12254
60.6484,0.042024,0.420952,697.419,-57.5799,-365.336,40.1987,0.0126475,12.0117,0.000152156,-0.162404,0.051061,0.500342,719.235,-54.3404,-349.821,9.1436,0.0215769,12.0208,-3.79654e-05,-0.119111,0.082309,0.082309,719.235,-54.2694,-349.823,9.13798,0.0216197,12.0196,-4.79923e-05,-0.136387
62.6048,0.042165,0.420797,720.811,-61.4042,-331.676,38.1725,0.012121,12.4393,0.000213595,0.839309,0.050359,0.499067,742.505,-60.551,-395.423,9.00995,0.0228526,11.7537,-4.97895e-05,-0.154374,0.082609,0.082609,742.505,-60.5601,-395.423,9.0247,0.0227063,11.7593,-5.56446e-05,-0.157153
64.5612,0.073894,0.462727,745.057,-65.8677,-412.311,-0.436793,0.0132184,11.7128,0.000215307,-1.27664,0.048515,0.501882,765.189,-70.1995,-440.274,10.9758,0.0245629,11.4186,-6.68873e-05,-0.194451,0.082195,0.082195,765.189,-70.1163,-440.298,10.9604,0.0244856,11.4212,-6.09639e-05,-0.181438
66.5176,0.041525,0.421725,768.065,-83.2874,-467.87,4.77386,0.0161192,11.7683,-4.67819e-05,0.0511705,0.049129,0.490595,787.155,-78.915,-483.437,13.6166,0.0262515,11.0349,-5.94184e-05,-0.201352,0.082156,0.082156,787.155,-78.7733,-483.467,13.5319,0.0261392,11.0394,-6.76598e-05,-0.209484
68.474,0.041403,0.423486,790.398,-89.3924,-497.637,58.9623,0.0158528,11.0534,2.39904e-05,0.129026,0.04934,0.49103,808.333,-88.6328,-523.983,16.9358,0.0278074,10.5983,-7.726e-05,-0.2391,0.082147,0.082147,808.333,-88.823,-523.976,16.9781,0.027948,10.5945,-8.21744e-05,-0.23534
70.4304,0.04178,0.421895,811.882,-94.5625,-548.192,-0.688713,0.0181393,10.8906,-0.000124376,1.41142,0.049076,0.489476,828.606,-97.8057,-560.375,19.3617,0.0292648,10.1148,-9.1753e-05,-0.265122,0.082296,0.082296,828.606,-97.6085,-560.396,19.3326,0.0292121,10.1164,-9.27328e-05,-0.260432
72.3868,0.042305,0.419379,832.765,-98.6935,-579.762,70.1815,0.0177132,10.3164,-0.000141553,1.28992,0.048974,0.489045,847.868,-111.575,-590.222,22.2154,0.0314082,9.57046,-9.77192e-05,-0.278749,0.082066,0.082066,847.868,-111.602,-590.23,22.2089,0.0314763,9.5682,-0.000103804,-0.277931
74.3432,0.041808,0.415358,852.018,-123.501,-680.466,46.784,0.0211982,9.48134,-0.000338183,0.368737,0.048442,0.486946,866.047,-123.185,-614.753,22.5599,0.0330275,9.0102,-9.84579e-05,-0.28562,0.082053,0.082053,866.047,-123.542,-614.676,22.6398,0.0329734,9.01118,-0.000112084,-0.29015
76.2996,0.041678,0.416011,871.097,-130.049,-611.937,33.2305,0.0214951,9.44215,-0.000496526,-1.81904,0.048798,0.507824,883.111,-136.514,-632.737,22.776,0.0347855,8.43051,-0.000112683,-0.296394,0.08417,0.08417,883.111,-136.398,-632.795,22.7446,0.0347777,8.4303,-0.000123067,-0.298986
78.256,0.042433,0.423245,888.444,-154.997,-693.518,52.0036,0.0274213,8.0384,-0.000155691,-1.83468,0.049557,0.495828,899.035,-148.442,-644.716,22.4121,0.0362775,7.84482,-0.000117831,-0.30421,0.083271,0.083271,899.035,-148.354,-644.761,22.3835,0.0361897,7.84635,-0.000131901,-0.305204
80.2124,0.042273,0.422262,903.775,-160.803,-717.767,9.30175,0.0314233,8.02142,8.09367e-06,0.886494,0.049541,0.496329,913.786,-163.592,-650.391,23.3719,0.0384112,7.229,-0.00014007,-0.317048,0.083215,0.083215,913.786,-164.329,-650.119,23.5229,0.0385893,7.22361,-0.000143022,-0.305269
82.1688,0.042658,0.42106,918.952,-162.61,-685.339,28.856,0.0362804,6.63907,0.000782419,-1.28018,0.04928,0.493134,927.333,-175.968,-653.168,23.3479,0.0399899,6.62549,-0.000135259,-0.299864,0.082129,0.082129,927.333,-175.945,-653.154,23.3586,0.0400102,6.62277,-0.000155217,-0.297722
84.1252,0.042385,0.421373,931.758,-160.123,-568.01,24.0226,0.0394264,6.52462,0.000946402,-1.52726,0.049226,0.492262,939.715,-189.541,-650.537,23.7882,0.0416748,6.04241,-0.000150931,-0.281249,0.082082,0.082082,939.715,-189.432,-650.611,23.7398,0.0415763,6.042,-0.000164843,-0.283441
86.0816,0.042281,0.422706,943.362,-167.576,-768.596,-47.5861,0.040594,5.62738,0.00118084,0.491229,0.049315,0.509394,951.009,-201.396,-643.846,23.4708,0.0427877,5.51066,-0.000169416,-0.265471,0.084584,0.084584,951.009,-201.377,-643.851,23.4756,0.0426883,5.51034,-0.000173217,-0.26452
88.038,0.042891,0.428261,954.485,-177.254,-704.241,33.6567,0.0425212,5.68598,0.00130403,0.593789,0.049955,0.499535,961.292,-215.145,-631.144,23.8457,0.0440314,5.01129,-0.000174895,-0.245263,0.083296,0.083296,961.292,-215.537,-630.923,23.9292,0.0441089,5.00693,-0.000183558,-0.244304
89.9944,0.042853,0.43041,965.18,-204.498,-670.338,74.6016,0.0467518,4.72845,0.000646896,-0.889738,0.050245,0.502356,970.636,-227.594,-615.583,23.9571,0.0450328,4.55113,-0.000174314,-0.222195,0.083243,0.083243,970.636,-227.716,-615.501,23.9601,0.0450468,4.54837,-0.000192692,-0.225255
91.9508,0.043,0.425044,972.858,-212.191,-536.03,48.0557,0.0426691,4.08266,0.000509373,1.37207,0.049805,0.495528,979.123,-239.337,-597.603,24.216,0.0457876,4.13039,-0.000192097,-0.209402,0.082208,0.082208,979.123,-239.423,-597.573,24.2045,0.0457602,4.12828,-0.000203552,-0.208665
93.9072,0.042668,0.424882,981.499,-206.731,-626.586,11.6093,0.0463629,4.18826,0.000969667,-0.0102495,0.04962,0.496595,986.818,-249.93,-578.267,24.2181,0.0461942,3.74752,-0.00018999,-0.187494,0.082106,0.082106,986.818,-250.141,-578.185,24.2197,0.0462347,3.74398,-0.000212605,-0.192146
95.8636,0.042599,0.427247,989.215,-233.574,-621.768,30.2631,0.0456813,3.73588,0.00072295,0.0605479,0.04976,0.511764,993.786,-263.219,-555.338,24.4874,0.0470272,3.38009,-0.000208865,-0.177202,0.083361,0.083361,993.786,-263.009,-555.44,24.4692,0.0470228,3.37746,-0.000222793,-0.177492
97.82,0.043048,0.432211,995.878,-243.775,-507.643,32.1324,0.045479,3.16349,0.00024001,0.192539,0.050472,0.503306,1000.08,-272.548,-533.4,23.4355,0.0469789,3.05459,-0.000232144,-0.169957,0.083315,0.083315,1000.08,-272.877,-533.224,23.4766,0.0470034,3.05142,-0.000229913,-0.161652
