corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.664435,4.26689,991.298,-451.394,-599.125,14.4039,0.0585532,3.35182,-0.000505024,-0.075103,1.19161,6.53828,995.573,-359.973,-543.46,13.0202,0.064018,3.13766,-0.000285566,-0.156903,2.43381,2.43381,995.573,-359.926,-543.488,13.0231,0.0639072,3.13698,-0.00029284,-0.156168
0.312,1.19341,6.27341,991.131,-406.006,-572.483,16.8449,0.0519994,3.267,-0.000563196,-0.245603,1.01342,7.18277,995.474,-355,-543.676,12.6203,0.062749,3.14309,-0.000284955,-0.156637,1.11672,1.11672,995.474,-355.143,-543.599,12.6271,0.0627306,3.14009,-0.000292667,-0.159056
0.324,1.04071,6.51531,991.206,-416.82,-581.767,6.92711,0.0590238,3.38253,-0.000439575,-0.189204,0.850697,8.13927,995.25,-356.444,-540.552,12.826,0.0644919,3.14121,-0.000288942,-0.161489,1.3806,1.3806,995.25,-356.545,-540.489,12.834,0.0644039,3.14002,-0.000295457,-0.16044
0.336,0.661938,5.45884,992.248,-420.786,-589.511,29.9476,0.0567594,3.39698,0.000486282,-0.198869,1.23016,7.24756,996.612,-352.761,-540.302,13.6903,0.0638252,3.13345,-0.000278585,-0.158908,1.54389,1.54389,996.612,-352.734,-540.325,13.6863,0.0637114,3.13314,-0.00028678,-0.159973
0.348,0.452579,4.7668,992.828,-396.864,-650.997,14.4268,0.0555149,3.41828,-0.000723727,-0.160475,0.522365,7.54912,996.949,-346.228,-539.554,13.8397,0.0608693,3.1067,-0.000279437,-0.156032,0.985337,0.985337,996.949,-346.283,-539.511,13.8434,0.0607881,3.10551,-0.000288235,-0.158073
0.36,0.515039,5.07965,992.003,-434.759,-587.737,25.7145,0.0489085,3.41353,-0.000343684,-0.147511,0.534667,8.32151,996.348,-344.527,-537.623,12.2081,0.0619093,3.09868,-0.000269195,-0.155736,0.83128,0.83128,996.348,-344.484,-537.651,12.1959,0.0617955,3.09798,-0.000279385,-0.157367
0.372,0.685451,4.67198,992.304,-388.161,-613.703,35.5364,0.0516581,3.32678,-0.000388767,-0.271152,1.02759,7.66093,996.262,-342.762,-536.31,13.4198,0.0601073,3.07042,-0.000273315,-0.15808,0.944196,0.944196,996.262,-342.885,-536.234,13.4276,0.0600612,3.06814,-0.000279274,-0.157579
0.384,0.449667,5.43788,994.108,-398.57,-551.787,0.376452,0.0599608,3.2537,-0.000981184,-0.377154,0.533551,5.33165,997.962,-332.402,-533.28,13.8809,0.0582511,3.07854,-0.000279511,-0.157491,1.07686,1.07686,997.962,-332.321,-533.341,13.8713,0.0580959,3.07872,-0.000280458,-0.158372
0.396,0.430858,4.34681,993.344,-389.568,-594.09,13.4622,0.0534593,3.23404,-0.000411286,-0.0430187,0.520212,5.55312,997.544,-333.823,-532.264,13.8637,0.0594951,3.06589,-0.000274091,-0.154222,0.82132,0.82132,997.544,-333.849,-532.23,13.8789,0.0594398,3.06396,-0.000281027,-0.155453
0.408,0.511163,5.07003,993.518,-345.74,-569.643,18.6106,0.0546725,3.20937,0.000102651,0.0162754,0.610147,5.10711,997.744,-333.163,-534.291,16.3242,0.0580793,3.07763,-0.000269644,-0.159762,0.812456,0.812456,997.744,-333.178,-534.293,16.3168,0.0580077,3.07609,-0.000274848,-0.159451
0.42,0.468744,4.30623,993.219,-366.977,-562.494,19.1995,0.0514864,3.33835,-0.000543621,-0.218812,0.512895,8.11814,997.16,-323.945,-538.215,15.6003,0.0569421,3.09824,-0.000273842,-0.159993,0.833095,0.833095,997.16,-323.867,-538.28,15.5831,0.0568696,3.0967,-0.000275233,-0.156872
0.432,0.37127,4.25676,993.983,-385.042,-604.581,14.6345,0.0472368,3.36619,-0.000247623,0.0929821,0.513709,5.0349,997.802,-321.32,-531.49,14.7504,0.0554721,3.03706,-0.000268714,-0.155601,0.86407,0.86407,997.802,-321.338,-531.489,14.7522,0.0553405,3.03682,-0.000275319,-0.156703
0.444,0.416274,4.20786,993.877,-395.681,-577.685,10.2261,0.0532356,3.30077,-0.000292328,-0.088252,0.671875,6.27048,997.552,-323.271,-529.024,14.9262,0.0562833,3.02784,-0.000261258,-0.159091,0.828245,0.828245,997.552,-323.277,-529.041,14.9143,0.0562165,3.02623,-0.000267081,-0.158353
0.456,0.418111,4.32266,994.629,-401.479,-573.112,20.5959,0.0509156,3.32072,-0.000319724,-0.0607407,0.512888,5.2709,998.524,-313.664,-529.543,15.699,0.0546263,3.04262,-0.000256605,-0.163174,0.851359,0.851359,998.524,-313.744,-529.492,15.7072,0.0545416,3.04158,-0.000262432,-0.161536
