spot2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,7.69084,76.8823,547.483,-13.87,-40.3624,8.39499,0.00262254,12.9337,-2.47425e-05,0.13562,10.3214,84.1157,571.042,-16.357,-71.3768,3.94547,0.0144016,13.1387,-1.98175e-05,0.00381665,12.7209,12.7209,571.042,-16.3554,-71.3769,3.94585,0.0143997,13.1391,-2.08166e-05,0.002095
50.8664,5.04517,55.5539,572.609,-17.5911,-67.7518,0.0439559,0.00295552,12.9868,-9.98139e-06,-0.0327008,7.4721,59.5164,596.399,-20.2205,-110.794,5.4755,0.0152387,13.0907,-2.40231e-05,-0.0164417,10.8257,10.8257,596.399,-20.2095,-110.795,5.47158,0.0152325,13.0913,-2.46316e-05,-0.0168248
52.8228,4.33733,42.1306,597.968,-23.8316,-113.75,-1.64557,0.00456868,13.049,-1.81956e-05,0.175397,4.9824,49.2959,621.885,-24.9037,-150.812,6.52973,0.0162629,13.0444,-2.90583e-05,-0.0388549,8.33704,8.33704,621.885,-24.8891,-150.812,6.52354,0.0162534,13.0451,-3.02807e-05,-0.0406167
54.7792,4.31665,43.1231,623.829,-27.8813,-159.433,4.09764,0.00525305,13.0544,-1.81696e-05,0.142722,5.05431,50.6521,647.585,-29.7411,-193.976,7.83231,0.0171915,12.9467,-3.33358e-05,-0.0659351,8.57037,8.57037,647.585,-29.7484,-193.977,7.83434,0.0171875,12.9472,-3.51044e-05,-0.0676072
56.7356,4.24965,42.9958,649.254,-35.9723,-200.285,5.42016,0.00668125,12.96,-4.13635e-05,-0.138513,5.05558,43.0185,672.641,-36.5046,-241.322,9.07232,0.0185051,12.7678,-4.0052e-05,-0.091803,5.80582,5.80582,672.641,-36.5098,-241.326,9.0746,0.0184959,12.7685,-4.16733e-05,-0.0931376
58.692,2.67952,27.1463,674.141,-45.726,-256.628,8.72166,0.00851667,12.9076,-5.88386e-05,-0.169893,3.13699,31.5202,697.064,-43.2393,-289.53,11.1364,0.019813,12.5725,-4.69111e-05,-0.120521,5.75019,5.75019,697.064,-43.2362,-289.53,11.1345,0.0197985,12.5736,-4.82769e-05,-0.121516
60.6484,2.71329,27.2858,699.453,-52.4325,-301.589,10.8021,0.00969529,12.7644,-3.60699e-05,-0.176147,3.10005,31.1237,721.446,-50.3272,-337.836,12.0493,0.0210275,12.3108,-5.49651e-05,-0.158304,5.66286,5.66286,721.446,-50.3579,-337.839,12.0569,0.0210172,12.3117,-5.6127e-05,-0.15646
62.6048,2.69631,27.2319,725.337,-61.4731,-357.176,12.6369,0.01142,12.5246,-4.01068e-05,-0.379227,3.12697,31.2237,746.167,-59.5134,-385.644,13.7999,0.0226739,11.9465,-6.11401e-05,-0.190882,5.72686,5.72686,746.167,-59.5133,-385.644,13.7998,0.0226422,11.9479,-6.45911e-05,-0.191345
64.5612,2.69377,27.4425,748.573,-72.1154,-417.792,17.6458,0.0136287,12.2513,-8.82168e-05,-0.449462,3.14531,31.3452,768.328,-69.5121,-433.682,15.0937,0.024398,11.5659,-6.86207e-05,-0.217322,5.75807,5.75807,768.328,-69.5122,-433.682,15.0946,0.0243708,11.5672,-7.29329e-05,-0.217246
66.5176,2.67843,27.2223,772.311,-79.9719,-475.779,25.6834,0.014981,11.8181,-0.000100117,-0.304392,3.12444,31.2834,790.673,-78.5984,-478.82,16.2696,0.0259159,11.1126,-7.93509e-05,-0.248155,5.7135,5.7135,790.673,-78.5843,-478.823,16.2662,0.0258826,11.114,-8.25643e-05,-0.246467
