spot1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,1.07848,5.08488,537.634,173.599,-53.1922,24.9727,0.643878,0.191705,0.000361161,-0.00071909,0.624655,10.872,537.671,178.767,-48.2764,20.0122,0.643802,0.18982,0.000906954,-0.00349753,2.12234,2.12234,537.671,178.734,-48.5518,20.2244,0.637982,0.206159,0.000296733,-0.0144307
1089.48,0.406907,7.6118,565.055,164.72,-60.4225,22.4962,0.671987,0.243803,0.00228264,-0.0336404,0.425775,12.1398,565.142,173.042,-58.527,22.1337,0.671239,0.24033,0.00160089,-0.0339294,2.90604,2.90604,565.142,171.61,-58.667,22.1296,0.664137,0.250609,0.000444309,-0.0138455
1131.38,0.405148,7.02754,592.497,128.437,-73.7966,30.854,0.690043,0.30149,-0.000954601,-0.0185489,1.05944,6.539,592.564,153.887,-71.623,26.1079,0.689446,0.302622,-0.000748605,-0.0208943,2.04432,2.04432,592.564,155.402,-71.8358,26.3121,0.693557,0.305524,0.000396598,-0.0222441
1173.28,1.05418,6.96441,622.821,137.581,-90.8722,33.1857,0.702068,0.425301,-0.00103359,-0.0172971,0.664025,8.05511,622.854,102.17,-92.0173,32.7284,0.703397,0.426747,-0.000320809,-0.0138403,1.23763,1.23763,622.854,101.768,-92.0408,32.7251,0.705576,0.409427,0.000336737,-0.031969
1215.19,0.567151,5.21617,653.031,53.0533,-111.769,39.1794,0.721344,0.530881,0.000497081,-0.0942156,0.483326,4.97225,653.106,45.6634,-112.004,38.8797,0.719856,0.526465,0.000387391,-0.0879869,0.910011,0.910011,653.106,45.8989,-111.816,38.822,0.71911,0.515796,0.000208592,-0.0447283
1257.09,0.661119,4.6514,683.011,-43.8788,-139.693,47.07,0.7277,0.652445,-0.000603352,-0.0662916,0.570633,5.27201,683.084,-38.4328,-140.104,46.3775,0.726159,0.652204,-0.00049141,-0.0587187,0.78493,0.78493,683.084,-39.7821,-140.362,46.254,0.71183,0.664035,9.57012e-05,-0.0370079
1298.99,0.877737,6.77733,712.315,-130.055,-166.954,58.0459,0.731717,0.795896,0.000336508,-0.123426,0.745301,8.34055,712.367,-123.838,-164.897,52.9344,0.730438,0.798695,0.00026123,-0.114606,2.09194,2.09194,712.367,-121.846,-165.044,53.0356,0.73321,0.794773,7.52563e-05,-0.0467116
1340.9,0.850048,4.52879,746.889,-215.026,-199.168,61.291,0.73135,0.966785,-0.000269822,0.0472154,0.718805,5.88088,746.968,-214.146,-193.534,60.8239,0.732143,0.963741,-0.000616171,0.000910364,0.876804,0.876804,746.968,-213.182,-193.722,60.9046,0.739278,0.96589,-0.000230165,-0.052913
1382.8,0.605734,4.31191,773.899,-337.358,-238.67,68.7218,0.705681,1.14816,-0.00111562,-0.0621635,0.619527,5.62687,773.934,-338.806,-227.12,66.9676,0.704739,1.14131,-0.00105523,-0.0468286,1.07916,1.07916,773.934,-339.981,-227.889,67.2023,0.704267,1.16282,-0.000671985,-0.0720101
1424.7,0.600299,6.15334,804.292,-458.632,-262.42,68.7761,0.684295,1.36254,4.8597e-06,-0.208498,0.586048,5.83986,804.37,-454.869,-262.253,71.9557,0.683673,1.35542,-0.000665256,-0.163504,0.942298,0.942298,804.37,-454.984,-262.02,71.8944,0.690441,1.34735,-0.000943402,-0.0842556
1466.61,0.524936,5.93303,832.316,-541.255,-313.256,81.6496,0.635083,1.58745,-0.000742744,-0.126461,0.524753,8.64346,832.394,-554.847,-304.923,82.9008,0.635173,1.57865,-0.00108505,-0.118238,1.00414,1.00414,832.394,-555.33,-305.254,83.0414,0.633456,1.61357,-0.00106436,-0.102595
1508.51,0.449553,4.36266,857.585,-686.898,-329.324,83.0128,0.593304,1.73029,-0.000565086,-0.112632,0.512462,4.36218,857.616,-670.521,-326.404,80.0965,0.592897,1.72851,-0.000751983,-0.126269,1.5511,1.5511,857.616,-671.45,-326.375,80.415,0.594096,1.71783,-0.00124982,-0.083057
1550.41,0.45086,4.78184,880.904,-748.5,-364.437,88.3035,0.528569,1.90708,-0.00161764,-0.0610933,0.757256,5.5204,880.882,-732.969,-360.956,80.9703,0.528302,1.91293,-0.00118772,-0.0585988,0.860759,0.860759,880.882,-732.278,-361.768,81.2573,0.538461,1.95169,-0.0013662,-0.0993145
1592.31,0.571736,4.70281,903.013,-756.158,-416.203,85.6145,0.464536,2.09298,-0.00157467,-0.189287,0.522834,5.08023,902.995,-773.387,-399.512,80.7001,0.465044,2.09957,-0.00135221,-0.165159,0.838692,0.838692,902.995,-772.808,-401.041,80.7892,0.46444,2.19861,-0.00148648,-0.117938
1634.22,0.43037,4.31534,920.196,-815.015,-424.762,75.8661,0.406392,2.35521,-0.0012615,-0.122653,0.499509,5.27989,920.162,-812.017,-433.906,79.285,0.405838,2.33328,-0.00126168,-0.0659101,0.877157,0.877157,920.162,-812.028,-432.795,79.1446,0.408144,2.35392,-0.00148912,-0.114797
