corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.089731,0.873745,989.695,-319.483,-551.467,-1.16973,0.0629533,3.24298,8.79194e-05,-0.48628,0.095662,0.959532,994.622,-368.335,-546.583,11.7788,0.0679733,3.12936,-0.000287359,-0.153284,0.160346,0.160346,994.622,-368.164,-546.706,11.7501,0.0677709,3.13065,-0.00030133,-0.157205
0.312,0.073246,0.839433,989.865,-317.147,-647.769,-25.2227,0.0603691,3.22403,-4.07471e-06,-0.655256,0.096109,0.977896,994.765,-365.058,-545.571,11.9228,0.0671333,3.12275,-0.000286272,-0.152523,0.163647,0.163647,994.765,-364.647,-545.847,11.873,0.0669976,3.12252,-0.000298939,-0.156424
0.324,0.091015,0.838057,989.806,-315.944,-528.899,-36.3762,0.0597225,3.34881,6.96896e-05,-0.0096501,0.096721,0.742383,994.91,-361.607,-544.715,12.1518,0.0663573,3.11565,-0.000283255,-0.150663,0.090911,0.090911,994.91,-361.694,-544.638,12.1931,0.0663456,3.11277,-0.000295818,-0.155
0.336,0.088055,0.72348,989.976,-298.604,-443.901,-13.7259,0.0587048,3.15284,0.000163142,-0.111836,0.079962,0.9059,995.057,-358.202,-543.829,12.5327,0.0656204,3.10875,-0.000276837,-0.147594,0.160421,0.160421,995.057,-358.478,-543.69,12.5464,0.0655696,3.10651,-0.000294837,-0.155035
0.348,0.085683,0.792949,989.975,-294.503,-566.654,21.939,0.0581887,3.06138,0.00015869,-0.225013,0.095487,0.98793,995.208,-354.747,-543.158,12.8032,0.0648205,3.1043,-0.000272918,-0.145927,0.163594,0.163594,995.208,-354.638,-543.232,12.804,0.0647999,3.10122,-0.000291985,-0.153178
0.36,0.090024,0.836071,990.039,-309.539,-628.089,27.1565,0.0587889,3.23778,9.88895e-05,0.274317,0.109013,0.988677,995.364,-350.895,-542.805,13.1521,0.0640268,3.1006,-0.000275549,-0.147744,0.160504,0.160504,995.364,-350.707,-542.957,13.1286,0.0639099,3.09957,-0.000287393,-0.150941
0.372,0.072584,0.817904,990.294,-290.996,-616.923,56.0968,0.0579256,3.26822,0.000285459,-0.105964,0.096163,0.992496,995.524,-346.849,-542.74,13.507,0.06325,3.09763,-0.000268598,-0.145534,0.162297,0.162297,995.524,-346.543,-542.95,13.465,0.0629918,3.09979,-0.000282456,-0.148757
0.384,0.072676,0.813998,990.75,-290.411,-492.168,-15.2676,0.0571464,3.2405,0.000188803,-0.479013,0.096797,0.962001,995.692,-344.282,-541.57,14.2896,0.0625043,3.09484,-0.000259786,-0.142306,0.161454,0.161454,995.692,-344.26,-541.62,14.2878,0.0624781,3.09215,-0.00027937,-0.147665
0.396,0.072567,0.824002,990.734,-287.041,-481.717,-14.2653,0.055539,3.22574,0.00032546,0.0353687,0.095868,0.935988,995.866,-340.926,-541.198,14.8889,0.0617856,3.0923,-0.000257245,-0.141818,0.16023,0.16023,995.866,-340.714,-541.352,14.8846,0.0616543,3.09212,-0.000275739,-0.146677
0.408,0.088567,0.80513,990.913,-285.547,-496.829,16.0573,0.054679,3.18604,0.000232462,0.248132,0.09543,0.89498,996.049,-337.185,-540.988,15.5885,0.0609375,3.09293,-0.000260383,-0.14394,0.17535,0.17535,996.049,-337.473,-540.864,15.5943,0.0609854,3.08917,-0.000272262,-0.146046
