corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.408044,3.12386,991.298,-451.394,-599.125,14.4039,0.0585532,3.35182,-0.000505024,-0.075103,0.326514,4.02672,991.291,-438.871,-592.69,23.648,0.0585716,3.36045,-0.000433108,-0.0946708,0.856505,0.856505,991.291,-440.216,-594.24,23.7512,0.0661837,3.50712,-0.000312571,-0.15017
0.312,0.408604,4.09204,991.608,-446.629,-581.34,26.2035,0.0574287,3.35364,-0.000489403,-0.410131,0.48016,4.80044,991.564,-434.259,-583.55,22.0249,0.0576478,3.37288,-0.000429627,-0.297461,0.831522,0.831522,991.564,-436.068,-583.565,22.1286,0.0653935,3.43537,-0.000307892,-0.15464
0.324,0.412777,4.1167,991.747,-442.758,-545.781,5.73666,0.0564433,3.37602,-0.000477188,-0.162651,0.482002,4.8014,991.764,-430.118,-563.02,14.1751,0.0567018,3.37662,-0.000420888,-0.241109,0.822628,0.822628,991.764,-432.072,-560.851,14.2369,0.0646484,3.23043,-0.000308272,-0.139796
0.336,0.410153,4.10614,991.923,-435.687,-574.876,21.634,0.0556956,3.38194,-0.000441382,-0.095309,0.479014,4.78801,991.956,-426.016,-583.631,19.2804,0.055941,3.37002,-0.000408598,-0.173382,0.823653,0.823653,991.956,-427.727,-583.992,19.3162,0.0636531,3.41791,-0.000305967,-0.140885
0.348,0.410542,4.10393,992.238,-433.234,-588.861,15.2635,0.0552693,3.36098,-0.000480667,-0.338607,0.479424,4.80515,992.183,-422.632,-589.839,14.3198,0.0553111,3.37408,-0.000407374,-0.230535,0.823889,0.823889,992.183,-424.341,-589.37,14.2033,0.0630149,3.40265,-0.000300162,-0.145906
0.36,0.409799,4.3197,992.401,-433.043,-583.909,21.409,0.0550315,3.37991,-0.000490423,-0.155232,0.514385,4.87314,992.387,-419.487,-585.378,17.8066,0.0547679,3.37071,-0.000406773,-0.18135,0.832226,0.832226,992.387,-421.385,-584.752,17.733,0.0629133,3.34793,-0.000301777,-0.130065
0.372,0.413951,4.14418,992.646,-429.784,-570.557,38.2774,0.0544515,3.36313,-0.000486628,-0.25376,0.487405,4.85446,992.61,-416.042,-572.688,20.7822,0.0541409,3.36469,-0.000416955,-0.20324,0.833138,0.833138,992.61,-418.06,-572.571,20.6655,0.0624384,3.227,-0.000297231,-0.15236
0.384,0.416394,4.15679,992.876,-425.931,-564.756,20.4031,0.0539781,3.35898,-0.000509529,-0.267114,0.485548,4.81668,992.848,-412.208,-574.331,17.1254,0.0534865,3.33809,-0.000424014,-0.250236,0.822471,0.822471,992.848,-414.081,-574.498,17.1298,0.061753,3.09374,-0.000296468,-0.16314
0.396,0.410014,4.10115,993.047,-420.218,-554.828,22.8219,0.052579,3.32718,-0.000520282,-0.197402,0.480762,4.80687,993.032,-407.34,-565.518,17.2757,0.0524823,3.30951,-0.000437045,-0.1915,0.822594,0.822594,993.032,-409.539,-564.424,17.5582,0.0608557,3.19659,-0.00029427,-0.165483
0.408,0.411264,4.10143,993.191,-413.15,-570.109,11.3688,0.0513081,3.29435,-0.000506291,-0.00381544,0.479023,4.80181,993.217,-401.376,-569.321,14.8563,0.051361,3.28318,-0.000435872,-0.0571387,0.822676,0.822676,993.217,-402.732,-568.682,14.9164,0.0592514,3.18013,-0.000292314,-0.159933
