vol2-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,0.040897,0.414334,1071.06,-554.569,-216.094,6.0208,0.0731623,-1.17259,3.24115e-05,-0.492866,0.049795,0.496909,1067.48,-549.163,-247.221,-3.64038,0.0680546,-0.625389,-0.000362194,-0.041654,0.086982,0.086982,1067.48,-549.405,-246.8,-3.64211,0.0681297,-0.633904,-0.000371508,-0.0545377
0.156,0.101383,0.719967,1070.78,-584.756,-286.931,-27.5033,0.0519476,-0.488105,-0.00164623,-0.0873518,0.08338,0.50814,1067.42,-486.232,-300.43,-0.00829462,0.053738,-0.234549,-0.000365005,-0.0743864,0.08378,0.08378,1067.42,-486.594,-299.885,-0.007845,0.0538606,-0.244093,-0.000363566,-0.0825486
0.162,0.040864,0.42676,1064.94,-631.174,-372.399,-23.349,0.0754496,-0.565784,-0.00225923,0.189638,0.057178,0.499223,1062.21,-530.751,-314.043,0.916975,0.0657338,-0.168845,-0.000329946,-0.0479887,0.133087,0.133087,1062.21,-530.721,-314.144,0.917681,0.0654883,-0.168387,-0.000335231,-0.0717421
0.168,0.041689,0.416558,1065.68,-517.941,-288.288,-7.8096,0.0566639,-0.644298,0.000136847,-0.120504,0.04926,0.49777,1063.14,-489.119,-321.875,0.758525,0.0576112,-0.105888,-0.000292251,-0.0749603,0.088473,0.088473,1063.14,-489.086,-321.879,0.758551,0.0577952,-0.114959,-0.000321478,-0.0969426
0.174,0.053112,0.452415,1061.76,-473.539,-359.879,15.1809,0.0730143,0.122233,-0.00139402,-0.0128929,0.053626,0.5143,1059.71,-490.458,-339.882,2.26595,0.0563293,0.195509,-0.000310253,-0.0698024,0.096532,0.096532,1059.71,-490.305,-340.098,2.26681,0.0561538,0.196353,-0.000328061,-0.0888855
0.18,0.042305,0.427089,1060.81,-525.282,-477.994,3.74676,0.0535529,0.459663,-0.000954308,-0.755162,0.048152,0.487749,1058.29,-467.333,-381.275,4.12203,0.0530386,0.476304,-0.000380898,-0.118554,0.090205,0.090205,1058.29,-467.059,-381.617,4.12093,0.0526787,0.477952,-0.00035956,-0.116656
0.186,0.042165,0.418204,1058.24,-463.908,-342.234,4.91236,0.0488228,0.208887,-0.000651594,-0.000479539,0.050202,0.499497,1056.57,-454.836,-383.873,6.45638,0.0490711,0.531695,-0.000290345,-0.105591,0.148565,0.148565,1056.57,-455.276,-383.442,6.47903,0.0490434,0.526983,-0.000314258,-0.109633
0.192,0.043052,0.479712,1054.96,-495.816,-614.738,33.0041,0.0597838,0.835494,-0.00124466,0.237117,0.082259,0.791407,1053.76,-452.359,-405.05,7.97594,0.0532249,0.771983,-0.000341996,-0.133401,0.097842,0.097842,1053.76,-452.683,-404.706,7.97425,0.0533165,0.764673,-0.000329619,-0.132918
0.198,0.058297,0.64976,1052.64,-512.27,-366.233,3.86515,0.0436887,1.19344,-0.00300004,0.054888,0.114665,0.740665,1050.65,-447.698,-425.233,8.02692,0.0534304,0.999962,-0.000314049,-0.125535,0.131746,0.131746,1050.65,-447.905,-425.054,8.02068,0.0533815,0.996311,-0.000312062,-0.134721
0.204,0.041733,0.418333,1050.54,-421.829,-507.922,8.50009,0.048432,1.15272,-0.000993543,-0.530466,0.05285,1.10033,1049.27,-424.064,-467.191,14.8075,0.0490283,1.27772,-0.000313487,-0.136813,0.201886,0.201886,1049.27,-424.405,-466.88,14.8329,0.0489783,1.27381,-0.000331588,-0.147835
0.21,0.109725,0.476342,1047.1,-363.153,-412.851,32.683,0.0380452,1.26947,-0.00085791,-0.360358,0.043467,0.432396,1045.67,-401.649,-450.077,9.277,0.043858,1.31533,-0.000255394,-0.143994,0.132104,0.132104,1045.67,-400.948,-450.731,9.26471,0.0434474,1.31894,-0.000292104,-0.150625
