corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,2.08718,20.4769,991.672,-416.722,-585.907,15.3683,0.0572552,3.32571,-0.00039259,-0.187074,2.40476,19.1628,993.83,-383.839,-560.46,14.136,0.0625959,3.2228,-0.000294525,-0.161417,2.73213,2.73213,993.83,-383.839,-560.454,14.1418,0.0624825,3.22166,-0.000303693,-0.162599
0.312,1.38611,14.0242,991.869,-414.008,-581.327,18.6088,0.0563641,3.33383,-0.000382551,-0.25332,1.58329,15.7831,994.002,-380.207,-559.285,14.4272,0.0618359,3.21451,-0.000291465,-0.161352,2.80429,2.80429,994.002,-380.261,-559.246,14.4353,0.0617198,3.21343,-0.000301332,-0.162612
0.324,1.37571,13.8858,992.047,-410.741,-572.173,18.8003,0.0555937,3.34725,-0.000369339,-0.206533,1.57692,15.7885,994.177,-376.687,-558.029,14.7395,0.0610771,3.20611,-0.000286984,-0.160701,2.71045,2.71045,994.177,-376.745,-557.989,14.7462,0.0609762,3.20472,-0.00029903,-0.162677
0.336,1.39505,13.8014,992.246,-406.385,-577.219,14.3795,0.0548915,3.35251,-0.00035939,-0.230365,1.57148,15.676,994.355,-373.14,-556.798,15.0429,0.0603117,3.19777,-0.000285227,-0.161383,2.70677,2.70677,994.355,-373.152,-556.796,15.044,0.0602123,3.19635,-0.000296478,-0.162716
0.348,1.38018,13.8582,992.499,-403.238,-585.824,12.7082,0.0542974,3.33197,-0.000363406,-0.326064,1.58551,15.7734,994.538,-369.449,-555.674,15.3167,0.0595351,3.18953,-0.000283785,-0.162254,2.77666,2.77666,994.538,-369.442,-555.683,15.3141,0.0594283,3.18823,-0.000294318,-0.162739
0.36,1.37899,13.8218,992.668,-399.011,-581.32,16.0386,0.0534051,3.31513,-0.000359861,-0.199721,1.58255,15.6077,994.723,-365.631,-554.643,15.5513,0.0587365,3.1816,-0.0002816,-0.16276,2.72981,2.72981,994.723,-365.623,-554.647,15.5534,0.0586237,3.18036,-0.000291758,-0.162737
0.372,1.37878,13.7864,992.878,-395.681,-565.804,22.1568,0.052797,3.30855,-0.000346086,-0.189424,1.57122,18.4929,994.911,-361.747,-553.664,15.7699,0.0579164,3.17399,-0.00027977,-0.163334,2.75395,2.75395,994.911,-361.718,-553.678,15.7692,0.0577987,3.17284,-0.000289228,-0.162867
0.384,1.36996,15.8796,993.091,-389.564,-573.642,22.0848,0.0516503,3.29492,-0.000349614,-0.2258,1.60432,16.0782,995.101,-357.826,-552.701,15.9949,0.0570882,3.16654,-0.00027711,-0.163307,2.71943,2.71943,995.101,-357.819,-552.706,15.9953,0.056979,3.1652,-0.000286691,-0.16287
0.396,1.39386,13.9924,993.292,-383.449,-570.845,18.803,0.0506591,3.28136,-0.000340275,-0.248989,1.59471,16.0352,995.295,-353.777,-551.851,16.2054,0.0562525,3.15935,-0.000273582,-0.162749,2.71441,2.71441,995.295,-353.748,-551.868,16.2038,0.0561194,3.15853,-0.000284026,-0.163069
0.408,1.41538,14.0202,993.499,-379.485,-581.009,15.3505,0.0497294,3.26279,-0.000344123,-0.200589,1.57275,15.4159,995.491,-349.864,-550.885,16.4741,0.0554154,3.15226,-0.000270632,-0.162439,2.70272,2.70272,995.491,-349.837,-550.905,16.47,0.0552996,3.15108,-0.000281658,-0.163011
0.42,1.35429,13.4721,993.68,-375.162,-588.138,20.2126,0.0489203,3.25874,-0.000343956,-0.150912,1.52578,15.247,995.69,-345.85,-549.98,16.7401,0.0545592,3.1456,-0.00026917,-0.162823,2.69551,2.69551,995.69,-345.863,-549.98,16.7401,0.0544699,3.14387,-0.000279035,-0.163025
0.432,1.33287,13.3329,993.92,-369.382,-588.65,22.2753,0.0480078,3.26167,-0.000349937,-0.163312,1.52772,15.2111,995.892,-341.567,-549.278,16.9418,0.0536905,3.13918,-0.000266906,-0.162934,2.75669,2.75669,995.892,-341.491,-549.33,16.9316,0.0535543,3.13844,-0.0002763,-0.163103
0.444,1.31893,12.9996,994.165,-364.036,-573.09,17.3763,0.047176,3.26867,-0.000348653,-0.227251,1.47991,14.6041,996.097,-337.382,-548.466,17.1814,0.0528126,3.13284,-0.00026264,-0.16226,2.70638,2.70638,996.097,-337.38,-548.46,17.1883,0.0526952,3.13168,-0.000273861,-0.163068
0.456,1.26929,12.7481,994.352,-359.954,-584.601,17.8003,0.0462723,3.26059,-0.000352934,-0.15232,1.45031,14.5567,996.305,-333.341,-547.501,17.457,0.0519392,3.1262,-0.000259799,-0.162322,2.70724,2.70724,996.305,-333.349,-547.506,17.4549,0.0518439,3.12458,-0.000270889,-0.163104
0.468,1.2677,12.7858,994.592,-355.704,-575.275,23.9701,0.0455049,3.25596,-0.000332509,-0.205205,1.42974,14.4578,996.516,-329.061,-546.688,17.6618,0.0510415,3.11989,-0.000258168,-0.162915,2.68272,2.68272,996.516,-329.104,-546.678,17.6635,0.0509551,3.11809,-0.00026836,-0.163089
0.48,1.26906,12.6812,994.805,-349.547,-574.437,14.7895,0.0447012,3.2434,-0.000335945,-0.154323,1.45105,14.4892,996.728,-324.581,-546.03,17.8194,0.0501329,3.11365,-0.000254627,-0.162483,2.68879,2.68879,996.728,-324.625,-546.003,17.8222,0.0500158,3.11253,-0.000265521,-0.163051
0.492,1.26799,12.7011,995.002,-344.697,-566.671,20.3864,0.0436716,3.21909,-0.00030846,-0.130637,1.45068,14.5012,996.943,-320.301,-545.185,18.028,0.049222,3.10744,-0.00024909,-0.161148,2.75967,2.75967,996.943,-320.279,-545.206,18.0255,0.049113,3.10613,-0.00026236,-0.162885
0.504,1.27173,12.6889,995.239,-340.411,-571.358,10.9409,0.0426863,3.22351,-0.000276689,-0.16571,1.45098,14.3167,997.161,-315.951,-544.379,18.2572,0.0482994,3.10151,-0.000247545,-0.161549,2.69123,2.69123,997.161,-315.914,-544.408,18.2522,0.0482015,3.09995,-0.000259608,-0.162774
0.516,1.26096,12.63,995.452,-336.991,-561.735,11.7664,0.0418747,3.19156,-0.000259727,-0.118999,1.44912,14.455,997.381,-311.296,-543.785,18.4621,0.0473585,3.09612,-0.000246038,-0.16188,2.68421,2.68421,997.381,-311.261,-543.813,18.4537,0.0472343,3.09517,-0.000256831,-0.162758
0.528,1.26764,12.6586,995.668,-331.358,-570.645,13.7697,0.0408548,3.20482,-0.000273676,-0.111837,1.43408,14.3403,997.604,-306.672,-543.159,18.727,0.0464019,3.09126,-0.00024013,-0.160355,2.67969,2.67969,997.604,-306.68,-543.153,18.7291,0.0462792,3.09032,-0.000254192,-0.162691
0.54,1.25244,12.5954,995.929,-327.039,-572.964,24.7199,0.0400396,3.23805,-0.000285556,-0.180227,1.43346,14.3709,997.831,-302.124,-542.466,19.0398,0.0454367,3.08659,-0.000237161,-0.160381,2.77938,2.77938,997.831,-302.05,-542.513,19.0326,0.0453222,3.08559,-0.0002509,-0.162477
0.552,1.26618,12.6725,996.157,-320.632,-565.229,21.1468,0.0386861,3.23901,-0.000290167,-0.0986982,1.44723,14.4985,998.062,-297.278,-541.95,19.3213,0.0444504,3.08222,-0.000235397,-0.161145,2.68239,2.68239,998.062,-297.264,-541.956,19.3205,0.0443412,3.08114,-0.000247856,-0.162385
0.564,1.26837,12.6748,996.434,-316.187,-577.734,18.4101,0.0376515,3.19952,-0.000304434,-0.161682,1.44865,14.4988,998.295,-292.407,-541.428,19.6218,0.0434352,3.07818,-0.000233416,-0.161739,2.73544,2.73544,998.295,-292.469,-541.389,19.6282,0.0433441,3.07669,-0.00024438,-0.162085
0.576,1.26794,12.6721,996.687,-311.41,-565.518,26.2472,0.0368242,3.19906,-0.000315356,-0.219064,1.46453,14.3395,998.532,-287.36,-541.038,19.8957,0.0423958,3.07445,-0.000229877,-0.161542,2.76377,2.76377,998.532,-287.374,-541.03,19.8997,0.0422994,3.07304,-0.000241016,-0.16225
0.588,1.26307,12.6401,996.901,-305.743,-559.822,18.3606,0.0356757,3.19658,-0.000307497,-0.105122,1.44099,14.36,998.773,-282.255,-540.679,20.2283,0.041348,3.07077,-0.000225435,-0.160858,2.70001,2.70001,998.773,-282.283,-540.664,20.2285,0.041247,3.06946,-0.000237615,-0.162284
0.6,1.26572,12.6391,997.161,-299.29,-573.083,27.1223,0.0346055,3.17891,-0.000321358,-0.124611,1.43231,14.3331,999.018,-277.099,-540.331,20.5881,0.0402825,3.06735,-0.00022229,-0.160946,2.6793,2.6793,999.018,-277.144,-540.304,20.5917,0.0401961,3.06572,-0.000233787,-0.16246
0.612,1.25738,12.627,997.432,-291.697,-559.052,17.6825,0.033363,3.19056,-0.000315094,-0.128422,1.43504,14.3578,999.267,-271.859,-540.002,20.9497,0.0392076,3.06391,-0.000218153,-0.160838,2.68471,2.68471,999.267,-271.829,-540.026,20.9457,0.0391005,3.06265,-0.000230203,-0.162725
0.624,1.26685,12.6153,997.71,-287.004,-554.394,24.7749,0.032341,3.18732,-0.000301067,-0.159857,1.43421,14.3441,999.521,-266.614,-539.616,21.3415,0.0381311,3.0601,-0.000213669,-0.160747,2.68076,2.68076,999.521,-266.612,-539.623,21.3402,0.0380139,3.05908,-0.00022638,-0.162934
0.636,1.26204,12.6225,997.997,-281.89,-574.074,19.2804,0.0314655,3.21263,-0.000303925,-0.18365,1.43309,14.3619,999.779,-261.265,-539.236,21.6946,0.0370441,3.056,-0.000207503,-0.160077,2.70432,2.70432,999.779,-261.273,-539.226,21.6986,0.0369193,3.05521,-0.000222471,-0.16324
0.648,1.27659,12.6356,998.253,-276.33,-560.885,26.8597,0.0303911,3.20784,-0.000285876,-0.0972713,1.4472,14.4918,1000.04,-256.039,-538.641,22.0779,0.0359271,3.05204,-0.000204333,-0.160805,2.68056,2.68056,1000.04,-256.047,-538.656,22.0774,0.0358563,3.05009,-0.000218615,-0.163485
0.66,1.2703,12.6468,998.513,-269.509,-563.951,22.8981,0.029355,3.19808,-0.000287677,-0.087153,1.43601,14.3603,1000.31,-250.312,-538.411,22.3175,0.0347935,3.04802,-0.000201313,-0.161669,2.69058,2.69058,1000.31,-250.327,-538.394,22.3219,0.0346848,3.04684,-0.000214718,-0.163754
0.672,1.26621,12.6518,998.798,-264.066,-561.091,18.5194,0.0280702,3.21463,-0.000281302,-0.0548336,1.4363,14.3671,1000.58,-244.694,-538.033,22.6198,0.0336323,3.0443,-0.000196876,-0.162018,2.68157,2.68157,1000.58,-244.752,-537.993,22.6305,0.0335373,3.04279,-0.000210516,-0.163974
0.684,1.26615,12.6497,999.072,-258.52,-567.82,22.3796,0.0267842,3.20002,-0.000262523,-0.0432287,1.43492,14.3617,1000.85,-238.971,-537.729,22.9167,0.0324382,3.04113,-0.000192767,-0.162651,2.67937,2.67937,1000.85,-238.949,-537.747,22.9121,0.0323416,3.03965,-0.000206627,-0.164348
0.696,1.26536,12.6541,999.396,-250.781,-556.437,23.996,0.025507,3.17361,-0.000260989,-0.184543,1.43588,14.3683,1001.13,-232.827,-537.72,23.1424,0.031204,3.03866,-0.00018876,-0.163355,2.68185,2.68185,1001.13,-232.811,-537.732,23.1391,0.0310877,3.03765,-0.000202216,-0.164442
0.708,1.26557,12.6581,999.657,-243.676,-539.37,20.3322,0.024185,3.18339,-0.000252052,-0.128738,1.4368,14.3567,1001.41,-226.599,-537.743,23.4033,0.0299229,3.03707,-0.000183521,-0.16336,2.67746,2.67746,1001.41,-226.598,-537.738,23.407,0.0298277,3.03564,-0.000197867,-0.164677
0.72,1.25681,12.5824,999.943,-237.931,-551.868,27.8824,0.0230022,3.14553,-0.000226588,-0.125553,1.43599,14.3671,1001.69,-220.14,-537.883,23.6758,0.0286318,3.03555,-0.000177392,-0.162926,2.68297,2.68297,1001.69,-220.158,-537.881,23.6746,0.0285174,3.03457,-0.000193389,-0.164859
0.732,1.26515,12.65,1000.27,-229.186,-543.901,24.2094,0.0217064,3.15854,-0.000217511,-0.188998,1.43642,14.3796,1001.98,-213.674,-537.993,23.9715,0.0272954,3.03469,-0.000173869,-0.16381,2.6828,2.6828,1001.98,-213.678,-537.99,23.9737,0.027202,3.03324,-0.000188764,-0.165293
