spot1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,2.16933,21.1163,537.894,186.495,-45.2557,18.0774,0.64846,0.17765,-5.07733e-05,-0.0296272,2.17261,24.8099,537.894,186.495,-45.2557,18.0774,0.64846,0.17765,-5.07733e-05,-0.0296272,4.13625,4.13625,537.894,-175.55,-35.9849,10.0004,0.394964,0.125276,-0.000465294,-0.0097386
1089.48,2.28737,22.9811,565.485,188.48,-57.8489,22.0868,0.668452,0.237944,-1.84544e-05,-0.0275107,2.22902,22.8757,565.485,188.48,-57.8489,22.0868,0.668452,0.237944,-1.84544e-05,-0.0275107,3.91127,3.91127,565.485,-205.334,-45.1768,12.1247,0.374569,0.161095,-0.000506561,-0.012267
1131.38,2.18797,22.1593,593.801,162.893,-74.3653,27.8185,0.690198,0.317778,0.0010799,-0.0372868,2.24095,22.1587,593.801,162.893,-74.3653,27.8185,0.690198,0.317778,0.0010799,-0.0372868,3.88658,3.88658,593.801,-233.794,-55.8871,14.3967,0.352686,0.203869,-0.000534431,-0.0150491
1173.28,2.18824,22.1146,622.862,89.7095,-93.6361,34.9285,0.696131,0.408075,0.00034331,-0.0409365,2.21226,22.0327,622.862,89.7095,-93.6361,34.9285,0.696131,0.408075,0.00034331,-0.0409365,3.83274,3.83274,622.862,-260.016,-67.8482,16.6387,0.329573,0.252418,-0.000558712,-0.0180822
1215.19,2.18469,22.3727,652.502,39.4998,-115.652,42.2199,0.716543,0.519499,0.000543693,-0.0421653,2.21768,22.0456,652.502,39.4998,-115.652,42.2199,0.716543,0.519499,0.000543693,-0.0421653,3.83092,3.83092,652.502,-282.884,-80.886,18.8053,0.305818,0.306454,-0.000572052,-0.0210661
1257.09,2.18807,20.4866,682.877,-21.1125,-138.935,48.5766,0.730721,0.640107,0.000131858,-0.0325952,1.77361,21.8663,682.877,-21.1125,-138.935,48.5766,0.730721,0.640107,0.000131858,-0.0325952,3.83511,3.83511,682.877,-302.104,-94.6138,20.7713,0.281431,0.364379,-0.000576545,-0.0241578
1298.99,2.13543,21.0237,713.483,-115.374,-167.835,55.0109,0.731737,0.789906,0.000393541,-0.0557856,2.13449,21.6013,713.483,-115.374,-167.835,55.0109,0.731737,0.789906,0.000393541,-0.0557856,3.76118,3.76118,713.483,-317.006,-108.574,22.5171,0.25736,0.424993,-0.000569976,-0.0269844
1340.9,2.15651,21.3036,744.17,-215.356,-196.859,61.5175,0.728387,0.957274,-0.000332245,-0.0641974,2.13784,21.0464,744.17,-215.356,-196.859,61.5175,0.728387,0.957274,-0.000332245,-0.0641974,3.70583,3.70583,744.17,-327.194,-122.756,23.9189,0.233556,0.487387,-0.000554692,-0.0301368
1382.8,2.10369,14.4293,774.454,-327.576,-230.21,68.3088,0.715499,1.13892,-0.000732189,-0.0795217,2.11855,21.2554,774.454,-327.576,-230.21,68.3088,0.715499,1.13892,-0.000732189,-0.0795217,3.76349,3.76349,774.454,-332.529,-136.887,24.9286,0.210625,0.550268,-0.000535661,-0.0329815
1424.7,2.11829,20.9862,803.904,-456.809,-264.615,73.1401,0.68433,1.33856,-0.00118865,-0.0889275,2.07902,20.6761,803.904,-456.809,-264.615,73.1401,0.68433,1.33856,-0.00118865,-0.0889275,3.70722,3.70722,803.904,-332.956,-151.152,25.5628,0.188547,0.614576,-0.000511757,-0.0356016
1466.61,2.06216,21.1687,831.936,-559.91,-302.63,79.6487,0.651408,1.5362,-0.00106608,-0.102919,1.80597,13.5408,831.936,-559.91,-302.63,79.6487,0.651408,1.5362,-0.00106608,-0.102919,2.48988,2.48988,831.936,-329.12,-164.485,25.7308,0.167719,0.675221,-0.000481382,-0.0380936
1508.51,1.34558,13.5106,858.149,-659.152,-338.407,82.3982,0.592456,1.7401,-0.00173908,-0.137422,1.33173,13.286,858.149,-659.152,-338.407,82.3982,0.592456,1.7401,-0.00173908,-0.137422,2.39806,2.39806,858.149,-321.029,-177.364,25.4994,0.147983,0.734439,-0.000448129,-0.0402678
1550.41,1.33082,13.2729,881.64,-750.815,-371.035,82.7688,0.528485,1.95399,-0.00150575,-0.150564,1.3269,13.2566,881.64,-750.815,-371.035,82.7688,0.528485,1.95399,-0.00150575,-0.150564,2.40125,2.40125,881.64,-309.846,-189.329,24.8701,0.130142,0.790258,-0.000411987,-0.0421395
1592.31,1.32599,13.2685,902.738,-809.344,-404.981,83.7124,0.470891,2.15974,-0.00185096,-0.173375,1.32725,13.283,902.738,-809.344,-404.981,83.7124,0.470891,2.15974,-0.00185096,-0.173375,2.39853,2.39853,902.738,-295.622,-200.02,23.8788,0.113604,0.840431,-0.000375719,-0.043912
1634.22,1.32956,13.2859,921.036,-831.919,-433.674,83.6417,0.40605,2.34516,-0.00143255,-0.154342,1.33153,13.2808,921.036,-831.919,-433.674,83.6417,0.40605,2.34516,-0.00143255,-0.154342,2.40203,2.40203,921.036,-279.097,-209.449,22.5427,0.0985872,0.885021,-0.000340608,-0.045195
1676.12,1.32823,13.2794,936.67,-820.122,-461.439,78.8009,0.339647,2.52558,-0.0014758,-0.159984,1.32784,13.2798,936.67,-820.122,-461.439,78.8009,0.339647,2.52558,-0.0014758,-0.159984,2.48833,2.48833,936.67,-260.917,-217.738,20.9559,0.0850451,0.924811,-0.000305849,-0.0464078
1718.02,1.32913,13.3225,949.658,-792.739,-485.078,76.0334,0.282217,2.69196,-0.000823119,-0.125672,1.32848,13.2711,949.658,-792.739,-485.078,76.0334,0.282217,2.69196,-0.000823119,-0.125672,2.42324,2.42324,949.658,-242,-224.378,19.2099,0.0730843,0.957368,-0.000272752,-0.0472557
