vol2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,6.51543,47.4714,1070.38,-572.084,-278.416,-10.8808,0.0615328,-0.967157,-0.00030042,-0.0280737,9.63214,64.7571,1068.48,-548.31,-262.334,-5.28302,0.0606211,-0.76505,-0.000328061,-0.0135242,8.67024,8.67024,1068.48,-548.293,-262.372,-5.28283,0.0604667,-0.768521,-0.000340927,-0.0316642
0.156,4.44379,52.8525,1068.6,-561.653,-307.028,-6.6718,0.059622,-0.704828,-0.000289755,-0.020431,5.07695,51.5199,1066.82,-537.555,-291.68,-3.11426,0.0591179,-0.53014,-0.000324659,-0.0351975,8.3769,8.3769,1066.82,-537.567,-291.681,-3.11438,0.0589609,-0.533512,-0.000337964,-0.0515626
0.162,4.25928,41.8393,1066.68,-550.137,-331.682,-4.47,0.0578352,-0.48007,-0.000292763,-0.109741,4.86217,48.623,1064.99,-526.418,-319.3,-0.999704,0.0575528,-0.29718,-0.000325076,-0.0572415,8.36933,8.36933,1064.99,-526.409,-319.318,-1.00011,0.0574151,-0.301079,-0.000334171,-0.069184
0.168,4.18905,41.6479,1064.55,-534.573,-376.789,-3.18653,0.0555413,-0.178608,-0.000275307,-0.128936,4.86282,41.3573,1062.99,-514.322,-345.929,1.0013,0.0559059,-0.0667213,-0.000317176,-0.072585,5.53862,5.53862,1062.99,-514.304,-345.97,1.00081,0.0557398,-0.0695347,-0.000330437,-0.0846149
0.174,2.75497,27.2165,1062.21,-521.366,-396.466,2.60293,0.0537257,0.0486836,-0.000286199,-0.0538636,3.0752,30.6118,1060.84,-502.521,-369.617,2.91727,0.0543508,0.155256,-0.000313169,-0.0860334,5.35938,5.35938,1060.84,-502.497,-369.66,2.91682,0.0542008,0.152135,-0.000325926,-0.0980722
0.18,2.6742,26.7161,1059.81,-508.823,-417.178,6.0893,0.0517181,0.261378,-0.000324083,-0.160163,3.04876,30.4297,1058.56,-490.142,-391.37,4.67901,0.0527498,0.370621,-0.000312729,-0.1006,5.36123,5.36123,1058.56,-490.168,-391.36,4.67862,0.0526068,0.367262,-0.00032151,-0.109838
0.186,2.66878,26.6986,1057.26,-495.724,-432.667,6.53191,0.049845,0.48695,-0.000315839,-0.140638,3.04906,30.4776,1056.15,-477.44,-411.389,6.27918,0.0511379,0.579643,-0.000307308,-0.112476,5.36139,5.36139,1056.15,-477.441,-411.403,6.27966,0.0509881,0.576468,-0.000316196,-0.119728
0.192,2.66828,26.7011,1054.61,-483.257,-458.644,3.88974,0.0482789,0.717898,-0.000303595,-0.147761,3.01879,30.3025,1053.62,-465.119,-429.338,7.78559,0.0496561,0.78018,-0.000297162,-0.120989,5.46893,5.46893,1053.62,-465.063,-429.409,7.78294,0.0494894,0.777579,-0.000311311,-0.128338
0.198,2.66582,26.6495,1051.85,-468.25,-467.567,8.33028,0.0466275,0.918108,-0.000295717,-0.13601,3.02184,30.3648,1051,-453.007,-445.603,9.22543,0.0482806,0.972747,-0.000293263,-0.130426,5.5546,5.5546,1051,-453.014,-445.61,9.22228,0.0481214,0.970332,-0.000306139,-0.136193
0.204,2.66501,26.6526,1049,-456.316,-478.351,6.20486,0.0451447,1.12536,-0.000298664,-0.155986,3.04946,30.4279,1048.28,-441.188,-460.148,10.623,0.0469898,1.15758,-0.000287802,-0.13773,5.45031,5.45031,1048.28,-441.197,-460.153,10.6237,0.046846,1.15487,-0.000300656,-0.142775
0.21,2.66675,26.7054,1046.06,-444.023,-493.565,10.2099,0.0437589,1.32532,-0.000303406,-0.172585,3.04542,30.4331,1045.48,-429.482,-473.249,11.9522,0.0457829,1.33407,-0.00028018,-0.142574,5.56146,5.56146,1045.48,-429.453,-473.291,11.9505,0.045638,1.33169,-0.000294799,-0.148161
