vol2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,4.28397,47.3664,1070.38,-572.084,-278.416,-10.8808,0.0615328,-0.967157,-0.00030042,-0.0280737,5.18574,72.9939,1070.35,-573.774,-280.454,-9.31067,0.0612035,-0.965417,-0.000295761,-0.0167864,10.5574,10.5574,1070.35,-572.642,-280.402,-9.31594,0.0596471,-1.00177,-0.000334623,-0.0153766
0.156,6.51455,48.8474,1068.6,-561.653,-307.028,-6.6718,0.059622,-0.704828,-0.000289755,-0.020431,7.47865,51.4611,1068.57,-562.45,-310.978,-6.37741,0.0593135,-0.705006,-0.000293978,-0.0153494,8.45442,8.45442,1068.57,-561.402,-311.276,-6.37621,0.0577092,-0.736271,-0.000333005,-0.0349652
0.162,4.29908,42.4243,1066.68,-550.137,-331.682,-4.47,0.0578352,-0.48007,-0.000292763,-0.109741,4.83703,48.739,1066.65,-550.907,-333.036,-4.23078,0.0574582,-0.471198,-0.00029411,-0.0720365,8.37325,8.37325,1066.65,-549.834,-333.61,-4.2246,0.0558499,-0.49578,-0.000328577,-0.0560027
0.168,4.15347,41.6246,1064.55,-534.573,-376.789,-3.18653,0.0555413,-0.178608,-0.000275307,-0.128936,4.84156,48.5122,1064.52,-536.212,-375.727,-1.2447,0.0552739,-0.179365,-0.000282445,-0.112378,8.39919,8.39919,1064.52,-535.012,-375.774,-1.24051,0.0536084,-0.16624,-0.000328042,-0.0715305
0.174,4.092,40.4775,1062.21,-521.366,-396.466,2.60293,0.0537257,0.0486836,-0.000286199,-0.0538636,4.64982,38.3629,1062.2,-523.553,-396.399,1.0499,0.0534624,0.0550829,-0.000289265,-0.0640348,5.54938,5.54938,1062.2,-522.568,-395.789,1.04194,0.0519065,0.0769146,-0.000324262,-0.085953
0.18,2.67026,26.7181,1059.81,-508.823,-417.178,6.0893,0.0517181,0.261378,-0.000324083,-0.160163,3.04869,30.3864,1059.79,-510.748,-413.816,3.30368,0.0515697,0.272067,-0.000313648,-0.132197,5.40059,5.40059,1059.79,-509.792,-413.782,3.30404,0.0501552,0.302514,-0.0003208,-0.103309
0.186,2.67896,26.6925,1057.26,-495.724,-432.667,6.53191,0.049845,0.48695,-0.000315839,-0.140638,3.03673,30.4798,1057.25,-497.209,-432.363,5.18709,0.0496857,0.498392,-0.000303427,-0.135104,5.37833,5.37833,1057.25,-496.516,-431.784,5.18195,0.0484631,0.540324,-0.000318813,-0.106084
0.192,2.6772,26.7437,1054.61,-483.257,-458.644,3.88974,0.0482789,0.717898,-0.000303595,-0.147761,3.0721,30.4791,1054.59,-484.633,-454.18,6.13348,0.0480633,0.719386,-0.000291865,-0.142568,5.3615,5.3615,1054.59,-483.617,-455.239,6.12918,0.0468576,0.790284,-0.000314273,-0.106918
0.198,2.67074,26.7062,1051.85,-468.25,-467.567,8.33028,0.0466275,0.918108,-0.000295717,-0.13601,3.04644,30.3751,1051.84,-471.026,-465.968,7.1204,0.0463511,0.924409,-0.000291955,-0.150831,5.53764,5.53764,1051.84,-469.91,-465.906,7.11574,0.0450249,0.969364,-0.000310098,-0.123788
0.204,2.66454,26.8068,1049,-456.316,-478.351,6.20486,0.0451447,1.12536,-0.000298664,-0.155986,3.05543,31.1212,1048.99,-458.966,-482.468,9.25455,0.044876,1.13227,-0.000290084,-0.162828,5.39196,5.39196,1048.99,-457.921,-481.835,9.24864,0.0436335,1.16673,-0.000302484,-0.138165
