vol2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.15,8.54765,68.3008,1070.38,-572.084,-278.416,-10.8808,0.0615328,-0.967157,-0.00030042,-0.0280737,4.33345,43.0823,1070.38,-572.084,-278.416,-10.8808,0.0615328,-0.967157,-0.00030042,-0.0280737,7.65092,7.65092,1070.38,-158.023,-54.478,2.65909,0.0272997,0.171437,-0.000108871,-0.026281
0.156,4.27624,56.6402,1068.6,-561.653,-307.028,-6.6718,0.059622,-0.704828,-0.000289755,-0.020431,5.3047,55.5648,1068.6,-561.653,-307.028,-6.6718,0.059622,-0.704828,-0.000289755,-0.020431,7.21723,7.21723,1068.6,-155.573,-63.8561,3.09856,0.0268472,0.205679,-0.000108262,-0.029307
0.162,2.8859,28.4545,1066.68,-550.137,-331.682,-4.47,0.0578352,-0.48007,-0.000292763,-0.109741,2.81863,27.8628,1066.68,-550.137,-331.682,-4.47,0.0578352,-0.48007,-0.000292763,-0.109741,5.17774,5.17774,1066.68,-153.074,-73.0039,3.51147,0.0263871,0.24019,-0.000107575,-0.0322586
0.168,2.78412,27.7164,1064.55,-534.573,-376.789,-3.18653,0.0555413,-0.178608,-0.000275307,-0.128936,2.8044,27.8248,1064.55,-534.573,-376.789,-3.18653,0.0555413,-0.178608,-0.000275307,-0.128936,5.19202,5.19202,1064.55,-150.202,-82.7762,3.93588,0.0258642,0.278056,-0.000106639,-0.0349116
0.174,2.79723,27.9131,1062.21,-521.366,-396.466,2.60293,0.0537257,0.0486836,-0.000286199,-0.0538636,2.79802,27.903,1062.21,-521.366,-396.466,2.60293,0.0537257,0.0486836,-0.000286199,-0.0538636,5.16373,5.16373,1062.21,-147.205,-92.7148,4.3399,0.0253232,0.317713,-0.000105763,-0.0374665
0.18,2.74351,27.3477,1059.81,-508.823,-417.178,6.0893,0.0517181,0.261378,-0.000324083,-0.160163,2.70879,26.8895,1059.81,-508.823,-417.178,6.0893,0.0517181,0.261378,-0.000324083,-0.160163,5.12156,5.12156,1059.81,-143.964,-102.266,4.68926,0.024741,0.356662,-0.000104617,-0.0396876
0.186,2.66879,26.5823,1057.26,-495.724,-432.667,6.53191,0.049845,0.48695,-0.000315839,-0.140638,2.64719,26.4943,1057.26,-495.724,-432.667,6.53191,0.049845,0.48695,-0.000315839,-0.140638,5.15537,5.15537,1057.26,-140.577,-111.839,5.0124,0.0241408,0.396611,-0.00010323,-0.0418208
0.192,2.67611,26.5007,1054.61,-483.257,-458.644,3.88974,0.0482789,0.717898,-0.000303595,-0.147761,2.6642,26.47,1054.61,-483.257,-458.644,3.88974,0.0482789,0.717898,-0.000303595,-0.147761,5.1253,5.1253,1054.61,-137.239,-121.057,5.30401,0.0235486,0.436239,-0.000101913,-0.0435082
0.198,2.672,26.538,1051.85,-468.25,-467.567,8.33028,0.0466275,0.918108,-0.000295717,-0.13601,2.63336,26.4121,1051.85,-468.25,-467.567,8.33028,0.0466275,0.918108,-0.000295717,-0.13601,5.15345,5.15345,1051.85,-133.852,-130.063,5.54113,0.0229505,0.47588,-0.000100335,-0.0450348
0.204,2.65185,26.3765,1049,-456.316,-478.351,6.20486,0.0451447,1.12536,-0.000298664,-0.155986,2.63273,26.5875,1049,-456.316,-478.351,6.20486,0.0451447,1.12536,-0.000298664,-0.155986,5.27963,5.27963,1049,-130.532,-138.659,5.73915,0.0223763,0.514466,-9.86645e-05,-0.0465085
