spot2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,4.17158,43.3303,547.483,-13.87,-40.3624,8.39499,0.00262254,12.9337,-2.47425e-05,0.13562,5.1286,52.3184,560.135,-14.6536,-54.0488,3.96267,0.00854612,13.1029,-1.72631e-05,0.0248536,8.56073,8.56073,560.135,-14.6497,-54.0489,3.96212,0.00854117,13.1033,-1.86034e-05,0.023098
50.8664,4.43954,44.7521,572.947,-17.7928,-64.6214,2.80967,0.00353781,13.0677,-2.29257e-05,-0.122256,5.14543,51.1685,585.802,-18.9249,-90.4523,5.05998,0.00944189,13.1277,-2.20536e-05,0.00214468,8.49553,8.49553,585.802,-18.9171,-90.4581,5.06284,0.0094375,13.1282,-2.31401e-05,0.0020683
52.8228,4.35421,43.7902,598.45,-22.6764,-105.333,5.53411,0.0045766,13.0931,-2.26441e-05,0.0554597,4.60262,47.7724,611.478,-23.7013,-131.345,6.16536,0.0104154,13.1116,-2.6662e-05,-0.0197198,8.34173,8.34173,611.478,-23.715,-131.351,6.17202,0.0104088,13.1122,-2.82611e-05,-0.0207397
54.7792,4.27603,42.7076,624.087,-27.9442,-155.305,7.12872,0.00553761,13.1301,-2.84374e-05,-0.0236058,4.97767,39.067,637.076,-29.5431,-176.018,7.78,0.0115691,13.0482,-3.24386e-05,-0.0451761,5.43214,5.43214,637.076,-29.573,-176.022,7.78859,0.0115692,13.0486,-3.39264e-05,-0.0453523
56.7356,2.81695,28.1243,649.576,-35.8222,-197.186,5.3223,0.00691651,12.9977,-2.34649e-05,0.197405,3.20127,31.5242,662.503,-35.847,-223.76,9.45074,0.0127794,12.9357,-3.79415e-05,-0.0708072,5.3459,5.3459,662.503,-35.8324,-223.763,9.4461,0.0127571,12.9368,-4.03489e-05,-0.0727612
58.692,2.74685,27.2915,675.018,-45.6731,-248.9,5.39178,0.00828805,12.9622,-3.95007e-05,-0.0450846,3.05645,30.5943,687.657,-43.3074,-273.816,11.1906,0.0141663,12.7674,-4.48987e-05,-0.102185,5.34551,5.34551,687.657,-43.323,-273.817,11.1939,0.0141568,12.7683,-4.77678e-05,-0.104707
60.6484,2.65817,26.5646,700.238,-54.6753,-310.161,12.5619,0.00994221,12.8065,-6.13664e-05,-0.133698,3.02398,30.2247,712.416,-51.6088,-325.447,12.8605,0.0156955,12.5294,-5.27881e-05,-0.139683,5.34724,5.34724,712.416,-51.5887,-325.449,12.8565,0.0156736,12.5308,-5.54299e-05,-0.140912
62.6048,2.65977,26.5715,725.037,-64.2263,-363.023,22.6682,0.0115043,12.5779,-6.58023e-05,-0.21557,3.01842,30.222,736.638,-60.5579,-377.473,14.5396,0.0172891,12.2165,-6.13147e-05,-0.180326,5.46333,5.46333,736.638,-60.5614,-377.475,14.5412,0.0172666,12.2179,-6.42106e-05,-0.17844
64.5612,2.66704,26.569,749.261,-73.1057,-422.332,18.8082,0.0132016,12.2134,-0.000104184,-0.0923657,3.01154,30.603,760.172,-70.2779,-428.77,16.0725,0.0189881,11.8281,-7.12315e-05,-0.217468,5.35915,5.35915,760.172,-70.2705,-428.768,16.0698,0.0189523,11.8295,-7.32038e-05,-0.211667
66.5176,2.65967,26.8047,772.654,-83.6537,-478.051,20.062,0.0154018,11.7157,-0.000111257,-0.187837,3.0869,30.4095,782.882,-80.9577,-477.644,17.4459,0.020824,11.3788,-7.77971e-05,-0.240654,5.41822,5.41822,782.882,-80.9153,-477.645,17.4375,0.0207834,11.3801,-8.27522e-05,-0.240483
68.474,2.66467,26.6122,795.159,-97.467,-528.258,17.5422,0.017395,11.2968,-0.000103359,-0.182378,3.0205,30.2514,804.669,-92.3044,-522.468,18.8164,0.0227099,10.8834,-8.8266e-05,-0.264788,5.34265,5.34265,804.669,-92.3475,-522.461,18.8304,0.0226997,10.8838,-9.21399e-05,-0.264242
70.4304,2.66151,26.6307,816.761,-110.677,-563.96,23.3168,0.0192679,10.8156,-0.000105184,-0.233304,3.02561,30.3066,825.44,-103.959,-562.424,20.0655,0.0245914,10.3415,-9.61205e-05,-0.286933,5.34408,5.34408,825.44,-103.973,-562.419,20.0655,0.0245622,10.3422,-0.000102554,-0.284467
72.3868,2.66396,26.646,837.224,-124.486,-601.45,20.849,0.0209718,10.1002,-0.000134109,-0.452749,3.02571,30.272,845.112,-115.904,-596.653,21.084,0.0264453,9.76251,-0.000108857,-0.303959,5.34001,5.34001,845.112,-115.909,-596.651,21.0857,0.0264013,9.76317,-0.000112896,-0.30081
74.3432,2.67132,26.6369,856.485,-136.954,-643.291,24.6168,0.0229666,9.57093,-0.000144719,-0.374609,3.02271,30.422,863.624,-128.672,-624.347,22.1465,0.0283639,9.15733,-0.000118621,-0.314965,5.45377,5.45377,863.624,-128.638,-624.352,22.1378,0.0283069,9.15821,-0.000123441,-0.311402
76.2996,2.67351,26.6831,874.59,-149.544,-662.361,24.0768,0.0245104,8.87307,-0.000167246,-0.504759,3.02486,30.2789,880.932,-141.627,-645.586,23.0319,0.0301968,8.53438,-0.000127212,-0.320516,5.40841,5.40841,880.932,-141.588,-645.593,23.0248,0.0301456,8.53465,-0.000133858,-0.31562
78.256,2.66425,26.6599,891.304,-163.116,-671.449,21.6942,0.0261445,8.17502,-0.000159375,-0.448935,3.03249,30.2828,897.016,-154.428,-660.296,23.5784,0.0318782,7.90894,-0.000137017,-0.317375,5.34628,5.34628,897.016,-154.448,-660.292,23.5821,0.031835,7.90829,-0.000144072,-0.314306
80.2124,2.66743,26.6568,906.724,-177.601,-702.884,29.8584,0.0281639,7.67357,-0.000181079,-0.30482,3.03111,30.2845,911.885,-167.22,-668.445,23.9128,0.0334625,7.29553,-0.000146643,-0.308363,5.3468,5.3468,911.885,-167.206,-668.449,23.9071,0.0333943,7.29532,-0.000154598,-0.307887
82.1688,2.66879,26.6761,921.087,-191.131,-703.872,25.6708,0.0298907,6.96661,-0.000228047,-0.480108,3.02558,30.3185,925.571,-180.168,-670.066,24.1052,0.0349292,6.69938,-0.000158461,-0.299889,5.34476,5.34476,925.571,-180.202,-670.052,24.1125,0.0348708,6.69858,-0.000164672,-0.297199
84.1252,2.67628,26.7687,934.069,-206.808,-699.791,27.949,0.0312021,6.37562,-0.000206898,-0.363306,3.03216,30.3304,938.11,-193.33,-665.75,24.2168,0.0363038,6.12548,-0.000168504,-0.285871,5.34404,5.34404,938.11,-193.332,-665.751,24.2144,0.0362498,6.12419,-0.000175327,-0.283856
86.0816,2.68018,26.6917,945.914,-219.166,-678.242,24.8952,0.0325565,5.79574,-0.000175599,-0.331972,3.02629,30.3194,949.556,-206.23,-656.561,24.057,0.0374835,5.5824,-0.000177082,-0.26908,5.33847,5.33847,949.556,-206.232,-656.563,24.054,0.0374156,5.58126,-0.000184678,-0.268156
88.038,2.68103,26.7394,956.717,-232.323,-676.499,24.7122,0.0337143,5.26416,-0.000242163,-0.278564,3.13849,30.522,959.971,-219.112,-643.194,23.7536,0.0385041,5.07222,-0.000187468,-0.252605,10.5787,10.5787,959.971,-219.183,-643.16,23.765,0.0384514,5.07038,-0.000193339,-0.250332
89.9944,4.4599,44.9407,966.478,-245.41,-647.266,24.1921,0.0343301,4.75001,-0.000248421,-0.209187,3.3428,31.4229,969.422,-231.37,-626.807,23.1948,0.0392822,4.59927,-0.000192046,-0.23153,5.44336,5.44336,969.422,-231.407,-626.787,23.2018,0.0392098,4.59766,-0.000202366,-0.23216
91.9508,2.78231,29.2406,975.326,-257.696,-630.968,22.8492,0.0346222,4.30149,-0.000196083,-0.16921,4.82889,48.5287,977.986,-243.359,-607.786,22.7085,0.0398766,4.16495,-0.000198419,-0.211731,8.36667,8.36667,977.986,-243.342,-607.799,22.7023,0.0397888,4.16364,-0.000209988,-0.213728
93.9072,4.1358,41.4152,983.387,-271.157,-613.69,20.8659,0.0350088,3.91709,-0.000167331,-0.248856,4.79808,48.2022,985.737,-254.951,-586.728,22.2084,0.0403067,3.76626,-0.000207728,-0.195264,8.34673,8.34673,985.737,-254.945,-586.727,22.2093,0.0401951,3.76536,-0.000218002,-0.195681
95.8636,3.47651,30.5588,990.644,-283.309,-586.263,21.4064,0.0352348,3.54038,-0.000212374,-0.195747,3.13144,42.6964,992.74,-266.406,-563.944,21.6437,0.040551,3.40152,-0.000212721,-0.177047,7.04013,7.04013,992.74,-266.388,-563.962,21.6392,0.040454,3.40023,-0.000225121,-0.178893
97.82,4.08305,36.1723,997.188,-295.652,-565.084,22.6023,0.0350764,3.19228,-0.000234013,-0.0989445,3.47134,30.8837,999.064,-277.228,-540.22,20.9446,0.0405855,3.0705,-0.000221244,-0.161983,5.47482,5.47482,999.064,-277.221,-540.225,20.9458,0.04048,3.06938,-0.000232354,-0.163067
99.7764,2.69075,26.8001,1003.18,-309.388,-542.271,23.2983,0.0347286,2.89274,-0.000258907,-0.201971,3.04257,30.0388,1004.77,-287.978,-515.504,20.3232,0.0405179,2.76774,-0.000226756,-0.14735,5.35769,5.35769,1004.77,-287.984,-515.507,20.3192,0.0404118,2.7666,-0.000238967,-0.147887
101.733,2.5635,25.3384,1008.51,-321.908,-498.904,21.3268,0.0346215,2.58296,-0.000215537,-0.131882,2.8959,28.9075,1009.91,-298.291,-490.477,19.6834,0.040281,2.4935,-0.000232905,-0.133131,5.35735,5.35735,1009.91,-298.306,-490.475,19.6806,0.0401795,2.49206,-0.000245232,-0.134176
103.689,2.54592,25.3602,1013.37,-331.616,-489.772,24.5292,0.0335905,2.35039,-0.000242774,-0.169517,2.86035,28.6552,1014.54,-308.168,-465.546,18.995,0.039918,2.24657,-0.000238727,-0.119669,5.50199,5.50199,1014.54,-308.146,-465.569,18.9934,0.0398119,2.24529,-0.000251011,-0.121418
105.646,2.52126,25.1794,1017.73,-343.489,-456.386,15.3147,0.0328276,2.13258,-0.000128593,-0.112997,2.89765,28.8321,1018.71,-317.44,-441.038,18.167,0.0394332,2.02398,-0.000243423,-0.108083,5.50605,5.50605,1018.71,-317.426,-441.052,18.1663,0.0393077,2.02319,-0.000256513,-0.109543
