spot1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,4.82171,33.6954,537.894,186.495,-45.2557,18.0774,0.64846,0.17765,-5.07733e-05,-0.0296272,3.9072,41.3837,566.477,120.466,-49.6727,16.5003,0.673372,0.364465,0.000335028,-0.0157268,5.92656,5.92656,566.477,120.464,-49.6543,16.4991,0.673387,0.364443,0.000336785,-0.0152287
1089.48,3.43025,31.7939,565.033,161.113,-61.2343,23.65,0.667103,0.242453,0.00142806,-0.0212233,3.45663,34.9308,594.692,90.9696,-63.2857,20.9297,0.686543,0.427481,0.000276908,-0.0189391,7.40743,7.40743,594.692,90.959,-63.2928,20.9333,0.686572,0.427383,0.000269617,-0.0197381
1131.38,3.01622,28.2971,593.846,145.768,-70.4526,27.1634,0.688055,0.314112,-0.000309906,-0.0247248,3.60849,28.8343,623.968,50.7549,-79.3575,25.8532,0.696625,0.502115,0.000189179,-0.0236573,5.57544,5.57544,623.968,50.7607,-79.3507,25.8454,0.696642,0.502257,0.000183648,-0.0241922
1173.28,2.40928,24.494,623.023,106.807,-89.0456,31.1094,0.699021,0.41556,-0.00020751,-0.024113,2.98634,33.8874,653.235,-1.57181,-99.9525,31.892,0.701397,0.599278,7.70583e-05,-0.0292328,4.44413,4.44413,653.235,-1.56817,-99.9857,31.8986,0.701422,0.599453,6.92946e-05,-0.0301063
1215.19,2.19051,20.9691,652.907,43.3456,-112.783,39.37,0.716034,0.523192,0.000254771,-0.0557605,2.40987,25.0737,682.745,-64.8712,-120.402,37.2016,0.701704,0.699845,-5.02175e-05,-0.0354495,4.25167,4.25167,682.745,-64.8785,-120.37,37.1938,0.7018,0.69927,-5.91148e-05,-0.0362579
1257.09,2.11554,21.3421,683.008,-34.721,-132.933,45.0529,0.725487,0.648591,6.39928e-05,-0.0194721,2.27228,24.9696,712.065,-136.776,-144.072,42.9612,0.697004,0.816819,-0.000186168,-0.0419969,4.21235,4.21235,712.065,-136.768,-144.124,42.9672,0.697089,0.816585,-0.000197114,-0.042791
1298.99,2.09327,21.0182,713.429,-121.348,-174.949,61.3905,0.735743,0.809986,0.000559865,-0.0469266,2.37583,24.6502,740.936,-214.841,-171.246,49.3135,0.685886,0.954866,-0.000359425,-0.0505027,4.19423,4.19423,740.936,-214.859,-171.216,49.3123,0.686021,0.954141,-0.00036067,-0.050403
1340.9,2.12172,21.2902,744.269,-220.112,-198.096,63.802,0.730126,0.961679,-4.13751e-05,-0.0800577,2.45002,24.9112,769.449,-296.591,-198.479,54.331,0.668133,1.09357,-0.000534924,-0.0562379,4.19043,4.19043,769.449,-296.581,-198.558,54.3394,0.668274,1.093,-0.000534808,-0.0569874
1382.8,2.11384,21.0241,774.018,-334.006,-222.166,64.6129,0.707827,1.16504,-0.000964078,-0.0816188,2.4067,24.6135,796.53,-381.93,-228.237,59.5687,0.639863,1.25135,-0.000708347,-0.0644686,4.1792,4.1792,796.53,-381.927,-228.246,59.5641,0.639964,1.25132,-0.000708632,-0.0656953
1424.7,2.10533,21.1398,803.735,-444.467,-260.685,70.1064,0.683101,1.32227,-0.000843313,-0.0925189,2.44319,24.243,822.95,-459.949,-257.253,63.0546,0.606386,1.40587,-0.000900168,-0.0743258,4.17872,4.17872,822.95,-459.924,-257.279,63.0533,0.606556,1.40471,-0.000886078,-0.0748506
