spot1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,3.31225,36.6568,537.894,186.495,-45.2557,18.0774,0.64846,0.17765,-5.07733e-05,-0.0296272,2.60722,37.4558,540.233,187.329,-43.9209,16.262,0.651966,0.185628,0.000490893,-0.0150575,6.38396,6.38396,540.233,187.337,-43.9019,16.2597,0.651975,0.185974,0.000475811,-0.0135022
1089.48,2.88074,21.5636,565.485,188.48,-57.8489,22.0868,0.668452,0.237944,-1.84544e-05,-0.0275107,2.52339,25.1103,567.976,169.241,-57.1861,21.0512,0.671403,0.248415,0.000395536,-0.0170546,4.19064,4.19064,567.976,169.24,-57.1726,21.0551,0.671465,0.248289,0.000440618,-0.0178035
1131.38,2.12374,21.3962,593.801,162.893,-74.3653,27.8185,0.690198,0.317778,0.0010799,-0.0372868,2.5244,25.3332,596.477,137.733,-73.6993,26.8316,0.689096,0.32909,0.00038999,-0.0225317,4.25321,4.25321,596.477,137.726,-73.7533,26.8453,0.689243,0.329207,0.000376605,-0.0226244
1173.28,2.15238,21.4395,622.862,89.7095,-93.6361,34.9285,0.696131,0.408075,0.00034331,-0.0409365,2.48861,25.1366,625.635,88.3451,-92.6416,32.8666,0.702311,0.423366,0.000349782,-0.0270129,4.20477,4.20477,625.635,88.3264,-92.66,32.8796,0.702194,0.422913,0.000350594,-0.0285992
1215.19,2.15067,21.4329,652.502,39.4998,-115.652,42.2199,0.716543,0.519499,0.000543693,-0.0421653,2.4891,24.9586,655.396,30.6502,-114.566,39.4259,0.718001,0.534924,0.000331636,-0.0337283,4.19261,4.19261,655.396,30.6434,-114.579,39.4304,0.71809,0.53484,0.000266952,-0.035161
1257.09,2.11119,16.7266,682.877,-21.1125,-138.935,48.5766,0.730721,0.640107,0.000131858,-0.0325952,1.58563,17.1228,685.726,-42.2734,-138.565,45.9412,0.727905,0.660733,0.000122211,-0.0373911,2.75489,2.75489,685.726,-42.2637,-138.631,45.9612,0.728129,0.660315,0.000137594,-0.0426238
1298.99,1.60214,14.0064,713.483,-115.374,-167.835,55.0109,0.731737,0.789906,0.000393541,-0.0557856,1.57242,15.7229,716.262,-133.192,-165.891,53.0309,0.728718,0.808249,2.6013e-06,-0.0465504,4.12261,4.12261,716.262,-133.195,-165.958,53.0367,0.728666,0.809115,-6.19482e-05,-0.0503551
1340.9,1.94277,15.7914,744.17,-215.356,-196.859,61.5175,0.728387,0.957274,-0.000332245,-0.0641974,1.57844,16.438,746.729,-235.566,-195.302,59.7482,0.723004,0.971389,-0.000280878,-0.0555369,2.74827,2.74827,746.729,-235.583,-195.302,59.7516,0.72311,0.971843,-0.00027702,-0.0586366
1382.8,1.38987,13.8833,774.454,-327.576,-230.21,68.3088,0.715499,1.13892,-0.000732189,-0.0795217,1.57532,15.8183,776.728,-344.813,-226.347,65.7178,0.706781,1.14753,-0.000515348,-0.0672054,2.79583,2.79583,776.728,-344.843,-226.297,65.7213,0.707054,1.14557,-0.000534703,-0.0677538
1424.7,1.39651,13.849,803.904,-456.809,-264.615,73.1401,0.68433,1.33856,-0.00118865,-0.0889275,1.56494,15.5923,805.806,-456.249,-260.571,71.2703,0.678279,1.34166,-0.000832393,-0.0774389,2.70846,2.70846,805.806,-456.247,-260.598,71.2772,0.67834,1.34133,-0.000819522,-0.0765005
