spot1-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
1047.58,1.17145,6.41491,537.634,173.599,-53.1922,24.9727,0.643878,0.191705,0.000361161,-0.00071909,0.428694,8.24282,537.634,173.599,-53.1922,24.9727,0.643878,0.191705,0.000361161,-0.00071909,1.34153,1.34153,537.634,-175.728,-36.3883,9.94464,0.394879,0.125695,-0.000458261,-0.00969806
1089.48,1.3101,6.37566,565.055,164.72,-60.4225,22.4962,0.671987,0.243803,0.00228264,-0.0336404,0.848306,7.1056,565.055,164.72,-60.4225,22.4962,0.671987,0.243803,0.00228264,-0.0336404,1.29822,1.29822,565.055,-206.248,-44.7018,11.9721,0.374757,0.159804,-0.000507228,-0.012261
1131.38,0.443798,6.83683,592.497,128.437,-73.7966,30.854,0.690043,0.30149,-0.000954601,-0.0185489,0.412562,6.34814,592.497,128.437,-73.7966,30.854,0.690043,0.30149,-0.000954601,-0.0185489,1.84846,1.84846,592.497,-235.963,-56.5793,14.4083,0.35229,0.204267,-0.000535958,-0.0145845
1173.28,0.45865,4.58063,622.821,137.581,-90.8722,33.1857,0.702068,0.425301,-0.00103359,-0.0172971,0.773495,5.75642,622.821,137.581,-90.8722,33.1857,0.702068,0.425301,-0.00103359,-0.0172971,1.79927,1.79927,622.821,-260.023,-68.0453,16.747,0.329491,0.253342,-0.000566446,-0.0183254
1215.19,1.0998,11.02,653.031,53.0533,-111.769,39.1794,0.721344,0.530881,0.000497081,-0.0942156,1.0693,7.67143,653.031,53.0533,-111.769,39.1794,0.721344,0.530881,0.000497081,-0.0942156,1.02326,1.02326,653.031,-283.247,-79.4003,18.465,0.30585,0.301181,-0.00057695,-0.0208619
1257.09,0.511195,5.96242,683.011,-43.8788,-139.693,47.07,0.7277,0.652445,-0.000603352,-0.0662916,0.626133,4.86247,683.011,-43.8788,-139.693,47.07,0.7277,0.652445,-0.000603352,-0.0662916,0.810309,0.810309,683.011,-303.485,-94.2793,20.455,0.280265,0.360981,-0.000571055,-0.0234775
1298.99,0.461726,4.69833,712.315,-130.055,-166.954,58.0459,0.731717,0.795896,0.000336508,-0.123426,0.423613,4.65356,712.315,-130.055,-166.954,58.0459,0.731717,0.795896,0.000336508,-0.123426,0.792201,0.792201,712.315,-319.369,-107.796,22.0841,0.257756,0.419593,-0.000563898,-0.0270759
1340.9,0.62018,4.52534,746.889,-215.026,-199.168,61.291,0.73135,0.966785,-0.000269822,0.0472154,0.524461,5.79954,746.889,-215.026,-199.168,61.291,0.73135,0.966785,-0.000269822,0.0472154,0.765002,0.765002,746.889,-326.249,-120.904,23.9963,0.232188,0.482741,-0.000552752,-0.0298106
1382.8,0.927852,5.07473,773.899,-337.358,-238.67,68.7218,0.705681,1.14816,-0.00111562,-0.0621635,0.4224,5.30293,773.899,-337.358,-238.67,68.7218,0.705681,1.14816,-0.00111562,-0.0621635,0.769487,0.769487,773.899,-334.712,-135.797,24.5693,0.210943,0.546112,-0.000529264,-0.0329104
1424.7,0.630957,4.33752,804.292,-458.632,-262.42,68.7761,0.684295,1.36254,4.8597e-06,-0.208498,1.09203,5.17839,804.292,-458.632,-262.42,68.7761,0.684295,1.36254,4.8597e-06,-0.208498,0.778865,0.778865,804.292,-333.877,-149.98,25.6535,0.187956,0.611274,-0.000505444,-0.0350827
1466.61,0.518941,4.42972,832.316,-541.255,-313.256,81.6496,0.635083,1.58745,-0.000742744,-0.126461,0.432546,4.51176,832.316,-541.255,-313.256,81.6496,0.635083,1.58745,-0.000742744,-0.126461,1.33057,1.33057,832.316,-328.71,-164.954,25.8463,0.167216,0.679419,-0.000485343,-0.0394594
1508.51,0.416333,4.19081,857.585,-686.898,-329.324,83.0128,0.593304,1.73029,-0.000565086,-0.112632,0.415164,4.24309,857.585,-686.898,-329.324,83.0128,0.593304,1.73029,-0.000565086,-0.112632,0.821049,0.821049,857.585,-321.982,-176.774,25.2354,0.148288,0.730977,-0.000441737,-0.0395469
1550.41,0.427716,4.19925,880.904,-748.5,-364.437,88.3035,0.528569,1.90708,-0.00161764,-0.0610933,0.424341,4.23666,880.904,-748.5,-364.437,88.3035,0.528569,1.90708,-0.00161764,-0.0610933,0.756538,0.756538,880.904,-311.473,-188.543,24.6565,0.130478,0.786096,-0.00041078,-0.0427551
1592.31,0.425286,4.37617,903.013,-756.158,-416.203,85.6145,0.464536,2.09298,-0.00157467,-0.189287,0.455896,5.44189,903.013,-756.158,-416.203,85.6145,0.464536,2.09298,-0.00157467,-0.189287,1.69715,1.69715,903.013,-295.528,-200.543,23.5174,0.113663,0.843192,-0.00037439,-0.0437788
1634.22,0.595067,6.67453,920.196,-815.015,-424.762,75.8661,0.406392,2.35521,-0.0012615,-0.122653,0.837644,7.02215,920.196,-815.015,-424.762,75.8661,0.406392,2.35521,-0.0012615,-0.122653,0.763784,0.763784,920.196,-280.149,-210.511,22.5032,0.0991926,0.891745,-0.000341928,-0.045603
1676.12,0.681556,6.20969,937.494,-851.539,-461.68,79.3388,0.336635,2.55936,-0.00201891,-0.196667,0.527841,5.5098,937.494,-851.539,-461.68,79.3388,0.336635,2.55936,-0.00201891,-0.196667,1.0445,1.0445,937.494,-261.077,-215.65,20.7659,0.0850756,0.914755,-0.000308808,-0.0464376
