corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,0.855321,9.41787,991.298,-451.394,-599.125,14.4039,0.0585532,3.35182,-0.000505024,-0.075103,0.483054,4.63226,993.538,-383.017,-562.994,14.6702,0.0621975,3.2433,-0.000290375,-0.162876,1.1193,1.1193,993.538,-382.93,-563.045,14.6704,0.062055,3.24307,-0.000298262,-0.159607
0.312,0.756408,5.71833,991.131,-406.006,-572.483,16.8449,0.0519994,3.267,-0.000563196,-0.245603,1.08974,10.963,993.416,-377.363,-561.639,13.7823,0.0606205,3.23124,-0.000292314,-0.158967,1.1775,1.1775,993.416,-377.521,-561.554,13.7887,0.0606078,3.22759,-0.000299404,-0.162973
0.324,0.449641,5.9385,991.206,-416.82,-581.767,6.92711,0.0590238,3.38253,-0.000439575,-0.189204,0.960231,7.38602,993.261,-379.8,-558.943,14.4233,0.0628841,3.24155,-0.000295559,-0.166076,0.852338,0.852338,993.261,-379.902,-558.883,14.4307,0.0627744,3.24063,-0.000302482,-0.164871
0.336,0.908157,4.94112,992.248,-420.786,-589.511,29.9476,0.0567594,3.39698,0.000486282,-0.198869,0.92095,5.42337,994.641,-375.64,-560.473,15.1525,0.0626185,3.23963,-0.000282714,-0.163604,0.851052,0.851052,994.641,-375.61,-560.498,15.1484,0.0625029,3.23934,-0.000292186,-0.163512
0.348,0.571519,4.36682,992.828,-396.864,-650.997,14.4268,0.0555149,3.41828,-0.000723727,-0.160475,0.880082,8.47946,994.992,-370.062,-558.901,15.4766,0.0593937,3.20962,-0.000286781,-0.158639,0.859234,0.859234,994.992,-370.124,-558.854,15.4805,0.0593313,3.20817,-0.000293792,-0.162127
0.36,1.10123,8.86679,992.003,-434.759,-587.737,25.7145,0.0489085,3.41353,-0.000343684,-0.147511,0.49026,5.92166,994.351,-365.745,-556.469,13.6336,0.0600122,3.1937,-0.000268365,-0.158055,1.1164,1.1164,994.351,-365.707,-556.491,13.6229,0.0598727,3.19305,-0.000281599,-0.160542
0.372,0.464195,4.41392,992.304,-388.161,-613.703,35.5364,0.0516581,3.32678,-0.000388767,-0.271152,0.777556,10.1049,994.324,-363.73,-554.912,14.8322,0.0580793,3.16228,-0.000277967,-0.164294,1.33415,1.33415,994.324,-363.855,-554.835,14.8391,0.0580193,3.16008,-0.00028341,-0.162528
0.384,0.430629,4.6234,994.108,-398.57,-551.787,0.376452,0.0599608,3.2537,-0.000981184,-0.377154,0.592392,5.10895,996.081,-353.915,-551.098,15.0168,0.0566456,3.17257,-0.000292835,-0.15967,0.835984,0.835984,996.081,-353.822,-551.162,15.0082,0.056484,3.17298,-0.000288595,-0.162787
0.396,0.927396,4.50931,993.344,-389.568,-594.09,13.4622,0.0534593,3.23404,-0.000411286,-0.0430187,0.501563,6.03591,995.638,-355.338,-550.284,15.091,0.0580301,3.15852,-0.00027804,-0.15389,0.884091,0.884091,995.638,-355.364,-550.251,15.1065,0.0579837,3.15638,-0.0002864,-0.157892
0.408,0.437203,4.65588,993.518,-345.74,-569.643,18.6106,0.0546725,3.20937,0.000102651,0.0162754,0.5011,5.70578,995.839,-353.756,-552.956,18.0771,0.0561573,3.17917,-0.000271846,-0.163766,0.865468,0.865468,995.839,-353.753,-552.971,18.0674,0.0560909,3.17753,-0.000278827,-0.162886
0.42,0.432044,4.22413,993.219,-366.977,-562.494,19.1995,0.0514864,3.33835,-0.000543621,-0.218812,0.501834,5.02573,995.268,-343.92,-556.111,17.1227,0.0550374,3.19843,-0.000282734,-0.166843,0.832646,0.832646,995.268,-343.838,-556.182,17.1018,0.0549739,3.19673,-0.000282031,-0.160619
0.432,0.637031,4.68333,993.983,-385.042,-604.581,14.6345,0.0472368,3.36619,-0.000247623,0.0929821,0.923577,5.72177,996.018,-341.432,-549.828,16.0905,0.0533779,3.13018,-0.000277795,-0.159434,0.856915,0.856915,996.018,-341.46,-549.828,16.0916,0.0532392,3.13028,-0.000283247,-0.159155
0.444,0.45035,4.40284,993.877,-395.681,-577.685,10.2261,0.0532356,3.30077,-0.000292328,-0.088252,0.524803,5.21472,995.759,-344.352,-546.223,16.1093,0.0546819,3.11698,-0.000263181,-0.16591,0.840125,0.840125,995.759,-344.374,-546.233,16.0974,0.0546237,3.11503,-0.000272178,-0.163254
0.456,0.454014,4.83025,994.629,-401.479,-573.112,20.5959,0.0509156,3.32072,-0.000319724,-0.0607407,0.859825,6.73494,996.748,-333.29,-547.274,17.1411,0.0529538,3.14341,-0.000254526,-0.1698,0.93261,0.93261,996.748,-333.397,-547.205,17.152,0.0528841,3.14247,-0.000264219,-0.167095
0.468,0.433024,4.2866,994.089,-344.623,-574.145,27.0741,0.0448172,3.31271,-0.000174821,-0.35593,0.498658,4.96488,996.106,-329.082,-550.563,18.1998,0.0511,3.16563,-0.000250628,-0.158928,0.837833,0.837833,996.106,-329.055,-550.586,18.1925,0.0509704,3.16521,-0.000264893,-0.160943
0.48,0.433152,4.25963,994.597,-336.959,-556.029,15.1982,0.0436081,3.20913,-0.000634399,-0.322455,0.487582,4.99532,996.677,-323.098,-546.633,17.8886,0.049281,3.10563,-0.000248442,-0.15359,0.86937,0.86937,996.677,-323.134,-546.605,17.8932,0.0491898,3.1045,-0.000258486,-0.157075
0.492,0.42394,4.23329,994.164,-384.595,-580.578,14.7495,0.0458692,3.23485,-0.000517133,-0.38759,0.494955,4.99829,996.107,-321.558,-553.002,17.6559,0.0510928,3.16313,-0.000249734,-0.158138,0.800643,0.800643,996.107,-321.683,-552.921,17.669,0.0510391,3.16094,-0.000256609,-0.161414
0.504,0.427914,4.2446,994.291,-336.993,-575.017,24.9946,0.0426797,3.24372,6.34071e-05,-0.0839017,0.50086,4.99009,996.329,-312.992,-545.885,20.6874,0.0486013,3.11719,-0.000247686,-0.167171,0.826101,0.826101,996.329,-313.038,-545.854,20.6951,0.0485158,3.11545,-0.000257824,-0.164089
0.516,0.429049,5.02028,996.12,-346.14,-567.817,28.67,0.0441825,3.2208,-5.12701e-05,-0.175607,0.847988,5.48304,997.981,-313.788,-545.831,18.4535,0.0486572,3.12349,-0.000248779,-0.165446,0.900196,0.900196,997.981,-313.734,-545.893,18.4408,0.0485833,3.12181,-0.00025793,-0.166835
0.528,0.425867,4.28874,995.74,-351.731,-559.425,25.3719,0.0441095,3.1606,-0.000211927,-0.25684,0.516099,5.03915,997.753,-308.274,-541.427,17.6242,0.0474646,3.09305,-0.000235527,-0.158614,0.848428,0.848428,997.753,-308.351,-541.376,17.6299,0.0473699,3.09203,-0.00024443,-0.1605
0.54,0.471287,5.63361,995.57,-295.431,-565.73,29.9072,0.0384796,3.33424,-0.000340543,-0.155117,0.513886,4.95528,997.639,-303.785,-546.008,20.5033,0.0463377,3.13688,-0.000232967,-0.156748,0.830445,0.830445,997.639,-303.868,-545.954,20.5145,0.0462754,3.1354,-0.000241365,-0.159254
0.552,0.64397,8.18945,996.412,-371.657,-568.774,35.6751,0.0447507,3.4173,-0.000125583,-0.212048,1.07846,11.0509,998.136,-294.05,-549.967,20.1324,0.0450039,3.1726,-0.000250198,-0.173239,1.57449,1.57449,998.136,-293.987,-550.017,20.1278,0.0449125,3.17233,-0.00025127,-0.167448
0.564,0.435025,5.37788,997.543,-335.085,-551.915,32.799,0.0387973,3.19074,-0.000566382,-0.18334,1.09284,5.59441,999.287,-290.439,-538.166,20.4203,0.0432018,3.05059,-0.000235654,-0.161612,0.826442,0.826442,999.287,-290.446,-538.188,20.4114,0.0431501,3.04883,-0.000247002,-0.163165
0.576,0.443113,5.62949,996.827,-321.156,-573.295,25.1744,0.0381542,3.23582,-0.000737137,-0.365953,0.50251,4.97232,998.754,-292.126,-541.318,18.6108,0.0434479,3.08835,-0.000218961,-0.156595,0.838343,0.838343,998.754,-292.227,-541.286,18.5971,0.0433865,3.08663,-0.000234104,-0.160047
0.588,0.602877,4.81678,996.632,-294.845,-556.993,33.9951,0.0354098,3.18972,-0.000148429,-0.184405,0.680165,6.52801,998.561,-283.127,-544.876,21.4945,0.0429747,3.10669,-0.000223794,-0.166078,0.827609,0.827609,998.561,-283.078,-544.927,21.4816,0.0428936,3.10523,-0.000230727,-0.166079
0.6,0.409995,4.1652,997.505,-298.274,-564.275,31.8601,0.0335096,3.23448,-0.00055374,-0.200914,0.508162,5.04326,999.372,-278.004,-541.113,21.0211,0.0413263,3.07881,-0.000224418,-0.163686,0.836995,0.836995,999.372,-277.956,-541.137,21.0245,0.0411446,3.07894,-0.00022894,-0.163465
0.612,0.429039,4.30435,996.332,-283.652,-551.37,27.8482,0.0318916,3.15655,8.80617e-05,-0.207655,0.505913,5.03098,998.339,-274.481,-543.298,21.2479,0.0403061,3.07414,-0.000220979,-0.155955,0.837395,0.837395,998.339,-274.582,-543.23,21.2518,0.0402768,3.07115,-0.000227987,-0.159094
0.624,0.428532,4.31695,998.177,-315.642,-552.371,12.6169,0.0354832,3.15029,-0.000199771,-0.462239,0.498648,5.01909,999.868,-268.308,-536.829,20.4512,0.0384467,3.03259,-0.000218645,-0.161404,0.837848,0.837848,999.868,-268.261,-536.886,20.4348,0.038381,3.03077,-0.000226836,-0.163358
0.636,0.421344,4.25136,996.901,-275.669,-556.963,24.2028,0.0297351,3.13047,-0.000334752,-0.255641,0.49158,4.92868,998.773,-259.039,-546.733,21.4641,0.0373434,3.12222,-0.000202203,-0.164731,0.921641,0.921641,998.773,-259.023,-546.757,21.4443,0.0372288,3.12121,-0.000218611,-0.164698
0.648,0.421882,4.26954,999.028,-263.854,-547.757,22.8802,0.0297113,3.18932,0.000135294,-0.204667,0.49482,4.93073,1000.92,-252.925,-538.529,22.6497,0.0347449,3.05952,-0.000200521,-0.160213,0.923937,0.923937,1000.92,-252.856,-538.564,22.6439,0.0345926,3.05987,-0.000217439,-0.163245
0.66,0.425006,4.26563,997.945,-288.271,-595.411,20.4178,0.0349863,3.12384,-0.000185332,-0.260464,0.49481,4.9108,999.724,-251.274,-540.637,22.8245,0.0373622,3.05966,-0.000192138,-0.164503,0.923749,0.923749,999.724,-251.335,-540.598,22.824,0.0372553,3.05863,-0.000206679,-0.165457
0.672,0.421552,4.27243,998.857,-263.873,-535.155,23.3889,0.0336647,3.11705,-0.000606087,-0.29905,0.494753,4.93152,1000.73,-245.288,-538.735,22.988,0.0352861,3.06105,-0.000192167,-0.159901,0.924545,0.924545,1000.73,-245.346,-538.69,23.0043,0.0352068,3.05913,-0.000213184,-0.163667
0.684,0.428413,4.30849,1000.3,-252.692,-564.215,11.1473,0.0248689,3.24932,0.000177456,-0.235202,0.497196,4.89212,1001.79,-235.432,-537.439,23.2134,0.0322619,3.0413,-0.000187883,-0.164975,0.924969,0.924969,1001.79,-235.275,-537.552,23.1894,0.032153,3.04049,-0.000209512,-0.171241
0.696,0.42315,4.24718,999.426,-257.879,-554.84,26.8894,0.02645,3.12095,-0.000384346,-0.0946496,0.487273,4.90694,1001.17,-229.553,-532.386,23.2715,0.0306604,3.00474,-0.000179152,-0.160977,0.92203,0.92203,1001.17,-229.419,-532.475,23.2511,0.0304899,3.00484,-0.000199594,-0.165667
0.708,0.422244,4.25334,998.761,-267.414,-534.391,4.87182,0.026833,3.15818,0.000351319,0.126987,0.487903,4.89933,1000.82,-228.82,-539.71,22.2474,0.0322944,3.04784,-0.000185562,-0.164113,0.920328,0.920328,1000.82,-228.747,-539.749,22.2625,0.0321693,3.04778,-0.000198227,-0.165228
0.72,0.426315,4.26016,999.935,-230.674,-556.45,19.7504,0.018327,3.07457,0.000132019,-0.330681,0.491506,4.91879,1001.75,-220.83,-534.354,22.2721,0.0284112,3.01726,-0.000164968,-0.161413,0.919035,0.919035,1001.75,-220.674,-534.463,22.2486,0.0282927,3.01622,-0.000188895,-0.166095
0.732,0.425088,4.26567,999.611,-246.287,-537.067,16.7744,0.0185741,3.15726,-0.00024696,-0.159939,0.491927,4.92564,1001.41,-214.48,-537.579,24.4037,0.0271931,3.03693,-0.000165197,-0.165885,0.915657,0.915657,1001.41,-214.368,-537.651,24.3698,0.0270407,3.03668,-0.00018299,-0.164869
0.744,0.425521,4.26075,1000.94,-215.656,-524.407,33.9327,0.0184035,3.05231,-0.000250423,-0.131223,0.491783,4.91925,1002.78,-207.584,-533.311,23.2589,0.0258326,2.99004,-0.000142196,-0.160575,0.914563,0.914563,1002.78,-207.597,-533.331,23.2482,0.0257295,2.98865,-0.000168994,-0.165044
0.756,0.426953,4.26884,999.737,-203.567,-599.724,34.7807,0.0240198,3.22497,-0.000241653,-0.155173,0.494992,4.94866,1001.51,-200.146,-541.553,23.0169,0.0257164,3.04241,-0.000168656,-0.162973,0.912466,0.912466,1001.51,-200.271,-541.464,23.0408,0.0256415,3.04114,-0.000176923,-0.163851
0.768,0.428164,4.27719,1000.55,-217.166,-554.456,3.67734,0.0218787,3.2218,-0.00021209,-0.176608,0.493191,4.91739,1002.23,-193.374,-537.59,23.0504,0.0243827,3.05318,-0.000149819,-0.172818,0.911889,0.911889,1002.23,-193.242,-537.687,23.0119,0.024271,3.05263,-0.000166207,-0.170745
0.78,0.425781,4.02707,1003.22,-200.717,-526.921,4.7091,0.0180389,3.13084,9.38063e-05,-0.109338,0.430343,4.02428,1004.83,-184.746,-530.526,23.7972,0.021007,3.00546,-0.000145812,-0.166143,0.906259,0.906259,1004.83,-184.789,-530.531,23.7774,0.0209544,3.00396,-0.000162405,-0.164853
