vol1,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.1,0.209544,2.13981,1012.97,8.84644,-557.376,-10.3396,-0.080802,3.40235,0.000406204,-0.0403338,0.254904,2.5989,1013.86,-11.633,-603.418,-10.9426,-0.0527255,3.40409,0.000338864,-0.172272,0.430328,0.430328,1013.86,-11.6427,-603.416,-10.9413,-0.0526963,3.40191,0.000282166,-0.171796
0.104,0.221705,2.21575,1013,-3.42265,-557.435,-10.2922,-0.0770138,3.40491,0.000183668,-0.0428855,0.25858,2.58487,1013.8,-18.1281,-603.189,-10.4791,-0.0502817,3.40416,0.000306174,-0.172762,0.438947,0.438947,1013.8,-18.1269,-603.188,-10.4768,-0.0502486,3.40153,0.000253354,-0.171694
0.108,0.221448,2.23917,1012.93,-0.198714,-557.985,-10.2172,-0.0730477,3.38143,0.000321663,-0.0346571,0.25482,2.59237,1013.71,-25.3818,-602.777,-9.88382,-0.0476831,3.40245,0.000273923,-0.173471,0.412452,0.412452,1013.71,-25.4498,-602.764,-9.87626,-0.0476678,3.4,0.000223947,-0.17165
0.112,0.23517,2.60929,1012.86,-33.7176,-558.329,-10.1473,-0.0708707,3.38159,0.000124895,-0.0317623,0.25255,3.13542,1013.6,-33.2717,-602.202,-9.19329,-0.0449896,3.40031,0.000249266,-0.171106,0.672514,0.672514,1013.6,-33.2754,-602.211,-9.20187,-0.0449806,3.39769,0.000195025,-0.1718
0.116,0.295371,2.56504,1012.76,-17.4161,-558.662,-10.0772,-0.0676687,3.38048,0.000183562,-0.0253281,0.384682,3.79176,1013.45,-41.0176,-601.882,-8.73881,-0.0422105,3.39843,0.000216513,-0.172117,0.610041,0.610041,1013.45,-41.0232,-601.851,-8.71991,-0.0422539,3.39665,0.000166303,-0.171773
0.12,0.308517,3.17272,1012.66,-41.9216,-559.216,-9.95468,-0.0636302,3.36836,0.000157618,-0.0345397,0.436321,2.80934,1013.26,-50.035,-601.16,-8.00684,-0.0392313,3.39514,0.000187545,-0.171071,0.529677,0.529677,1013.26,-50.0088,-601.153,-8.00986,-0.0392921,3.39342,0.000137698,-0.171704
0.124,0.328679,2.33292,1012.48,-50.4228,-559.104,-9.61399,-0.0575071,3.3626,0.000350124,-0.0346039,0.256701,3.27924,1013.04,-60.0979,-600.206,-7.1537,-0.0360547,3.39101,0.000156747,-0.170664,0.704059,0.704059,1013.04,-60.1375,-600.189,-7.14954,-0.0360958,3.38859,0.000109973,-0.171246
0.128,0.371137,3.37317,1012.36,-60.5297,-555.573,-6.1662,-0.0526614,3.36113,-0.000319139,-0.0316315,0.366168,3.99181,1012.78,-70.7465,-599.237,-6.33685,-0.0326633,3.38563,0.000123203,-0.171806,0.426442,0.426442,1012.78,-70.7608,-599.226,-6.3275,-0.0327626,3.38421,8.22183e-05,-0.171265
0.132,0.21826,2.19293,1012.04,-68.9824,-555.181,-5.4845,-0.0484426,3.34827,0.000110685,-0.0390881,0.253499,2.954,1012.48,-82.7275,-597.699,-5.17313,-0.0290456,3.37822,9.38292e-05,-0.17148,0.428561,0.428561,1012.48,-82.8162,-597.677,-5.16598,-0.029095,3.37567,5.61396e-05,-0.17104
0.136,0.221315,2.23242,1011.75,-99.7499,-554.21,-5.56718,-0.0415878,3.34783,-0.000258747,-0.0435908,0.260815,2.63559,1012.12,-95.0308,-596.11,-4.03447,-0.0252749,3.36989,6.71026e-05,-0.170707,0.436683,0.436683,1012.12,-95.0611,-596.087,-4.02467,-0.0253308,3.36735,3.03666e-05,-0.171327
