corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.3,4.80098,33.7685,991.672,-416.722,-585.907,15.3683,0.0572552,3.32571,-0.00039259,-0.187074,6.74844,38.7181,991.659,-417.647,-586.332,17.7485,0.0570825,3.3328,-0.000355955,-0.171416,5.27447,5.27447,991.659,-417.03,-586.771,17.7683,0.0573712,3.36549,-0.0003238,-0.168303
0.312,3.68834,38.8707,991.762,-406.167,-581.666,21.9247,0.0553092,3.32532,-0.000422945,-0.0583849,4.75445,37.0049,991.78,-408.529,-582.284,15.5798,0.055593,3.3241,-0.000400853,-0.106075,7.62869,7.62869,991.78,-408.962,-582.165,15.6186,0.0536985,3.2887,-0.000285207,-0.170524
0.324,4.27029,30.6336,992.355,-427.675,-587.163,16.903,0.0609817,3.36338,-0.000201028,-0.138845,3.40763,35.7282,992.37,-426.486,-586.084,17.628,0.0607037,3.35861,-0.000236497,-0.138982,4.33986,4.33986,992.37,-426.793,-586.184,17.6045,0.0620123,3.36803,-0.000319148,-0.17644
0.336,4.00938,26.021,992.247,-410.755,-582.92,24.4672,0.0553894,3.37125,-0.000275944,-0.250375,2.95332,26.4759,992.248,-408.532,-584.461,16.0793,0.0560473,3.37292,-0.00035735,-0.222041,4.17732,4.17732,992.248,-408.572,-584.02,16.105,0.0571072,3.35465,-0.0003128,-0.172815
0.348,2.07081,22.9502,992.255,-404.1,-610.26,23.1832,0.0560679,3.38603,-0.000479634,-0.202813,3.10805,27.8781,992.249,-405.839,-599.044,19.2869,0.0557413,3.4001,-0.00042021,-0.170154,4.00946,4.00946,992.249,-405.015,-599.395,19.3864,0.0561564,3.47396,-0.000322637,-0.164978
0.36,2.06303,21.2336,992.277,-408.98,-572.863,10.3923,0.0543285,3.29361,-0.000236329,-0.23205,2.48471,24.7474,992.266,-407.816,-582.679,16.8868,0.0543497,3.29162,-0.00020972,-0.177193,4.1763,4.1763,992.266,-408.721,-581.962,16.8939,0.0542046,3.30524,-0.000289217,-0.156837
0.372,2.11549,21.1572,992.626,-402.557,-586.677,11.8621,0.0525959,3.23876,-0.000444899,-0.132146,2.48655,24.7368,992.623,-401.178,-579.938,16.8776,0.0527282,3.26334,-0.000361479,-0.13875,4.17264,4.17264,992.623,-401.426,-580.316,16.8975,0.0523592,3.2915,-0.000281146,-0.168492
0.384,2.10892,21.2124,992.885,-390.347,-577.249,8.11043,0.0545072,3.31231,-0.000221104,-0.125159,2.5054,23.6303,992.909,-390.826,-576.2,15.8748,0.0547217,3.31296,-0.000288977,-0.125468,4.48043,4.48043,992.909,-390.376,-576.355,15.8095,0.054459,3.29451,-0.000300113,-0.178561
0.396,2.11097,21.2131,992.844,-396.039,-573.873,19.911,0.0526525,3.26337,-0.000415969,-0.152043,2.59144,24.4288,992.869,-388.523,-577.544,17.9446,0.053028,3.27918,-0.000436163,-0.167935,4.19445,4.19445,992.869,-388.435,-577.469,17.8593,0.052404,3.26389,-0.000285928,-0.165416
0.408,2.05109,20.5125,993.273,-378.136,-570.161,19.038,0.0514037,3.29738,-2.22905e-05,-0.109728,2.58654,23.0135,993.302,-382.94,-570.51,17.5281,0.0518459,3.29636,-8.08277e-05,-0.159648,4.17588,4.17588,993.302,-382.488,-570.15,17.4159,0.0488483,3.27881,-0.000283517,-0.165475
0.42,1.98198,20.0545,993.768,-376.243,-575.736,18.8375,0.0508782,3.33319,-0.000534341,-0.178529,2.58428,23.4407,993.767,-377.916,-579.904,19.8154,0.0506696,3.32418,-0.000437941,-0.194511,4.18674,4.18674,993.767,-377.72,-579.52,19.8521,0.0512831,3.39386,-0.000279932,-0.163271
0.432,1.97711,19.892,993.81,-377.131,-581.121,17.5368,0.050645,3.29297,-0.000389438,-0.133313,2.58058,23.1798,993.824,-379.017,-580.166,17.4402,0.0508888,3.30054,-0.000342028,-0.1511,4.18189,4.18189,993.824,-378.992,-580.283,17.4046,0.051485,3.36966,-0.000283984,-0.156135
