spot2,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
48.91,0.414673,4.22045,547.898,-14.8558,-33.3558,7.66842,0.00228838,13.0282,2.80399e-05,-0.232967,0.495469,4.92198,549.71,-12.6568,-33.8753,5.26732,0.0030266,13.018,-6.49023e-06,-0.0341639,0.849035,0.849035,549.71,-12.5905,-33.8638,5.23245,0.00301988,13.0179,-1.45322e-05,0.0240503
50.8664,0.416126,4.22511,573.239,-21.1617,-79.4723,5.66241,0.00284383,13.0233,4.50973e-08,0.104676,0.498362,4.98604,575.176,-16.282,-71.397,5.08335,0.00373984,13.0332,-1.51146e-05,-0.00372073,0.84518,0.84518,575.176,-16.2528,-71.4147,5.08871,0.0037413,13.0339,-1.82527e-05,0.0292422
52.8228,0.423337,4.27902,598.67,-26.8774,-115.828,30.2594,0.00375273,13.1518,1.04581e-05,0.231889,0.493889,4.95232,600.766,-20.8923,-106.249,5.57927,0.00468148,13.1611,-1.65504e-05,0.0634792,0.837009,0.837009,600.766,-20.8576,-106.252,5.56592,0.00468902,13.1653,-2.39022e-05,0.0100581
54.7792,0.425828,6.82047,624.538,-29.6738,-153.841,5.51398,0.00439889,13.1848,-1.40584e-05,-0.0551595,0.990552,6.64291,626.552,-26.4338,-153.118,5.77443,0.00568527,13.1472,-3.01819e-05,-0.0857679,1.12661,1.12661,626.552,-26.4531,-153.125,5.81105,0.00571625,13.1495,-2.93588e-05,-0.0280294
56.7356,0.604444,5.5701,650.154,-42.2662,-207.378,-6.82288,0.00636468,12.8684,1.02541e-05,-0.691157,0.508121,5.54324,652.09,-34.0582,-204.418,9.86456,0.00719989,12.974,-3.75218e-05,-0.0677247,0.851801,0.851801,652.09,-34.0453,-204.411,9.86576,0.00716043,12.9739,-3.46478e-05,-0.0629438
58.692,0.604665,4.4722,675.386,-48.0003,-250.559,-5.38693,0.0072266,12.9779,3.05812e-05,-0.0442164,0.51368,5.12991,677.385,-41.6595,-255.869,9.9777,0.00851519,12.8861,-3.75379e-05,-0.057256,0.850292,0.850292,677.385,-41.6632,-255.872,9.97821,0.008496,12.8876,-4.16827e-05,-0.071687
60.6484,0.443739,4.38645,700.5,-58.5521,-284.853,40.1422,0.00938798,12.8562,1.02504e-05,-0.296713,0.511745,5.14779,702.487,-50.3627,-305.108,11.76,0.0101653,12.7587,-4.81368e-05,-0.118223,0.854434,0.854434,702.487,-50.2852,-305.093,11.7429,0.0101526,12.7682,-5.05956e-05,-0.0942016
62.6048,0.44239,4.47588,725.238,-76.3411,-364.139,12.1091,0.0109256,12.5276,2.99643e-05,0.0783416,0.507436,5.13543,727.196,-59.3132,-364.954,13.4721,0.0116894,12.5091,-6.19644e-05,-0.11087,0.849756,0.849756,727.196,-59.2018,-364.953,13.4377,0.0116711,12.5105,-6.13286e-05,-0.153558
64.5612,0.440041,4.40025,749.667,-86.3673,-415.62,7.04731,0.0123498,12.2472,2.98075e-06,-0.320537,0.505943,5.12091,751.385,-69.3645,-418.591,12.7942,0.0133254,12.1586,-7.47997e-05,-0.255183,0.84639,0.84639,751.385,-69.2724,-418.585,12.7602,0.0133325,12.1618,-7.20205e-05,-0.198188
66.5176,0.436686,4.38264,772.996,-96.4718,-482.287,16.964,0.0141745,11.7667,-4.32298e-05,0.180877,0.508377,5.11541,774.71,-81.4863,-477.6,14.7262,0.0154826,11.6995,-8.72283e-05,-0.228256,0.850839,0.850839,774.71,-81.4029,-477.615,14.7041,0.01542,11.7006,-8.399e-05,-0.239749
